"Plot Title: Maintenance LL (10957738)"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10957738, SEN S/N: 10957738)","Intensity, Lux (LGR S/N: 10957738, SEN S/N: 10957738)"
123,08/23/17 08:20:00 AM,34.268,19977.9
124,08/23/17 08:30:00 AM,35.971,4994.5
125,08/23/17 08:40:00 AM,34.903,5166.7
126,08/23/17 08:50:00 AM,37.165,23422.4
127,08/23/17 09:00:00 AM,37.604,24800.2
128,08/23/17 09:10:00 AM,40.071,26178.0
129,08/23/17 09:20:00 AM,38.046,22044.6
130,08/23/17 09:30:00 AM,39.843,9300.1
131,08/23/17 09:40:00 AM,41.928,37200.2
132,08/23/17 09:50:00 AM,38.826,9300.1
133,08/23/17 10:00:00 AM,39.276,21355.7
134,08/23/17 10:10:00 AM,45.956,37200.2
135,08/23/17 10:20:00 AM,44.334,39955.8
136,08/23/17 10:30:00 AM,48.955,38578.0
137,08/23/17 10:40:00 AM,50.042,39955.8
138,08/23/17 10:50:00 AM,46.083,12400.1
139,08/23/17 11:00:00 AM,49.496,44089.2
140,08/23/17 11:10:00 AM,49.905,38578.0
141,08/23/17 11:20:00 AM,48.155,46844.8
142,08/23/17 11:30:00 AM,48.955,24800.2
143,08/23/17 11:40:00 AM,47.760,46844.8
144,08/23/17 11:50:00 AM,52.873,11711.2
145,08/23/17 12:00:00 PM,45.956,34444.7
146,08/23/17 12:10:00 PM,48.955,49600.3
147,08/23/17 12:20:00 PM,51.578,49600.3
148,08/23/17 12:30:00 PM,51.014,52355.9
149,08/23/17 12:40:00 PM,51.863,52355.9
150,08/23/17 12:50:00 PM,54.206,46844.8
151,08/23/17 01:00:00 PM,54.206,55111.5
152,08/23/17 01:10:00 PM,53.166,22044.6
153,08/23/17 01:20:00 PM,50.874,46844.8
154,08/23/17 01:30:00 PM,47.368,15844.5
155,08/23/17 01:40:00 PM,45.326,14466.8
156,08/23/17 01:50:00 PM,49.905,44089.2
157,08/23/17 02:00:00 PM,50.042,7577.8
158,08/23/17 02:10:00 PM,46.465,8266.7
159,08/23/17 02:20:00 PM,49.768,11022.3
160,08/23/17 02:30:00 PM,40.300,3616.7
161,08/23/17 02:40:00 PM,47.629,39955.8
162,08/23/17 02:50:00 PM,48.421,41333.6
163,08/23/17 03:00:00 PM,47.368,7577.8
164,08/23/17 03:10:00 PM,43.238,6544.5
165,08/23/17 03:20:00 PM,42.164,7577.8
166,08/23/17 03:30:00 PM,48.288,22044.6
167,08/23/17 03:40:00 PM,41.458,6200.0
168,08/23/17 03:50:00 PM,36.511,5511.1
169,08/23/17 04:00:00 PM,37.274,16533.4
170,08/23/17 04:10:00 PM,36.403,4305.6
171,08/23/17 04:20:00 PM,34.691,8266.7
172,08/23/17 04:30:00 PM,37.055,20666.8
173,08/23/17 04:40:00 PM,42.046,19977.9
174,08/23/17 04:50:00 PM,41.341,4650.0
175,08/23/17 05:00:00 PM,39.957,23422.4
176,08/23/17 05:10:00 PM,42.520,13777.9
177,08/23/17 05:20:00 PM,38.157,12400.1
178,08/23/17 05:30:00 PM,37.274,2325.0
179,08/23/17 05:40:00 PM,33.953,2755.6
180,08/23/17 05:50:00 PM,33.639,3100.0
181,08/23/17 06:00:00 PM,32.704,968.8
182,08/23/17 06:10:00 PM,31.370,871.9
183,08/23/17 06:20:00 PM,30.457,947.2
184,08/23/17 06:30:00 PM,30.054,183.0
185,08/23/17 06:40:00 PM,28.555,43.1
186,08/23/17 06:50:00 PM,27.468,0.0
187,08/23/17 07:00:00 PM,26.879,0.0
188,08/23/17 07:10:00 PM,26.488,0.0
189,08/23/17 07:20:00 PM,26.195,0.0
190,08/23/17 07:30:00 PM,26.000,0.0
191,08/23/17 07:40:00 PM,25.805,0.0
192,08/23/17 07:50:00 PM,25.610,0.0
193,08/23/17 08:00:00 PM,25.805,0.0
194,08/23/17 08:10:00 PM,25.610,0.0
195,08/23/17 08:20:00 PM,25.513,0.0
196,08/23/17 08:30:00 PM,25.319,0.0
197,08/23/17 08:40:00 PM,25.319,0.0
198,08/23/17 08:50:00 PM,25.610,0.0
199,08/23/17 09:00:00 PM,25.222,0.0
200,08/23/17 09:10:00 PM,25.028,0.0
201,08/23/17 09:20:00 PM,24.835,0.0
202,08/23/17 09:30:00 PM,24.738,0.0
203,08/23/17 09:40:00 PM,24.931,0.0
204,08/23/17 09:50:00 PM,24.738,0.0
205,08/23/17 10:00:00 PM,24.641,0.0
206,08/23/17 10:10:00 PM,25.222,0.0
207,08/23/17 10:20:00 PM,25.125,0.0
208,08/23/17 10:30:00 PM,24.931,0.0
209,08/23/17 10:40:00 PM,25.125,0.0
210,08/23/17 10:50:00 PM,25.028,0.0
211,08/23/17 11:00:00 PM,24.738,0.0
212,08/23/17 11:10:00 PM,24.931,0.0
213,08/23/17 11:20:00 PM,24.835,0.0
214,08/23/17 11:30:00 PM,24.931,0.0
215,08/23/17 11:40:00 PM,25.125,0.0
216,08/23/17 11:50:00 PM,25.416,0.0
217,08/24/17 12:00:00 AM,25.610,0.0
218,08/24/17 12:10:00 AM,25.125,0.0
219,08/24/17 12:20:00 AM,24.835,0.0
220,08/24/17 12:30:00 AM,24.738,0.0
221,08/24/17 12:40:00 AM,24.448,0.0
222,08/24/17 12:50:00 AM,24.448,0.0
223,08/24/17 01:00:00 AM,24.351,0.0
224,08/24/17 01:10:00 AM,24.158,0.0
225,08/24/17 01:20:00 AM,24.351,0.0
226,08/24/17 01:30:00 AM,24.255,0.0
227,08/24/17 01:40:00 AM,24.158,0.0
228,08/24/17 01:50:00 AM,24.062,0.0
229,08/24/17 02:00:00 AM,24.351,0.0
230,08/24/17 02:10:00 AM,24.158,0.0
231,08/24/17 02:20:00 AM,24.255,0.0
232,08/24/17 02:30:00 AM,24.545,0.0
233,08/24/17 02:40:00 AM,24.545,0.0
234,08/24/17 02:50:00 AM,24.351,0.0
