"Plot Title: 10571220"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10571220, SEN S/N: 10571220)","Temp, °C (LGR S/N: 10571220, SEN S/N: 10571220)","Coupler Detached (LGR S/N: 10571220)","Coupler Attached (LGR S/N: 10571220)","Stopped (LGR S/N: 10571220)","End Of File (LGR S/N: 10571220)"
1,08/09/16 09:40:00 AM,109.415,30.457,Logged,,,
2,08/09/16 09:50:00 AM,108.815,30.356,,,,
3,08/09/16 10:00:00 AM,109.755,30.356,,,,
4,08/09/16 10:10:00 AM,109.836,30.356,,,,
5,08/09/16 10:20:00 AM,109.829,30.457,,,,
6,08/09/16 10:30:00 AM,109.941,30.457,,,,
7,08/09/16 10:40:00 AM,109.819,30.457,,,,
8,08/09/16 10:50:00 AM,110.217,30.558,,,,
9,08/09/16 11:00:00 AM,110.106,30.558,,,,
10,08/09/16 11:10:00 AM,109.863,30.558,,,,
11,08/09/16 11:20:00 AM,109.806,30.659,,,,
12,08/09/16 11:30:00 AM,110.089,30.659,,,,
13,08/09/16 11:40:00 AM,109.816,30.659,,,,
14,08/09/16 11:50:00 AM,109.998,30.659,,,,
15,08/09/16 12:00:00 PM,110.311,30.659,,,,
16,08/09/16 12:10:00 PM,110.305,30.760,,,,
17,08/09/16 12:20:00 PM,110.197,30.862,,,,
18,08/09/16 12:30:00 PM,109.650,30.862,,,,
19,08/09/16 12:40:00 PM,110.166,30.862,,,,
20,08/09/16 12:50:00 PM,109.846,30.963,,,,
21,08/09/16 01:00:00 PM,109.947,30.963,,,,
22,08/09/16 01:10:00 PM,110.412,30.963,,,,
23,08/09/16 01:20:00 PM,109.765,30.963,,,,
24,08/09/16 01:30:00 PM,109.664,30.963,,,,
25,08/09/16 01:40:00 PM,109.188,30.963,,,,
26,08/09/16 01:50:00 PM,109.192,31.064,,,,
27,08/09/16 02:00:00 PM,109.141,31.064,,,,
28,08/09/16 02:10:00 PM,108.818,31.064,,,,
29,08/09/16 02:20:00 PM,109.192,31.064,,,,
30,08/09/16 02:30:00 PM,108.389,31.268,,,,
31,08/09/16 02:40:00 PM,108.359,31.268,,,,
32,08/09/16 02:50:00 PM,108.551,31.268,,,,
33,08/09/16 03:00:00 PM,107.924,31.268,,,,
34,08/09/16 03:10:00 PM,108.025,31.268,,,,
35,08/09/16 03:20:00 PM,107.965,31.268,,,,
36,08/09/16 03:30:00 PM,107.917,31.370,,,,
37,08/09/16 03:40:00 PM,107.321,31.370,,,,
38,08/09/16 03:50:00 PM,107.503,31.370,,,,
39,08/09/16 04:00:00 PM,107.301,31.370,,,,
40,08/09/16 04:10:00 PM,107.045,31.268,,,,
41,08/09/16 04:20:00 PM,106.985,31.268,,,,
42,08/09/16 04:30:00 PM,106.756,31.064,,,,
43,08/09/16 04:40:00 PM,107.043,30.862,,,,
44,08/09/16 04:50:00 PM,106.948,30.760,,,,
45,08/09/16 05:00:00 PM,106.770,30.862,,,,
46,08/09/16 05:10:00 PM,106.959,30.760,,,,
47,08/09/16 05:20:00 PM,107.056,30.659,,,,
48,08/09/16 05:30:00 PM,106.851,30.558,,,,
49,08/09/16 05:40:00 PM,106.919,30.457,,,,
50,08/09/16 05:50:00 PM,106.848,30.457,,,,
51,08/09/16 06:00:00 PM,106.791,30.558,,,,
52,08/09/16 06:10:00 PM,107.191,30.760,,,,
53,08/09/16 06:20:00 PM,107.123,30.862,,,,
54,08/09/16 06:30:00 PM,107.285,30.862,,,,
55,08/09/16 06:40:00 PM,106.928,30.760,,,,
56,08/09/16 06:50:00 PM,107.410,30.659,,,,
57,08/09/16 07:00:00 PM,107.188,30.659,,,,
58,08/09/16 07:10:00 PM,107.306,30.558,,,,
59,08/09/16 07:20:00 PM,107.585,30.457,,,,
60,08/09/16 07:30:00 PM,107.350,30.356,,,,
61,08/09/16 07:40:00 PM,107.602,30.356,,,,
62,08/09/16 07:50:00 PM,107.623,30.356,,,,
63,08/09/16 08:00:00 PM,107.552,30.356,,,,
64,08/09/16 08:10:00 PM,107.916,30.356,,,,
65,08/09/16 08:20:00 PM,108.168,30.356,,,,
66,08/09/16 08:30:00 PM,108.327,30.255,,,,
