"Plot Title: 10793196"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10793196, SEN S/N: 10793196)","Intensity, Lux (LGR S/N: 10793196, SEN S/N: 10793196)","Coupler Attached (LGR S/N: 10793196)","Stopped (LGR S/N: 10793196)","End Of File (LGR S/N: 10793196)"
1,08/09/16 11:10:00 AM,31.983,19289.0,,,
2,08/09/16 11:20:00 AM,32.291,39955.8,,,
3,08/09/16 11:30:00 AM,32.291,20666.8,,,
4,08/09/16 11:40:00 AM,32.291,115734.1,,,
5,08/09/16 11:50:00 AM,32.394,66133.8,,,
6,08/09/16 12:00:00 PM,32.291,24800.2,,,
7,08/09/16 12:10:00 PM,32.291,55111.5,,,
8,08/09/16 12:20:00 PM,32.291,35822.5,,,
9,08/09/16 12:30:00 PM,32.188,68889.3,,,
10,08/09/16 12:40:00 PM,32.291,121245.2,,,
11,08/09/16 12:50:00 PM,32.291,30311.3,,,
12,08/09/16 01:00:00 PM,32.497,121245.2,,,
13,08/09/16 01:10:00 PM,32.497,88178.4,,,
14,08/09/16 01:20:00 PM,32.807,33066.9,,,
15,08/09/16 01:30:00 PM,32.704,79911.6,,,
16,08/09/16 01:40:00 PM,32.600,26178.0,,,
17,08/09/16 01:50:00 PM,32.600,31689.1,,,
18,08/09/16 02:00:00 PM,32.704,28933.5,,,
19,08/09/16 02:10:00 PM,32.497,31689.1,,,
20,08/09/16 02:20:00 PM,32.600,88178.4,,,
21,08/09/16 02:30:00 PM,32.704,14466.8,,,
22,08/09/16 02:40:00 PM,32.600,31689.1,,,
23,08/09/16 02:50:00 PM,32.600,37200.2,,,
24,08/09/16 03:00:00 PM,32.600,41333.6,,,
25,08/09/16 03:10:00 PM,32.807,42711.4,,,
26,08/09/16 03:20:00 PM,32.704,60622.6,,,
27,08/09/16 03:30:00 PM,32.911,23422.4,,,
28,08/09/16 03:40:00 PM,32.497,14466.8,,,
29,08/09/16 03:50:00 PM,32.394,15155.7,,,
30,08/09/16 04:00:00 PM,31.983,8266.7,,,
31,08/09/16 04:10:00 PM,32.291,5511.1,,,
32,08/09/16 04:20:00 PM,31.676,4650.0,,,
33,08/09/16 04:30:00 PM,31.370,4994.5,,,
