"Plot Title: 10994952_Piti_Light"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10994952, SEN S/N: 10994952)","Intensity, Lux (LGR S/N: 10994952, SEN S/N: 10994952)","Coupler Attached (LGR S/N: 10994952)","Stopped (LGR S/N: 10994952)","End Of File (LGR S/N: 10994952)"
1,08/19/17 10:10:00 AM,31.268,15155.7,,,
2,08/19/17 10:20:00 AM,31.778,23422.4,,,
3,08/19/17 10:30:00 AM,32.394,49600.3,,,
4,08/19/17 10:40:00 AM,32.086,34444.7,,,
5,08/19/17 10:50:00 AM,32.911,31689.1,,,
6,08/19/17 11:00:00 AM,32.394,46844.8,,,
7,08/19/17 11:10:00 AM,32.807,42711.4,,,
8,08/19/17 11:20:00 AM,32.394,28933.5,,,
9,08/19/17 11:30:00 AM,31.778,11711.2,,,
10,08/19/17 11:40:00 AM,32.291,49600.3,,,
11,08/19/17 11:50:00 AM,32.911,41333.6,,,
12,08/19/17 12:00:00 PM,33.639,71644.9,,,
13,08/19/17 12:10:00 PM,33.535,77156.1,,,
14,08/19/17 12:20:00 PM,33.222,44089.2,,,
15,08/19/17 12:30:00 PM,33.535,34444.7,,,
16,08/19/17 12:40:00 PM,32.600,17222.3,,,
17,08/19/17 12:50:00 PM,32.704,22044.6,,,
18,08/19/17 01:00:00 PM,32.807,24800.2,,,
19,08/19/17 01:10:00 PM,32.807,23422.4,,,
20,08/19/17 01:20:00 PM,32.807,17222.3,,,
21,08/19/17 01:30:00 PM,32.911,15844.5,,,
22,08/19/17 01:40:00 PM,33.118,13089.0,,,
23,08/19/17 01:50:00 PM,33.326,9644.5,,,
24,08/19/17 02:00:00 PM,33.118,8266.7,,,
25,08/19/17 02:10:00 PM,32.807,10677.8,,,
26,08/19/17 02:20:00 PM,32.497,14466.8,,,
27,08/19/17 02:30:00 PM,32.497,19977.9,,,
28,08/19/17 02:40:00 PM,32.291,22044.6,,,
29,08/19/17 02:50:00 PM,32.086,18600.1,,,
30,08/19/17 03:00:00 PM,31.778,10333.4,,,
31,08/19/17 03:10:00 PM,31.676,9644.5,,,
32,08/19/17 03:20:00 PM,31.676,9300.1,,,
33,08/19/17 03:30:00 PM,31.676,9300.1,,,
34,08/19/17 03:40:00 PM,31.574,9300.1,,,
35,08/19/17 03:50:00 PM,31.574,12400.1,,,
36,08/19/17 04:00:00 PM,31.574,14466.8,,,
37,08/19/17 04:10:00 PM,31.574,11022.3,,,
38,08/19/17 04:20:00 PM,31.574,8266.7,,,
39,08/19/17 04:30:00 PM,31.574,6544.5,,,
40,08/19/17 04:40:00 PM,31.472,6200.0,,,
41,08/19/17 04:50:00 PM,31.370,6544.5,,,
42,08/19/17 05:00:00 PM,31.370,6544.5,,,
43,08/19/17 05:10:00 PM,31.268,6200.0,,,
44,08/19/17 05:20:00 PM,31.268,5166.7,,,
45,08/19/17 05:30:00 PM,31.166,3616.7,,,
46,08/19/17 05:40:00 PM,31.166,2927.8,,,
47,08/19/17 05:50:00 PM,31.166,2325.0,,,
48,08/19/17 06:00:00 PM,31.166,1356.3,,,
49,08/19/17 06:10:00 PM,31.064,645.8,,,
50,08/19/17 06:20:00 PM,31.064,333.7,,,
51,08/19/17 06:30:00 PM,31.064,150.7,,,
52,08/19/17 06:40:00 PM,31.064,32.3,,,
53,08/19/17 06:50:00 PM,30.963,0.0,,,
54,08/19/17 07:00:00 PM,30.963,0.0,,,
55,08/19/17 07:10:00 PM,30.963,0.0,,,
56,08/19/17 07:20:00 PM,30.963,0.0,,,
57,08/19/17 07:30:00 PM,30.963,0.0,,,
58,08/19/17 07:40:00 PM,30.963,0.0,,,
59,08/19/17 07:50:00 PM,30.963,0.0,,,
60,08/19/17 08:00:00 PM,30.963,0.0,,,
61,08/19/17 08:10:00 PM,30.862,0.0,,,
62,08/19/17 08:20:00 PM,30.862,0.0,,,
63,08/19/17 08:30:00 PM,30.862,0.0,,,
64,08/19/17 08:40:00 PM,30.760,0.0,,,
65,08/19/17 08:50:00 PM,30.862,0.0,,,
66,08/19/17 09:00:00 PM,30.862,0.0,,,
67,08/19/17 09:10:00 PM,30.760,0.0,,,
68,08/19/17 09:20:00 PM,30.760,0.0,,,
69,08/19/17 09:30:00 PM,30.862,0.0,,,
70,08/19/17 09:40:00 PM,30.862,0.0,,,
71,08/19/17 09:50:00 PM,30.862,0.0,,,
72,08/19/17 10:00:00 PM,30.760,0.0,,,
73,08/19/17 10:10:00 PM,30.760,0.0,,,
74,08/19/17 10:20:00 PM,30.760,0.0,,,
75,08/19/17 10:30:00 PM,30.760,0.0,,,
76,08/19/17 10:40:00 PM,30.760,0.0,,,
77,08/19/17 10:50:00 PM,30.760,0.0,,,
78,08/19/17 11:00:00 PM,30.659,0.0,,,
79,08/19/17 11:10:00 PM,30.659,0.0,,,
80,08/19/17 11:20:00 PM,30.659,0.0,,,
81,08/19/17 11:30:00 PM,30.558,0.0,,,
82,08/19/17 11:40:00 PM,30.558,0.0,,,
83,08/19/17 11:50:00 PM,30.558,0.0,,,
84,08/20/17 12:00:00 AM,30.558,0.0,,,
85,08/20/17 12:10:00 AM,30.457,0.0,,,
86,08/20/17 12:20:00 AM,30.356,0.0,,,
87,08/20/17 12:30:00 AM,30.356,0.0,,,
88,08/20/17 12:40:00 AM,30.356,0.0,,,
89,08/20/17 12:50:00 AM,30.255,0.0,,,
90,08/20/17 01:00:00 AM,30.255,0.0,,,
91,08/20/17 01:10:00 AM,30.255,0.0,,,
92,08/20/17 01:20:00 AM,30.255,0.0,,,
93,08/20/17 01:30:00 AM,30.154,0.0,,,
94,08/20/17 01:40:00 AM,30.154,0.0,,,
95,08/20/17 01:50:00 AM,30.154,0.0,,,
96,08/20/17 02:00:00 AM,30.154,0.0,,,
97,08/20/17 02:10:00 AM,30.154,0.0,,,
98,08/20/17 02:20:00 AM,30.154,0.0,,,
99,08/20/17 02:30:00 AM,30.154,0.0,,,
100,08/20/17 02:40:00 AM,30.154,0.0,,,
101,08/20/17 02:50:00 AM,30.154,0.0,,,
102,08/20/17 03:00:00 AM,30.154,0.0,,,
103,08/20/17 03:10:00 AM,30.255,0.0,,,
104,08/20/17 03:20:00 AM,30.255,0.0,,,
105,08/20/17 03:30:00 AM,30.154,0.0,,,
106,08/20/17 03:40:00 AM,30.154,0.0,,,
107,08/20/17 03:50:00 AM,30.154,0.0,,,
108,08/20/17 04:00:00 AM,30.154,0.0,,,
109,08/20/17 04:10:00 AM,30.154,0.0,,,
110,08/20/17 04:20:00 AM,30.154,0.0,,,
111,08/20/17 04:30:00 AM,30.154,0.0,,,
112,08/20/17 04:40:00 AM,30.054,0.0,,,
113,08/20/17 04:50:00 AM,30.054,0.0,,,
114,08/20/17 05:00:00 AM,30.054,0.0,,,
115,08/20/17 05:10:00 AM,30.054,0.0,,,
116,08/20/17 05:20:00 AM,30.054,0.0,,,
117,08/20/17 05:30:00 AM,30.054,0.0,,,
118,08/20/17 05:40:00 AM,30.054,0.0,,,
119,08/20/17 05:50:00 AM,30.154,0.0,,,
120,08/20/17 06:00:00 AM,30.154,0.0,,,
121,08/20/17 06:10:00 AM,30.054,86.1,,,
122,08/20/17 06:20:00 AM,30.054,290.6,,,
123,08/20/17 06:30:00 AM,30.054,635.1,,,
124,08/20/17 06:40:00 AM,30.054,968.8,,,
125,08/20/17 06:50:00 AM,30.054,1377.8,,,
126,08/20/17 07:00:00 AM,30.054,1722.2,,,
127,08/20/17 07:10:00 AM,29.953,2325.0,,,
128,08/20/17 07:20:00 AM,30.054,2755.6,,,
129,08/20/17 07:30:00 AM,30.054,3788.9,,,
130,08/20/17 07:40:00 AM,30.054,3616.7,,,
131,08/20/17 07:50:00 AM,30.154,6544.5,,,
132,08/20/17 08:00:00 AM,30.255,11022.3,,,
133,08/20/17 08:10:00 AM,30.356,10677.8,,,
134,08/20/17 08:20:00 AM,30.356,10333.4,,,
135,08/20/17 08:30:00 AM,30.558,17911.2,,,
136,08/20/17 08:40:00 AM,30.760,11711.2,,,
137,08/20/17 08:50:00 AM,30.862,17911.2,,,
138,08/20/17 09:00:00 AM,31.064,14466.8,,,
139,08/20/17 09:10:00 AM,30.862,15155.7,,,
140,08/20/17 09:20:00 AM,30.760,12400.1,,,
141,08/20/17 09:30:00 AM,30.457,13089.0,,,
