Plot Title: 20415923,,,
#,"Date Time, GMT+10:00","Temp, °C (LGR S/N: 20415923, SEN S/N: 20415923)","Intensity, Lux (LGR S/N: 20415923, SEN S/N: 20415923)"
158,5/30/2021 19:00,29.452,0
159,5/30/2021 20:00,29.552,0
160,5/30/2021 21:00,29.452,0
161,5/30/2021 22:00,29.452,0
162,5/30/2021 23:00,29.452,0
163,5/31/2021 0:00,29.352,0
164,5/31/2021 1:00,29.452,0
165,5/31/2021 2:00,29.352,0
166,5/31/2021 3:00,29.352,0
167,5/31/2021 4:00,29.352,0
168,5/31/2021 5:00,29.352,0
169,5/31/2021 6:00,29.252,409
170,5/31/2021 7:00,29.552,5166.7
171,5/31/2021 8:00,29.853,11711.2
172,5/31/2021 9:00,29.953,15155.7
173,5/31/2021 10:00,29.853,12400.1
174,5/31/2021 11:00,30.054,16533.4
175,5/31/2021 12:00,30.054,12400.1
176,5/31/2021 13:00,30.255,24800.2
177,5/31/2021 14:00,30.255,19289
178,5/31/2021 15:00,30.154,16533.4
179,5/31/2021 16:00,30.356,17911.2
180,5/31/2021 17:00,29.953,5166.7
181,5/31/2021 18:00,29.953,3100
182,5/31/2021 19:00,29.452,0
183,5/31/2021 20:00,29.053,0
184,5/31/2021 21:00,29.352,0
185,5/31/2021 22:00,29.352,0
186,5/31/2021 23:00,29.352,0
187,6/1/2021 0:00,29.152,0
188,6/1/2021 1:00,29.053,0
189,6/1/2021 2:00,28.953,0
190,6/1/2021 3:00,29.053,0
191,6/1/2021 4:00,28.853,0
192,6/1/2021 5:00,28.655,0
193,6/1/2021 6:00,29.352,419.8
194,6/1/2021 7:00,29.552,3616.7
195,6/1/2021 8:00,29.953,9300.1
196,6/1/2021 9:00,30.054,11711.2
197,6/1/2021 10:00,30.558,12400.1
198,6/1/2021 11:00,30.963,66133.8
199,6/1/2021 12:00,31.268,74400.5
200,6/1/2021 13:00,31.88,42711.4
201,6/1/2021 14:00,32.497,26178
202,6/1/2021 15:00,31.064,24800.2
203,6/1/2021 16:00,30.659,22044.6
204,6/1/2021 17:00,30.356,9644.5
205,6/1/2021 18:00,30.054,4133.4
206,6/1/2021 19:00,29.652,0
207,6/1/2021 20:00,29.552,0
208,6/1/2021 21:00,29.552,0
209,6/1/2021 22:00,29.452,0
210,6/1/2021 23:00,29.452,0
211,6/2/2021 0:00,29.452,0
212,6/2/2021 1:00,29.352,0
213,6/2/2021 2:00,29.252,0
214,6/2/2021 3:00,29.152,0
215,6/2/2021 4:00,29.152,0
216,6/2/2021 5:00,28.953,0
217,6/2/2021 6:00,29.053,387.5
218,6/2/2021 7:00,29.452,3444.5
219,6/2/2021 8:00,30.154,12400.1
220,6/2/2021 9:00,30.255,8266.7
221,6/2/2021 10:00,30.963,20666.8
222,6/2/2021 11:00,31.268,115734.1
223,6/2/2021 12:00,30.862,33066.9
224,6/2/2021 13:00,30.659,12400.1
225,6/2/2021 14:00,31.472,52355.9
226,6/2/2021 15:00,30.659,26178
227,6/2/2021 16:00,30.255,19977.9
228,6/2/2021 17:00,30.356,6544.5
229,6/2/2021 18:00,30.255,7233.4
230,6/2/2021 19:00,29.953,10.8
231,6/2/2021 20:00,30.054,0
232,6/2/2021 21:00,29.853,0
233,6/2/2021 22:00,29.652,0
234,6/2/2021 23:00,29.452,0
235,6/3/2021 0:00,29.452,0
236,6/3/2021 1:00,29.452,0
237,6/3/2021 2:00,29.452,0
238,6/3/2021 3:00,29.352,0
239,6/3/2021 4:00,29.152,0
240,6/3/2021 5:00,29.252,0
241,6/3/2021 6:00,29.152,333.7
242,6/3/2021 7:00,29.652,3961.1
243,6/3/2021 8:00,30.054,5511.1
244,6/3/2021 9:00,30.76,21355.7
245,6/3/2021 10:00,30.963,88178.4
246,6/3/2021 11:00,31.064,13089
247,6/3/2021 12:00,30.457,13089
248,6/3/2021 13:00,31.37,22044.6
249,6/3/2021 14:00,30.963,8611.2
250,6/3/2021 15:00,30.963,41333.6
251,6/3/2021 16:00,30.659,10677.8
252,6/3/2021 17:00,30.356,11022.3
253,6/3/2021 18:00,29.953,3272.2
254,6/3/2021 19:00,29.552,0
255,6/3/2021 20:00,29.452,0
256,6/3/2021 21:00,29.452,0
257,6/3/2021 22:00,29.452,0
258,6/3/2021 23:00,29.452,0
259,6/4/2021 0:00,29.352,0
260,6/4/2021 1:00,29.352,0
261,6/4/2021 2:00,29.352,0
262,6/4/2021 3:00,29.352,0
263,6/4/2021 4:00,29.352,0
264,6/4/2021 5:00,29.252,0
265,6/4/2021 6:00,29.252,269.1
266,6/4/2021 7:00,29.452,4994.5
267,6/4/2021 8:00,29.853,5511.1
268,6/4/2021 9:00,30.154,8266.7
269,6/4/2021 10:00,31.472,44089.2
270,6/4/2021 11:00,31.472,88178.4
271,6/4/2021 12:00,31.574,46844.8
272,6/4/2021 13:00,31.064,30311.3
273,6/4/2021 14:00,31.472,99200.7
274,6/4/2021 15:00,30.558,17222.3
275,6/4/2021 16:00,30.255,9300.1
276,6/4/2021 17:00,30.255,5166.7
277,6/4/2021 18:00,29.853,2325
278,6/4/2021 19:00,29.452,10.8
279,6/4/2021 20:00,29.452,0
280,6/4/2021 21:00,29.552,0
281,6/4/2021 22:00,29.452,0
282,6/4/2021 23:00,29.352,0
283,6/5/2021 0:00,29.352,0
284,6/5/2021 1:00,29.352,0
285,6/5/2021 2:00,29.352,0
286,6/5/2021 3:00,29.252,0
287,6/5/2021 4:00,29.152,0
288,6/5/2021 5:00,29.053,0
289,6/5/2021 6:00,28.853,290.6
290,6/5/2021 7:00,29.352,4133.4
291,6/5/2021 8:00,30.054,12400.1
292,6/5/2021 9:00,30.659,42711.4
293,6/5/2021 10:00,30.963,38578
294,6/5/2021 11:00,31.574,33066.9
295,6/5/2021 12:00,31.37,20666.8
296,6/5/2021 13:00,31.574,28933.5
297,6/5/2021 14:00,31.472,22044.6
298,6/5/2021 15:00,30.255,6544.5
299,6/5/2021 16:00,30.457,14466.8
300,6/5/2021 17:00,29.953,7233.4
301,6/5/2021 18:00,29.652,2755.6
302,6/5/2021 19:00,29.452,0
303,6/5/2021 20:00,29.452,0
304,6/5/2021 21:00,29.552,0
305,6/5/2021 22:00,29.452,0
306,6/5/2021 23:00,29.452,0
307,6/6/2021 0:00,29.452,0
308,6/6/2021 1:00,29.452,0
309,6/6/2021 2:00,29.452,0
310,6/6/2021 3:00,29.352,0
311,6/6/2021 4:00,29.352,0
312,6/6/2021 5:00,29.352,0
313,6/6/2021 6:00,29.352,258.3
314,6/6/2021 7:00,29.652,4650
315,6/6/2021 8:00,30.054,17222.3
316,6/6/2021 9:00,30.255,31689.1
317,6/6/2021 10:00,30.659,12400.1
318,6/6/2021 11:00,29.853,8266.7
319,6/6/2021 12:00,31.574,30311.3
320,6/6/2021 13:00,31.064,104711.8
321,6/6/2021 14:00,30.963,33066.9
322,6/6/2021 15:00,30.963,88178.4
323,6/6/2021 16:00,30.255,7577.8
324,6/6/2021 17:00,30.054,8611.2
325,6/6/2021 18:00,29.652,2497.2
326,6/6/2021 19:00,29.452,0
327,6/6/2021 20:00,29.552,0
328,6/6/2021 21:00,29.452,0
329,6/6/2021 22:00,29.452,0
330,6/6/2021 23:00,29.452,0
331,6/7/2021 0:00,29.452,0
332,6/7/2021 1:00,29.452,0
333,6/7/2021 2:00,29.452,0
334,6/7/2021 3:00,29.452,0
335,6/7/2021 4:00,29.352,0
336,6/7/2021 5:00,29.452,0
337,6/7/2021 6:00,29.452,258.3
338,6/7/2021 7:00,29.652,3100
339,6/7/2021 8:00,29.953,6544.5
340,6/7/2021 9:00,30.154,12400.1
341,6/7/2021 10:00,30.659,22044.6
342,6/7/2021 11:00,30.76,68889.3
343,6/7/2021 12:00,31.574,71644.9
344,6/7/2021 13:00,31.37,27555.7
345,6/7/2021 14:00,31.472,18600.1
346,6/7/2021 15:00,30.76,42711.4
347,6/7/2021 16:00,30.558,21355.7
348,6/7/2021 17:00,30.054,3961.1
349,6/7/2021 18:00,29.752,3616.7
350,6/7/2021 19:00,29.552,0
351,6/7/2021 20:00,29.452,0
352,6/7/2021 21:00,29.452,0
353,6/7/2021 22:00,29.452,0
354,6/7/2021 23:00,29.452,0
355,6/8/2021 0:00,29.452,0
356,6/8/2021 1:00,29.452,0
357,6/8/2021 2:00,29.452,0
358,6/8/2021 3:00,29.452,0
359,6/8/2021 4:00,29.452,0
360,6/8/2021 5:00,29.452,0
361,6/8/2021 6:00,29.452,366
362,6/8/2021 7:00,29.652,3272.2
363,6/8/2021 8:00,30.154,7233.4
364,6/8/2021 9:00,30.054,7233.4
365,6/8/2021 10:00,31.268,79911.6
366,6/8/2021 11:00,30.457,12400.1
367,6/8/2021 12:00,32.086,66133.8
368,6/8/2021 13:00,32.188,60622.6
369,6/8/2021 14:00,30.76,22044.6
370,6/8/2021 15:00,30.963,11711.2
371,6/8/2021 16:00,30.154,5338.9
372,6/8/2021 17:00,29.752,2755.6
373,6/8/2021 18:00,29.652,1463.9
374,6/8/2021 19:00,29.452,0
375,6/8/2021 20:00,29.552,0
376,6/8/2021 21:00,29.452,0
377,6/8/2021 22:00,29.452,0
378,6/8/2021 23:00,29.552,0
379,6/9/2021 0:00,29.552,0
380,6/9/2021 1:00,29.552,0
381,6/9/2021 2:00,29.452,0
382,6/9/2021 3:00,29.452,0
383,6/9/2021 4:00,29.452,0
384,6/9/2021 5:00,29.452,0
385,6/9/2021 6:00,29.452,387.5
386,6/9/2021 7:00,29.752,2411.1
387,6/9/2021 8:00,30.255,14466.8
388,6/9/2021 9:00,30.659,10333.4
389,6/9/2021 10:00,31.268,14466.8
390,6/9/2021 11:00,31.88,35822.5
391,6/9/2021 12:00,32.291,82667.2
392,6/9/2021 13:00,32.086,28933.5
393,6/9/2021 14:00,32.188,22044.6
394,6/9/2021 15:00,31.983,19977.9
395,6/9/2021 16:00,31.268,26178
396,6/9/2021 17:00,31.064,22044.6
397,6/9/2021 18:00,30.862,4133.4
398,6/9/2021 19:00,30.76,10.8
399,6/9/2021 20:00,30.558,0
400,6/9/2021 21:00,30.457,0
401,6/9/2021 22:00,30.356,0
402,6/9/2021 23:00,30.255,0
403,6/10/2021 0:00,30.154,0
404,6/10/2021 1:00,30.154,0
405,6/10/2021 2:00,30.054,0
406,6/10/2021 3:00,29.953,0
407,6/10/2021 4:00,29.853,0
408,6/10/2021 5:00,29.853,0
409,6/10/2021 6:00,29.752,484.4
410,6/10/2021 7:00,29.953,3100
411,6/10/2021 8:00,30.356,6544.5
412,6/10/2021 9:00,30.862,39955.8
413,6/10/2021 10:00,31.37,44089.2
414,6/10/2021 11:00,31.574,88178.4
415,6/10/2021 12:00,32.086,66133.8
416,6/10/2021 13:00,31.064,17911.2
417,6/10/2021 14:00,32.704,82667.2
418,6/10/2021 15:00,31.88,31689.1
419,6/10/2021 16:00,31.676,16533.4
420,6/10/2021 17:00,30.356,5338.9
421,6/10/2021 18:00,29.752,1722.2
422,6/10/2021 19:00,29.652,0
423,6/10/2021 20:00,30.558,0
424,6/10/2021 21:00,30.356,0
425,6/10/2021 22:00,29.752,0
426,6/10/2021 23:00,29.853,0
427,6/11/2021 0:00,29.752,0
428,6/11/2021 1:00,29.752,0
429,6/11/2021 2:00,29.752,0
430,6/11/2021 3:00,29.752,0
431,6/11/2021 4:00,29.652,0
432,6/11/2021 5:00,29.652,0
433,6/11/2021 6:00,29.652,279.9
434,6/11/2021 7:00,29.953,3444.5
435,6/11/2021 8:00,30.356,10333.4
436,6/11/2021 9:00,30.76,9644.5
437,6/11/2021 10:00,31.166,10333.4
438,6/11/2021 11:00,31.472,143289.8
439,6/11/2021 12:00,30.76,19289
440,6/11/2021 13:00,31.778,68889.3
441,6/11/2021 14:00,30.558,12400.1
442,6/11/2021 15:00,31.064,37200.2
443,6/11/2021 16:00,30.356,11711.2
444,6/11/2021 17:00,30.255,10333.4
445,6/11/2021 18:00,30.054,4477.8
446,6/11/2021 19:00,29.853,53.8
447,6/11/2021 20:00,29.953,0
448,6/11/2021 21:00,29.953,0
449,6/11/2021 22:00,29.953,0
450,6/11/2021 23:00,29.953,0
451,6/12/2021 0:00,29.953,0
452,6/12/2021 1:00,29.953,0
453,6/12/2021 2:00,29.853,0
454,6/12/2021 3:00,29.853,0
455,6/12/2021 4:00,29.752,0
456,6/12/2021 5:00,29.752,0
457,6/12/2021 6:00,29.853,398.3
458,6/12/2021 7:00,30.154,5338.9
459,6/12/2021 8:00,30.457,9644.5
460,6/12/2021 9:00,30.659,11711.2
