"Plot Title: 10793194"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10793194, SEN S/N: 10793194)","Intensity, Lux (LGR S/N: 10793194, SEN S/N: 10793194)","Coupler Attached (LGR S/N: 10793194)","Coupler Detached (LGR S/N: 10793194)","Stopped (LGR S/N: 10793194)","End Of File (LGR S/N: 10793194)"
1,07/07/16 02:20:00 PM,34.903,57867.0,,,,
2,07/07/16 02:30:00 PM,35.971,104711.8,,,,
3,07/07/16 02:40:00 PM,36.295,85422.8,,,,
4,07/07/16 02:50:00 PM,35.222,9300.1,,,,
5,07/07/16 03:00:00 PM,34.903,11022.3,,,,
6,07/07/16 03:10:00 PM,34.903,30311.3,,,,
7,07/07/16 03:20:00 PM,36.079,34444.7,,,,
8,07/07/16 03:30:00 PM,35.864,60622.6,,,,
9,07/07/16 03:40:00 PM,36.187,104711.8,,,,
10,07/07/16 03:50:00 PM,36.079,46844.8,,,,
11,07/07/16 04:00:00 PM,36.187,52355.9,,,,
12,07/07/16 04:10:00 PM,35.971,19289.0,,,,
13,07/07/16 04:20:00 PM,36.187,55111.5,,,,
14,07/07/16 04:30:00 PM,35.756,37200.2,,,,
15,07/07/16 04:40:00 PM,35.756,31689.1,,,,
16,07/07/16 04:50:00 PM,35.435,20666.8,,,,
17,07/07/16 05:00:00 PM,35.328,17222.3,,,,
18,07/07/16 05:10:00 PM,35.435,21355.7,,,,
19,07/07/16 05:20:00 PM,34.903,13777.9,,,,
20,07/07/16 05:30:00 PM,34.796,10333.4,,,,
21,07/07/16 05:40:00 PM,34.691,9300.1,,,,
22,07/07/16 05:50:00 PM,34.479,7233.4,,,,
23,07/07/16 06:00:00 PM,34.163,6200.0,,,,
24,07/07/16 06:10:00 PM,33.848,2927.8,,,,
25,07/07/16 06:20:00 PM,33.535,1808.3,,,,
26,07/07/16 06:30:00 PM,33.222,1463.9,,,,
27,07/07/16 06:40:00 PM,33.014,721.2,,,,
28,07/07/16 06:50:00 PM,32.807,301.4,,,,
29,07/07/16 07:00:00 PM,32.704,43.1,,,,
30,07/07/16 07:10:00 PM,32.704,0.0,,,,
31,07/07/16 07:20:00 PM,32.704,0.0,,,,
32,07/07/16 07:30:00 PM,32.600,0.0,,,,
33,07/07/16 07:40:00 PM,32.497,0.0,,,,
34,07/07/16 07:50:00 PM,32.394,0.0,,,,
35,07/07/16 08:00:00 PM,32.394,0.0,,,,
36,07/07/16 08:10:00 PM,32.394,0.0,,,,
37,07/07/16 08:20:00 PM,32.188,0.0,,,,
38,07/07/16 08:30:00 PM,31.778,0.0,,,,
39,07/07/16 08:40:00 PM,31.166,0.0,,,,
40,07/07/16 08:50:00 PM,30.760,0.0,,,,
41,07/07/16 09:00:00 PM,30.558,0.0,,,,
42,07/07/16 09:10:00 PM,30.356,0.0,,,,
43,07/07/16 09:20:00 PM,30.154,0.0,,,,
44,07/07/16 09:30:00 PM,29.953,0.0,,,,
45,07/07/16 09:40:00 PM,29.853,0.0,,,,
46,07/07/16 09:50:00 PM,29.853,0.0,,,,
47,07/07/16 10:00:00 PM,29.853,0.0,,,,
48,07/07/16 10:10:00 PM,29.853,0.0,,,,
49,07/07/16 10:20:00 PM,29.752,0.0,,,,
50,07/07/16 10:30:00 PM,29.652,0.0,,,,
51,07/07/16 10:40:00 PM,29.652,0.0,,,,
52,07/07/16 10:50:00 PM,29.652,0.0,,,,
53,07/07/16 11:00:00 PM,29.552,0.0,,,,
54,07/07/16 11:10:00 PM,29.552,0.0,,,,
55,07/07/16 11:20:00 PM,29.552,0.0,,,,
56,07/07/16 11:30:00 PM,29.552,0.0,,,,
57,07/07/16 11:40:00 PM,29.552,0.0,,,,
58,07/07/16 11:50:00 PM,29.552,0.0,,,,
59,07/08/16 12:00:00 AM,29.552,0.0,,,,
60,07/08/16 12:10:00 AM,29.552,0.0,,,,
61,07/08/16 12:20:00 AM,29.552,0.0,,,,
62,07/08/16 12:30:00 AM,29.552,0.0,,,,
63,07/08/16 12:40:00 AM,29.552,0.0,,,,
64,07/08/16 12:50:00 AM,29.452,0.0,,,,
65,07/08/16 01:00:00 AM,29.552,0.0,,,,
66,07/08/16 01:10:00 AM,29.452,0.0,,,,
67,07/08/16 01:20:00 AM,29.452,0.0,,,,
68,07/08/16 01:30:00 AM,29.452,0.0,,,,
69,07/08/16 01:40:00 AM,29.452,0.0,,,,
70,07/08/16 01:50:00 AM,29.452,0.0,,,,
71,07/08/16 02:00:00 AM,29.452,0.0,,,,
72,07/08/16 02:10:00 AM,29.452,0.0,,,,
73,07/08/16 02:20:00 AM,29.452,0.0,,,,
74,07/08/16 02:30:00 AM,29.352,0.0,,,,
75,07/08/16 02:40:00 AM,29.352,0.0,,,,
76,07/08/16 02:50:00 AM,29.352,0.0,,,,
77,07/08/16 03:00:00 AM,29.352,0.0,,,,
78,07/08/16 03:10:00 AM,29.352,0.0,,,,
79,07/08/16 03:20:00 AM,29.352,0.0,,,,
80,07/08/16 03:30:00 AM,29.352,0.0,,,,
81,07/08/16 03:40:00 AM,29.352,0.0,,,,
82,07/08/16 03:50:00 AM,29.352,0.0,,,,
83,07/08/16 04:00:00 AM,29.352,0.0,,,,
84,07/08/16 04:10:00 AM,29.352,0.0,,,,
85,07/08/16 04:20:00 AM,29.352,0.0,,,,
86,07/08/16 04:30:00 AM,29.252,0.0,,,,
87,07/08/16 04:40:00 AM,29.252,0.0,,,,
88,07/08/16 04:50:00 AM,29.252,0.0,,,,
89,07/08/16 05:00:00 AM,29.252,0.0,,,,
90,07/08/16 05:10:00 AM,29.252,0.0,,,,
91,07/08/16 05:20:00 AM,29.252,0.0,,,,
92,07/08/16 05:30:00 AM,29.252,0.0,,,,
93,07/08/16 05:40:00 AM,29.252,0.0,,,,
94,07/08/16 05:50:00 AM,29.252,21.5,,,,
95,07/08/16 06:00:00 AM,29.252,193.8,,,,
96,07/08/16 06:10:00 AM,29.252,602.8,,,,
97,07/08/16 06:20:00 AM,29.252,861.1,,,,
98,07/08/16 06:30:00 AM,29.252,1463.9,,,,
99,07/08/16 06:40:00 AM,29.352,2325.0,,,,
100,07/08/16 06:50:00 AM,29.352,3788.9,,,,
101,07/08/16 07:00:00 AM,29.452,3616.7,,,,
102,07/08/16 07:10:00 AM,29.552,3961.1,,,,
103,07/08/16 07:20:00 AM,29.652,4994.5,,,,
104,07/08/16 07:30:00 AM,29.652,20666.8,,,,
105,07/08/16 07:40:00 AM,29.752,4477.8,,,,
106,07/08/16 07:50:00 AM,29.853,24800.2,,,,
107,07/08/16 08:00:00 AM,30.054,7233.4,,,,
108,07/08/16 08:10:00 AM,30.154,33066.9,,,,
109,07/08/16 08:20:00 AM,30.356,5166.7,,,,
110,07/08/16 08:30:00 AM,30.356,9644.5,,,,
111,07/08/16 08:40:00 AM,30.558,74400.5,,,,
112,07/08/16 08:50:00 AM,30.356,9644.5,,,,
113,07/08/16 09:00:00 AM,30.356,7577.8,,,,
114,07/08/16 09:10:00 AM,30.659,17911.2,,,,
115,07/08/16 09:20:00 AM,31.064,7233.4,,,,
116,07/08/16 09:30:00 AM,30.862,13777.9,,,,
117,07/08/16 09:40:00 AM,31.064,44089.2,,,,
118,07/08/16 09:50:00 AM,31.064,10677.8,,,,
119,07/08/16 10:00:00 AM,31.574,46844.8,,,,
120,07/08/16 10:10:00 AM,31.472,35822.5,,,,
121,07/08/16 10:20:00 AM,31.676,12400.1,,,,
122,07/08/16 10:30:00 AM,31.064,8266.7,,,,
123,07/08/16 10:40:00 AM,31.983,17222.3,,,,
124,07/08/16 10:50:00 AM,31.983,21355.7,,,,
125,07/08/16 11:00:00 AM,31.472,15155.7,,,,
126,07/08/16 11:10:00 AM,31.268,18600.1,,,,
127,07/08/16 11:20:00 AM,32.086,34444.7,,,,
128,07/08/16 11:30:00 AM,31.574,19289.0,,,,
129,07/08/16 11:40:00 AM,31.574,23422.4,,,,
130,07/08/16 11:50:00 AM,32.394,52355.9,,,,
131,07/08/16 12:00:00 PM,31.676,21355.7,,,,
132,07/08/16 12:10:00 PM,32.911,66133.8,,,,
133,07/08/16 12:20:00 PM,32.394,22044.6,,,,
134,07/08/16 12:30:00 PM,33.326,85422.8,,,,
135,07/08/16 12:40:00 PM,33.326,63378.2,,,,
136,07/08/16 12:50:00 PM,33.743,46844.8,,,,
137,07/08/16 01:00:00 PM,33.953,115734.1,,,,
138,07/08/16 01:10:00 PM,34.163,88178.4,,,,
139,07/08/16 01:20:00 PM,34.585,93689.5,,,,
140,07/08/16 01:30:00 PM,34.479,115734.1,,,,
141,07/08/16 01:40:00 PM,34.903,74400.5,,,,
142,07/08/16 01:50:00 PM,34.903,71644.9,,,,
143,07/08/16 02:00:00 PM,35.328,49600.3,,,,
144,07/08/16 02:10:00 PM,35.222,46844.8,,,,
145,07/08/16 02:20:00 PM,35.115,13089.0,,,,
146,07/08/16 02:30:00 PM,35.435,82667.2,,,,
147,07/08/16 02:40:00 PM,35.222,18600.1,,,,
148,07/08/16 02:50:00 PM,35.009,12400.1,,,,
149,07/08/16 03:00:00 PM,35.115,71644.9,,,,
150,07/08/16 03:10:00 PM,35.115,17911.2,,,,
151,07/08/16 03:20:00 PM,34.796,104711.8,,,,
152,07/08/16 03:30:00 PM,35.328,38578.0,,,,
153,07/08/16 03:40:00 PM,35.115,27555.7,,,,
154,07/08/16 03:50:00 PM,35.009,10333.4,,,,
155,07/08/16 04:00:00 PM,35.435,23422.4,,,,
156,07/08/16 04:10:00 PM,35.222,23422.4,,,,
157,07/08/16 04:20:00 PM,35.115,10677.8,,,,
158,07/08/16 04:30:00 PM,34.796,6544.5,,,,
159,07/08/16 04:40:00 PM,34.796,44089.2,,,,
160,07/08/16 04:50:00 PM,34.903,31689.1,,,,
161,07/08/16 05:00:00 PM,34.585,12400.1,,,,
162,07/08/16 05:10:00 PM,34.058,5166.7,,,,
163,07/08/16 05:20:00 PM,34.268,12400.1,,,,
164,07/08/16 05:30:00 PM,34.058,12400.1,,,,
165,07/08/16 05:40:00 PM,33.535,3616.7,,,,
166,07/08/16 05:50:00 PM,33.430,3788.9,,,,
167,07/08/16 06:00:00 PM,33.326,3272.2,,,,
168,07/08/16 06:10:00 PM,33.014,2411.1,,,,
169,07/08/16 06:20:00 PM,32.807,1722.2,,,,
170,07/08/16 06:30:00 PM,32.600,1184.0,,,,
171,07/08/16 06:40:00 PM,32.394,753.5,,,,
172,07/08/16 06:50:00 PM,32.188,366.0,,,,
173,07/08/16 07:00:00 PM,32.086,96.9,,,,
174,07/08/16 07:10:00 PM,31.983,0.0,,,,
175,07/08/16 07:20:00 PM,31.880,0.0,,,,
176,07/08/16 07:30:00 PM,31.880,0.0,,,,
177,07/08/16 07:40:00 PM,31.778,0.0,,,,
178,07/08/16 07:50:00 PM,31.778,0.0,,,,
179,07/08/16 08:00:00 PM,31.676,0.0,,,,
180,07/08/16 08:10:00 PM,31.574,0.0,,,,
181,07/08/16 08:20:00 PM,31.472,0.0,,,,
182,07/08/16 08:30:00 PM,31.268,0.0,,,,
183,07/08/16 08:40:00 PM,31.166,0.0,,,,
184,07/08/16 08:50:00 PM,31.064,0.0,,,,
185,07/08/16 09:00:00 PM,30.862,0.0,,,,
186,07/08/16 09:10:00 PM,30.760,0.0,,,,
187,07/08/16 09:20:00 PM,30.457,0.0,,,,
188,07/08/16 09:30:00 PM,30.154,0.0,,,,
189,07/08/16 09:40:00 PM,29.853,0.0,,,,
190,07/08/16 09:50:00 PM,29.752,0.0,,,,
191,07/08/16 10:00:00 PM,29.652,0.0,,,,
192,07/08/16 10:10:00 PM,29.552,0.0,,,,
193,07/08/16 10:20:00 PM,29.452,0.0,,,,
194,07/08/16 10:30:00 PM,29.452,0.0,,,,
195,07/08/16 10:40:00 PM,29.352,0.0,,,,
196,07/08/16 10:50:00 PM,29.352,0.0,,,,
197,07/08/16 11:00:00 PM,29.352,0.0,,,,
198,07/08/16 11:10:00 PM,29.352,0.0,,,,
199,07/08/16 11:20:00 PM,29.352,0.0,,,,
200,07/08/16 11:30:00 PM,29.352,0.0,,,,
201,07/08/16 11:40:00 PM,29.352,0.0,,,,
202,07/08/16 11:50:00 PM,29.352,0.0,,,,
203,07/09/16 12:00:00 AM,29.352,0.0,,,,
204,07/09/16 12:10:00 AM,29.352,0.0,,,,
205,07/09/16 12:20:00 AM,29.352,0.0,,,,
206,07/09/16 12:30:00 AM,29.252,0.0,,,,
207,07/09/16 12:40:00 AM,29.352,0.0,,,,
208,07/09/16 12:50:00 AM,29.352,0.0,,,,
209,07/09/16 01:00:00 AM,29.252,0.0,,,,
210,07/09/16 01:10:00 AM,29.252,0.0,,,,
211,07/09/16 01:20:00 AM,29.352,0.0,,,,
212,07/09/16 01:30:00 AM,29.352,0.0,,,,
213,07/09/16 01:40:00 AM,29.352,0.0,,,,
214,07/09/16 01:50:00 AM,29.352,0.0,,,,
215,07/09/16 02:00:00 AM,29.352,0.0,,,,
216,07/09/16 02:10:00 AM,29.352,0.0,,,,
217,07/09/16 02:20:00 AM,29.352,0.0,,,,
218,07/09/16 02:30:00 AM,29.352,0.0,,,,
219,07/09/16 02:40:00 AM,29.252,0.0,,,,
220,07/09/16 02:50:00 AM,29.252,0.0,,,,
221,07/09/16 03:00:00 AM,29.252,0.0,,,,
222,07/09/16 03:10:00 AM,29.252,0.0,,,,
223,07/09/16 03:20:00 AM,29.252,0.0,,,,
224,07/09/16 03:30:00 AM,29.152,0.0,,,,
225,07/09/16 03:40:00 AM,29.152,0.0,,,,
226,07/09/16 03:50:00 AM,29.152,0.0,,,,
227,07/09/16 04:00:00 AM,29.152,0.0,,,,
228,07/09/16 04:10:00 AM,29.152,0.0,,,,
229,07/09/16 04:20:00 AM,29.053,0.0,,,,
230,07/09/16 04:30:00 AM,29.053,0.0,,,,
231,07/09/16 04:40:00 AM,29.053,0.0,,,,
232,07/09/16 04:50:00 AM,29.053,0.0,,,,
233,07/09/16 05:00:00 AM,29.053,0.0,,,,
234,07/09/16 05:10:00 AM,29.053,0.0,,,,
235,07/09/16 05:20:00 AM,28.953,0.0,,,,
236,07/09/16 05:30:00 AM,29.053,0.0,,,,
237,07/09/16 05:40:00 AM,29.053,0.0,,,,
238,07/09/16 05:50:00 AM,28.953,10.8,,,,
239,07/09/16 06:00:00 AM,29.053,118.4,,,,
240,07/09/16 06:10:00 AM,29.053,150.7,,,,
241,07/09/16 06:20:00 AM,29.152,2927.8,,,,
242,07/09/16 06:30:00 AM,29.152,2497.2,,,,
243,07/09/16 06:40:00 AM,29.252,3444.5,,,,
244,07/09/16 06:50:00 AM,29.252,2755.6,,,,
245,07/09/16 07:00:00 AM,29.252,1980.6,,,,
246,07/09/16 07:10:00 AM,29.352,3788.9,,,,
247,07/09/16 07:20:00 AM,29.452,11711.2,,,,
248,07/09/16 07:30:00 AM,29.452,5166.7,,,,
249,07/09/16 07:40:00 AM,29.752,12400.1,,,,
250,07/09/16 07:50:00 AM,29.853,11022.3,,,,
251,07/09/16 08:00:00 AM,30.054,19977.9,,,,
252,07/09/16 08:10:00 AM,30.154,7233.4,,,,
253,07/09/16 08:20:00 AM,30.356,10333.4,,,,
254,07/09/16 08:30:00 AM,30.356,26178.0,,,,
