"Plot Title: 10571220"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10571220, SEN S/N: 10571220)","Temp, °C (LGR S/N: 10571220, SEN S/N: 10571220)","Coupler Detached (LGR S/N: 10571220)","Coupler Attached (LGR S/N: 10571220)","Stopped (LGR S/N: 10571220)","End Of File (LGR S/N: 10571220)"
1,04/27/16 12:00:00 AM,101.205,22.621,Logged,,,
2,04/27/16 12:10:00 AM,101.192,22.525,,,,
3,04/27/16 12:20:00 AM,101.182,22.525,,,,
4,04/27/16 12:30:00 AM,101.172,22.525,,,,
5,04/27/16 12:40:00 AM,101.162,22.525,,,,
6,04/27/16 12:50:00 AM,101.172,22.525,,,,
7,04/27/16 01:00:00 AM,101.162,22.525,,,,
8,04/27/16 01:10:00 AM,101.152,22.525,,,,
9,04/27/16 01:20:00 AM,101.162,22.525,,,,
10,04/27/16 01:30:00 AM,101.142,22.525,,,,
11,04/27/16 01:40:00 AM,101.142,22.525,,,,
12,04/27/16 01:50:00 AM,101.122,22.525,,,,
13,04/27/16 02:00:00 AM,101.112,22.525,,,,
14,04/27/16 02:10:00 AM,101.112,22.525,,,,
15,04/27/16 02:20:00 AM,101.112,22.525,,,,
16,04/27/16 02:30:00 AM,101.112,22.525,,,,
17,04/27/16 02:40:00 AM,101.092,22.525,,,,
18,04/27/16 02:50:00 AM,101.099,22.429,,,,
19,04/27/16 03:00:00 AM,101.089,22.429,,,,
20,04/27/16 03:10:00 AM,101.079,22.429,,,,
21,04/27/16 03:20:00 AM,101.089,22.429,,,,
22,04/27/16 03:30:00 AM,101.089,22.429,,,,
23,04/27/16 03:40:00 AM,101.089,22.429,,,,
24,04/27/16 03:50:00 AM,101.099,22.429,,,,
25,04/27/16 04:00:00 AM,101.089,22.429,,,,
26,04/27/16 04:10:00 AM,101.089,22.429,,,,
27,04/27/16 04:20:00 AM,101.076,22.333,,,,
28,04/27/16 04:30:00 AM,101.086,22.333,,,,
29,04/27/16 04:40:00 AM,101.086,22.333,,,,
30,04/27/16 04:50:00 AM,101.086,22.333,,,,
31,04/27/16 05:00:00 AM,101.096,22.333,,,,
32,04/27/16 05:10:00 AM,101.106,22.333,,,,
33,04/27/16 05:20:00 AM,101.126,22.333,,,,
34,04/27/16 05:30:00 AM,101.126,22.333,,,,
35,04/27/16 05:40:00 AM,101.136,22.333,,,,
36,04/27/16 05:50:00 AM,101.134,22.238,,,,
37,04/27/16 06:00:00 AM,101.154,22.238,,,,
38,04/27/16 06:10:00 AM,101.154,22.238,,,,
39,04/27/16 06:20:00 AM,101.174,22.238,,,,
40,04/27/16 06:30:00 AM,101.184,22.238,,,,
41,04/27/16 06:40:00 AM,101.184,22.238,,,,
42,04/27/16 06:50:00 AM,101.194,22.238,,,,
43,04/27/16 07:00:00 AM,101.194,22.238,,,,
44,04/27/16 07:10:00 AM,101.204,22.238,,,,
45,04/27/16 07:20:00 AM,101.194,22.238,,,,
46,04/27/16 07:30:00 AM,101.207,22.333,,,,
47,04/27/16 07:40:00 AM,101.204,22.238,,,,
