"Plot Title: 10957736_Agat"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10957736, SEN S/N: 10957736)","Intensity, Lux (LGR S/N: 10957736, SEN S/N: 10957736)","Coupler Attached (LGR S/N: 10957736)","Stopped (LGR S/N: 10957736)","End Of File (LGR S/N: 10957736)"
1,08/09/16 01:10:00 PM,31.880,3444.5,,,
2,08/09/16 01:20:00 PM,32.497,52355.9,,,
3,08/09/16 01:30:00 PM,32.704,121245.2,,,
4,08/09/16 01:40:00 PM,32.600,49600.3,,,
5,08/09/16 01:50:00 PM,32.600,49600.3,,,
6,08/09/16 02:00:00 PM,32.497,52355.9,,,
7,08/09/16 02:10:00 PM,32.497,44089.2,,,
8,08/09/16 02:20:00 PM,32.704,88178.4,,,
9,08/09/16 02:30:00 PM,32.704,99200.7,,,
10,08/09/16 02:40:00 PM,32.394,28933.5,,,
11,08/09/16 02:50:00 PM,32.911,68889.3,,,
12,08/09/16 03:00:00 PM,32.807,49600.3,,,
13,08/09/16 03:10:00 PM,32.911,34444.7,,,
14,08/09/16 03:20:00 PM,33.014,28933.5,,,
15,08/09/16 03:30:00 PM,33.222,33066.9,,,
16,08/09/16 03:40:00 PM,33.118,31689.1,,,
17,08/09/16 03:50:00 PM,32.911,23422.4,,,
18,08/09/16 04:00:00 PM,32.911,28933.5,,,
19,08/09/16 04:10:00 PM,33.014,28933.5,,,
20,08/09/16 04:20:00 PM,33.014,44089.2,,,
21,08/09/16 04:30:00 PM,32.807,44089.2,,,
22,08/09/16 04:40:00 PM,32.497,23422.4,,,
23,08/09/16 04:50:00 PM,32.188,46844.8,,,
24,08/09/16 05:00:00 PM,31.778,18600.1,,,
25,08/09/16 05:10:00 PM,31.574,14466.8,,,
26,08/09/16 05:20:00 PM,31.778,14466.8,,,
27,08/09/16 05:30:00 PM,31.778,13089.0,,,
28,08/09/16 05:40:00 PM,31.676,7577.8,,,
29,08/09/16 05:50:00 PM,31.574,5338.9,,,
30,08/09/16 06:00:00 PM,31.472,4477.8,,,
31,08/09/16 06:10:00 PM,31.268,2152.8,,,
32,08/09/16 06:20:00 PM,31.064,1377.8,,,
33,08/09/16 06:30:00 PM,30.862,818.1,,,
