SerialNo,Location,DateTime,Variable,Value
10766779,Piti WL,08/09/17 01:50:00 PM,Temp_C,31.983
10766779,Piti WL,08/09/17 02:00:00 PM,Temp_C,32.6
10766779,Piti WL,08/09/17 02:10:00 PM,Temp_C,32.6
10766779,Piti WL,08/09/17 02:20:00 PM,Temp_C,32.807
10766779,Piti WL,08/09/17 02:30:00 PM,Temp_C,32.911
10766779,Piti WL,08/09/17 02:40:00 PM,Temp_C,33.014
10766779,Piti WL,08/09/17 02:50:00 PM,Temp_C,32.911
10766779,Piti WL,08/09/17 03:00:00 PM,Temp_C,32.911
10766779,Piti WL,08/09/17 03:10:00 PM,Temp_C,33.014
10766779,Piti WL,08/09/17 03:20:00 PM,Temp_C,33.118
10766779,Piti WL,08/09/17 03:30:00 PM,Temp_C,33.222
10766779,Piti WL,08/09/17 03:40:00 PM,Temp_C,33.326
10766779,Piti WL,08/09/17 03:50:00 PM,Temp_C,33.326
10766779,Piti WL,08/09/17 04:00:00 PM,Temp_C,33.43
10766779,Piti WL,08/09/17 04:10:00 PM,Temp_C,33.118
10766779,Piti WL,08/09/17 04:20:00 PM,Temp_C,33.118
10766779,Piti WL,08/09/17 04:30:00 PM,Temp_C,32.807
10766779,Piti WL,08/09/17 04:40:00 PM,Temp_C,32.497
10766779,Piti WL,08/09/17 04:50:00 PM,Temp_C,32.291
10766779,Piti WL,08/09/17 05:00:00 PM,Temp_C,32.188
10766779,Piti WL,08/09/17 05:10:00 PM,Temp_C,31.88
10766779,Piti WL,08/09/17 05:20:00 PM,Temp_C,31.676
10766779,Piti WL,08/09/17 05:30:00 PM,Temp_C,31.37
10766779,Piti WL,08/09/17 05:40:00 PM,Temp_C,31.268
10766779,Piti WL,08/09/17 05:50:00 PM,Temp_C,31.166
10766779,Piti WL,08/09/17 06:00:00 PM,Temp_C,31.064
10766779,Piti WL,08/09/17 06:10:00 PM,Temp_C,30.862
10766779,Piti WL,08/09/17 06:20:00 PM,Temp_C,30.862
10766779,Piti WL,08/09/17 06:30:00 PM,Temp_C,30.659
10766779,Piti WL,08/09/17 06:40:00 PM,Temp_C,30.659
10766779,Piti WL,08/09/17 06:50:00 PM,Temp_C,30.558
10766779,Piti WL,08/09/17 07:00:00 PM,Temp_C,30.457
10766779,Piti WL,08/09/17 07:10:00 PM,Temp_C,30.457
