"Plot Title: 10766779"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10766779, SEN S/N: 10766779)","Temp, °C (LGR S/N: 10766779, SEN S/N: 10766779)","Coupler Detached (LGR S/N: 10766779)","Coupler Attached (LGR S/N: 10766779)","Stopped (LGR S/N: 10766779)","End Of File (LGR S/N: 10766779)"
1,04/25/17 10:50:00 AM,162.487,29.152,Logged,,,
2,04/25/17 11:00:00 AM,162.484,29.252,,,,
3,04/25/17 11:10:00 AM,162.498,29.452,,,,
4,04/25/17 11:20:00 AM,162.512,29.652,,,,
5,04/25/17 11:30:00 AM,162.519,29.752,,,,
6,04/25/17 11:40:00 AM,162.533,29.953,,,,
7,04/25/17 11:50:00 AM,162.540,30.054,,,,
8,04/25/17 12:00:00 PM,162.547,30.154,,,,
9,04/25/17 12:10:00 PM,162.554,30.255,,,,
10,04/25/17 12:20:00 PM,162.561,30.356,,,,
11,04/25/17 12:30:00 PM,162.568,30.457,,,,
12,04/25/17 12:40:00 PM,162.568,30.457,,,,
13,04/25/17 12:50:00 PM,162.575,30.558,,,,
14,04/25/17 01:00:00 PM,162.582,30.659,,,,
15,04/25/17 01:10:00 PM,162.589,30.760,,,,
16,04/25/17 01:20:00 PM,162.596,30.862,,,,
17,04/25/17 01:30:00 PM,162.596,30.862,,,,
18,04/25/17 01:40:00 PM,162.589,30.760,,,,
19,04/25/17 01:50:00 PM,162.589,30.760,,,,
20,04/25/17 02:00:00 PM,162.589,30.760,,,,
21,04/25/17 02:10:00 PM,162.589,30.760,,,,
22,04/25/17 02:20:00 PM,162.589,30.760,,,,
23,04/25/17 02:30:00 PM,162.582,30.659,,,,
24,04/25/17 02:40:00 PM,162.582,30.659,,,,
25,04/25/17 02:50:00 PM,162.592,30.659,,,,
26,04/25/17 03:00:00 PM,162.564,30.255,,,,
27,04/25/17 03:10:00 PM,162.529,29.752,,,,
28,04/25/17 03:20:00 PM,162.515,29.552,,,,
29,04/25/17 03:30:00 PM,162.508,29.452,,,,
30,04/25/17 03:40:00 PM,162.501,29.352,,,,
31,04/25/17 03:50:00 PM,162.501,29.352,,,,
32,04/25/17 04:00:00 PM,162.512,29.352,,,,
33,04/25/17 04:10:00 PM,162.512,29.352,,,,
34,04/25/17 04:20:00 PM,162.512,29.352,,,,
35,04/25/17 04:30:00 PM,162.505,29.252,,,,
36,04/25/17 04:40:00 PM,162.505,29.252,,,,
37,04/25/17 04:50:00 PM,162.516,29.252,,,,
38,04/25/17 05:00:00 PM,162.505,29.252,,,,
39,04/25/17 05:10:00 PM,162.505,29.252,,,,
40,04/25/17 05:20:00 PM,162.516,29.252,,,,
41,04/25/17 05:30:00 PM,162.516,29.252,,,,
42,04/25/17 05:40:00 PM,162.516,29.252,,,,
43,04/25/17 05:50:00 PM,162.516,29.252,,,,
