"Plot Title: 10994952_Piti_Light"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10994952, SEN S/N: 10994952)","Intensity, Lux (LGR S/N: 10994952, SEN S/N: 10994952)","Coupler Attached (LGR S/N: 10994952)","Stopped (LGR S/N: 10994952)","End Of File (LGR S/N: 10994952)"
1,09/26/17 12:00:00 PM,31.064,9644.5,,,
2,09/26/17 12:10:00 PM,31.370,18600.1,,,
3,09/26/17 12:20:00 PM,31.370,24800.2,,,
4,09/26/17 12:30:00 PM,31.574,35822.5,,,
5,09/26/17 12:40:00 PM,31.574,20666.8,,,
6,09/26/17 12:50:00 PM,31.676,52355.9,,,
7,09/26/17 01:00:00 PM,31.676,30311.3,,,
8,09/26/17 01:10:00 PM,31.472,24800.2,,,
9,09/26/17 01:20:00 PM,31.472,24800.2,,,
10,09/26/17 01:30:00 PM,31.574,26178.0,,,
11,09/26/17 01:40:00 PM,31.472,23422.4,,,
12,09/26/17 01:50:00 PM,31.472,23422.4,,,
13,09/26/17 02:00:00 PM,31.268,18600.1,,,
14,09/26/17 02:10:00 PM,31.166,19289.0,,,
15,09/26/17 02:20:00 PM,31.166,20666.8,,,
16,09/26/17 02:30:00 PM,31.166,19289.0,,,
17,09/26/17 02:40:00 PM,31.472,46844.8,,,
18,09/26/17 02:50:00 PM,31.574,42711.4,,,
19,09/26/17 03:00:00 PM,31.574,44089.2,,,
20,09/26/17 03:10:00 PM,31.472,16533.4,,,
21,09/26/17 03:20:00 PM,31.370,19289.0,,,
22,09/26/17 03:30:00 PM,31.676,23422.4,,,
23,09/26/17 03:40:00 PM,31.370,24800.2,,,
24,09/26/17 03:50:00 PM,31.472,20666.8,,,
25,09/26/17 04:00:00 PM,31.574,12400.1,,,
26,09/26/17 04:10:00 PM,31.472,9644.5,,,
27,09/26/17 04:20:00 PM,31.268,8266.7,,,
28,09/26/17 04:30:00 PM,31.166,7577.8,,,
29,09/26/17 04:40:00 PM,30.963,6200.0,,,
30,09/26/17 04:50:00 PM,30.862,3616.7,,,
31,09/26/17 05:00:00 PM,30.862,5166.7,,,
32,09/26/17 05:10:00 PM,30.760,3788.9,,,
33,09/26/17 05:20:00 PM,30.760,3616.7,,,
34,09/26/17 05:30:00 PM,30.760,2927.8,,,
35,09/26/17 05:40:00 PM,30.760,2066.7,,,
36,09/26/17 05:50:00 PM,30.659,1722.2,,,
37,09/26/17 06:00:00 PM,30.659,1130.2,,,
38,09/26/17 06:10:00 PM,30.558,419.8,,,
39,09/26/17 06:20:00 PM,30.356,64.6,,,
40,09/26/17 06:30:00 PM,30.356,0.0,,,
41,09/26/17 06:40:00 PM,30.356,0.0,,,
42,09/26/17 06:50:00 PM,30.255,0.0,,,
43,09/26/17 07:00:00 PM,30.255,0.0,,,
44,09/26/17 07:10:00 PM,30.255,0.0,,,
45,09/26/17 07:20:00 PM,30.255,0.0,,,
46,09/26/17 07:30:00 PM,30.255,0.0,,,
47,09/26/17 07:40:00 PM,30.255,0.0,,,
48,09/26/17 07:50:00 PM,30.154,0.0,,,
49,09/26/17 08:00:00 PM,30.154,0.0,,,
50,09/26/17 08:10:00 PM,30.154,0.0,,,
51,09/26/17 08:20:00 PM,30.154,0.0,,,
52,09/26/17 08:30:00 PM,30.154,0.0,,,
53,09/26/17 08:40:00 PM,30.154,0.0,,,
54,09/26/17 08:50:00 PM,30.054,0.0,,,
55,09/26/17 09:00:00 PM,30.054,0.0,,,
56,09/26/17 09:10:00 PM,30.154,0.0,,,
57,09/26/17 09:20:00 PM,30.154,0.0,,,
58,09/26/17 09:30:00 PM,30.054,0.0,,,
59,09/26/17 09:40:00 PM,30.154,0.0,,,
60,09/26/17 09:50:00 PM,30.154,0.0,,,
61,09/26/17 10:00:00 PM,30.154,0.0,,,
62,09/26/17 10:10:00 PM,30.054,0.0,,,
63,09/26/17 10:20:00 PM,30.154,0.0,,,
64,09/26/17 10:30:00 PM,30.054,0.0,,,
65,09/26/17 10:40:00 PM,30.054,0.0,,,
66,09/26/17 10:50:00 PM,30.054,0.0,,,
67,09/26/17 11:00:00 PM,30.054,0.0,,,
68,09/26/17 11:10:00 PM,30.054,0.0,,,
69,09/26/17 11:20:00 PM,30.054,0.0,,,
70,09/26/17 11:30:00 PM,29.953,0.0,,,
71,09/26/17 11:40:00 PM,29.953,0.0,,,
72,09/26/17 11:50:00 PM,29.953,0.0,,,
73,09/27/17 12:00:00 AM,29.953,0.0,,,
74,09/27/17 12:10:00 AM,30.054,0.0,,,
75,09/27/17 12:20:00 AM,29.853,0.0,,,
76,09/27/17 12:30:00 AM,29.853,0.0,,,
77,09/27/17 12:40:00 AM,29.953,0.0,,,
78,09/27/17 12:50:00 AM,29.853,0.0,,,
79,09/27/17 01:00:00 AM,29.853,0.0,,,
80,09/27/17 01:10:00 AM,29.953,0.0,,,
81,09/27/17 01:20:00 AM,29.953,0.0,,,
82,09/27/17 01:30:00 AM,30.054,0.0,,,
83,09/27/17 01:40:00 AM,29.853,0.0,,,
84,09/27/17 01:50:00 AM,29.752,0.0,,,
85,09/27/17 02:00:00 AM,29.652,0.0,,,
