"Plot Title: 10793194"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10793194, SEN S/N: 10793194)","Intensity, Lux (LGR S/N: 10793194, SEN S/N: 10793194)","Coupler Attached (LGR S/N: 10793194)","Stopped (LGR S/N: 10793194)","End Of File (LGR S/N: 10793194)"
1,05/06/16 02:20:00 PM,31.268,34444.7,,,
2,05/06/16 02:30:00 PM,31.166,42711.4,,,
3,05/06/16 02:40:00 PM,31.268,27555.7,,,
4,05/06/16 02:50:00 PM,31.472,57867.0,,,
5,05/06/16 03:00:00 PM,31.778,55111.5,,,
6,05/06/16 03:10:00 PM,31.370,26178.0,,,
7,05/06/16 03:20:00 PM,31.370,41333.6,,,
8,05/06/16 03:30:00 PM,31.370,41333.6,,,
9,05/06/16 03:40:00 PM,31.472,34444.7,,,
10,05/06/16 03:50:00 PM,31.166,22044.6,,,
11,05/06/16 04:00:00 PM,31.166,30311.3,,,
12,05/06/16 04:10:00 PM,31.268,24800.2,,,
13,05/06/16 04:20:00 PM,31.370,39955.8,,,
14,05/06/16 04:30:00 PM,30.862,14466.8,,,
15,05/06/16 04:40:00 PM,31.166,18600.1,,,
16,05/06/16 04:50:00 PM,31.064,38578.0,,,
17,05/06/16 05:00:00 PM,30.457,8266.7,,,
18,05/06/16 05:10:00 PM,30.054,6544.5,,,
19,05/06/16 05:20:00 PM,29.652,4650.0,,,
20,05/06/16 05:30:00 PM,29.452,4822.3,,,
21,05/06/16 05:40:00 PM,29.252,3788.9,,,
22,05/06/16 05:50:00 PM,29.053,3272.2,,,
23,05/06/16 06:00:00 PM,28.953,2066.7,,,
24,05/06/16 06:10:00 PM,28.754,1636.1,,,
25,05/06/16 06:20:00 PM,28.655,839.6,,,
26,05/06/16 06:30:00 PM,28.555,699.7,,,
27,05/06/16 06:40:00 PM,28.555,172.2,,,
28,05/06/16 06:50:00 PM,28.456,10.8,,,
29,05/06/16 07:00:00 PM,28.357,0.0,,,
30,05/06/16 07:10:00 PM,28.357,0.0,,,
31,05/06/16 07:20:00 PM,28.258,0.0,,,
32,05/06/16 07:30:00 PM,28.258,0.0,,,
33,05/06/16 07:40:00 PM,28.258,0.0,,,
34,05/06/16 07:50:00 PM,28.258,0.0,,,
35,05/06/16 08:00:00 PM,28.258,0.0,,,
36,05/06/16 08:10:00 PM,28.258,0.0,,,
37,05/06/16 08:20:00 PM,28.159,0.0,,,
38,05/06/16 08:30:00 PM,28.159,0.0,,,
39,05/06/16 08:40:00 PM,28.159,0.0,,,
40,05/06/16 08:50:00 PM,28.159,0.0,,,
41,05/06/16 09:00:00 PM,28.060,0.0,,,
42,05/06/16 09:10:00 PM,28.060,0.0,,,
43,05/06/16 09:20:00 PM,28.060,0.0,,,
44,05/06/16 09:30:00 PM,28.060,0.0,,,
45,05/06/16 09:40:00 PM,28.060,0.0,,,
46,05/06/16 09:50:00 PM,28.060,0.0,,,
47,05/06/16 10:00:00 PM,28.060,0.0,,,
48,05/06/16 10:10:00 PM,27.961,0.0,,,
49,05/06/16 10:20:00 PM,27.961,0.0,,,
50,05/06/16 10:30:00 PM,27.961,0.0,,,
51,05/06/16 10:40:00 PM,27.961,0.0,,,
52,05/06/16 10:50:00 PM,27.862,0.0,,,
53,05/06/16 11:00:00 PM,27.862,0.0,,,
54,05/06/16 11:10:00 PM,27.862,0.0,,,
55,05/06/16 11:20:00 PM,27.862,0.0,,,
56,05/06/16 11:30:00 PM,27.862,0.0,,,
57,05/06/16 11:40:00 PM,27.764,0.0,,,
58,05/06/16 11:50:00 PM,27.764,0.0,,,
59,05/07/16 12:00:00 AM,27.764,0.0,,,
60,05/07/16 12:10:00 AM,27.665,0.0,,,
61,05/07/16 12:20:00 AM,27.665,0.0,,,
62,05/07/16 12:30:00 AM,27.665,0.0,,,
63,05/07/16 12:40:00 AM,27.567,0.0,,,
64,05/07/16 12:50:00 AM,27.567,0.0,,,
65,05/07/16 01:00:00 AM,27.468,0.0,,,
66,05/07/16 01:10:00 AM,27.468,0.0,,,
67,05/07/16 01:20:00 AM,27.468,0.0,,,
68,05/07/16 01:30:00 AM,27.370,0.0,,,
69,05/07/16 01:40:00 AM,27.370,0.0,,,
70,05/07/16 01:50:00 AM,27.272,0.0,,,
71,05/07/16 02:00:00 AM,27.272,0.0,,,
72,05/07/16 02:10:00 AM,27.272,0.0,,,
73,05/07/16 02:20:00 AM,27.272,0.0,,,
74,05/07/16 02:30:00 AM,27.173,0.0,,,
