SerialNo,Location,DateTime,Variable,Value
10793196,Piti LL,4/27/2016 0:0,Temp_C,0	22.8
10793196,Piti LL,4/27/2016 0:1,Temp_C,0	22.8
10793196,Piti LL,4/27/2016 0:2,Temp_C,0	22.8
10793196,Piti LL,4/27/2016 0:3,Temp_C,0	22.8
10793196,Piti LL,4/27/2016 0:4,Temp_C,0	22.8
10793196,Piti LL,4/27/2016 0:5,Temp_C,0	22.7
10793196,Piti LL,4/27/2016 1:0,Temp_C,0	22.7
10793196,Piti LL,4/27/2016 1:1,Temp_C,0	22.7
10793196,Piti LL,4/27/2016 1:2,Temp_C,0	22.7
10793196,Piti LL,0	4/27/2016 1:,Temp_C,30	22.
10793196,Piti LL,1	4/27/2016 1:,Temp_C,40	22.
10793196,Piti LL,2	4/27/2016 1:,Temp_C,50	22.
10793196,Piti LL,3	4/27/2016 2:,Temp_C,00	22.
10793196,Piti LL,4	4/27/2016 2:,Temp_C,10	22.
10793196,Piti LL,5	4/27/2016 2:,Temp_C,20	22.
10793196,Piti LL,6	4/27/2016 2:,Temp_C,30	22.
10793196,Piti LL,7	4/27/2016 2:,Temp_C,40	22.
10793196,Piti LL,8	4/27/2016 2:,Temp_C,50	22.
10793196,Piti LL,9	4/27/2016 3:,Temp_C,00	22.
10793196,Piti LL,0	4/27/2016 3:,Temp_C,10	22.
10793196,Piti LL,1	4/27/2016 3:,Temp_C,20	22.
10793196,Piti LL,2	4/27/2016 3:,Temp_C,30	22.
10793196,Piti LL,3	4/27/2016 3:,Temp_C,40	22.
10793196,Piti LL,4	4/27/2016 3:,Temp_C,50	22.
10793196,Piti LL,5	4/27/2016 4:,Temp_C,00	22.
10793196,Piti LL,6	4/27/2016 4:,Temp_C,10	22.
10793196,Piti LL,7	4/27/2016 4:,Temp_C,20	22.
10793196,Piti LL,8	4/27/2016 4:,Temp_C,30	22.
10793196,Piti LL,9	4/27/2016 4:,Temp_C,40	22.
10793196,Piti LL,0	4/27/2016 4:,Temp_C,50	22.
10793196,Piti LL,1	4/27/2016 5:,Temp_C,00	22.
10793196,Piti LL,2	4/27/2016 5:,Temp_C,10	22.
10793196,Piti LL,3	4/27/2016 5:,Temp_C,20	22.
10793196,Piti LL,4	4/27/2016 5:,Temp_C,30	22.
10793196,Piti LL,5	4/27/2016 5:,Temp_C,40	22.
10793196,Piti LL,6	4/27/2016 5:,Temp_C,50	22.
10793196,Piti LL,7	4/27/2016 6:,Temp_C,00	22.
10793196,Piti LL,8	4/27/2016 6:,Temp_C,10	22.
10793196,Piti LL,9	4/27/2016 6:,Temp_C,20	22.
10793196,Piti LL,0	4/27/2016 6:,Temp_C,30	22.
10793196,Piti LL,1	4/27/2016 6:,Temp_C,40	22.
10793196,Piti LL,2	4/27/2016 6:,Temp_C,50	22.
10793196,Piti LL,3	4/27/2016 7:,Temp_C,00	22.
10793196,Piti LL,4	4/27/2016 7:,Temp_C,10	22.
10793196,Piti LL,5	4/27/2016 7:,Temp_C,20	22.
10793196,Piti LL,6	4/27/2016 7:,Temp_C,30	22.
10793196,Piti LL,7	4/27/2016 7:,Temp_C,40	22.
10793196,Piti LL,8	4/27/2016 7:,Temp_C,50	22.
10793196,Piti LL,9	4/27/2016 8:,Temp_C,00	22.
10793196,Piti LL,0	4/27/2016 8:,Temp_C,10	22.
10793196,Piti LL,1	4/27/2016 8:,Temp_C,20	22.
10793196,Piti LL,2	4/27/2016 8:,Temp_C,30	21.
10793196,Piti LL,3	4/27/2016 8:,Temp_C,40	21.
10793196,Piti LL,4	4/27/2016 8:,Temp_C,50	21.
10793196,Piti LL,5	4/27/2016 9:,Temp_C,00	21.
10793196,Piti LL,6	4/27/2016 9:,Temp_C,10	21.
10793196,Piti LL,7	4/27/2016 9:,Temp_C,20	21.
