"Plot Title: 20416034"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 20416034, SEN S/N: 20416034)","Intensity, Lux (LGR S/N: 20416034, SEN S/N: 20416034)","Coupler Attached (LGR S/N: 20416034)","Host Connected (LGR S/N: 20416034)","Stopped (LGR S/N: 20416034)","End Of File (LGR S/N: 20416034)"
1447,09/10/19 03:00:00 PM,30.255,3788.9,,,,
1448,09/10/19 04:00:00 PM,30.154,1894.5,,,,
1449,09/10/19 05:00:00 PM,30.054,2238.9,,,,
1450,09/10/19 06:00:00 PM,29.953,279.9,,,,
1451,09/10/19 07:00:00 PM,29.953,0.0,,,,
1452,09/10/19 08:00:00 PM,29.853,0.0,,,,
1453,09/10/19 09:00:00 PM,29.853,0.0,,,,
1454,09/10/19 10:00:00 PM,29.853,0.0,,,,
1455,09/10/19 11:00:00 PM,29.853,0.0,,,,
1456,09/11/19 12:00:00 AM,29.752,0.0,,,,
1457,09/11/19 01:00:00 AM,29.752,0.0,,,,
1458,09/11/19 02:00:00 AM,29.752,0.0,,,,
1459,09/11/19 03:00:00 AM,29.752,0.0,,,,
1460,09/11/19 04:00:00 AM,29.752,0.0,,,,
1461,09/11/19 05:00:00 AM,29.652,0.0,,,,
1462,09/11/19 06:00:00 AM,29.652,0.0,,,,
1463,09/11/19 07:00:00 AM,29.752,258.3,,,,
1464,09/11/19 08:00:00 AM,29.752,1227.1,,,,
1465,09/11/19 09:00:00 AM,29.853,2238.9,,,,
1466,09/11/19 10:00:00 AM,29.853,2755.6,,,,
1467,09/11/19 11:00:00 AM,30.054,3961.1,,,,
1468,09/11/19 12:00:00 PM,30.255,6544.5,,,,
1469,09/11/19 01:00:00 PM,30.255,6200.0,,,,
1470,09/11/19 02:00:00 PM,30.154,3616.7,,,,
1471,09/11/19 03:00:00 PM,30.154,3788.9,,,,
1472,09/11/19 04:00:00 PM,30.054,3444.5,,,,
1473,09/11/19 05:00:00 PM,29.953,1808.3,,,,
1474,09/11/19 06:00:00 PM,29.853,312.2,,,,
1475,09/11/19 07:00:00 PM,29.752,0.0,,,,
1476,09/11/19 08:00:00 PM,29.752,0.0,,,,
1477,09/11/19 09:00:00 PM,29.752,0.0,,,,
1478,09/11/19 10:00:00 PM,29.752,0.0,,,,
1479,09/11/19 11:00:00 PM,29.752,0.0,,,,
1480,09/12/19 12:00:00 AM,29.752,0.0,,,,
1481,09/12/19 01:00:00 AM,29.752,0.0,,,,
1482,09/12/19 02:00:00 AM,29.752,0.0,,,,
1483,09/12/19 03:00:00 AM,29.652,0.0,,,,
1484,09/12/19 04:00:00 AM,29.752,0.0,,,,
1485,09/12/19 05:00:00 AM,29.752,0.0,,,,
1486,09/12/19 06:00:00 AM,29.752,0.0,,,,
1487,09/12/19 07:00:00 AM,29.652,1054.9,,,,
1488,09/12/19 08:00:00 AM,29.752,301.4,,,,
1489,09/12/19 09:00:00 AM,30.054,3788.9,,,,
1490,09/12/19 10:00:00 AM,29.953,1184.0,,,,
1491,09/12/19 11:00:00 AM,30.356,3444.5,,,,
1492,09/12/19 12:00:00 PM,30.255,5166.7,,,,
1493,09/12/19 01:00:00 PM,30.356,11022.3,,,,
1494,09/12/19 02:00:00 PM,30.255,8266.7,,,,
1495,09/12/19 03:00:00 PM,29.953,1894.5,,,,
1496,09/12/19 04:00:00 PM,29.853,1280.9,,,,
1497,09/12/19 05:00:00 PM,29.853,301.4,,,,
1498,09/12/19 06:00:00 PM,29.853,96.9,,,,
1499,09/12/19 07:00:00 PM,29.853,0.0,,,,
1500,09/12/19 08:00:00 PM,29.752,0.0,,,,
1501,09/12/19 09:00:00 PM,29.752,0.0,,,,
1502,09/12/19 10:00:00 PM,29.752,0.0,,,,
1503,09/12/19 11:00:00 PM,29.752,0.0,,,,
1504,09/13/19 12:00:00 AM,29.853,0.0,,,,
1505,09/13/19 01:00:00 AM,29.752,0.0,,,,
1506,09/13/19 02:00:00 AM,29.752,0.0,,,,
1507,09/13/19 03:00:00 AM,29.752,0.0,,,,
1508,09/13/19 04:00:00 AM,29.752,0.0,,,,
1509,09/13/19 05:00:00 AM,29.752,0.0,,,,
1510,09/13/19 06:00:00 AM,29.752,0.0,,,,
1511,09/13/19 07:00:00 AM,29.752,139.9,,,,
1512,09/13/19 08:00:00 AM,29.752,764.2,,,,
1513,09/13/19 09:00:00 AM,29.853,2497.2,,,,
1514,09/13/19 10:00:00 AM,29.953,3444.5,,,,
1515,09/13/19 11:00:00 AM,30.154,5166.7,,,,
1516,09/13/19 12:00:00 PM,30.356,5511.1,,,,
1517,09/13/19 01:00:00 PM,30.255,5511.1,,,,
1518,09/13/19 02:00:00 PM,30.255,5166.7,,,,
1519,09/13/19 03:00:00 PM,30.255,5166.7,,,,
1520,09/13/19 04:00:00 PM,29.953,2927.8,,,,
1521,09/13/19 05:00:00 PM,29.853,861.1,,,,
1522,09/13/19 06:00:00 PM,29.853,183.0,,,,
1523,09/13/19 07:00:00 PM,29.752,0.0,,,,
1524,09/13/19 08:00:00 PM,29.752,0.0,,,,
1525,09/13/19 09:00:00 PM,29.752,0.0,,,,
1526,09/13/19 10:00:00 PM,29.752,0.0,,,,
1527,09/13/19 11:00:00 PM,29.752,0.0,,,,
1528,09/14/19 12:00:00 AM,29.652,0.0,,,,
1529,09/14/19 01:00:00 AM,29.652,0.0,,,,
1530,09/14/19 02:00:00 AM,29.752,0.0,,,,
1531,09/14/19 03:00:00 AM,29.652,0.0,,,,
1532,09/14/19 04:00:00 AM,29.652,0.0,,,,
1533,09/14/19 05:00:00 AM,29.752,0.0,,,,
1534,09/14/19 06:00:00 AM,29.752,0.0,,,,
1535,09/14/19 07:00:00 AM,29.752,193.8,,,,
1536,09/14/19 08:00:00 AM,29.752,549.0,,,,
1537,09/14/19 09:00:00 AM,29.752,1087.2,,,,
1538,09/14/19 10:00:00 AM,29.752,1550.0,,,,
1539,09/14/19 11:00:00 AM,29.853,3100.0,,,,
1540,09/14/19 12:00:00 PM,30.054,4650.0,,,,
1541,09/14/19 01:00:00 PM,29.953,2927.8,,,,
1542,09/14/19 02:00:00 PM,29.953,2755.6,,,,
1543,09/14/19 03:00:00 PM,29.853,2755.6,,,,
1544,09/14/19 04:00:00 PM,29.752,441.3,,,,
1545,09/14/19 05:00:00 PM,29.752,667.4,,,,
1546,09/14/19 06:00:00 PM,29.752,96.9,,,,
1547,09/14/19 07:00:00 PM,29.752,0.0,,,,
1548,09/14/19 08:00:00 PM,29.752,0.0,,,,
1549,09/14/19 09:00:00 PM,29.652,0.0,,,,
1550,09/14/19 10:00:00 PM,29.652,0.0,,,,
1551,09/14/19 11:00:00 PM,29.652,0.0,,,,
1552,09/15/19 12:00:00 AM,29.652,0.0,,,,
1553,09/15/19 01:00:00 AM,29.652,0.0,,,,
1554,09/15/19 02:00:00 AM,29.652,0.0,,,,
1555,09/15/19 03:00:00 AM,29.652,0.0,,,,
1556,09/15/19 04:00:00 AM,29.652,0.0,,,,
1557,09/15/19 05:00:00 AM,29.652,0.0,,,,
1558,09/15/19 06:00:00 AM,29.552,0.0,,,,
1559,09/15/19 07:00:00 AM,29.652,21.5,,,,
1560,09/15/19 08:00:00 AM,29.652,43.1,,,,
1561,09/15/19 09:00:00 AM,29.652,139.9,,,,
1562,09/15/19 10:00:00 AM,29.652,226.0,,,,
1563,09/15/19 11:00:00 AM,29.552,333.7,,,,
1564,09/15/19 12:00:00 PM,29.652,1054.9,,,,
1565,09/15/19 01:00:00 PM,29.652,721.2,,,,
1566,09/15/19 02:00:00 PM,29.652,301.4,,,,
1567,09/15/19 03:00:00 PM,29.552,150.7,,,,
1568,09/15/19 04:00:00 PM,29.452,75.3,,,,
1569,09/15/19 05:00:00 PM,29.352,161.5,,,,
1570,09/15/19 06:00:00 PM,29.352,32.3,,,,
1571,09/15/19 07:00:00 PM,29.252,0.0,,,,
1572,09/15/19 08:00:00 PM,29.352,0.0,,,,
1573,09/15/19 09:00:00 PM,29.452,0.0,,,,
1574,09/15/19 10:00:00 PM,29.452,0.0,,,,
1575,09/15/19 11:00:00 PM,29.452,0.0,,,,
1576,09/16/19 12:00:00 AM,29.452,0.0,,,,
1577,09/16/19 01:00:00 AM,29.352,0.0,,,,
1578,09/16/19 02:00:00 AM,29.352,0.0,,,,
1579,09/16/19 03:00:00 AM,29.352,0.0,,,,
1580,09/16/19 04:00:00 AM,29.352,0.0,,,,
1581,09/16/19 05:00:00 AM,29.352,0.0,,,,
1582,09/16/19 06:00:00 AM,29.352,0.0,,,,
1583,09/16/19 07:00:00 AM,29.452,129.2,,,,
1584,09/16/19 08:00:00 AM,29.452,602.8,,,,
1585,09/16/19 09:00:00 AM,29.452,1194.8,,,,
1586,09/16/19 10:00:00 AM,29.552,1894.5,,,,
1587,09/16/19 11:00:00 AM,29.652,1894.5,,,,
1588,09/16/19 12:00:00 PM,29.853,3100.0,,,,
1589,09/16/19 01:00:00 PM,29.953,6200.0,,,,
1590,09/16/19 02:00:00 PM,29.853,3444.5,,,,
1591,09/16/19 03:00:00 PM,29.752,3272.2,,,,
1592,09/16/19 04:00:00 PM,29.752,1980.6,,,,
1593,09/16/19 05:00:00 PM,29.652,990.3,,,,
1594,09/16/19 06:00:00 PM,29.552,107.6,,,,
1595,09/16/19 07:00:00 PM,29.552,0.0,,,,
1596,09/16/19 08:00:00 PM,29.552,0.0,,,,
1597,09/16/19 09:00:00 PM,29.552,0.0,,,,
1598,09/16/19 10:00:00 PM,29.552,0.0,,,,
1599,09/16/19 11:00:00 PM,29.552,0.0,,,,
1600,09/17/19 12:00:00 AM,29.552,0.0,,,,
1601,09/17/19 01:00:00 AM,29.552,0.0,,,,
1602,09/17/19 02:00:00 AM,29.552,0.0,,,,
1603,09/17/19 03:00:00 AM,29.552,0.0,,,,
1604,09/17/19 04:00:00 AM,29.552,0.0,,,,
1605,09/17/19 05:00:00 AM,29.552,0.0,,,,
1606,09/17/19 06:00:00 AM,29.552,0.0,,,,
1607,09/17/19 07:00:00 AM,29.552,226.0,,,,
1608,09/17/19 08:00:00 AM,29.652,818.1,,,,
1609,09/17/19 09:00:00 AM,29.652,1356.3,,,,
1610,09/17/19 10:00:00 AM,29.752,1980.6,,,,
1611,09/17/19 11:00:00 AM,29.752,3444.5,,,,
1612,09/17/19 12:00:00 PM,29.953,5511.1,,,,
1613,09/17/19 01:00:00 PM,29.752,2325.0,,,,
1614,09/17/19 02:00:00 PM,29.953,5338.9,,,,
1615,09/17/19 03:00:00 PM,29.853,3100.0,,,,
1616,09/17/19 04:00:00 PM,29.953,3272.2,,,,
1617,09/17/19 05:00:00 PM,29.853,2066.7,,,,
1618,09/17/19 06:00:00 PM,29.652,301.4,,,,
1619,09/17/19 07:00:00 PM,29.652,0.0,,,,
1620,09/17/19 08:00:00 PM,29.652,0.0,,,,
1621,09/17/19 09:00:00 PM,29.652,0.0,,,,
1622,09/17/19 10:00:00 PM,29.652,0.0,,,,
1623,09/17/19 11:00:00 PM,29.652,0.0,,,,
1624,09/18/19 12:00:00 AM,29.652,0.0,,,,
1625,09/18/19 01:00:00 AM,29.552,0.0,,,,
1626,09/18/19 02:00:00 AM,29.552,0.0,,,,
1627,09/18/19 03:00:00 AM,29.552,0.0,,,,
1628,09/18/19 04:00:00 AM,29.452,0.0,,,,
1629,09/18/19 05:00:00 AM,29.452,0.0,,,,
1630,09/18/19 06:00:00 AM,29.452,0.0,,,,
1631,09/18/19 07:00:00 AM,29.552,1636.1,,,,
1632,09/18/19 08:00:00 AM,29.752,1463.9,,,,
1633,09/18/19 09:00:00 AM,29.953,3788.9,,,,
1634,09/18/19 10:00:00 AM,30.154,6200.0,,,,
1635,09/18/19 11:00:00 AM,30.054,9300.1,,,,
1636,09/18/19 12:00:00 PM,30.255,6544.5,,,,
1637,09/18/19 01:00:00 PM,30.457,6200.0,,,,
1638,09/18/19 02:00:00 PM,30.054,4650.0,,,,
1639,09/18/19 03:00:00 PM,30.054,1550.0,,,,
1640,09/18/19 04:00:00 PM,29.953,764.2,,,,
1641,09/18/19 05:00:00 PM,29.853,527.4,,,,
1642,09/18/19 06:00:00 PM,29.752,75.3,,,,
1643,09/18/19 07:00:00 PM,29.652,0.0,,,,
1644,09/18/19 08:00:00 PM,29.752,0.0,,,,
1645,09/18/19 09:00:00 PM,29.652,0.0,,,,
1646,09/18/19 10:00:00 PM,29.652,0.0,,,,
1647,09/18/19 11:00:00 PM,29.552,0.0,,,,
1648,09/19/19 12:00:00 AM,29.552,0.0,,,,
1649,09/19/19 01:00:00 AM,29.552,0.0,,,,
1650,09/19/19 02:00:00 AM,29.552,0.0,,,,
1651,09/19/19 03:00:00 AM,29.452,0.0,,,,
1652,09/19/19 04:00:00 AM,29.452,0.0,,,,
1653,09/19/19 05:00:00 AM,29.452,0.0,,,,
1654,09/19/19 06:00:00 AM,29.452,0.0,,,,
1655,09/19/19 07:00:00 AM,29.452,559.7,,,,
1656,09/19/19 08:00:00 AM,29.452,1636.1,,,,
1657,09/19/19 09:00:00 AM,29.352,1550.0,,,,
1658,09/19/19 10:00:00 AM,29.452,1894.5,,,,
1659,09/19/19 11:00:00 AM,29.953,6200.0,,,,
1660,09/19/19 12:00:00 PM,30.054,4477.8,,,,
1661,09/19/19 01:00:00 PM,30.154,9644.5,,,,
1662,09/19/19 02:00:00 PM,30.154,4650.0,,,,
1663,09/19/19 03:00:00 PM,30.154,2411.1,,,,
1664,09/19/19 04:00:00 PM,30.154,2755.6,,,,
1665,09/19/19 05:00:00 PM,30.054,2411.1,,,,
1666,09/19/19 06:00:00 PM,29.853,312.2,,,,
1667,09/19/19 07:00:00 PM,29.953,0.0,,,,
1668,09/19/19 08:00:00 PM,29.752,0.0,,,,
1669,09/19/19 09:00:00 PM,29.652,0.0,,,,
1670,09/19/19 10:00:00 PM,29.552,0.0,,,,
1671,09/19/19 11:00:00 PM,29.552,0.0,,,,
1672,09/20/19 12:00:00 AM,29.552,0.0,,,,
1673,09/20/19 01:00:00 AM,29.552,0.0,,,,
1674,09/20/19 02:00:00 AM,29.552,0.0,,,,
1675,09/20/19 03:00:00 AM,29.552,0.0,,,,
1676,09/20/19 04:00:00 AM,29.452,0.0,,,,
1677,09/20/19 05:00:00 AM,29.452,0.0,,,,
1678,09/20/19 06:00:00 AM,29.452,0.0,,,,
1679,09/20/19 07:00:00 AM,29.452,215.3,,,,
1680,09/20/19 08:00:00 AM,29.552,1377.8,,,,
1681,09/20/19 09:00:00 AM,29.652,2497.2,,,,
1682,09/20/19 10:00:00 AM,29.652,3616.7,,,,
1683,09/20/19 11:00:00 AM,29.652,1463.9,,,,
1684,09/20/19 12:00:00 PM,29.853,5166.7,,,,
1685,09/20/19 01:00:00 PM,30.054,4994.5,,,,
1686,09/20/19 02:00:00 PM,30.154,6544.5,,,,
1687,09/20/19 03:00:00 PM,29.853,3961.1,,,,
1688,09/20/19 04:00:00 PM,29.752,2411.1,,,,
1689,09/20/19 05:00:00 PM,29.652,1194.8,,,,
1690,09/20/19 06:00:00 PM,29.752,247.6,,,,
1691,09/20/19 07:00:00 PM,29.652,0.0,,,,
1692,09/20/19 08:00:00 PM,29.552,0.0,,,,
1693,09/20/19 09:00:00 PM,29.552,0.0,,,,
1694,09/20/19 10:00:00 PM,29.652,0.0,,,,
1695,09/20/19 11:00:00 PM,29.652,0.0,,,,
1696,09/21/19 12:00:00 AM,29.552,0.0,,,,
1697,09/21/19 01:00:00 AM,29.552,0.0,,,,
1698,09/21/19 02:00:00 AM,29.452,0.0,,,,
1699,09/21/19 03:00:00 AM,29.452,0.0,,,,
1700,09/21/19 04:00:00 AM,29.452,0.0,,,,
1701,09/21/19 05:00:00 AM,29.452,0.0,,,,
1702,09/21/19 06:00:00 AM,29.452,0.0,,,,
1703,09/21/19 07:00:00 AM,29.552,1087.2,,,,
1704,09/21/19 08:00:00 AM,29.752,1980.6,,,,
1705,09/21/19 09:00:00 AM,29.953,5166.7,,,,
1706,09/21/19 10:00:00 AM,29.953,4994.5,,,,
1707,09/21/19 11:00:00 AM,30.054,7577.8,,,,
1708,09/21/19 12:00:00 PM,29.953,4133.4,,,,
1709,09/21/19 01:00:00 PM,30.054,15844.5,,,,
1710,09/21/19 02:00:00 PM,30.356,7233.4,,,,
1711,09/21/19 03:00:00 PM,30.255,6544.5,,,,
1712,09/21/19 04:00:00 PM,30.154,2927.8,,,,
1713,09/21/19 05:00:00 PM,29.853,1636.1,,,,
1714,09/21/19 06:00:00 PM,29.752,236.8,,,,
1715,09/21/19 07:00:00 PM,29.752,0.0,,,,
1716,09/21/19 08:00:00 PM,29.652,0.0,,,,
1717,09/21/19 09:00:00 PM,29.652,0.0,,,,
1718,09/21/19 10:00:00 PM,29.752,0.0,,,,
1719,09/21/19 11:00:00 PM,29.652,0.0,,,,
1720,09/22/19 12:00:00 AM,29.652,0.0,,,,
1721,09/22/19 01:00:00 AM,29.652,0.0,,,,
1722,09/22/19 02:00:00 AM,29.552,0.0,,,,
1723,09/22/19 03:00:00 AM,29.552,0.0,,,,
1724,09/22/19 04:00:00 AM,29.552,0.0,,,,
1725,09/22/19 05:00:00 AM,29.552,0.0,,,,
1726,09/22/19 06:00:00 AM,29.552,0.0,,,,
1727,09/22/19 07:00:00 AM,29.652,1722.2,,,,
1728,09/22/19 08:00:00 AM,29.853,1980.6,,,,
1729,09/22/19 09:00:00 AM,30.356,5338.9,,,,
1730,09/22/19 10:00:00 AM,30.457,7233.4,,,,
1731,09/22/19 11:00:00 AM,29.953,2583.4,,,,
1732,09/22/19 12:00:00 PM,29.853,1054.9,,,,
1733,09/22/19 01:00:00 PM,29.652,699.7,,,,
1734,09/22/19 02:00:00 PM,29.652,1636.1,,,,
1735,09/22/19 03:00:00 PM,29.752,3100.0,,,,
1736,09/22/19 04:00:00 PM,29.752,1980.6,,,,
1737,09/22/19 05:00:00 PM,29.752,958.0,,,,
1738,09/22/19 06:00:00 PM,29.752,344.4,,,,
1739,09/22/19 07:00:00 PM,29.652,0.0,,,,
1740,09/22/19 08:00:00 PM,29.752,0.0,,,,
1741,09/22/19 09:00:00 PM,29.652,0.0,,,,
1742,09/22/19 10:00:00 PM,29.652,0.0,,,,
1743,09/22/19 11:00:00 PM,29.652,0.0,,,,
1744,09/23/19 12:00:00 AM,29.652,0.0,,,,
1745,09/23/19 01:00:00 AM,29.652,0.0,,,,
1746,09/23/19 02:00:00 AM,29.652,0.0,,,,
1747,09/23/19 03:00:00 AM,29.652,0.0,,,,
1748,09/23/19 04:00:00 AM,29.652,0.0,,,,
1749,09/23/19 05:00:00 AM,29.552,0.0,,,,
1750,09/23/19 06:00:00 AM,29.552,0.0,,,,
1751,09/23/19 07:00:00 AM,29.652,721.2,,,,
1752,09/23/19 08:00:00 AM,29.953,3616.7,,,,
1753,09/23/19 09:00:00 AM,30.457,4305.6,,,,
1754,09/23/19 10:00:00 AM,30.659,5511.1,,,,
1755,09/23/19 11:00:00 AM,30.255,8266.7,,,,
1756,09/23/19 12:00:00 PM,29.853,1894.5,,,,
1757,09/23/19 01:00:00 PM,29.953,8266.7,,,,
1758,09/23/19 02:00:00 PM,29.953,13089.0,,,,
1759,09/23/19 03:00:00 PM,29.953,9300.1,,,,
1760,09/23/19 04:00:00 PM,29.953,5166.7,,,,
1761,09/23/19 05:00:00 PM,29.752,2583.4,,,,
1762,09/23/19 06:00:00 PM,29.652,764.2,,,,
1763,09/23/19 07:00:00 PM,29.552,0.0,,,,
1764,09/23/19 08:00:00 PM,29.652,0.0,,,,
1765,09/23/19 09:00:00 PM,29.752,0.0,,,,
1766,09/23/19 10:00:00 PM,29.752,0.0,,,,
1767,09/23/19 11:00:00 PM,29.853,0.0,,,,
1768,09/24/19 12:00:00 AM,29.853,0.0,,,,
1769,09/24/19 01:00:00 AM,29.752,0.0,,,,
1770,09/24/19 02:00:00 AM,29.752,0.0,,,,
1771,09/24/19 03:00:00 AM,29.652,0.0,,,,
1772,09/24/19 04:00:00 AM,29.752,0.0,,,,
1773,09/24/19 05:00:00 AM,29.752,0.0,,,,
1774,09/24/19 06:00:00 AM,29.752,0.0,,,,
1775,09/24/19 07:00:00 AM,29.752,4822.3,,,,
1776,09/24/19 08:00:00 AM,29.853,7233.4,,,,
1777,09/24/19 09:00:00 AM,30.255,37200.2,,,,
1778,09/24/19 10:00:00 AM,30.255,14466.8,,,,
1779,09/24/19 11:00:00 AM,30.457,17911.2,,,,
1780,09/24/19 12:00:00 PM,30.659,23422.4,,,,
1781,09/24/19 01:00:00 PM,30.154,4994.5,,,,
1782,09/24/19 02:00:00 PM,30.154,8266.7,,,,
1783,09/24/19 03:00:00 PM,30.558,10333.4,,,,
1784,09/24/19 04:00:00 PM,30.255,9644.5,,,,
1785,09/24/19 05:00:00 PM,30.154,1894.5,,,,
1786,09/24/19 06:00:00 PM,30.054,441.3,,,,
1787,09/24/19 07:00:00 PM,29.953,0.0,,,,
1788,09/24/19 08:00:00 PM,29.953,0.0,,,,
1789,09/24/19 09:00:00 PM,29.853,0.0,,,,
1790,09/24/19 10:00:00 PM,29.853,0.0,,,,
1791,09/24/19 11:00:00 PM,29.752,0.0,,,,
1792,09/25/19 12:00:00 AM,29.853,0.0,,,,
1793,09/25/19 01:00:00 AM,29.853,0.0,,,,
1794,09/25/19 02:00:00 AM,29.853,0.0,,,,
1795,09/25/19 03:00:00 AM,29.752,0.0,,,,
1796,09/25/19 04:00:00 AM,29.752,0.0,,,,
1797,09/25/19 05:00:00 AM,29.752,0.0,,,,
1798,09/25/19 06:00:00 AM,29.752,0.0,,,,
1799,09/25/19 07:00:00 AM,29.752,3444.5,,,,
1800,09/25/19 08:00:00 AM,29.953,7233.4,,,,
1801,09/25/19 09:00:00 AM,30.154,5511.1,,,,
1802,09/25/19 10:00:00 AM,30.760,24800.2,,,,
1803,09/25/19 11:00:00 AM,30.963,85422.8,,,,
1804,09/25/19 12:00:00 PM,31.370,15155.7,,,,
1805,09/25/19 01:00:00 PM,30.558,13777.9,,,,
1806,09/25/19 02:00:00 PM,30.255,6544.5,,,,
1807,09/25/19 03:00:00 PM,30.356,4994.5,,,,
1808,09/25/19 04:00:00 PM,30.255,1173.3,,,,
1809,09/25/19 05:00:00 PM,30.054,1377.8,,,,
1810,09/25/19 06:00:00 PM,30.154,495.1,,,,
1811,09/25/19 07:00:00 PM,30.054,0.0,,,,
1812,09/25/19 08:00:00 PM,29.853,0.0,,,,
1813,09/25/19 09:00:00 PM,29.853,0.0,,,,
1814,09/25/19 10:00:00 PM,29.853,0.0,,,,
1815,09/25/19 11:00:00 PM,29.853,0.0,,,,
1816,09/26/19 12:00:00 AM,29.853,0.0,,,,
1817,09/26/19 01:00:00 AM,29.853,0.0,,,,
1818,09/26/19 02:00:00 AM,29.953,0.0,,,,
1819,09/26/19 03:00:00 AM,29.953,0.0,,,,
1820,09/26/19 04:00:00 AM,29.953,0.0,,,,
1821,09/26/19 05:00:00 AM,29.853,0.0,,,,
1822,09/26/19 06:00:00 AM,29.853,0.0,,,,
1823,09/26/19 07:00:00 AM,29.853,914.9,,,,
1824,09/26/19 08:00:00 AM,30.054,5166.7,,,,
1825,09/26/19 09:00:00 AM,29.953,4477.8,,,,
1826,09/26/19 10:00:00 AM,30.154,11022.3,,,,
1827,09/26/19 11:00:00 AM,30.356,11711.2,,,,
1828,09/26/19 12:00:00 PM,30.255,3100.0,,,,
1829,09/26/19 01:00:00 PM,29.752,979.5,,,,
1830,09/26/19 02:00:00 PM,29.652,344.4,,,,
1831,09/26/19 03:00:00 PM,29.752,333.7,,,,
1832,09/26/19 04:00:00 PM,29.752,1044.1,,,,
1833,09/26/19 05:00:00 PM,29.853,1162.5,,,,
1834,09/26/19 06:00:00 PM,29.853,139.9,,,,
1835,09/26/19 07:00:00 PM,29.752,0.0,,,,
1836,09/26/19 08:00:00 PM,29.752,0.0,,,,
1837,09/26/19 09:00:00 PM,29.752,0.0,,,,
1838,09/26/19 10:00:00 PM,29.652,0.0,,,,
1839,09/26/19 11:00:00 PM,29.652,0.0,,,,
1840,09/27/19 12:00:00 AM,29.652,0.0,,,,
1841,09/27/19 01:00:00 AM,29.752,0.0,,,,
1842,09/27/19 02:00:00 AM,29.652,0.0,,,,
1843,09/27/19 03:00:00 AM,29.652,0.0,,,,
1844,09/27/19 04:00:00 AM,29.652,0.0,,,,
1845,09/27/19 05:00:00 AM,29.552,0.0,,,,
1846,09/27/19 06:00:00 AM,29.652,0.0,,,,
1847,09/27/19 07:00:00 AM,29.752,1463.9,,,,
1848,09/27/19 08:00:00 AM,29.853,4650.0,,,,
1849,09/27/19 09:00:00 AM,30.054,2755.6,,,,
1850,09/27/19 10:00:00 AM,30.558,71644.9,,,,
1851,09/27/19 11:00:00 AM,31.676,18600.1,,,,
1852,09/27/19 12:00:00 PM,32.291,57867.0,,,,
1853,09/27/19 01:00:00 PM,32.704,16533.4,,,,
1854,09/27/19 02:00:00 PM,33.222,17222.3,,,,
1855,09/27/19 03:00:00 PM,30.457,7577.8,,,,
1856,09/27/19 04:00:00 PM,30.154,4133.4,,,,
1857,09/27/19 05:00:00 PM,29.953,1259.4,,,,
1858,09/27/19 06:00:00 PM,29.752,247.6,,,,
1859,09/27/19 07:00:00 PM,29.752,0.0,,,,
1860,09/27/19 08:00:00 PM,29.652,0.0,,,,
1861,09/27/19 09:00:00 PM,29.752,0.0,,,,
1862,09/27/19 10:00:00 PM,29.752,0.0,,,,
1863,09/27/19 11:00:00 PM,29.752,0.0,,,,
1864,09/28/19 12:00:00 AM,29.652,0.0,,,,
1865,09/28/19 01:00:00 AM,29.652,0.0,,,,
1866,09/28/19 02:00:00 AM,29.752,0.0,,,,
1867,09/28/19 03:00:00 AM,29.752,0.0,,,,
1868,09/28/19 04:00:00 AM,29.752,0.0,,,,
1869,09/28/19 05:00:00 AM,29.853,0.0,,,,
1870,09/28/19 06:00:00 AM,29.752,0.0,,,,
1871,09/28/19 07:00:00 AM,29.752,1334.7,,,,
1872,09/28/19 08:00:00 AM,29.953,4133.4,,,,
1873,09/28/19 09:00:00 AM,30.255,4650.0,,,,
1874,09/28/19 10:00:00 AM,30.659,12400.1,,,,
1875,09/28/19 11:00:00 AM,30.862,27555.7,,,,
1876,09/28/19 12:00:00 PM,31.880,34444.7,,,,
1877,09/28/19 01:00:00 PM,33.014,22044.6,,,,
1878,09/28/19 02:00:00 PM,33.743,19289.0,,,,
1879,09/28/19 03:00:00 PM,32.600,9644.5,,,,
1880,09/28/19 04:00:00 PM,31.268,6544.5,,,,
1881,09/28/19 05:00:00 PM,30.760,2325.0,,,,
1882,09/28/19 06:00:00 PM,30.760,462.9,,,,
1883,09/28/19 07:00:00 PM,30.457,0.0,,,,
1884,09/28/19 08:00:00 PM,30.356,0.0,,,,
1885,09/28/19 09:00:00 PM,30.356,0.0,,,,
1886,09/28/19 10:00:00 PM,30.255,0.0,,,,
1887,09/28/19 11:00:00 PM,30.154,0.0,,,,
1888,09/29/19 12:00:00 AM,30.356,0.0,,,,
1889,09/29/19 01:00:00 AM,30.154,0.0,,,,
1890,09/29/19 02:00:00 AM,29.953,0.0,,,,
1891,09/29/19 03:00:00 AM,30.054,0.0,,,,
1892,09/29/19 04:00:00 AM,30.054,0.0,,,,
1893,09/29/19 05:00:00 AM,30.054,0.0,,,,
1894,09/29/19 06:00:00 AM,30.054,0.0,,,,
1895,09/29/19 07:00:00 AM,29.953,1162.5,,,,
1896,09/29/19 08:00:00 AM,30.154,2066.7,,,,
1897,09/29/19 09:00:00 AM,30.054,2066.7,,,,
1898,09/29/19 10:00:00 AM,30.154,4650.0,,,,
1899,09/29/19 11:00:00 AM,30.154,6200.0,,,,
1900,09/29/19 12:00:00 PM,30.356,8266.7,,,,
1901,09/29/19 01:00:00 PM,30.862,12400.1,,,,
