"Plot Title: 10793196"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10793196, SEN S/N: 10793196)","Intensity, Lux (LGR S/N: 10793196, SEN S/N: 10793196)","End Of File (LGR S/N: 10793196)"
1700,07/19/16 10:10:00 AM,31.472,11711.2,
1701,07/19/16 10:20:00 AM,31.880,121245.2,
1702,07/19/16 10:30:00 AM,32.086,31689.1,
1703,07/19/16 10:40:00 AM,32.394,33066.9,
1704,07/19/16 10:50:00 AM,32.497,15844.5,
1705,07/19/16 11:00:00 AM,31.983,12400.1,
1706,07/19/16 11:10:00 AM,31.983,13089.0,
1707,07/19/16 11:20:00 AM,32.911,33066.9,
1708,07/19/16 11:30:00 AM,33.743,46844.8,
1709,07/19/16 11:40:00 AM,33.848,37200.2,
1710,07/19/16 11:50:00 AM,32.911,15155.7,
1711,07/19/16 12:00:00 PM,32.600,12400.1,
1712,07/19/16 12:10:00 PM,32.807,19289.0,
1713,07/19/16 12:20:00 PM,33.118,21355.7,
1714,07/19/16 12:30:00 PM,33.222,14466.8,
1715,07/19/16 12:40:00 PM,32.704,4477.8,
1716,07/19/16 12:50:00 PM,32.497,3272.2,
1717,07/19/16 01:00:00 PM,32.394,3444.5,
1718,07/19/16 01:10:00 PM,32.291,4133.4,
1719,07/19/16 01:20:00 PM,32.188,3100.0,
1720,07/19/16 01:30:00 PM,32.086,2927.8,
1721,07/19/16 01:40:00 PM,31.983,3272.2,
1722,07/19/16 01:50:00 PM,31.983,4305.6,
1723,07/19/16 02:00:00 PM,31.983,5166.7,
1724,07/19/16 02:10:00 PM,31.983,5511.1,
1725,07/19/16 02:20:00 PM,31.983,5338.9,
1726,07/19/16 02:30:00 PM,31.983,4133.4,
1727,07/19/16 02:40:00 PM,31.880,4822.3,
1728,07/19/16 02:50:00 PM,31.880,7233.4,
1729,07/19/16 03:00:00 PM,31.983,13089.0,
1730,07/19/16 03:10:00 PM,32.188,15155.7,
1731,07/19/16 03:20:00 PM,32.291,18600.1,
1732,07/19/16 03:30:00 PM,32.600,27555.7,
1733,07/19/16 03:40:00 PM,32.704,26178.0,
1734,07/19/16 03:50:00 PM,32.704,30311.3,
1735,07/19/16 04:00:00 PM,32.600,24800.2,
1736,07/19/16 04:10:00 PM,32.291,7577.8,
1737,07/19/16 04:20:00 PM,32.086,16533.4,
1738,07/19/16 04:30:00 PM,31.880,12400.1,
1739,07/19/16 04:40:00 PM,32.086,44089.2,
1740,07/19/16 04:50:00 PM,32.188,17911.2,
1741,07/19/16 05:00:00 PM,32.086,6544.5,
1742,07/19/16 05:10:00 PM,32.086,7577.8,
1743,07/19/16 05:20:00 PM,31.778,11022.3,
1744,07/19/16 05:30:00 PM,31.472,13777.9,
1745,07/19/16 05:40:00 PM,31.166,9300.1,
1746,07/19/16 05:50:00 PM,30.963,5166.7,
1747,07/19/16 06:00:00 PM,30.862,5511.1,
1748,07/19/16 06:10:00 PM,30.760,3272.2,
1749,07/19/16 06:20:00 PM,30.659,2152.8,
1750,07/19/16 06:30:00 PM,30.558,1377.8,
1751,07/19/16 06:40:00 PM,30.558,645.8,
1752,07/19/16 06:50:00 PM,30.457,258.3,
1753,07/19/16 07:00:00 PM,30.457,53.8,
1754,07/19/16 07:10:00 PM,30.356,0.0,
1755,07/19/16 07:20:00 PM,30.356,0.0,
1756,07/19/16 07:30:00 PM,30.255,0.0,
1757,07/19/16 07:40:00 PM,30.255,0.0,
1758,07/19/16 07:50:00 PM,30.255,0.0,
1759,07/19/16 08:00:00 PM,30.154,0.0,
1760,07/19/16 08:10:00 PM,30.154,0.0,
1761,07/19/16 08:20:00 PM,30.054,0.0,
1762,07/19/16 08:30:00 PM,30.054,0.0,
1763,07/19/16 08:40:00 PM,30.054,0.0,
1764,07/19/16 08:50:00 PM,30.054,0.0,
1765,07/19/16 09:00:00 PM,30.054,0.0,
1766,07/19/16 09:10:00 PM,30.054,0.0,
1767,07/19/16 09:20:00 PM,30.054,0.0,
1768,07/19/16 09:30:00 PM,30.054,0.0,
1769,07/19/16 09:40:00 PM,30.154,0.0,
1770,07/19/16 09:50:00 PM,30.054,0.0,
1771,07/19/16 10:00:00 PM,30.054,0.0,
1772,07/19/16 10:10:00 PM,30.054,0.0,
1773,07/19/16 10:20:00 PM,29.953,0.0,
1774,07/19/16 10:30:00 PM,29.953,0.0,
1775,07/19/16 10:40:00 PM,29.953,0.0,
1776,07/19/16 10:50:00 PM,29.953,0.0,
1777,07/19/16 11:00:00 PM,29.953,0.0,
1778,07/19/16 11:10:00 PM,30.054,0.0,
1779,07/19/16 11:20:00 PM,30.154,0.0,
1780,07/19/16 11:30:00 PM,30.054,0.0,
1781,07/19/16 11:40:00 PM,30.255,0.0,
1782,07/19/16 11:50:00 PM,30.659,0.0,
1783,07/20/16 12:00:00 AM,30.356,0.0,
1784,07/20/16 12:10:00 AM,30.054,0.0,
1785,07/20/16 12:20:00 AM,29.953,0.0,
1786,07/20/16 12:30:00 AM,29.853,0.0,
1787,07/20/16 12:40:00 AM,29.752,0.0,
1788,07/20/16 12:50:00 AM,29.752,0.0,
1789,07/20/16 01:00:00 AM,29.652,0.0,
1790,07/20/16 01:10:00 AM,29.652,0.0,
1791,07/20/16 01:20:00 AM,29.652,0.0,
1792,07/20/16 01:30:00 AM,29.552,0.0,
1793,07/20/16 01:40:00 AM,29.452,0.0,
1794,07/20/16 01:50:00 AM,29.452,0.0,
1795,07/20/16 02:00:00 AM,29.452,0.0,
1796,07/20/16 02:10:00 AM,29.352,0.0,
1797,07/20/16 02:20:00 AM,29.352,0.0,
1798,07/20/16 02:30:00 AM,29.352,0.0,
1799,07/20/16 02:40:00 AM,29.252,0.0,
1800,07/20/16 02:50:00 AM,29.252,0.0,
1801,07/20/16 03:00:00 AM,29.252,0.0,
1802,07/20/16 03:10:00 AM,29.352,0.0,
1803,07/20/16 03:20:00 AM,29.352,0.0,
1804,07/20/16 03:30:00 AM,29.352,0.0,
1805,07/20/16 03:40:00 AM,29.252,0.0,
1806,07/20/16 03:50:00 AM,29.252,0.0,
1807,07/20/16 04:00:00 AM,29.252,0.0,
1808,07/20/16 04:10:00 AM,29.252,0.0,
1809,07/20/16 04:20:00 AM,29.152,0.0,
1810,07/20/16 04:30:00 AM,29.252,0.0,
1811,07/20/16 04:40:00 AM,29.252,0.0,
1812,07/20/16 04:50:00 AM,29.252,0.0,
1813,07/20/16 05:00:00 AM,29.352,0.0,
1814,07/20/16 05:10:00 AM,29.452,0.0,
1815,07/20/16 05:20:00 AM,29.452,0.0,
1816,07/20/16 05:30:00 AM,29.452,0.0,
1817,07/20/16 05:40:00 AM,29.452,0.0,
1818,07/20/16 05:50:00 AM,29.452,0.0,
1819,07/20/16 06:00:00 AM,29.452,64.6,
1820,07/20/16 06:10:00 AM,29.452,215.3,
1821,07/20/16 06:20:00 AM,29.352,441.3,
1822,07/20/16 06:30:00 AM,29.352,818.1,
1823,07/20/16 06:40:00 AM,29.352,1162.5,
1824,07/20/16 06:50:00 AM,29.552,1894.5,
1825,07/20/16 07:00:00 AM,29.652,2411.1,
1826,07/20/16 07:10:00 AM,29.652,3616.7,
1827,07/20/16 07:20:00 AM,29.652,3444.5,
1828,07/20/16 07:30:00 AM,29.752,3272.2,
1829,07/20/16 07:40:00 AM,29.752,3616.7,
1830,07/20/16 07:50:00 AM,29.853,4822.3,
1831,07/20/16 08:00:00 AM,30.054,7233.4,
1832,07/20/16 08:10:00 AM,29.953,5166.7,
1833,07/20/16 08:20:00 AM,29.853,9644.5,
1834,07/20/16 08:30:00 AM,30.154,11022.3,
1835,07/20/16 08:40:00 AM,30.255,21355.7,
1836,07/20/16 08:50:00 AM,30.356,31689.1,
1837,07/20/16 09:00:00 AM,30.558,14466.8,
1838,07/20/16 09:10:00 AM,30.558,5166.7,
1839,07/20/16 09:20:00 AM,30.760,6544.5,
1840,07/20/16 09:30:00 AM,30.963,35822.5,
1841,07/20/16 09:40:00 AM,31.166,22044.6,
1842,07/20/16 09:50:00 AM,31.370,12400.1,
1843,07/20/16 10:00:00 AM,31.472,20666.8,
1844,07/20/16 10:10:00 AM,31.676,44089.2,
1845,07/20/16 10:20:00 AM,31.778,17222.3,
1846,07/20/16 10:30:00 AM,31.880,33066.9,
1847,07/20/16 10:40:00 AM,32.086,28933.5,
1848,07/20/16 10:50:00 AM,32.291,19977.9,
1849,07/20/16 11:00:00 AM,32.600,37200.2,
1850,07/20/16 11:10:00 AM,32.807,34444.7,
1851,07/20/16 11:20:00 AM,33.222,46844.8,
1852,07/20/16 11:30:00 AM,33.639,27555.7,
1853,07/20/16 11:40:00 AM,33.953,44089.2,
1854,07/20/16 11:50:00 AM,34.163,57867.0,
1855,07/20/16 12:00:00 PM,34.585,44089.2,
1856,07/20/16 12:10:00 PM,35.009,55111.5,
1857,07/20/16 12:20:00 PM,35.328,55111.5,
1858,07/20/16 12:30:00 PM,35.542,46844.8,
1859,07/20/16 12:40:00 PM,35.864,60622.6,
1860,07/20/16 12:50:00 PM,36.079,57867.0,
1861,07/20/16 01:00:00 PM,36.403,74400.5,
1862,07/20/16 01:10:00 PM,36.620,68889.3,
1863,07/20/16 01:20:00 PM,36.837,66133.8,
1864,07/20/16 01:30:00 PM,36.946,66133.8,
1865,07/20/16 01:40:00 PM,37.165,66133.8,
1866,07/20/16 01:50:00 PM,37.274,60622.6,
1867,07/20/16 02:00:00 PM,37.384,57867.0,
1868,07/20/16 02:10:00 PM,37.384,57867.0,
1869,07/20/16 02:20:00 PM,37.494,49600.3,
1870,07/20/16 02:30:00 PM,37.494,49600.3,
1871,07/20/16 02:40:00 PM,37.494,52355.9,
1872,07/20/16 02:50:00 PM,37.494,44089.2,
1873,07/20/16 03:00:00 PM,37.494,49600.3,
1874,07/20/16 03:10:00 PM,37.384,38578.0,
1875,07/20/16 03:20:00 PM,37.274,23422.4,
1876,07/20/16 03:30:00 PM,37.055,34444.7,
1877,07/20/16 03:40:00 PM,36.728,23422.4,
1878,07/20/16 03:50:00 PM,36.837,33066.9,
1879,07/20/16 04:00:00 PM,36.620,17911.2,
1880,07/20/16 04:10:00 PM,36.403,22044.6,
1881,07/20/16 04:20:00 PM,36.187,20666.8,
1882,07/20/16 04:30:00 PM,35.864,17222.3,
1883,07/20/16 04:40:00 PM,35.542,13089.0,
1884,07/20/16 04:50:00 PM,35.115,7577.8,
1885,07/20/16 05:00:00 PM,34.903,6200.0,
1886,07/20/16 05:10:00 PM,35.222,6544.5,
1887,07/20/16 05:20:00 PM,36.079,5338.9,
1888,07/20/16 05:30:00 PM,35.115,3616.7,
1889,07/20/16 05:40:00 PM,33.848,3100.0,
1890,07/20/16 05:50:00 PM,33.118,2669.5,
1891,07/20/16 06:00:00 PM,32.497,1980.6,
1892,07/20/16 06:10:00 PM,32.188,2325.0,
1893,07/20/16 06:20:00 PM,32.086,1808.3,
1894,07/20/16 06:30:00 PM,31.778,947.2,
1895,07/20/16 06:40:00 PM,31.676,387.5,
1896,07/20/16 06:50:00 PM,31.574,172.2,
1897,07/20/16 07:00:00 PM,31.574,32.3,
1898,07/20/16 07:10:00 PM,31.676,0.0,
1899,07/20/16 07:20:00 PM,31.472,0.0,
1900,07/20/16 07:30:00 PM,31.370,0.0,
1901,07/20/16 07:40:00 PM,31.166,0.0,
1902,07/20/16 07:50:00 PM,30.963,0.0,
1903,07/20/16 08:00:00 PM,30.963,0.0,
1904,07/20/16 08:10:00 PM,30.760,0.0,
1905,07/20/16 08:20:00 PM,30.760,0.0,
1906,07/20/16 08:30:00 PM,30.963,0.0,
1907,07/20/16 08:40:00 PM,31.064,0.0,
1908,07/20/16 08:50:00 PM,31.166,0.0,
1909,07/20/16 09:00:00 PM,31.064,0.0,
1910,07/20/16 09:10:00 PM,31.064,0.0,
1911,07/20/16 09:20:00 PM,31.064,0.0,
1912,07/20/16 09:30:00 PM,31.166,0.0,
1913,07/20/16 09:40:00 PM,31.370,0.0,
1914,07/20/16 09:50:00 PM,31.472,0.0,
1915,07/20/16 10:00:00 PM,31.370,0.0,
1916,07/20/16 10:10:00 PM,31.370,0.0,
1917,07/20/16 10:20:00 PM,31.574,0.0,
1918,07/20/16 10:30:00 PM,31.676,0.0,
1919,07/20/16 10:40:00 PM,31.676,0.0,
1920,07/20/16 10:50:00 PM,31.778,0.0,
1921,07/20/16 11:00:00 PM,31.778,0.0,
1922,07/20/16 11:10:00 PM,31.574,0.0,
1923,07/20/16 11:20:00 PM,31.472,0.0,
1924,07/20/16 11:30:00 PM,31.370,0.0,
1925,07/20/16 11:40:00 PM,31.268,0.0,
1926,07/20/16 11:50:00 PM,31.166,0.0,
1927,07/21/16 12:00:00 AM,30.963,0.0,
1928,07/21/16 12:10:00 AM,30.963,0.0,
1929,07/21/16 12:20:00 AM,30.963,0.0,
1930,07/21/16 12:30:00 AM,31.166,0.0,
1931,07/21/16 12:40:00 AM,31.268,0.0,
1932,07/21/16 12:50:00 AM,31.268,0.0,
1933,07/21/16 01:00:00 AM,31.268,0.0,
1934,07/21/16 01:10:00 AM,31.268,0.0,
1935,07/21/16 01:20:00 AM,31.166,0.0,
1936,07/21/16 01:30:00 AM,31.166,0.0,
1937,07/21/16 01:40:00 AM,31.268,0.0,
1938,07/21/16 01:50:00 AM,31.268,0.0,
1939,07/21/16 02:00:00 AM,31.064,0.0,
1940,07/21/16 02:10:00 AM,30.963,0.0,
1941,07/21/16 02:20:00 AM,30.558,0.0,
1942,07/21/16 02:30:00 AM,30.356,0.0,
1943,07/21/16 02:40:00 AM,30.255,0.0,
1944,07/21/16 02:50:00 AM,30.054,0.0,
1945,07/21/16 03:00:00 AM,29.953,0.0,
1946,07/21/16 03:10:00 AM,29.853,0.0,
1947,07/21/16 03:20:00 AM,29.853,0.0,
1948,07/21/16 03:30:00 AM,29.853,0.0,
1949,07/21/16 03:40:00 AM,29.853,0.0,
1950,07/21/16 03:50:00 AM,29.953,0.0,
1951,07/21/16 04:00:00 AM,29.853,0.0,
1952,07/21/16 04:10:00 AM,29.853,0.0,
1953,07/21/16 04:20:00 AM,29.853,0.0,
1954,07/21/16 04:30:00 AM,29.752,0.0,
1955,07/21/16 04:40:00 AM,29.752,0.0,
1956,07/21/16 04:50:00 AM,29.752,0.0,
1957,07/21/16 05:00:00 AM,29.752,0.0,
1958,07/21/16 05:10:00 AM,29.752,0.0,
1959,07/21/16 05:20:00 AM,29.752,0.0,
1960,07/21/16 05:30:00 AM,29.752,0.0,
1961,07/21/16 05:40:00 AM,29.752,0.0,
1962,07/21/16 05:50:00 AM,29.752,0.0,
1963,07/21/16 06:00:00 AM,29.853,75.3,
1964,07/21/16 06:10:00 AM,29.853,247.6,
1965,07/21/16 06:20:00 AM,29.853,462.9,
1966,07/21/16 06:30:00 AM,29.953,688.9,
1967,07/21/16 06:40:00 AM,29.953,1065.6,
1968,07/21/16 06:50:00 AM,29.953,1636.1,
1969,07/21/16 07:00:00 AM,30.054,2497.2,
1970,07/21/16 07:10:00 AM,30.054,1894.5,
1971,07/21/16 07:20:00 AM,30.054,3616.7,
1972,07/21/16 07:30:00 AM,30.154,7577.8,
1973,07/21/16 07:40:00 AM,30.255,6544.5,
1974,07/21/16 07:50:00 AM,30.356,9644.5,
1975,07/21/16 08:00:00 AM,30.457,22044.6,
1976,07/21/16 08:10:00 AM,30.457,5511.1,
1977,07/21/16 08:20:00 AM,30.457,7233.4,
1978,07/21/16 08:30:00 AM,30.558,6200.0,
1979,07/21/16 08:40:00 AM,30.760,8266.7,
1980,07/21/16 08:50:00 AM,30.862,20666.8,
1981,07/21/16 09:00:00 AM,31.064,21355.7,
1982,07/21/16 09:10:00 AM,31.370,52355.9,
1983,07/21/16 09:20:00 AM,31.574,39955.8,
1984,07/21/16 09:30:00 AM,31.778,11022.3,
1985,07/21/16 09:40:00 AM,31.880,24800.2,
1986,07/21/16 09:50:00 AM,32.188,14466.8,
1987,07/21/16 10:00:00 AM,32.394,57867.0,
1988,07/21/16 10:10:00 AM,32.497,33066.9,
1989,07/21/16 10:20:00 AM,32.600,28933.5,
1990,07/21/16 10:30:00 AM,32.807,60622.6,
1991,07/21/16 10:40:00 AM,32.911,35822.5,
1992,07/21/16 10:50:00 AM,33.014,33066.9,
1993,07/21/16 11:00:00 AM,33.222,13777.9,
1994,07/21/16 11:10:00 AM,33.222,23422.4,
1995,07/21/16 11:20:00 AM,33.430,30311.3,
1996,07/21/16 11:30:00 AM,33.639,39955.8,
1997,07/21/16 11:40:00 AM,33.639,37200.2,
1998,07/21/16 11:50:00 AM,33.953,38578.0,
1999,07/21/16 12:00:00 PM,33.743,41333.6,
2000,07/21/16 12:10:00 PM,33.535,34444.7,
2001,07/21/16 12:20:00 PM,34.374,46844.8,
2002,07/21/16 12:30:00 PM,34.691,17911.2,
2003,07/21/16 12:40:00 PM,35.328,49600.3,
2004,07/21/16 12:50:00 PM,35.756,55111.5,
2005,07/21/16 01:00:00 PM,35.649,60622.6,
2006,07/21/16 01:10:00 PM,35.756,27555.7,
2007,07/21/16 01:20:00 PM,35.435,60622.6,
2008,07/21/16 01:30:00 PM,35.649,31689.1,
2009,07/21/16 01:40:00 PM,35.756,63378.2,
2010,07/21/16 01:50:00 PM,35.864,17911.2,
2011,07/21/16 02:00:00 PM,35.542,15155.7,
2012,07/21/16 02:10:00 PM,35.435,17911.2,
2013,07/21/16 02:20:00 PM,35.649,22044.6,
2014,07/21/16 02:30:00 PM,35.542,13089.0,
2015,07/21/16 02:40:00 PM,35.435,14466.8,
2016,07/21/16 02:50:00 PM,35.971,52355.9,
2017,07/21/16 03:00:00 PM,35.649,14466.8,
2018,07/21/16 03:10:00 PM,35.435,11022.3,
2019,07/21/16 03:20:00 PM,35.649,11711.2,
2020,07/21/16 03:30:00 PM,35.328,9300.1,
2021,07/21/16 03:40:00 PM,35.115,7233.4,
2022,07/21/16 03:50:00 PM,35.222,24800.2,
2023,07/21/16 04:00:00 PM,35.222,6544.5,
2024,07/21/16 04:10:00 PM,35.115,10677.8,
2025,07/21/16 04:20:00 PM,35.649,23422.4,
2026,07/21/16 04:30:00 PM,35.435,15844.5,
2027,07/21/16 04:40:00 PM,35.542,20666.8,
2028,07/21/16 04:50:00 PM,35.115,17911.2,
2029,07/21/16 05:00:00 PM,34.903,14466.8,
2030,07/21/16 05:10:00 PM,34.903,12400.1,
2031,07/21/16 05:20:00 PM,34.903,11711.2,
2032,07/21/16 05:30:00 PM,34.796,12400.1,
2033,07/21/16 05:40:00 PM,34.796,5338.9,
2034,07/21/16 05:50:00 PM,34.796,5166.7,
2035,07/21/16 06:00:00 PM,34.796,5511.1,
2036,07/21/16 06:10:00 PM,33.743,3272.2,
2037,07/21/16 06:20:00 PM,32.911,2325.0,
2038,07/21/16 06:30:00 PM,32.291,1087.2,
2039,07/21/16 06:40:00 PM,32.086,505.9,
2040,07/21/16 06:50:00 PM,31.880,215.3,
2041,07/21/16 07:00:00 PM,31.676,53.8,
2042,07/21/16 07:10:00 PM,31.574,0.0,
2043,07/21/16 07:20:00 PM,31.472,0.0,
2044,07/21/16 07:30:00 PM,31.370,0.0,
2045,07/21/16 07:40:00 PM,31.370,0.0,
2046,07/21/16 07:50:00 PM,31.370,0.0,
2047,07/21/16 08:00:00 PM,31.370,0.0,
2048,07/21/16 08:10:00 PM,31.268,0.0,
2049,07/21/16 08:20:00 PM,31.166,0.0,
2050,07/21/16 08:30:00 PM,31.268,0.0,
2051,07/21/16 08:40:00 PM,31.268,0.0,
2052,07/21/16 08:50:00 PM,31.268,0.0,
2053,07/21/16 09:00:00 PM,31.268,0.0,
2054,07/21/16 09:10:00 PM,31.268,0.0,
2055,07/21/16 09:20:00 PM,31.268,0.0,
2056,07/21/16 09:30:00 PM,31.268,0.0,
2057,07/21/16 09:40:00 PM,31.268,0.0,
2058,07/21/16 09:50:00 PM,31.370,0.0,
2059,07/21/16 10:00:00 PM,31.370,0.0,
2060,07/21/16 10:10:00 PM,31.472,0.0,
2061,07/21/16 10:20:00 PM,31.472,0.0,
2062,07/21/16 10:30:00 PM,31.574,0.0,
2063,07/21/16 10:40:00 PM,31.778,0.0,
2064,07/21/16 10:50:00 PM,31.880,0.0,
2065,07/21/16 11:00:00 PM,31.880,0.0,
2066,07/21/16 11:10:00 PM,31.778,0.0,
2067,07/21/16 11:20:00 PM,31.778,0.0,
2068,07/21/16 11:30:00 PM,31.676,0.0,
2069,07/21/16 11:40:00 PM,31.676,0.0,
2070,07/21/16 11:50:00 PM,31.676,0.0,
2071,07/22/16 12:00:00 AM,31.574,0.0,
2072,07/22/16 12:10:00 AM,31.574,0.0,
2073,07/22/16 12:20:00 AM,31.676,0.0,
2074,07/22/16 12:30:00 AM,31.676,0.0,
2075,07/22/16 12:40:00 AM,31.676,0.0,
2076,07/22/16 12:50:00 AM,31.676,0.0,
2077,07/22/16 01:00:00 AM,31.676,0.0,
2078,07/22/16 01:10:00 AM,31.676,0.0,
2079,07/22/16 01:20:00 AM,31.574,0.0,
2080,07/22/16 01:30:00 AM,31.574,0.0,
2081,07/22/16 01:40:00 AM,31.472,0.0,
2082,07/22/16 01:50:00 AM,31.268,0.0,
2083,07/22/16 02:00:00 AM,31.166,0.0,
2084,07/22/16 02:10:00 AM,31.064,0.0,
2085,07/22/16 02:20:00 AM,30.862,0.0,
2086,07/22/16 02:30:00 AM,30.862,0.0,
2087,07/22/16 02:40:00 AM,30.862,0.0,
2088,07/22/16 02:50:00 AM,30.862,0.0,
2089,07/22/16 03:00:00 AM,30.862,0.0,
2090,07/22/16 03:10:00 AM,30.760,0.0,
2091,07/22/16 03:20:00 AM,30.659,0.0,
2092,07/22/16 03:30:00 AM,30.558,0.0,
2093,07/22/16 03:40:00 AM,30.457,0.0,
2094,07/22/16 03:50:00 AM,30.356,0.0,
2095,07/22/16 04:00:00 AM,30.255,0.0,
2096,07/22/16 04:10:00 AM,30.154,0.0,
2097,07/22/16 04:20:00 AM,30.054,0.0,
2098,07/22/16 04:30:00 AM,30.154,0.0,
2099,07/22/16 04:40:00 AM,30.255,0.0,
2100,07/22/16 04:50:00 AM,30.255,0.0,
2101,07/22/16 05:00:00 AM,30.255,0.0,
2102,07/22/16 05:10:00 AM,30.255,0.0,
2103,07/22/16 05:20:00 AM,30.255,0.0,
2104,07/22/16 05:30:00 AM,30.255,0.0,
2105,07/22/16 05:40:00 AM,30.154,0.0,
2106,07/22/16 05:50:00 AM,30.154,0.0,
2107,07/22/16 06:00:00 AM,30.154,21.5,
2108,07/22/16 06:10:00 AM,30.154,139.9,
2109,07/22/16 06:20:00 AM,30.255,322.9,
2110,07/22/16 06:30:00 AM,30.255,602.8,
2111,07/22/16 06:40:00 AM,30.255,990.3,
2112,07/22/16 06:50:00 AM,30.255,1550.0,
2113,07/22/16 07:00:00 AM,30.255,2497.2,
2114,07/22/16 07:10:00 AM,30.356,2755.6,
2115,07/22/16 07:20:00 AM,30.356,4133.4,
2116,07/22/16 07:30:00 AM,30.356,3100.0,
2117,07/22/16 07:40:00 AM,30.457,3788.9,
2118,07/22/16 07:50:00 AM,30.457,3616.7,
2119,07/22/16 08:00:00 AM,30.558,5338.9,
2120,07/22/16 08:10:00 AM,30.659,7577.8,
2121,07/22/16 08:20:00 AM,30.659,5511.1,
2122,07/22/16 08:30:00 AM,30.963,11022.3,
2123,07/22/16 08:40:00 AM,31.064,12400.1,
2124,07/22/16 08:50:00 AM,30.760,5511.1,
2125,07/22/16 09:00:00 AM,30.760,4822.3,
2126,07/22/16 09:10:00 AM,31.166,17911.2,
2127,07/22/16 09:20:00 AM,30.963,6200.0,
2128,07/22/16 09:30:00 AM,30.862,21355.7,
2129,07/22/16 09:40:00 AM,31.472,8611.2,
2130,07/22/16 09:50:00 AM,31.472,16533.4,
2131,07/22/16 10:00:00 AM,31.778,15155.7,
2132,07/22/16 10:10:00 AM,31.778,19977.9,
2133,07/22/16 10:20:00 AM,31.880,20666.8,
2134,07/22/16 10:30:00 AM,31.983,37200.2,
2135,07/22/16 10:40:00 AM,32.086,55111.5,
2136,07/22/16 10:50:00 AM,31.983,34444.7,
2137,07/22/16 11:00:00 AM,32.188,9300.1,
2138,07/22/16 11:10:00 AM,32.394,52355.9,
2139,07/22/16 11:20:00 AM,32.394,34444.7,
2140,07/22/16 11:30:00 AM,32.600,44089.2,
2141,07/22/16 11:40:00 AM,32.704,44089.2,
2142,07/22/16 11:50:00 AM,32.911,37200.2,
2143,07/22/16 12:00:00 PM,33.118,26178.0,
2144,07/22/16 12:10:00 PM,33.222,68889.3,
2145,07/22/16 12:20:00 PM,33.326,57867.0,
2146,07/22/16 12:30:00 PM,33.535,38578.0,
2147,07/22/16 12:40:00 PM,33.743,42711.4,
2148,07/22/16 12:50:00 PM,34.163,74400.5,
2149,07/22/16 01:00:00 PM,34.479,49600.3,
2150,07/22/16 01:10:00 PM,34.903,44089.2,
2151,07/22/16 01:20:00 PM,35.328,22044.6,
2152,07/22/16 01:30:00 PM,35.756,41333.6,
2153,07/22/16 01:40:00 PM,35.756,22044.6,
2154,07/22/16 01:50:00 PM,36.295,57867.0,
2155,07/22/16 02:00:00 PM,36.079,23422.4,
2156,07/22/16 02:10:00 PM,36.511,44089.2,
2157,07/22/16 02:20:00 PM,36.837,42711.4,
2158,07/22/16 02:30:00 PM,36.837,55111.5,
2159,07/22/16 02:40:00 PM,36.946,46844.8,
2160,07/22/16 02:50:00 PM,37.274,46844.8,
2161,07/22/16 03:00:00 PM,36.946,28933.5,
2162,07/22/16 03:10:00 PM,36.403,24800.2,
2163,07/22/16 03:20:00 PM,37.055,44089.2,
2164,07/22/16 03:30:00 PM,37.274,42711.4,
2165,07/22/16 03:40:00 PM,36.837,26178.0,
2166,07/22/16 03:50:00 PM,36.946,26178.0,
2167,07/22/16 04:00:00 PM,36.946,28933.5,
2168,07/22/16 04:10:00 PM,36.946,28933.5,
2169,07/22/16 04:20:00 PM,36.728,24800.2,
2170,07/22/16 04:30:00 PM,36.620,22044.6,
2171,07/22/16 04:40:00 PM,36.403,15844.5,
2172,07/22/16 04:50:00 PM,36.511,15844.5,
2173,07/22/16 05:00:00 PM,36.295,14466.8,
2174,07/22/16 05:10:00 PM,36.187,10677.8,
2175,07/22/16 05:20:00 PM,35.971,11022.3,
2176,07/22/16 05:30:00 PM,35.756,8611.2,
2177,07/22/16 05:40:00 PM,35.649,7577.8,
2178,07/22/16 05:50:00 PM,35.435,5166.7,
2179,07/22/16 06:00:00 PM,35.435,6544.5,
2180,07/22/16 06:10:00 PM,35.756,4305.6,
2181,07/22/16 06:20:00 PM,35.649,2411.1,
2182,07/22/16 06:30:00 PM,35.435,1463.9,
2183,07/22/16 06:40:00 PM,34.163,495.1,
2184,07/22/16 06:50:00 PM,33.118,193.8,
2185,07/22/16 07:00:00 PM,32.394,10.8,
2186,07/22/16 07:10:00 PM,32.086,0.0,
2187,07/22/16 07:20:00 PM,31.574,0.0,
2188,07/22/16 07:30:00 PM,31.268,0.0,
2189,07/22/16 07:40:00 PM,31.064,0.0,
2190,07/22/16 07:50:00 PM,31.166,0.0,
2191,07/22/16 08:00:00 PM,31.166,0.0,
2192,07/22/16 08:10:00 PM,31.268,0.0,
2193,07/22/16 08:20:00 PM,31.268,0.0,
2194,07/22/16 08:30:00 PM,31.268,0.0,
2195,07/22/16 08:40:00 PM,31.268,0.0,
2196,07/22/16 08:50:00 PM,31.370,0.0,
2197,07/22/16 09:00:00 PM,31.268,0.0,
2198,07/22/16 09:10:00 PM,31.166,0.0,
2199,07/22/16 09:20:00 PM,31.064,0.0,
2200,07/22/16 09:30:00 PM,30.963,0.0,
2201,07/22/16 09:40:00 PM,30.963,0.0,
2202,07/22/16 09:50:00 PM,30.862,0.0,
2203,07/22/16 10:00:00 PM,30.760,0.0,
