"Plot Title: 10571220"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10571220, SEN S/N: 10571220)","Temp, °C (LGR S/N: 10571220, SEN S/N: 10571220)","Coupler Detached (LGR S/N: 10571220)","Coupler Attached (LGR S/N: 10571220)","Stopped (LGR S/N: 10571220)","End Of File (LGR S/N: 10571220)"
1,07/05/17 01:30:00 PM,107.014,31.574,Logged,,,
2,07/05/17 01:40:00 PM,107.176,31.880,,,,
3,07/05/17 01:50:00 PM,107.351,31.983,,,,
4,07/05/17 02:00:00 PM,107.452,31.983,,,,
5,07/05/17 02:10:00 PM,107.660,32.188,,,,
6,07/05/17 02:20:00 PM,107.772,32.188,,,,
7,07/05/17 02:30:00 PM,107.987,32.291,,,,
8,07/05/17 02:40:00 PM,108.237,32.188,,,,
9,07/05/17 02:50:00 PM,108.378,32.188,,,,
10,07/05/17 03:00:00 PM,108.547,32.086,,,,
11,07/05/17 03:10:00 PM,108.591,31.880,,,,
12,07/05/17 03:20:00 PM,108.790,31.778,,,,
13,07/05/17 03:30:00 PM,108.928,31.676,,,,
14,07/05/17 03:40:00 PM,109.340,31.574,,,,
15,07/05/17 03:50:00 PM,109.212,31.370,,,,
16,07/05/17 04:00:00 PM,109.481,31.268,,,,
17,07/05/17 04:10:00 PM,109.411,31.268,,,,
18,07/05/17 04:20:00 PM,109.799,31.064,,,,
19,07/05/17 04:30:00 PM,109.724,30.963,,,,
20,07/05/17 04:40:00 PM,109.681,30.862,,,,
21,07/05/17 04:50:00 PM,109.849,30.760,,,,
22,07/05/17 05:00:00 PM,109.887,30.659,,,,
23,07/05/17 05:10:00 PM,109.914,30.558,,,,
24,07/05/17 05:20:00 PM,109.941,30.457,,,,
25,07/05/17 05:30:00 PM,109.968,30.356,,,,
26,07/05/17 05:40:00 PM,110.025,30.255,,,,
27,07/05/17 05:50:00 PM,110.238,30.255,,,,
28,07/05/17 06:00:00 PM,110.356,30.154,,,,
29,07/05/17 06:10:00 PM,110.467,30.154,,,,
