"Plot Title: 10994952_Piti_Light"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10994952, SEN S/N: 10994952)","Intensity, Lux (LGR S/N: 10994952, SEN S/N: 10994952)","Coupler Attached (LGR S/N: 10994952)","Stopped (LGR S/N: 10994952)","End Of File (LGR S/N: 10994952)"
107,04/26/17 03:40:00 AM,28.655,0.0,,,
108,04/26/17 03:50:00 AM,28.754,0.0,,,
109,04/26/17 04:00:00 AM,28.754,0.0,,,
110,04/26/17 04:10:00 AM,28.754,0.0,,,
111,04/26/17 04:20:00 AM,28.853,0.0,,,
112,04/26/17 04:30:00 AM,28.754,0.0,,,
113,04/26/17 04:40:00 AM,28.853,0.0,,,
114,04/26/17 04:50:00 AM,28.853,0.0,,,
115,04/26/17 05:00:00 AM,28.853,0.0,,,
116,04/26/17 05:10:00 AM,28.853,0.0,,,
117,04/26/17 05:20:00 AM,28.953,0.0,,,
118,04/26/17 05:30:00 AM,28.953,0.0,,,
119,04/26/17 05:40:00 AM,28.953,0.0,,,
120,04/26/17 05:50:00 AM,28.853,0.0,,,
121,04/26/17 06:00:00 AM,28.853,21.5,,,
122,04/26/17 06:10:00 AM,28.853,139.9,,,
123,04/26/17 06:20:00 AM,28.853,635.1,,,
124,04/26/17 06:30:00 AM,28.853,1463.9,,,
125,04/26/17 06:40:00 AM,28.853,2411.1,,,
126,04/26/17 06:50:00 AM,28.953,3272.2,,,
127,04/26/17 07:00:00 AM,28.953,3616.7,,,
128,04/26/17 07:10:00 AM,28.953,3616.7,,,
129,04/26/17 07:20:00 AM,28.953,3444.5,,,
130,04/26/17 07:30:00 AM,28.953,3444.5,,,
131,04/26/17 07:40:00 AM,29.053,4305.6,,,
132,04/26/17 07:50:00 AM,29.053,5511.1,,,
133,04/26/17 08:00:00 AM,29.152,8266.7,,,
134,04/26/17 08:10:00 AM,29.152,9300.1,,,
135,04/26/17 08:20:00 AM,29.152,9644.5,,,
136,04/26/17 08:30:00 AM,29.152,10333.4,,,
137,04/26/17 08:40:00 AM,29.152,8266.7,,,
138,04/26/17 08:50:00 AM,29.053,6544.5,,,
139,04/26/17 09:00:00 AM,29.053,6200.0,,,
140,04/26/17 09:10:00 AM,29.053,6544.5,,,
141,04/26/17 09:20:00 AM,29.152,9300.1,,,
142,04/26/17 09:30:00 AM,29.152,8611.2,,,
143,04/26/17 09:40:00 AM,29.152,9644.5,,,
144,04/26/17 09:50:00 AM,29.252,13089.0,,,
145,04/26/17 10:00:00 AM,29.352,19977.9,,,
146,04/26/17 10:10:00 AM,29.452,23422.4,,,
147,04/26/17 10:20:00 AM,29.552,24800.2,,,
148,04/26/17 10:30:00 AM,29.652,27555.7,,,
149,04/26/17 10:40:00 AM,29.752,27555.7,,,
150,04/26/17 10:50:00 AM,29.853,28933.5,,,
151,04/26/17 11:00:00 AM,30.054,46844.8,,,
152,04/26/17 11:10:00 AM,30.457,42711.4,,,
153,04/26/17 11:20:00 AM,30.862,55111.5,,,
154,04/26/17 11:30:00 AM,30.963,99200.7,,,
155,04/26/17 11:40:00 AM,31.574,44089.2,,,
156,04/26/17 11:50:00 AM,31.166,49600.3,,,
157,04/26/17 12:00:00 PM,31.268,42711.4,,,
158,04/26/17 12:10:00 PM,30.659,57867.0,,,
159,04/26/17 12:20:00 PM,31.983,85422.8,,,
160,04/26/17 12:30:00 PM,32.086,49600.3,,,
161,04/26/17 12:40:00 PM,32.086,74400.5,,,
162,04/26/17 12:50:00 PM,31.983,55111.5,,,
163,04/26/17 01:00:00 PM,31.778,46844.8,,,
164,04/26/17 01:10:00 PM,31.778,42711.4,,,
165,04/26/17 01:20:00 PM,31.676,39955.8,,,
166,04/26/17 01:30:00 PM,31.574,38578.0,,,
167,04/26/17 01:40:00 PM,31.268,28933.5,,,
168,04/26/17 01:50:00 PM,31.370,28933.5,,,
169,04/26/17 02:00:00 PM,31.472,28933.5,,,
170,04/26/17 02:10:00 PM,31.574,35822.5,,,
171,04/26/17 02:20:00 PM,31.574,30311.3,,,
172,04/26/17 02:30:00 PM,31.472,26178.0,,,
173,04/26/17 02:40:00 PM,32.086,52355.9,,,
174,04/26/17 02:50:00 PM,32.188,60622.6,,,
175,04/26/17 03:00:00 PM,31.676,18600.1,,,
176,04/26/17 03:10:00 PM,31.676,24800.2,,,
177,04/26/17 03:20:00 PM,31.472,16533.4,,,
178,04/26/17 03:30:00 PM,31.370,13777.9,,,
179,04/26/17 03:40:00 PM,31.370,11022.3,,,
180,04/26/17 03:50:00 PM,31.778,23422.4,,,
181,04/26/17 04:00:00 PM,31.676,24800.2,,,
182,04/26/17 04:10:00 PM,30.963,18600.1,,,
183,04/26/17 04:20:00 PM,30.356,6200.0,,,
