"Plot Title: 10571220"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10571220, SEN S/N: 10571220)","Temp, °C (LGR S/N: 10571220, SEN S/N: 10571220)","Coupler Detached (LGR S/N: 10571220)","Coupler Attached (LGR S/N: 10571220)","Stopped (LGR S/N: 10571220)","End Of File (LGR S/N: 10571220)"
1,12/09/16 03:00:00 PM,110.127,29.953,Logged,,,
2,12/09/16 03:10:00 PM,110.400,30.255,,,,
3,12/09/16 03:20:00 PM,110.423,30.356,,,,
4,12/09/16 03:30:00 PM,110.339,30.255,,,,
5,12/09/16 03:40:00 PM,110.056,30.255,,,,
6,12/09/16 03:50:00 PM,110.349,30.255,,,,
7,12/09/16 04:00:00 PM,110.174,30.154,,,,
8,12/09/16 04:10:00 PM,110.245,30.154,,,,
9,12/09/16 04:20:00 PM,110.234,30.154,,,,
10,12/09/16 04:30:00 PM,110.079,30.054,,,,
11,12/09/16 04:40:00 PM,109.793,29.953,,,,
12,12/09/16 04:50:00 PM,109.962,29.853,,,,
13,12/09/16 05:00:00 PM,109.807,29.752,,,,
14,12/09/16 05:10:00 PM,109.665,29.752,,,,
15,12/09/16 05:20:00 PM,109.318,29.652,,,,
16,12/09/16 05:30:00 PM,109.386,29.552,,,,
17,12/09/16 05:40:00 PM,109.059,29.452,,,,
18,12/09/16 05:50:00 PM,108.665,29.452,,,,
19,12/09/16 06:00:00 PM,108.733,29.352,,,,
20,12/09/16 06:10:00 PM,108.467,29.252,,,,
21,12/09/16 06:20:00 PM,108.477,29.252,,,,
22,12/09/16 06:30:00 PM,108.191,29.152,,,,
23,12/09/16 06:40:00 PM,107.935,29.053,,,,
24,12/09/16 06:50:00 PM,108.127,29.053,,,,
25,12/09/16 07:00:00 PM,107.568,28.953,,,,
26,12/09/16 07:10:00 PM,107.515,28.853,,,,
27,12/09/16 07:20:00 PM,107.283,28.853,,,,
28,12/09/16 07:30:00 PM,107.148,28.754,,,,
29,12/09/16 07:40:00 PM,107.148,28.754,,,,
30,12/09/16 07:50:00 PM,107.034,28.655,,,,
31,12/09/16 08:00:00 PM,106.822,28.655,,,,
32,12/09/16 08:10:00 PM,106.587,28.555,,,,
