"Plot Title: 10571220"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10571220, SEN S/N: 10571220)","Temp, °C (LGR S/N: 10571220, SEN S/N: 10571220)","Coupler Detached (LGR S/N: 10571220)","Coupler Attached (LGR S/N: 10571220)","Stopped (LGR S/N: 10571220)","End Of File (LGR S/N: 10571220)"
1,08/09/17 12:50:00 PM,107.227,31.574,Logged,,,
2,08/09/17 01:00:00 PM,107.311,31.676,,,,
3,08/09/17 01:10:00 PM,107.065,31.880,,,,
4,08/09/17 01:20:00 PM,106.936,31.983,,,,
5,08/09/17 01:30:00 PM,106.647,32.086,,,,
6,08/09/17 01:40:00 PM,106.640,32.188,,,,
7,08/09/17 01:50:00 PM,106.350,32.291,,,,
8,08/09/17 02:00:00 PM,106.313,32.394,,,,
9,08/09/17 02:10:00 PM,106.296,32.497,,,,
10,08/09/17 02:20:00 PM,106.239,32.600,,,,
11,08/09/17 02:30:00 PM,106.229,32.600,,,,
12,08/09/17 02:40:00 PM,106.090,32.704,,,,
13,08/09/17 02:50:00 PM,106.040,32.704,,,,
14,08/09/17 03:00:00 PM,106.121,32.704,,,,
15,08/09/17 03:10:00 PM,106.010,32.704,,,,
16,08/09/17 03:20:00 PM,106.060,32.704,,,,
17,08/09/17 03:30:00 PM,106.060,32.704,,,,
18,08/09/17 03:40:00 PM,106.201,32.704,,,,
19,08/09/17 03:50:00 PM,106.309,32.600,,,,
20,08/09/17 04:00:00 PM,106.441,32.600,,,,
21,08/09/17 04:10:00 PM,106.471,32.600,,,,
22,08/09/17 04:20:00 PM,106.592,32.600,,,,
23,08/09/17 04:30:00 PM,106.697,32.394,,,,
24,08/09/17 04:40:00 PM,107.071,32.394,,,,
25,08/09/17 04:50:00 PM,107.293,32.394,,,,
26,08/09/17 05:00:00 PM,107.381,32.291,,,,
27,08/09/17 05:10:00 PM,107.644,31.983,,,,
28,08/09/17 05:20:00 PM,108.062,31.778,,,,
29,08/09/17 05:30:00 PM,108.261,31.676,,,,
30,08/09/17 05:40:00 PM,108.517,31.472,,,,
31,08/09/17 05:50:00 PM,108.666,31.370,,,,
32,08/09/17 06:00:00 PM,108.682,31.268,,,,
33,08/09/17 06:10:00 PM,108.689,31.166,,,,
34,08/09/17 06:20:00 PM,109.148,30.963,,,,
35,08/09/17 06:30:00 PM,109.357,30.862,,,,
36,08/09/17 06:40:00 PM,109.917,30.659,,,,
37,08/09/17 06:50:00 PM,109.890,30.457,,,,
38,08/09/17 07:00:00 PM,110.889,30.356,,,,
39,08/09/17 07:10:00 PM,110.787,30.356,,,,
40,08/09/17 07:20:00 PM,110.683,30.255,,,,
41,08/09/17 07:30:00 PM,111.007,30.255,,,,
42,08/09/17 07:40:00 PM,111.408,30.154,,,,
43,08/09/17 07:50:00 PM,111.520,30.154,,,,
44,08/09/17 08:00:00 PM,111.418,30.154,,,,
45,08/09/17 08:10:00 PM,112.056,30.154,,,,
46,08/09/17 08:20:00 PM,111.378,30.154,,,,
47,08/09/17 08:30:00 PM,112.117,30.154,,,,
48,08/09/17 08:40:00 PM,112.340,30.154,,,,
49,08/09/17 08:50:00 PM,112.016,30.154,,,,
50,08/09/17 09:00:00 PM,112.600,30.054,,,,
51,08/09/17 09:10:00 PM,112.002,30.054,,,,
52,08/09/17 09:20:00 PM,112.519,30.054,,,,
53,08/09/17 09:30:00 PM,112.579,30.054,,,,
54,08/09/17 09:40:00 PM,112.650,30.054,,,,
55,08/09/17 09:50:00 PM,112.944,30.054,,,,
56,08/09/17 10:00:00 PM,112.316,30.054,,,,
