"Plot Title: 20415918 (Piti)"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 20415918, SEN S/N: 20415918)","Intensity, Lux (LGR S/N: 20415918, SEN S/N: 20415918)","Coupler Attached (LGR S/N: 20415918)","Coupler Detached (LGR S/N: 20415918)","Host Connected (LGR S/N: 20415918)","Stopped (LGR S/N: 20415918)","End Of File (LGR S/N: 20415918)"
67,11/15/19 08:00:00 AM,22.621,0.0,,,,,
68,11/15/19 09:00:00 AM,23.484,21.5,,,,,
69,11/15/19 10:00:00 AM,30.457,13777.9,,,,,
70,11/15/19 11:00:00 AM,30.760,34444.7,,,,,
71,11/15/19 12:00:00 PM,31.574,49600.3,,,,,
72,11/15/19 01:00:00 PM,30.963,9300.1,,,,,
73,11/15/19 02:00:00 PM,30.457,9644.5,,,,,
74,11/15/19 03:00:00 PM,30.862,7233.4,,,,,
75,11/15/19 04:00:00 PM,30.054,2927.8,,,,,
76,11/15/19 05:00:00 PM,29.853,1022.6,,,,,
77,11/15/19 06:00:00 PM,29.552,10.8,,,,,
78,11/15/19 07:00:00 PM,29.552,0.0,,,,,
79,11/15/19 08:00:00 PM,29.552,0.0,,,,,
80,11/15/19 09:00:00 PM,29.452,0.0,,,,,
81,11/15/19 10:00:00 PM,29.452,0.0,,,,,
82,11/15/19 11:00:00 PM,29.452,0.0,,,,,
83,11/16/19 12:00:00 AM,29.352,0.0,,,,,
84,11/16/19 01:00:00 AM,29.152,0.0,,,,,
85,11/16/19 02:00:00 AM,28.953,0.0,,,,,
86,11/16/19 03:00:00 AM,28.754,0.0,,,,,
87,11/16/19 04:00:00 AM,28.555,0.0,,,,,
88,11/16/19 05:00:00 AM,28.357,0.0,,,,,
89,11/16/19 06:00:00 AM,27.961,0.0,,,,,
90,11/16/19 07:00:00 AM,28.853,1722.2,,,,,
91,11/16/19 08:00:00 AM,29.752,4994.5,,,,,
92,11/16/19 09:00:00 AM,29.352,3272.2,,,,,
93,11/16/19 10:00:00 AM,30.659,35822.5,,,,,
94,11/16/19 11:00:00 AM,30.963,28933.5,,,,,
95,11/16/19 12:00:00 PM,31.370,37200.2,,,,,
96,11/16/19 01:00:00 PM,31.676,28933.5,,,,,
97,11/16/19 02:00:00 PM,31.472,7233.4,,,,,
98,11/16/19 03:00:00 PM,31.574,55111.5,,,,,
99,11/16/19 04:00:00 PM,30.457,5338.9,,,,,
100,11/16/19 05:00:00 PM,30.457,3961.1,,,,,
101,11/16/19 06:00:00 PM,29.853,75.3,,,,,
102,11/16/19 07:00:00 PM,29.652,0.0,,,,,
103,11/16/19 08:00:00 PM,29.652,0.0,,,,,
104,11/16/19 09:00:00 PM,29.552,0.0,,,,,
105,11/16/19 10:00:00 PM,29.452,0.0,,,,,
106,11/16/19 11:00:00 PM,29.452,0.0,,,,,
107,11/17/19 12:00:00 AM,29.352,0.0,,,,,
108,11/17/19 01:00:00 AM,29.252,0.0,,,,,
109,11/17/19 02:00:00 AM,29.053,0.0,,,,,
110,11/17/19 03:00:00 AM,28.754,0.0,,,,,
111,11/17/19 04:00:00 AM,28.555,0.0,,,,,
112,11/17/19 05:00:00 AM,28.357,0.0,,,,,
113,11/17/19 06:00:00 AM,28.258,0.0,,,,,
114,11/17/19 07:00:00 AM,27.961,2669.5,,,,,
115,11/17/19 08:00:00 AM,28.853,4133.4,,,,,
116,11/17/19 09:00:00 AM,29.053,8266.7,,,,,
117,11/17/19 10:00:00 AM,30.054,27555.7,,,,,
118,11/17/19 11:00:00 AM,30.760,11711.2,,,,,
119,11/17/19 12:00:00 PM,30.255,16533.4,,,,,
120,11/17/19 01:00:00 PM,29.853,1636.1,,,,,
121,11/17/19 02:00:00 PM,29.352,1463.9,,,,,
122,11/17/19 03:00:00 PM,29.352,7233.4,,,,,
123,11/17/19 04:00:00 PM,29.352,3788.9,,,,,
124,11/17/19 05:00:00 PM,29.352,2325.0,,,,,
125,11/17/19 06:00:00 PM,29.252,0.0,,,,,
126,11/17/19 07:00:00 PM,29.252,0.0,,,,,
127,11/17/19 08:00:00 PM,29.152,0.0,,,,,
128,11/17/19 09:00:00 PM,29.252,0.0,,,,,
129,11/17/19 10:00:00 PM,29.152,0.0,,,,,
130,11/17/19 11:00:00 PM,29.152,0.0,,,,,
131,11/18/19 12:00:00 AM,29.152,0.0,,,,,
132,11/18/19 01:00:00 AM,29.152,0.0,,,,,
133,11/18/19 02:00:00 AM,28.853,0.0,,,,,
134,11/18/19 03:00:00 AM,28.555,0.0,,,,,
135,11/18/19 04:00:00 AM,28.357,0.0,,,,,
136,11/18/19 05:00:00 AM,28.159,0.0,,,,,
137,11/18/19 06:00:00 AM,28.060,0.0,,,,,
138,11/18/19 07:00:00 AM,28.357,979.5,,,,,
139,11/18/19 08:00:00 AM,29.053,12400.1,,,,,
140,11/18/19 09:00:00 AM,29.853,18600.1,,,,,
141,11/18/19 10:00:00 AM,30.558,24800.2,,,,,
142,11/18/19 11:00:00 AM,30.255,26178.0,,,,,
143,11/18/19 12:00:00 PM,30.054,12400.1,,,,,
144,11/18/19 01:00:00 PM,29.953,17222.3,,,,,
145,11/18/19 02:00:00 PM,29.853,6200.0,,,,,
146,11/18/19 03:00:00 PM,29.953,9644.5,,,,,
147,11/18/19 04:00:00 PM,29.752,5511.1,,,,,
148,11/18/19 05:00:00 PM,29.552,2411.1,,,,,
149,11/18/19 06:00:00 PM,29.452,0.0,,,,,
150,11/18/19 07:00:00 PM,29.352,0.0,,,,,
151,11/18/19 08:00:00 PM,29.352,0.0,,,,,
152,11/18/19 09:00:00 PM,29.352,0.0,,,,,
153,11/18/19 10:00:00 PM,29.352,0.0,,,,,
154,11/18/19 11:00:00 PM,29.352,0.0,,,,,
155,11/19/19 12:00:00 AM,29.352,0.0,,,,,
156,11/19/19 01:00:00 AM,29.352,0.0,,,,,
157,11/19/19 02:00:00 AM,29.352,0.0,,,,,
158,11/19/19 03:00:00 AM,29.152,0.0,,,,,
159,11/19/19 04:00:00 AM,28.953,0.0,,,,,
160,11/19/19 05:00:00 AM,28.754,0.0,,,,,
161,11/19/19 06:00:00 AM,28.754,0.0,,,,,
162,11/19/19 07:00:00 AM,28.655,1636.1,,,,,
163,11/19/19 08:00:00 AM,29.252,4305.6,,,,,
164,11/19/19 09:00:00 AM,29.953,6544.5,,,,,
165,11/19/19 10:00:00 AM,30.356,23422.4,,,,,
166,11/19/19 11:00:00 AM,30.760,30311.3,,,,,
167,11/19/19 12:00:00 PM,30.760,79911.6,,,,,
168,11/19/19 01:00:00 PM,30.963,34444.7,,,,,
169,11/19/19 02:00:00 PM,30.862,46844.8,,,,,
170,11/19/19 03:00:00 PM,30.558,20666.8,,,,,
171,11/19/19 04:00:00 PM,30.054,3616.7,,,,,
172,11/19/19 05:00:00 PM,29.953,3616.7,,,,,
173,11/19/19 06:00:00 PM,29.452,53.8,,,,,
174,11/19/19 07:00:00 PM,29.352,0.0,,,,,
175,11/19/19 08:00:00 PM,29.252,0.0,,,,,
176,11/19/19 09:00:00 PM,29.252,0.0,,,,,
177,11/19/19 10:00:00 PM,29.352,0.0,,,,,
178,11/19/19 11:00:00 PM,29.252,0.0,,,,,
179,11/20/19 12:00:00 AM,29.252,0.0,,,,,
180,11/20/19 01:00:00 AM,29.252,0.0,,,,,
181,11/20/19 02:00:00 AM,29.152,0.0,,,,,
182,11/20/19 03:00:00 AM,29.053,0.0,,,,,
183,11/20/19 04:00:00 AM,29.053,0.0,,,,,
184,11/20/19 05:00:00 AM,28.655,0.0,,,,,
185,11/20/19 06:00:00 AM,28.456,0.0,,,,,
186,11/20/19 07:00:00 AM,28.357,1636.1,,,,,
187,11/20/19 08:00:00 AM,28.853,7577.8,,,,,
188,11/20/19 09:00:00 AM,29.853,9300.1,,,,,
189,11/20/19 10:00:00 AM,30.255,15155.7,,,,,
190,11/20/19 11:00:00 AM,31.166,55111.5,,,,,
191,11/20/19 12:00:00 PM,30.862,68889.3,,,,,
192,11/20/19 01:00:00 PM,31.064,77156.1,,,,,
193,11/20/19 02:00:00 PM,30.862,12400.1,,,,,
194,11/20/19 03:00:00 PM,30.154,6200.0,,,,,
195,11/20/19 04:00:00 PM,30.054,5166.7,,,,,
196,11/20/19 05:00:00 PM,29.752,2583.4,,,,,
197,11/20/19 06:00:00 PM,29.552,21.5,,,,,
198,11/20/19 07:00:00 PM,29.452,0.0,,,,,
199,11/20/19 08:00:00 PM,29.352,0.0,,,,,
200,11/20/19 09:00:00 PM,29.252,0.0,,,,,
201,11/20/19 10:00:00 PM,29.352,0.0,,,,,
202,11/20/19 11:00:00 PM,29.252,0.0,,,,,
203,11/21/19 12:00:00 AM,29.352,0.0,,,,,
204,11/21/19 01:00:00 AM,29.352,0.0,,,,,
205,11/21/19 02:00:00 AM,29.252,0.0,,,,,
206,11/21/19 03:00:00 AM,29.352,0.0,,,,,
207,11/21/19 04:00:00 AM,29.252,0.0,,,,,
208,11/21/19 05:00:00 AM,29.152,0.0,,,,,
209,11/21/19 06:00:00 AM,28.953,0.0,,,,,
210,11/21/19 07:00:00 AM,28.853,1808.3,,,,,
211,11/21/19 08:00:00 AM,29.452,8611.2,,,,,
212,11/21/19 09:00:00 AM,30.154,7233.4,,,,,
213,11/21/19 10:00:00 AM,30.760,19977.9,,,,,
214,11/21/19 11:00:00 AM,30.963,63378.2,,,,,
215,11/21/19 12:00:00 PM,31.268,85422.8,,,,,
216,11/21/19 01:00:00 PM,30.963,49600.3,,,,,
217,11/21/19 02:00:00 PM,30.760,34444.7,,,,,
218,11/21/19 03:00:00 PM,30.558,19977.9,,,,,
219,11/21/19 04:00:00 PM,30.356,5338.9,,,,,
220,11/21/19 05:00:00 PM,29.953,2066.7,,,,,
221,11/21/19 06:00:00 PM,29.652,32.3,,,,,
222,11/21/19 07:00:00 PM,29.552,0.0,,,,,
223,11/21/19 08:00:00 PM,29.352,0.0,,,,,
224,11/21/19 09:00:00 PM,29.252,0.0,,,,,
225,11/21/19 10:00:00 PM,29.152,0.0,,,,,
226,11/21/19 11:00:00 PM,29.053,0.0,,,,,
227,11/22/19 12:00:00 AM,29.053,0.0,,,,,
228,11/22/19 01:00:00 AM,29.152,0.0,,,,,
229,11/22/19 02:00:00 AM,29.053,0.0,,,,,
230,11/22/19 03:00:00 AM,29.053,0.0,,,,,
231,11/22/19 04:00:00 AM,29.053,0.0,,,,,
232,11/22/19 05:00:00 AM,29.053,0.0,,,,,
233,11/22/19 06:00:00 AM,28.853,0.0,,,,,
234,11/22/19 07:00:00 AM,28.754,2497.2,,,,,
235,11/22/19 08:00:00 AM,28.953,6544.5,,,,,
236,11/22/19 09:00:00 AM,29.552,12400.1,,,,,
237,11/22/19 10:00:00 AM,30.457,10677.8,,,,,
238,11/22/19 11:00:00 AM,30.963,11022.3,,,,,
239,11/22/19 12:00:00 PM,31.064,55111.5,,,,,
240,11/22/19 01:00:00 PM,30.659,44089.2,,,,,
241,11/22/19 02:00:00 PM,30.760,49600.3,,,,,
242,11/22/19 03:00:00 PM,29.953,7233.4,,,,,
243,11/22/19 04:00:00 PM,29.752,4822.3,,,,,
244,11/22/19 05:00:00 PM,29.552,3272.2,,,,,
245,11/22/19 06:00:00 PM,29.252,10.8,,,,,
246,11/22/19 07:00:00 PM,29.152,0.0,,,,,
247,11/22/19 08:00:00 PM,29.053,0.0,,,,,
248,11/22/19 09:00:00 PM,28.754,0.0,,,,,
249,11/22/19 10:00:00 PM,28.555,0.0,,,,,
250,11/22/19 11:00:00 PM,28.456,0.0,,,,,
251,11/23/19 12:00:00 AM,28.357,0.0,,,,,
252,11/23/19 01:00:00 AM,28.754,0.0,,,,,
253,11/23/19 02:00:00 AM,28.853,0.0,,,,,
254,11/23/19 03:00:00 AM,28.853,0.0,,,,,
255,11/23/19 04:00:00 AM,29.152,0.0,,,,,
256,11/23/19 05:00:00 AM,29.152,0.0,,,,,
257,11/23/19 06:00:00 AM,29.053,0.0,,,,,
258,11/23/19 07:00:00 AM,29.152,1722.2,,,,,
259,11/23/19 08:00:00 AM,29.252,4477.8,,,,,
260,11/23/19 09:00:00 AM,29.252,15155.7,,,,,
261,11/23/19 10:00:00 AM,29.552,17222.3,,,,,
262,11/23/19 11:00:00 AM,30.558,22044.6,,,,,
263,11/23/19 12:00:00 PM,30.558,20666.8,,,,,
264,11/23/19 01:00:00 PM,29.953,13777.9,,,,,
265,11/23/19 02:00:00 PM,29.953,16533.4,,,,,
266,11/23/19 03:00:00 PM,29.853,10677.8,,,,,
267,11/23/19 04:00:00 PM,29.953,7577.8,,,,,
268,11/23/19 05:00:00 PM,29.552,2755.6,,,,,
269,11/23/19 06:00:00 PM,29.452,21.5,,,,,
270,11/23/19 07:00:00 PM,29.352,0.0,,,,,
271,11/23/19 08:00:00 PM,29.352,0.0,,,,,
272,11/23/19 09:00:00 PM,29.352,0.0,,,,,
273,11/23/19 10:00:00 PM,29.252,0.0,,,,,
274,11/23/19 11:00:00 PM,29.252,0.0,,,,,
275,11/24/19 12:00:00 AM,29.152,0.0,,,,,
276,11/24/19 01:00:00 AM,29.152,0.0,,,,,
277,11/24/19 02:00:00 AM,29.152,0.0,,,,,
278,11/24/19 03:00:00 AM,29.053,0.0,,,,,
279,11/24/19 04:00:00 AM,29.152,0.0,,,,,
280,11/24/19 05:00:00 AM,29.252,0.0,,,,,
281,11/24/19 06:00:00 AM,29.252,0.0,,,,,
282,11/24/19 07:00:00 AM,29.252,1463.9,,,,,
283,11/24/19 08:00:00 AM,29.552,4994.5,,,,,
284,11/24/19 09:00:00 AM,29.953,10333.4,,,,,
285,11/24/19 10:00:00 AM,29.853,7233.4,,,,,
286,11/24/19 11:00:00 AM,30.558,38578.0,,,,,
287,11/24/19 12:00:00 PM,30.356,13089.0,,,,,
288,11/24/19 01:00:00 PM,30.760,52355.9,,,,,
289,11/24/19 02:00:00 PM,30.356,35822.5,,,,,
290,11/24/19 03:00:00 PM,30.457,16533.4,,,,,
291,11/24/19 04:00:00 PM,29.853,9300.1,,,,,
292,11/24/19 05:00:00 PM,29.652,4305.6,,,,,
293,11/24/19 06:00:00 PM,29.352,43.1,,,,,
294,11/24/19 07:00:00 PM,29.252,0.0,,,,,
295,11/24/19 08:00:00 PM,29.152,0.0,,,,,
296,11/24/19 09:00:00 PM,29.053,0.0,,,,,
297,11/24/19 10:00:00 PM,28.953,0.0,,,,,
298,11/24/19 11:00:00 PM,28.853,0.0,,,,,
299,11/25/19 12:00:00 AM,28.655,0.0,,,,,
300,11/25/19 01:00:00 AM,28.555,0.0,,,,,
301,11/25/19 02:00:00 AM,28.655,0.0,,,,,
302,11/25/19 03:00:00 AM,28.853,0.0,,,,,
303,11/25/19 04:00:00 AM,28.953,0.0,,,,,
304,11/25/19 05:00:00 AM,29.152,0.0,,,,,
305,11/25/19 06:00:00 AM,29.252,0.0,,,,,
306,11/25/19 07:00:00 AM,29.352,3616.7,,,,,
307,11/25/19 08:00:00 AM,29.552,4822.3,,,,,
308,11/25/19 09:00:00 AM,29.853,9644.5,,,,,
309,11/25/19 10:00:00 AM,29.652,10333.4,,,,,
310,11/25/19 11:00:00 AM,30.558,52355.9,,,,,
311,11/25/19 12:00:00 PM,30.255,13089.0,,,,,
312,11/25/19 01:00:00 PM,30.255,24800.2,,,,,
313,11/25/19 02:00:00 PM,30.558,42711.4,,,,,
314,11/25/19 03:00:00 PM,29.953,9644.5,,,,,
315,11/25/19 04:00:00 PM,29.853,6200.0,,,,,
316,11/25/19 05:00:00 PM,29.452,2583.4,,,,,
317,11/25/19 06:00:00 PM,29.252,32.3,,,,,
318,11/25/19 07:00:00 PM,29.152,0.0,,,,,
319,11/25/19 08:00:00 PM,29.152,0.0,,,,,
320,11/25/19 09:00:00 PM,29.152,0.0,,,,,
321,11/25/19 10:00:00 PM,28.853,0.0,,,,,
322,11/25/19 11:00:00 PM,28.655,0.0,,,,,
323,11/26/19 12:00:00 AM,28.456,0.0,,,,,
324,11/26/19 01:00:00 AM,28.258,0.0,,,,,
325,11/26/19 02:00:00 AM,28.159,0.0,,,,,
326,11/26/19 03:00:00 AM,28.456,0.0,,,,,
327,11/26/19 04:00:00 AM,28.754,0.0,,,,,
328,11/26/19 05:00:00 AM,28.953,0.0,,,,,
329,11/26/19 06:00:00 AM,28.953,0.0,,,,,
330,11/26/19 07:00:00 AM,29.152,1270.1,,,,,
331,11/26/19 08:00:00 AM,29.352,5166.7,,,,,
332,11/26/19 09:00:00 AM,29.652,11711.2,,,,,
333,11/26/19 10:00:00 AM,30.054,18600.1,,,,,
334,11/26/19 11:00:00 AM,29.953,19977.9,,,,,
335,11/26/19 12:00:00 PM,29.752,13777.9,,,,,
336,11/26/19 01:00:00 PM,29.853,15844.5,,,,,
337,11/26/19 02:00:00 PM,29.953,15844.5,,,,,
338,11/26/19 03:00:00 PM,29.752,10333.4,,,,,
339,11/26/19 04:00:00 PM,29.352,2755.6,,,,,
340,11/26/19 05:00:00 PM,29.252,1151.7,,,,,
341,11/26/19 06:00:00 PM,29.053,0.0,,,,,
342,11/26/19 07:00:00 PM,29.053,0.0,,,,,
343,11/26/19 08:00:00 PM,29.053,0.0,,,,,
344,11/26/19 09:00:00 PM,28.853,0.0,,,,,
345,11/26/19 10:00:00 PM,28.853,0.0,,,,,
346,11/26/19 11:00:00 PM,28.754,0.0,,,,,
347,11/27/19 12:00:00 AM,28.655,0.0,,,,,
348,11/27/19 01:00:00 AM,28.456,0.0,,,,,
349,11/27/19 02:00:00 AM,28.159,0.0,,,,,
350,11/27/19 03:00:00 AM,28.555,0.0,,,,,
351,11/27/19 04:00:00 AM,28.357,0.0,,,,,
352,11/27/19 05:00:00 AM,28.456,0.0,,,,,
353,11/27/19 06:00:00 AM,28.754,0.0,,,,,
354,11/27/19 07:00:00 AM,28.754,96.9,,,,,
355,11/27/19 08:00:00 AM,28.655,258.3,,,,,
356,11/27/19 09:00:00 AM,28.754,570.5,,,,,
357,11/27/19 10:00:00 AM,28.754,301.4,,,,,
358,11/27/19 11:00:00 AM,28.853,2411.1,,,,,
359,11/27/19 12:00:00 PM,28.853,1980.6,,,,,
360,11/27/19 01:00:00 PM,28.555,1463.9,,,,,
361,11/27/19 02:00:00 PM,28.953,3616.7,,,,,
362,11/27/19 03:00:00 PM,28.853,5338.9,,,,,
363,11/27/19 04:00:00 PM,28.853,699.7,,,,,
364,11/27/19 05:00:00 PM,28.853,936.5,,,,,
365,11/27/19 06:00:00 PM,28.853,0.0,,,,,
366,11/27/19 07:00:00 PM,28.853,0.0,,,,,
367,11/27/19 08:00:00 PM,28.853,0.0,,,,,
368,11/27/19 09:00:00 PM,28.853,0.0,,,,,
369,11/27/19 10:00:00 PM,28.853,0.0,,,,,
370,11/27/19 11:00:00 PM,28.754,0.0,,,,,
371,11/28/19 12:00:00 AM,28.655,0.0,,,,,
372,11/28/19 01:00:00 AM,28.456,0.0,,,,,
373,11/28/19 02:00:00 AM,28.159,0.0,,,,,
374,11/28/19 03:00:00 AM,28.159,0.0,,,,,
375,11/28/19 04:00:00 AM,28.357,0.0,,,,,
376,11/28/19 05:00:00 AM,28.655,0.0,,,,,
377,11/28/19 06:00:00 AM,28.953,0.0,,,,,
378,11/28/19 07:00:00 AM,28.953,1377.8,,,,,
379,11/28/19 08:00:00 AM,29.152,4822.3,,,,,
380,11/28/19 09:00:00 AM,29.252,6544.5,,,,,
381,11/28/19 10:00:00 AM,29.752,14466.8,,,,,
382,11/28/19 11:00:00 AM,30.154,41333.6,,,,,
383,11/28/19 12:00:00 PM,30.054,66133.8,,,,,
384,11/28/19 01:00:00 PM,30.356,41333.6,,,,,
385,11/28/19 02:00:00 PM,29.853,14466.8,,,,,
386,11/28/19 03:00:00 PM,29.953,13089.0,,,,,
387,11/28/19 04:00:00 PM,29.552,8611.2,,,,,
388,11/28/19 05:00:00 PM,29.352,3100.0,,,,,
389,11/28/19 06:00:00 PM,29.152,10.8,,,,,
390,11/28/19 07:00:00 PM,29.053,0.0,,,,,
391,11/28/19 08:00:00 PM,29.053,0.0,,,,,
392,11/28/19 09:00:00 PM,28.953,0.0,,,,,
393,11/28/19 10:00:00 PM,28.853,0.0,,,,,
394,11/28/19 11:00:00 PM,28.754,0.0,,,,,
395,11/29/19 12:00:00 AM,28.555,0.0,,,,,
396,11/29/19 01:00:00 AM,28.357,0.0,,,,,
397,11/29/19 02:00:00 AM,28.258,0.0,,,,,
398,11/29/19 03:00:00 AM,28.159,0.0,,,,,
399,11/29/19 04:00:00 AM,28.060,0.0,,,,,
400,11/29/19 05:00:00 AM,27.961,0.0,,,,,
401,11/29/19 06:00:00 AM,27.961,0.0,,,,,
402,11/29/19 07:00:00 AM,28.754,1636.1,,,,,
403,11/29/19 08:00:00 AM,29.252,3444.5,,,,,
404,11/29/19 09:00:00 AM,29.352,6544.5,,,,,
405,11/29/19 10:00:00 AM,29.452,7233.4,,,,,
406,11/29/19 11:00:00 AM,29.953,14466.8,,,,,
407,11/29/19 12:00:00 PM,29.853,18600.1,,,,,
408,11/29/19 01:00:00 PM,29.853,8266.7,,,,,
409,11/29/19 02:00:00 PM,30.356,10677.8,,,,,
410,11/29/19 03:00:00 PM,30.356,13089.0,,,,,
411,11/29/19 04:00:00 PM,30.154,8266.7,,,,,
412,11/29/19 05:00:00 PM,29.652,2238.9,,,,,
413,11/29/19 06:00:00 PM,29.152,10.8,,,,,
414,11/29/19 07:00:00 PM,29.053,0.0,,,,,
415,11/29/19 08:00:00 PM,29.053,0.0,,,,,
416,11/29/19 09:00:00 PM,29.053,0.0,,,,,
417,11/29/19 10:00:00 PM,29.053,0.0,,,,,
418,11/29/19 11:00:00 PM,29.053,0.0,,,,,
419,11/30/19 12:00:00 AM,28.853,0.0,,,,,
420,11/30/19 01:00:00 AM,28.655,0.0,,,,,
421,11/30/19 02:00:00 AM,28.357,0.0,,,,,
422,11/30/19 03:00:00 AM,28.159,0.0,,,,,
423,11/30/19 04:00:00 AM,28.060,0.0,,,,,
424,11/30/19 05:00:00 AM,28.060,0.0,,,,,
425,11/30/19 06:00:00 AM,27.961,0.0,,,,,
426,11/30/19 07:00:00 AM,28.258,1377.8,,,,,
427,11/30/19 08:00:00 AM,29.252,3788.9,,,,,
428,11/30/19 09:00:00 AM,29.552,5166.7,,,,,
429,11/30/19 10:00:00 AM,29.853,7233.4,,,,,
430,11/30/19 11:00:00 AM,30.457,18600.1,,,,,
431,11/30/19 12:00:00 PM,30.356,52355.9,,,,,
432,11/30/19 01:00:00 PM,30.963,35822.5,,,,,
433,11/30/19 02:00:00 PM,30.862,16533.4,,,,,
434,11/30/19 03:00:00 PM,30.457,6200.0,,,,,
435,11/30/19 04:00:00 PM,30.054,7233.4,,,,,
436,11/30/19 05:00:00 PM,29.552,1722.2,,,,,
437,11/30/19 06:00:00 PM,29.252,32.3,,,,,
438,11/30/19 07:00:00 PM,29.152,0.0,,,,,
439,11/30/19 08:00:00 PM,29.152,0.0,,,,,
440,11/30/19 09:00:00 PM,29.053,0.0,,,,,
441,11/30/19 10:00:00 PM,29.053,0.0,,,,,
442,11/30/19 11:00:00 PM,28.953,0.0,,,,,
443,12/01/19 12:00:00 AM,28.953,0.0,,,,,
444,12/01/19 01:00:00 AM,28.953,0.0,,,,,
445,12/01/19 02:00:00 AM,28.853,0.0,,,,,
446,12/01/19 03:00:00 AM,28.754,0.0,,,,,
447,12/01/19 04:00:00 AM,28.655,0.0,,,,,
