"Plot Title: 10766779"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10766779, SEN S/N: 10766779)","Temp, °C (LGR S/N: 10766779, SEN S/N: 10766779)","Coupler Detached (LGR S/N: 10766779)","Coupler Attached (LGR S/N: 10766779)","Stopped (LGR S/N: 10766779)","End Of File (LGR S/N: 10766779)"
1,07/05/17 12:30:00 PM,162.610,31.064,Logged,,,
2,07/05/17 12:40:00 PM,162.624,31.268,,,,
3,07/05/17 12:50:00 PM,162.631,31.370,,,,
4,07/05/17 01:00:00 PM,162.638,31.472,,,,
5,07/05/17 01:10:00 PM,162.638,31.472,,,,
6,07/05/17 01:20:00 PM,162.645,31.574,,,,
7,07/05/17 01:30:00 PM,162.645,31.574,,,,
8,07/05/17 01:40:00 PM,162.638,31.472,,,,
9,07/05/17 01:50:00 PM,162.631,31.370,,,,
10,07/05/17 02:00:00 PM,162.631,31.370,,,,
11,07/05/17 02:10:00 PM,162.624,31.268,,,,
12,07/05/17 02:20:00 PM,162.624,31.268,,,,
13,07/05/17 02:30:00 PM,162.617,31.166,,,,
14,07/05/17 02:40:00 PM,162.624,31.268,,,,
15,07/05/17 02:50:00 PM,162.617,31.166,,,,
16,07/05/17 03:00:00 PM,162.613,30.963,,,,
17,07/05/17 03:10:00 PM,162.596,30.862,,,,
18,07/05/17 03:20:00 PM,162.592,30.659,,,,
19,07/05/17 03:30:00 PM,162.592,30.659,,,,
20,07/05/17 03:40:00 PM,162.592,30.659,,,,
21,07/05/17 03:50:00 PM,162.585,30.558,,,,
22,07/05/17 04:00:00 PM,162.585,30.558,,,,
23,07/05/17 04:10:00 PM,162.578,30.457,,,,
24,07/05/17 04:20:00 PM,162.578,30.457,,,,
25,07/05/17 04:30:00 PM,162.571,30.356,,,,
26,07/05/17 04:40:00 PM,162.578,30.457,,,,
27,07/05/17 04:50:00 PM,162.585,30.558,,,,
28,07/05/17 05:00:00 PM,162.578,30.457,,,,
29,07/05/17 05:10:00 PM,162.578,30.457,,,,
30,07/05/17 05:20:00 PM,162.589,30.457,,,,
31,07/05/17 05:30:00 PM,162.582,30.356,,,,
32,07/05/17 05:40:00 PM,162.582,30.356,,,,
33,07/05/17 05:50:00 PM,162.575,30.255,,,,
34,07/05/17 06:00:00 PM,162.568,30.154,,,,
35,07/05/17 06:10:00 PM,162.568,30.154,,,,
36,07/05/17 06:20:00 PM,162.568,30.154,,,,
37,07/05/17 06:30:00 PM,162.561,30.054,,,,
38,07/05/17 06:40:00 PM,162.554,29.953,,,,
39,07/05/17 06:50:00 PM,162.561,30.054,,,,
40,07/05/17 07:00:00 PM,162.561,30.054,,,,
41,07/05/17 07:10:00 PM,162.554,29.953,,,,
42,07/05/17 07:20:00 PM,162.554,29.953,,,,
43,07/05/17 07:30:00 PM,162.547,29.853,,,,
44,07/05/17 07:40:00 PM,162.547,29.853,,,,
45,07/05/17 07:50:00 PM,162.540,29.752,,,,
46,07/05/17 08:00:00 PM,162.540,29.752,,,,
47,07/05/17 08:10:00 PM,162.540,29.752,,,,
48,07/05/17 08:20:00 PM,162.529,29.752,,,,
49,07/05/17 08:30:00 PM,162.522,29.652,,,,
50,07/05/17 08:40:00 PM,162.533,29.652,,,,
51,07/05/17 08:50:00 PM,162.533,29.652,,,,
52,07/05/17 09:00:00 PM,162.522,29.652,,,,
53,07/05/17 09:10:00 PM,162.522,29.652,,,,
54,07/05/17 09:20:00 PM,162.522,29.652,,,,
55,07/05/17 09:30:00 PM,162.522,29.652,,,,
56,07/05/17 09:40:00 PM,162.515,29.552,,,,
57,07/05/17 09:50:00 PM,162.515,29.552,,,,
58,07/05/17 10:00:00 PM,162.515,29.552,,,,
59,07/05/17 10:10:00 PM,162.508,29.452,,,,
60,07/05/17 10:20:00 PM,162.508,29.452,,,,
61,07/05/17 10:30:00 PM,162.508,29.452,,,,
62,07/05/17 10:40:00 PM,162.508,29.452,,,,
63,07/05/17 10:50:00 PM,162.508,29.452,,,,
64,07/05/17 11:00:00 PM,162.508,29.452,,,,
65,07/05/17 11:10:00 PM,162.508,29.452,,,,
66,07/05/17 11:20:00 PM,162.512,29.352,,,,
67,07/05/17 11:30:00 PM,162.501,29.352,,,,
68,07/05/17 11:40:00 PM,162.501,29.352,,,,
69,07/05/17 11:50:00 PM,162.501,29.352,,,,
70,07/06/17 12:00:00 AM,162.501,29.352,,,,
71,07/06/17 12:10:00 AM,162.501,29.352,,,,
72,07/06/17 12:20:00 AM,162.501,29.352,,,,
73,07/06/17 12:30:00 AM,162.494,29.252,,,,
74,07/06/17 12:40:00 AM,162.501,29.352,,,,
75,07/06/17 12:50:00 AM,162.512,29.352,,,,
76,07/06/17 01:00:00 AM,162.501,29.352,,,,
77,07/06/17 01:10:00 AM,162.501,29.352,,,,
78,07/06/17 01:20:00 AM,162.505,29.252,,,,
79,07/06/17 01:30:00 AM,162.498,29.152,,,,
80,07/06/17 01:40:00 AM,162.505,29.252,,,,
81,07/06/17 01:50:00 AM,162.505,29.252,,,,
82,07/06/17 02:00:00 AM,162.494,29.252,,,,
83,07/06/17 02:10:00 AM,162.498,29.152,,,,
84,07/06/17 02:20:00 AM,162.498,29.152,,,,
