"Plot Title: 20358152 (Agat)"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 20358152, SEN S/N: 20358152)","Temp, °C (LGR S/N: 20358152, SEN S/N: 20358152)","Coupler Detached (LGR S/N: 20358152)","Coupler Attached (LGR S/N: 20358152)","Host Connected (LGR S/N: 20358152)","Stopped (LGR S/N: 20358152)","End Of File (LGR S/N: 20358152)"
1111,11/13/19 05:00:00 PM,112.078,30.356,,,,,
1112,11/13/19 05:30:00 PM,112.381,30.356,,,,,
1113,11/13/19 06:00:00 PM,113.304,30.255,,,,,
1114,11/13/19 06:30:00 PM,112.943,30.255,,,,,
1115,11/13/19 07:00:00 PM,113.805,30.054,,,,,
1116,11/13/19 07:30:00 PM,114.052,29.853,,,,,
1117,11/13/19 08:00:00 PM,113.251,29.853,,,,,
1118,11/13/19 08:30:00 PM,112.818,29.752,,,,,
1119,11/13/19 09:00:00 PM,112.886,29.452,,,,,
1120,11/13/19 09:30:00 PM,112.544,29.452,,,,,
1121,11/13/19 10:00:00 PM,111.442,29.452,,,,,
1122,11/13/19 10:30:00 PM,110.438,29.452,,,,,
1123,11/13/19 11:00:00 PM,109.694,29.352,,,,,
1124,11/13/19 11:30:00 PM,109.068,29.252,,,,,
1125,11/14/19 12:00:00 AM,108.382,29.152,,,,,
1126,11/14/19 12:30:00 AM,107.818,29.152,,,,,
1127,11/14/19 01:00:00 AM,107.338,29.053,,,,,
1128,11/14/19 01:30:00 AM,106.945,28.953,,,,,
1129,11/14/19 02:00:00 AM,106.605,28.953,,,,,
1130,11/14/19 02:30:00 AM,106.708,28.853,,,,,
1131,11/14/19 03:00:00 AM,106.870,28.754,,,,,
1132,11/14/19 03:30:00 AM,106.831,28.754,,,,,
1133,11/14/19 04:00:00 AM,106.925,28.655,,,,,
1134,11/14/19 04:30:00 AM,107.204,28.555,,,,,
1135,11/14/19 05:00:00 AM,108.105,28.456,,,,,
1136,11/14/19 05:30:00 AM,108.939,28.357,,,,,
1137,11/14/19 06:00:00 AM,109.640,28.357,,,,,
1138,11/14/19 06:30:00 AM,110.500,28.456,,,,,
1139,11/14/19 07:00:00 AM,111.825,28.456,,,,,
1140,11/14/19 07:30:00 AM,112.323,28.456,,,,,
1141,11/14/19 08:00:00 AM,112.512,28.555,,,,,
1142,11/14/19 08:30:00 AM,112.870,28.754,,,,,
1143,11/14/19 09:00:00 AM,113.096,29.053,,,,,
1144,11/14/19 09:30:00 AM,113.198,29.452,,,,,
1145,11/14/19 10:00:00 AM,113.012,29.452,,,,,
1146,11/14/19 10:30:00 AM,113.185,29.652,,,,,
1147,11/14/19 11:00:00 AM,113.202,29.853,,,,,
1148,11/14/19 11:30:00 AM,112.185,30.054,,,,,
1149,11/14/19 12:00:00 PM,111.753,30.255,,,,,
1150,11/14/19 12:30:00 PM,111.760,30.457,,,,,
1151,11/14/19 01:00:00 PM,111.483,30.659,,,,,
1152,11/14/19 01:30:00 PM,110.963,30.862,,,,,
1153,11/14/19 02:00:00 PM,111.107,31.064,,,,,
1154,11/14/19 02:30:00 PM,111.549,31.166,,,,,
1155,11/14/19 03:00:00 PM,111.159,31.166,,,,,
1156,11/14/19 03:30:00 PM,111.461,31.166,,,,,
1157,11/14/19 04:00:00 PM,111.357,30.963,,,,,
1158,11/14/19 04:30:00 PM,111.848,30.760,,,,,
1159,11/14/19 05:00:00 PM,111.906,30.457,,,,,
1160,11/14/19 05:30:00 PM,112.250,30.255,,,,,
1161,11/14/19 06:00:00 PM,112.448,30.054,,,,,
1162,11/14/19 06:30:00 PM,112.975,30.054,,,,,
1163,11/14/19 07:00:00 PM,112.942,29.953,,,,,
1164,11/14/19 07:30:00 PM,113.234,29.652,,,,,
1165,11/14/19 08:00:00 PM,113.787,29.552,,,,,
1166,11/14/19 08:30:00 PM,113.198,29.452,,,,,
1167,11/14/19 09:00:00 PM,112.492,29.352,,,,,
1168,11/14/19 09:30:00 PM,112.141,29.352,,,,,
1169,11/14/19 10:00:00 PM,111.698,29.252,,,,,
1170,11/14/19 10:30:00 PM,111.260,29.252,,,,,
1171,11/14/19 11:00:00 PM,110.545,29.152,,,,,
1172,11/14/19 11:30:00 PM,109.463,29.152,,,,,
1173,11/15/19 12:00:00 AM,108.791,29.152,,,,,
1174,11/15/19 12:30:00 AM,107.912,29.053,,,,,
1175,11/15/19 01:00:00 AM,107.240,29.053,,,,,
1176,11/15/19 01:30:00 AM,106.595,28.953,,,,,
1177,11/15/19 02:00:00 AM,106.202,28.853,,,,,
1178,11/15/19 02:30:00 AM,106.024,28.754,,,,,
1179,11/15/19 03:00:00 AM,105.943,28.655,,,,,
1180,11/15/19 03:30:00 AM,105.933,28.655,,,,,
1181,11/15/19 04:00:00 AM,106.056,28.555,,,,,
1182,11/15/19 04:30:00 AM,106.445,28.555,,,,,
1183,11/15/19 05:00:00 AM,107.045,28.456,,,,,
1184,11/15/19 05:30:00 AM,107.794,28.456,,,,,
1185,11/15/19 06:00:00 AM,108.640,28.456,,,,,
1186,11/15/19 06:30:00 AM,109.484,28.357,,,,,
1187,11/15/19 07:00:00 AM,110.615,28.655,,,,,
1188,11/15/19 07:30:00 AM,111.531,28.655,,,,,
1189,11/15/19 08:00:00 AM,111.866,28.754,,,,,
1190,11/15/19 08:30:00 AM,112.240,28.853,,,,,
1191,11/15/19 09:00:00 AM,112.981,28.853,,,,,
1192,11/15/19 09:30:00 AM,113.285,29.152,,,,,
1193,11/15/19 10:00:00 AM,113.350,29.352,,,,,
1194,11/15/19 10:30:00 AM,113.722,29.652,,,,,
1195,11/15/19 11:00:00 AM,113.333,29.953,,,,,
1196,11/15/19 11:30:00 AM,113.229,30.054,,,,,
1197,11/15/19 12:00:00 PM,112.787,30.255,,,,,
1198,11/15/19 12:30:00 PM,112.579,30.457,,,,,
1199,11/15/19 01:00:00 PM,112.634,30.356,,,,,
1200,11/15/19 01:30:00 PM,112.735,30.457,,,,,
1201,11/15/19 02:00:00 PM,112.033,30.457,,,,,
1202,11/15/19 02:30:00 PM,112.328,30.255,,,,,
1203,11/15/19 03:00:00 PM,112.020,30.356,,,,,
1204,11/15/19 03:30:00 PM,111.763,30.255,,,,,
1205,11/15/19 04:00:00 PM,111.590,30.054,,,,,
1206,11/15/19 04:30:00 PM,112.214,30.054,,,,,
1207,11/15/19 05:00:00 PM,111.694,29.953,,,,,
1208,11/15/19 05:30:00 PM,112.389,29.752,,,,,
1209,11/15/19 06:00:00 PM,112.197,29.552,,,,,
1210,11/15/19 06:30:00 PM,112.554,29.452,,,,,
1211,11/15/19 07:00:00 PM,112.954,29.452,,,,,
1212,11/15/19 07:30:00 PM,113.598,29.452,,,,,
1213,11/15/19 08:00:00 PM,113.506,29.352,,,,,
1214,11/15/19 08:30:00 PM,113.356,29.252,,,,,
1215,11/15/19 09:00:00 PM,112.469,29.252,,,,,
1216,11/15/19 09:30:00 PM,112.625,29.252,,,,,
1217,11/15/19 10:00:00 PM,112.524,29.152,,,,,
1218,11/15/19 10:30:00 PM,111.643,29.053,,,,,
1219,11/15/19 11:00:00 PM,111.126,29.053,,,,,
1220,11/15/19 11:30:00 PM,110.337,29.053,,,,,
1221,11/16/19 12:00:00 AM,109.534,28.953,,,,,
1222,11/16/19 12:30:00 AM,108.648,28.953,,,,,
1223,11/16/19 01:00:00 AM,108.148,28.853,,,,,
1224,11/16/19 01:30:00 AM,107.428,28.853,,,,,
1225,11/16/19 02:00:00 AM,106.812,28.754,,,,,
1226,11/16/19 02:30:00 AM,106.429,28.655,,,,,
1227,11/16/19 03:00:00 AM,106.144,28.555,,,,,
1228,11/16/19 03:30:00 AM,106.017,28.555,,,,,
1229,11/16/19 04:00:00 AM,106.105,28.555,,,,,
1230,11/16/19 04:30:00 AM,106.432,28.456,,,,,
1231,11/16/19 05:00:00 AM,106.344,28.456,,,,,
1232,11/16/19 05:30:00 AM,106.642,28.357,,,,,
1233,11/16/19 06:00:00 AM,107.222,28.258,,,,,
1234,11/16/19 06:30:00 AM,108.384,28.357,,,,,
1235,11/16/19 07:00:00 AM,109.283,28.456,,,,,
1236,11/16/19 07:30:00 AM,110.483,28.258,,,,,
1237,11/16/19 08:00:00 AM,111.339,28.754,,,,,
1238,11/16/19 08:30:00 AM,112.353,28.754,,,,,
1239,11/16/19 09:00:00 AM,112.649,28.853,,,,,
1240,11/16/19 09:30:00 AM,113.492,28.953,,,,,
1241,11/16/19 10:00:00 AM,114.100,29.053,,,,,
1242,11/16/19 10:30:00 AM,114.075,29.152,,,,,
1243,11/16/19 11:00:00 AM,114.196,29.252,,,,,
1244,11/16/19 11:30:00 AM,114.252,29.452,,,,,
1245,11/16/19 12:00:00 PM,113.537,29.652,,,,,
1246,11/16/19 12:30:00 PM,113.759,29.853,,,,,
1247,11/16/19 01:00:00 PM,112.949,30.154,,,,,
1248,11/16/19 01:30:00 PM,113.246,30.558,,,,,
1249,11/16/19 02:00:00 PM,113.269,30.659,,,,,
1250,11/16/19 02:30:00 PM,112.147,30.963,,,,,
1251,11/16/19 03:00:00 PM,112.160,31.064,,,,,
1252,11/16/19 03:30:00 PM,111.949,31.166,,,,,
1253,11/16/19 04:00:00 PM,111.708,31.268,,,,,
1254,11/16/19 04:30:00 PM,111.698,31.268,,,,,
1255,11/16/19 05:00:00 PM,112.290,31.166,,,,,
1256,11/16/19 05:30:00 PM,112.684,30.963,,,,,
1257,11/16/19 06:00:00 PM,112.349,30.862,,,,,
1258,11/16/19 06:30:00 PM,113.087,30.457,,,,,
1259,11/16/19 07:00:00 PM,113.073,30.356,,,,,
1260,11/16/19 07:30:00 PM,113.145,30.154,,,,,
1261,11/16/19 08:00:00 PM,113.879,29.953,,,,,
1262,11/16/19 08:30:00 PM,113.300,29.853,,,,,
1263,11/16/19 09:00:00 PM,113.488,29.652,,,,,
1264,11/16/19 09:30:00 PM,112.987,29.552,,,,,
1265,11/16/19 10:00:00 PM,113.071,29.452,,,,,
1266,11/16/19 10:30:00 PM,112.235,29.252,,,,,
1267,11/16/19 11:00:00 PM,111.939,29.152,,,,,
1268,11/16/19 11:30:00 PM,111.110,29.152,,,,,
1269,11/17/19 12:00:00 AM,110.379,29.152,,,,,
1270,11/17/19 12:30:00 AM,109.557,29.053,,,,,
1271,11/17/19 01:00:00 AM,108.817,29.053,,,,,
1272,11/17/19 01:30:00 AM,108.048,29.053,,,,,
1273,11/17/19 02:00:00 AM,107.315,28.953,,,,,
1274,11/17/19 02:30:00 AM,106.786,28.853,,,,,
1275,11/17/19 03:00:00 AM,106.394,28.754,,,,,
1276,11/17/19 03:30:00 AM,106.059,28.655,,,,,
1277,11/17/19 04:00:00 AM,105.709,28.655,,,,,
1278,11/17/19 04:30:00 AM,105.803,28.555,,,,,
1279,11/17/19 05:00:00 AM,105.926,28.456,,,,,
1280,11/17/19 05:30:00 AM,105.913,28.357,,,,,
1281,11/17/19 06:00:00 AM,106.201,28.258,,,,,
1282,11/17/19 06:30:00 AM,106.700,28.060,,,,,
1283,11/17/19 07:00:00 AM,107.513,27.961,,,,,
1284,11/17/19 07:30:00 AM,108.383,28.060,,,,,
1285,11/17/19 08:00:00 AM,109.416,28.357,,,,,
1286,11/17/19 08:30:00 AM,110.427,28.853,,,,,
1287,11/17/19 09:00:00 AM,111.327,28.953,,,,,
1288,11/17/19 09:30:00 AM,111.863,28.953,,,,,
1289,11/17/19 10:00:00 AM,112.562,28.853,,,,,
1290,11/17/19 10:30:00 AM,112.971,28.853,,,,,
1291,11/17/19 11:00:00 AM,113.194,28.555,,,,,
1292,11/17/19 11:30:00 AM,113.603,29.053,,,,,
1293,11/17/19 12:00:00 PM,113.672,29.352,,,,,
1294,11/17/19 12:30:00 PM,113.633,29.352,,,,,
1295,11/17/19 01:00:00 PM,113.197,29.152,,,,,
1296,11/17/19 01:30:00 PM,113.798,29.053,,,,,
1297,11/17/19 02:00:00 PM,112.618,29.053,,,,,
1298,11/17/19 02:30:00 PM,113.249,29.252,,,,,
1299,11/17/19 03:00:00 PM,112.166,29.252,,,,,
1300,11/17/19 03:30:00 PM,111.841,29.152,,,,,
1301,11/17/19 04:00:00 PM,111.675,29.152,,,,,
1302,11/17/19 04:30:00 PM,111.483,28.953,,,,,
1303,11/17/19 05:00:00 PM,111.980,28.953,,,,,
1304,11/17/19 05:30:00 PM,111.814,28.953,,,,,
1305,11/17/19 06:00:00 PM,112.347,28.853,,,,,
1306,11/17/19 06:30:00 PM,112.039,28.953,,,,,
1307,11/17/19 07:00:00 PM,112.087,28.953,,,,,
1308,11/17/19 07:30:00 PM,112.594,28.953,,,,,
1309,11/17/19 08:00:00 PM,113.921,28.953,,,,,
1310,11/17/19 08:30:00 PM,113.746,28.953,,,,,
1311,11/17/19 09:00:00 PM,113.498,28.853,,,,,
1312,11/17/19 09:30:00 PM,113.010,28.853,,,,,
1313,11/17/19 10:00:00 PM,113.283,28.853,,,,,
1314,11/17/19 10:30:00 PM,113.289,28.754,,,,,
1315,11/17/19 11:00:00 PM,112.997,28.754,,,,,
1316,11/17/19 11:30:00 PM,112.909,28.754,,,,,
1317,11/18/19 12:00:00 AM,112.256,28.754,,,,,
1318,11/18/19 12:30:00 AM,110.975,28.655,,,,,
1319,11/18/19 01:00:00 AM,110.212,28.555,,,,,
1320,11/18/19 01:30:00 AM,109.325,28.555,,,,,
1321,11/18/19 02:00:00 AM,108.615,28.555,,,,,
1322,11/18/19 02:30:00 AM,107.794,28.456,,,,,
1323,11/18/19 03:00:00 AM,107.184,28.258,,,,,
1324,11/18/19 03:30:00 AM,106.665,28.159,,,,,
1325,11/18/19 04:00:00 AM,106.379,28.060,,,,,
1326,11/18/19 04:30:00 AM,106.065,27.961,,,,,
1327,11/18/19 05:00:00 AM,105.919,27.961,,,,,
1328,11/18/19 05:30:00 AM,105.837,27.862,,,,,
1329,11/18/19 06:00:00 AM,106.067,27.764,,,,,
1330,11/18/19 06:30:00 AM,106.219,27.665,,,,,
1331,11/18/19 07:00:00 AM,106.773,27.665,,,,,
1332,11/18/19 07:30:00 AM,107.308,27.665,,,,,
1333,11/18/19 08:00:00 AM,107.993,27.764,,,,,
1334,11/18/19 08:30:00 AM,108.840,28.060,,,,,
1335,11/18/19 09:00:00 AM,109.801,28.258,,,,,
1336,11/18/19 09:30:00 AM,110.604,28.357,,,,,
1337,11/18/19 10:00:00 AM,111.985,28.555,,,,,
1338,11/18/19 10:30:00 AM,112.207,28.754,,,,,
1339,11/18/19 11:00:00 AM,113.467,29.352,,,,,
1340,11/18/19 11:30:00 AM,113.686,29.452,,,,,
1341,11/18/19 12:00:00 PM,113.439,29.652,,,,,
1342,11/18/19 12:30:00 PM,113.859,29.652,,,,,
1343,11/18/19 01:00:00 PM,113.794,29.752,,,,,
1344,11/18/19 01:30:00 PM,113.179,29.752,,,,,
1345,11/18/19 02:00:00 PM,114.071,29.853,,,,,
1346,11/18/19 02:30:00 PM,113.531,29.752,,,,,
1347,11/18/19 03:00:00 PM,113.589,29.752,,,,,
1348,11/18/19 03:30:00 PM,112.769,29.752,,,,,
1349,11/18/19 04:00:00 PM,112.438,29.752,,,,,
1350,11/18/19 04:30:00 PM,111.986,29.652,,,,,
1351,11/18/19 05:00:00 PM,112.236,29.552,,,,,
1352,11/18/19 05:30:00 PM,112.057,29.452,,,,,
1353,11/18/19 06:00:00 PM,112.609,29.352,,,,,
1354,11/18/19 06:30:00 PM,111.942,29.252,,,,,
1355,11/18/19 07:00:00 PM,112.231,29.152,,,,,
1356,11/18/19 07:30:00 PM,112.475,29.152,,,,,
1357,11/18/19 08:00:00 PM,112.455,29.152,,,,,
1358,11/18/19 08:30:00 PM,112.341,28.953,,,,,
1359,11/18/19 09:00:00 PM,112.770,28.953,,,,,
1360,11/18/19 09:30:00 PM,112.819,28.953,,,,,
1361,11/18/19 10:00:00 PM,112.263,28.953,,,,,
1362,11/18/19 10:30:00 PM,112.770,28.953,,,,,
1363,11/18/19 11:00:00 PM,112.448,28.953,,,,,
1364,11/18/19 11:30:00 PM,112.312,28.953,,,,,
1365,11/19/19 12:00:00 AM,111.610,28.953,,,,,
1366,11/19/19 12:30:00 AM,111.327,28.953,,,,,
1367,11/19/19 01:00:00 AM,110.963,28.853,,,,,
1368,11/19/19 01:30:00 AM,110.306,28.754,,,,,
1369,11/19/19 02:00:00 AM,110.034,28.754,,,,,
1370,11/19/19 02:30:00 AM,109.115,28.655,,,,,
1371,11/19/19 03:00:00 AM,108.589,28.655,,,,,
1372,11/19/19 03:30:00 AM,108.079,28.555,,,,,
1373,11/19/19 04:00:00 AM,107.443,28.456,,,,,
1374,11/19/19 04:30:00 AM,107.002,28.357,,,,,
1375,11/19/19 05:00:00 AM,106.610,28.258,,,,,
1376,11/19/19 05:30:00 AM,106.246,28.159,,,,,
1377,11/19/19 06:00:00 AM,105.903,28.060,,,,,
1378,11/19/19 06:30:00 AM,106.035,27.961,,,,,
1379,11/19/19 07:00:00 AM,106.275,27.862,,,,,
1380,11/19/19 07:30:00 AM,106.427,27.764,,,,,
1381,11/19/19 08:00:00 AM,106.744,27.665,,,,,
1382,11/19/19 08:30:00 AM,107.445,27.961,,,,,
1383,11/19/19 09:00:00 AM,108.280,28.456,,,,,
1384,11/19/19 09:30:00 AM,109.051,29.053,,,,,
1385,11/19/19 10:00:00 AM,109.772,29.352,,,,,
1386,11/19/19 10:30:00 AM,110.750,29.452,,,,,
1387,11/19/19 11:00:00 AM,111.352,29.652,,,,,
1388,11/19/19 11:30:00 AM,111.739,29.853,,,,,
1389,11/19/19 12:00:00 PM,112.676,30.154,,,,,
1390,11/19/19 12:30:00 PM,113.204,30.457,,,,,
1391,11/19/19 01:00:00 PM,113.155,30.457,,,,,
1392,11/19/19 01:30:00 PM,113.526,30.457,,,,,
1393,11/19/19 02:00:00 PM,113.490,30.255,,,,,
1394,11/19/19 02:30:00 PM,113.073,30.356,,,,,
1395,11/19/19 03:00:00 PM,113.061,30.558,,,,,
1396,11/19/19 03:30:00 PM,112.788,30.862,,,,,
1397,11/19/19 04:00:00 PM,112.768,30.862,,,,,
1398,11/19/19 04:30:00 PM,112.216,30.963,,,,,
1399,11/19/19 05:00:00 PM,111.711,31.064,,,,,
1400,11/19/19 05:30:00 PM,111.688,30.659,,,,,
1401,11/19/19 06:00:00 PM,111.805,30.356,,,,,
1402,11/19/19 06:30:00 PM,111.590,30.356,,,,,
1403,11/19/19 07:00:00 PM,111.532,30.356,,,,,
1404,11/19/19 07:30:00 PM,111.717,30.356,,,,,
1405,11/19/19 08:00:00 PM,111.447,30.154,,,,,
1406,11/19/19 08:30:00 PM,111.837,29.853,,,,,
1407,11/19/19 09:00:00 PM,111.752,29.652,,,,,
1408,11/19/19 09:30:00 PM,112.112,29.652,,,,,
1409,11/19/19 10:00:00 PM,111.885,29.552,,,,,
1410,11/19/19 10:30:00 PM,111.946,29.352,,,,,
1411,11/19/19 11:00:00 PM,112.010,29.252,,,,,
1412,11/19/19 11:30:00 PM,112.020,29.252,,,,,
1413,11/20/19 12:00:00 AM,112.208,29.053,,,,,
1414,11/20/19 12:30:00 AM,112.104,29.152,,,,,
1415,11/20/19 01:00:00 AM,111.822,29.152,,,,,
1416,11/20/19 01:30:00 AM,111.789,29.053,,,,,
1417,11/20/19 02:00:00 AM,111.399,29.053,,,,,
1418,11/20/19 02:30:00 AM,110.820,28.953,,,,,
1419,11/20/19 03:00:00 AM,110.183,28.853,,,,,
1420,11/20/19 03:30:00 AM,109.352,28.754,,,,,
1421,11/20/19 04:00:00 AM,108.657,28.655,,,,,
1422,11/20/19 04:30:00 AM,108.287,28.655,,,,,
1423,11/20/19 05:00:00 AM,107.768,28.555,,,,,
1424,11/20/19 05:30:00 AM,107.385,28.456,,,,,
1425,11/20/19 06:00:00 AM,106.954,28.357,,,,,
1426,11/20/19 06:30:00 AM,106.772,28.159,,,,,
1427,11/20/19 07:00:00 AM,106.719,28.060,,,,,
1428,11/20/19 07:30:00 AM,107.011,28.060,,,,,
1429,11/20/19 08:00:00 AM,107.209,28.159,,,,,
1430,11/20/19 08:30:00 AM,107.304,28.357,,,,,
1431,11/20/19 09:00:00 AM,107.398,28.555,,,,,
1432,11/20/19 09:30:00 AM,108.057,28.754,,,,,
1433,11/20/19 10:00:00 AM,108.814,29.252,,,,,
1434,11/20/19 10:30:00 AM,109.396,29.452,,,,,
1435,11/20/19 11:00:00 AM,109.971,29.752,,,,,
1436,11/20/19 11:30:00 AM,110.540,29.853,,,,,
1437,11/20/19 12:00:00 PM,111.791,29.953,,,,,
1438,11/20/19 12:30:00 PM,112.331,30.054,,,,,
1439,11/20/19 01:00:00 PM,112.864,29.953,,,,,
1440,11/20/19 01:30:00 PM,112.981,29.953,,,,,
1441,11/20/19 02:00:00 PM,113.785,30.054,,,,,
1442,11/20/19 02:30:00 PM,113.245,29.953,,,,,
1443,11/20/19 03:00:00 PM,113.430,29.953,,,,,
1444,11/20/19 03:30:00 PM,113.736,30.054,,,,,
1445,11/20/19 04:00:00 PM,113.945,30.154,,,,,
1446,11/20/19 04:30:00 PM,113.164,30.154,,,,,
1447,11/20/19 05:00:00 PM,112.494,30.255,,,,,
1448,11/20/19 05:30:00 PM,112.579,30.457,,,,,
1449,11/20/19 06:00:00 PM,112.095,30.558,,,,,
1450,11/20/19 06:30:00 PM,111.893,30.659,,,,,
1451,11/20/19 07:00:00 PM,111.864,30.659,,,,,
1452,11/20/19 07:30:00 PM,111.991,30.659,,,,,
1453,11/20/19 08:00:00 PM,111.392,30.558,,,,,
1454,11/20/19 08:30:00 PM,111.386,30.356,,,,,
1455,11/20/19 09:00:00 PM,111.327,30.356,,,,,
1456,11/20/19 09:30:00 PM,111.356,30.356,,,,,
1457,11/20/19 10:00:00 PM,111.441,30.255,,,,,
1458,11/20/19 10:30:00 PM,111.281,30.154,,,,,
1459,11/20/19 11:00:00 PM,111.593,30.154,,,,,
1460,11/20/19 11:30:00 PM,112.003,30.154,,,,,
1461,11/21/19 12:00:00 AM,112.091,30.154,,,,,
1462,11/21/19 12:30:00 AM,111.844,30.054,,,,,
1463,11/21/19 01:00:00 AM,112.419,30.054,,,,,
1464,11/21/19 01:30:00 AM,111.986,29.953,,,,,
1465,11/21/19 02:00:00 AM,112.513,29.953,,,,,
1466,11/21/19 02:30:00 AM,112.071,29.853,,,,,
1467,11/21/19 03:00:00 AM,111.466,29.853,,,,,
1468,11/21/19 03:30:00 AM,111.063,29.752,,,,,
1469,11/21/19 04:00:00 AM,110.591,29.652,,,,,
1470,11/21/19 04:30:00 AM,110.175,29.452,,,,,
1471,11/21/19 05:00:00 AM,109.587,29.352,,,,,
1472,11/21/19 05:30:00 AM,108.928,29.152,,,,,
1473,11/21/19 06:00:00 AM,108.622,29.053,,,,,
1474,11/21/19 06:30:00 AM,108.200,28.953,,,,,
1475,11/21/19 07:00:00 AM,107.882,28.754,,,,,
1476,11/21/19 07:30:00 AM,107.596,28.655,,,,,
1477,11/21/19 08:00:00 AM,107.528,28.655,,,,,
1478,11/21/19 08:30:00 AM,107.678,28.754,,,,,
1479,11/21/19 09:00:00 AM,107.821,28.953,,,,,
1480,11/21/19 09:30:00 AM,107.818,29.152,,,,,
1481,11/21/19 10:00:00 AM,108.429,29.652,,,,,
1482,11/21/19 10:30:00 AM,108.926,29.953,,,,,
1483,11/21/19 11:00:00 AM,109.796,30.054,,,,,
1484,11/21/19 11:30:00 AM,110.150,30.154,,,,,
1485,11/21/19 12:00:00 PM,110.719,30.255,,,,,
1486,11/21/19 12:30:00 PM,111.584,30.154,,,,,
1487,11/21/19 01:00:00 PM,112.078,30.054,,,,,
1488,11/21/19 01:30:00 PM,112.361,30.054,,,,,
1489,11/21/19 02:00:00 PM,112.682,30.054,,,,,
1490,11/21/19 02:30:00 PM,113.161,30.054,,,,,
1491,11/21/19 03:00:00 PM,113.405,30.054,,,,,
1492,11/21/19 03:30:00 PM,113.782,29.953,,,,,
1493,11/21/19 04:00:00 PM,113.895,29.853,,,,,
1494,11/21/19 04:30:00 PM,113.580,30.054,,,,,
1495,11/21/19 05:00:00 PM,113.428,30.154,,,,,
1496,11/21/19 05:30:00 PM,113.467,30.154,,,,,
1497,11/21/19 06:00:00 PM,113.073,30.356,,,,,
1498,11/21/19 06:30:00 PM,112.572,30.255,,,,,
1499,11/21/19 07:00:00 PM,111.675,30.255,,,,,
1500,11/21/19 07:30:00 PM,111.210,30.356,,,,,
1501,11/21/19 08:00:00 PM,111.018,30.457,,,,,
1502,11/21/19 08:30:00 PM,110.775,30.457,,,,,
1503,11/21/19 09:00:00 PM,110.537,30.356,,,,,
1504,11/21/19 09:30:00 PM,110.505,30.255,,,,,
1505,11/21/19 10:00:00 PM,110.394,30.154,,,,,
1506,11/21/19 10:30:00 PM,110.527,30.054,,,,,
1507,11/21/19 11:00:00 PM,110.585,29.752,,,,,
1508,11/21/19 11:30:00 PM,110.539,29.552,,,,,
1509,11/22/19 12:00:00 AM,110.383,29.252,,,,,
1510,11/22/19 12:30:00 AM,111.061,29.152,,,,,
1511,11/22/19 01:00:00 AM,111.171,28.953,,,,,
1512,11/22/19 01:30:00 AM,111.668,28.953,,,,,
1513,11/22/19 02:00:00 AM,111.977,28.853,,,,,
1514,11/22/19 02:30:00 AM,112.152,28.853,,,,,
1515,11/22/19 03:00:00 AM,112.265,28.754,,,,,
1516,11/22/19 03:30:00 AM,112.197,28.754,,,,,
1517,11/22/19 04:00:00 AM,112.441,28.754,,,,,
1518,11/22/19 04:30:00 AM,111.515,28.754,,,,,
1519,11/22/19 05:00:00 AM,111.423,28.655,,,,,
1520,11/22/19 05:30:00 AM,111.004,28.655,,,,,
1521,11/22/19 06:00:00 AM,110.391,28.655,,,,,
1522,11/22/19 06:30:00 AM,110.040,28.655,,,,,
1523,11/22/19 07:00:00 AM,109.368,28.655,,,,,
1524,11/22/19 07:30:00 AM,108.965,28.555,,,,,
1525,11/22/19 08:00:00 AM,108.679,28.456,,,,,
1526,11/22/19 08:30:00 AM,108.712,28.555,,,,,
1527,11/22/19 09:00:00 AM,108.531,28.655,,,,,
1528,11/22/19 09:30:00 AM,108.125,28.754,,,,,
1529,11/22/19 10:00:00 AM,108.132,28.953,,,,,
1530,11/22/19 10:30:00 AM,108.308,29.252,,,,,
1531,11/22/19 11:00:00 AM,108.698,29.552,,,,,
1532,11/22/19 11:30:00 AM,108.981,29.853,,,,,
1533,11/22/19 12:00:00 PM,109.780,30.154,,,,,
1534,11/22/19 12:30:00 PM,110.479,30.356,,,,,
1535,11/22/19 01:00:00 PM,111.031,30.558,,,,,
1536,11/22/19 01:30:00 PM,111.659,30.659,,,,,
1537,11/22/19 02:00:00 PM,112.157,30.659,,,,,
1538,11/22/19 02:30:00 PM,112.677,30.760,,,,,
1539,11/22/19 03:00:00 PM,113.009,30.457,,,,,
1540,11/22/19 03:30:00 PM,113.216,30.255,,,,,
1541,11/22/19 04:00:00 PM,113.073,30.054,,,,,
1542,11/22/19 04:30:00 PM,114.582,29.953,,,,,
1543,11/22/19 05:00:00 PM,113.817,29.853,,,,,
1544,11/22/19 05:30:00 PM,113.508,29.652,,,,,
1545,11/22/19 06:00:00 PM,113.071,29.452,,,,,
1546,11/22/19 06:30:00 PM,112.495,29.452,,,,,
1547,11/22/19 07:00:00 PM,111.767,29.252,,,,,
1548,11/22/19 07:30:00 PM,111.974,29.053,,,,,
1549,11/22/19 08:00:00 PM,111.206,28.853,,,,,
1550,11/22/19 08:30:00 PM,110.891,28.754,,,,,
1551,11/22/19 09:00:00 PM,109.952,28.655,,,,,
1552,11/22/19 09:30:00 PM,109.656,28.555,,,,,
1553,11/22/19 10:00:00 PM,109.497,28.456,,,,,
1554,11/22/19 10:30:00 PM,109.419,28.456,,,,,
1555,11/22/19 11:00:00 PM,109.507,28.456,,,,,
