SerialNo,Location,DateTime,Variable,Value
10571220,Adelup WL,06/27/18 09:00:00 AM,Temp_C,21.473
10571220,Adelup WL,06/27/18 09:10:00 AM,Temp_C,21.664
10571220,Adelup WL,06/27/18 09:20:00 AM,Temp_C,22.621
10571220,Adelup WL,06/27/18 09:30:00 AM,Temp_C,24.738
10571220,Adelup WL,06/27/18 09:40:00 AM,Temp_C,27.862
10571220,Adelup WL,06/27/18 09:50:00 AM,Temp_C,28.555
10571220,Adelup WL,06/27/18 10:00:00 AM,Temp_C,28.754
10571220,Adelup WL,06/27/18 10:10:00 AM,Temp_C,28.853
10571220,Adelup WL,06/27/18 10:20:00 AM,Temp_C,28.853
10571220,Adelup WL,06/27/18 10:30:00 AM,Temp_C,28.953
10571220,Adelup WL,06/27/18 10:40:00 AM,Temp_C,28.953
10571220,Adelup WL,06/27/18 10:50:00 AM,Temp_C,29.053
10571220,Adelup WL,06/27/18 11:00:00 AM,Temp_C,29.053
10571220,Adelup WL,06/27/18 11:10:00 AM,Temp_C,29.152
10571220,Adelup WL,06/27/18 11:20:00 AM,Temp_C,29.252
10571220,Adelup WL,06/27/18 11:30:00 AM,Temp_C,29.352
10571220,Adelup WL,06/27/18 11:40:00 AM,Temp_C,29.352
10571220,Adelup WL,06/27/18 11:50:00 AM,Temp_C,29.452
10571220,Adelup WL,06/27/18 12:00:00 PM,Temp_C,29.552
10571220,Adelup WL,06/27/18 12:10:00 PM,Temp_C,29.652
10571220,Adelup WL,06/27/18 12:20:00 PM,Temp_C,29.752
10571220,Adelup WL,06/27/18 12:30:00 PM,Temp_C,29.853
10571220,Adelup WL,06/27/18 12:40:00 PM,Temp_C,29.953
10571220,Adelup WL,06/27/18 12:50:00 PM,Temp_C,30.154
10571220,Adelup WL,06/27/18 01:00:00 PM,Temp_C,30.255
10571220,Adelup WL,06/27/18 01:10:00 PM,Temp_C,30.356
10571220,Adelup WL,06/27/18 01:20:00 PM,Temp_C,30.558
10571220,Adelup WL,06/27/18 01:30:00 PM,Temp_C,30.76
10571220,Adelup WL,06/27/18 01:40:00 PM,Temp_C,30.963
10571220,Adelup WL,06/27/18 01:50:00 PM,Temp_C,31.166
10571220,Adelup WL,06/27/18 02:00:00 PM,Temp_C,31.268
10571220,Adelup WL,06/27/18 02:10:00 PM,Temp_C,31.37
10571220,Adelup WL,06/27/18 02:20:00 PM,Temp_C,31.472
10571220,Adelup WL,06/27/18 02:30:00 PM,Temp_C,31.472
10571220,Adelup WL,06/27/18 02:40:00 PM,Temp_C,31.472
10571220,Adelup WL,06/27/18 02:50:00 PM,Temp_C,31.472
