"Plot Title: 10766779"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10766779, SEN S/N: 10766779)","Temp, °C (LGR S/N: 10766779, SEN S/N: 10766779)","Coupler Detached (LGR S/N: 10766779)","Coupler Attached (LGR S/N: 10766779)","Host Connected (LGR S/N: 10766779)","Stopped (LGR S/N: 10766779)","End Of File (LGR S/N: 10766779)"
1,09/26/17 12:10:00 PM,162.497,30.054,Logged,,,,
2,09/26/17 12:20:00 PM,162.582,30.356,,,,,
3,09/26/17 12:30:00 PM,162.603,30.659,,,,,
4,09/26/17 12:40:00 PM,162.617,30.862,,,,,
5,09/26/17 12:50:00 PM,162.624,30.963,,,,,
6,09/26/17 01:00:00 PM,162.624,30.963,,,,,
7,09/26/17 01:10:00 PM,162.624,30.963,,,,,
8,09/26/17 01:20:00 PM,162.617,30.862,,,,,
9,09/26/17 01:30:00 PM,162.624,30.963,,,,,
10,09/26/17 01:40:00 PM,162.624,30.963,,,,,
11,09/26/17 01:50:00 PM,162.624,30.963,,,,,
12,09/26/17 02:00:00 PM,162.617,30.862,,,,,
13,09/26/17 02:10:00 PM,162.603,30.659,,,,,
14,09/26/17 02:20:00 PM,162.603,30.659,,,,,
15,09/26/17 02:30:00 PM,162.603,30.659,,,,,
16,09/26/17 02:40:00 PM,162.610,30.760,,,,,
17,09/26/17 02:50:00 PM,162.617,30.862,,,,,
18,09/26/17 03:00:00 PM,162.610,30.760,,,,,
19,09/26/17 03:10:00 PM,162.624,30.963,,,,,
20,09/26/17 03:20:00 PM,162.613,30.963,,,,,
21,09/26/17 03:30:00 PM,162.620,31.064,,,,,
22,09/26/17 03:40:00 PM,162.617,30.862,,,,,
23,09/26/17 03:50:00 PM,162.613,30.963,,,,,
24,09/26/17 04:00:00 PM,162.631,31.064,,,,,
25,09/26/17 04:10:00 PM,162.620,31.064,,,,,
26,09/26/17 04:20:00 PM,162.624,30.963,,,,,
27,09/26/17 04:30:00 PM,162.624,30.963,,,,,
28,09/26/17 04:40:00 PM,162.592,30.659,,,,,
29,09/26/17 04:50:00 PM,162.592,30.659,,,,,
30,09/26/17 05:00:00 PM,162.592,30.659,,,,,
31,09/26/17 05:10:00 PM,162.585,30.558,,,,,
32,09/26/17 05:20:00 PM,162.585,30.558,,,,,
33,09/26/17 05:30:00 PM,162.596,30.558,,,,,
34,09/26/17 05:40:00 PM,162.578,30.457,,,,,
35,09/26/17 05:50:00 PM,162.578,30.457,,,,,
36,09/26/17 06:00:00 PM,162.578,30.457,,,,,
37,09/26/17 06:10:00 PM,162.571,30.356,,,,,
38,09/26/17 06:20:00 PM,162.564,30.255,,,,,
39,09/26/17 06:30:00 PM,162.564,30.255,,,,,
40,09/26/17 06:40:00 PM,162.568,30.154,,,,,
41,09/26/17 06:50:00 PM,162.557,30.154,,,,,
42,09/26/17 07:00:00 PM,162.557,30.154,,,,,
43,09/26/17 07:10:00 PM,162.561,30.054,,,,,
44,09/26/17 07:20:00 PM,162.561,30.054,,,,,
45,09/26/17 07:30:00 PM,162.561,30.054,,,,,
46,09/26/17 07:40:00 PM,162.550,30.054,,,,,
47,09/26/17 07:50:00 PM,162.561,30.054,,,,,
48,09/26/17 08:00:00 PM,162.561,30.054,,,,,
49,09/26/17 08:10:00 PM,162.554,29.953,,,,,
50,09/26/17 08:20:00 PM,162.554,29.953,,,,,
51,09/26/17 08:30:00 PM,162.554,29.953,,,,,
52,09/26/17 08:40:00 PM,162.554,29.953,,,,,
53,09/26/17 08:50:00 PM,162.554,29.953,,,,,
54,09/26/17 09:00:00 PM,162.554,29.953,,,,,
55,09/26/17 09:10:00 PM,162.554,29.953,,,,,
56,09/26/17 09:20:00 PM,162.554,29.953,,,,,
57,09/26/17 09:30:00 PM,162.554,29.953,,,,,
58,09/26/17 09:40:00 PM,162.554,29.953,,,,,
59,09/26/17 09:50:00 PM,162.554,29.953,,,,,
60,09/26/17 10:00:00 PM,162.554,29.953,,,,,
61,09/26/17 10:10:00 PM,162.554,29.953,,,,,
62,09/26/17 10:20:00 PM,162.554,29.953,,,,,
63,09/26/17 10:30:00 PM,162.558,29.853,,,,,
64,09/26/17 10:40:00 PM,162.558,29.853,,,,,
65,09/26/17 10:50:00 PM,162.558,29.853,,,,,
66,09/26/17 11:00:00 PM,162.554,29.953,,,,,
67,09/26/17 11:10:00 PM,162.547,29.853,,,,,
68,09/26/17 11:20:00 PM,162.547,29.853,,,,,
69,09/26/17 11:30:00 PM,162.558,29.853,,,,,
70,09/26/17 11:40:00 PM,162.547,29.853,,,,,
71,09/26/17 11:50:00 PM,162.540,29.752,,,,,
72,09/27/17 12:00:00 AM,162.547,29.853,,,,,
73,09/27/17 12:10:00 AM,162.547,29.853,,,,,
74,09/27/17 12:20:00 AM,162.540,29.752,,,,,
75,09/27/17 12:30:00 AM,162.540,29.752,,,,,
76,09/27/17 12:40:00 AM,162.540,29.752,,,,,
77,09/27/17 12:50:00 AM,162.540,29.752,,,,,
78,09/27/17 01:00:00 AM,162.540,29.752,,,,,
79,09/27/17 01:10:00 AM,162.540,29.752,,,,,
80,09/27/17 01:20:00 AM,162.540,29.752,,,,,
81,09/27/17 01:30:00 AM,162.547,29.853,,,,,
82,09/27/17 01:40:00 AM,162.540,29.752,,,,,
83,09/27/17 01:50:00 AM,162.522,29.652,,,,,
84,09/27/17 02:00:00 AM,162.515,29.552,,,,,
85,09/27/17 02:10:00 AM,162.515,29.552,,,,,
86,09/27/17 02:20:00 AM,162.515,29.552,,,,,
87,09/27/17 02:30:00 AM,162.508,29.452,,,,,
88,09/27/17 02:40:00 AM,162.508,29.452,,,,,
89,09/27/17 02:50:00 AM,162.501,29.352,,,,,
90,09/27/17 03:00:00 AM,162.508,29.452,,,,,
91,09/27/17 03:10:00 AM,162.508,29.452,,,,,
92,09/27/17 03:20:00 AM,162.501,29.352,,,,,
93,09/27/17 03:30:00 AM,162.501,29.352,,,,,
94,09/27/17 03:40:00 AM,162.501,29.352,,,,,
95,09/27/17 03:50:00 AM,162.501,29.352,,,,,
96,09/27/17 04:00:00 AM,162.501,29.352,,,,,
97,09/27/17 04:10:00 AM,162.501,29.352,,,,,
98,09/27/17 04:20:00 AM,162.491,29.352,,,,,
99,09/27/17 04:30:00 AM,162.501,29.352,,,,,
100,09/27/17 04:40:00 AM,162.501,29.352,,,,,
101,09/27/17 04:50:00 AM,162.501,29.352,,,,,
102,09/27/17 05:00:00 AM,162.491,29.352,,,,,
103,09/27/17 05:10:00 AM,162.498,29.452,,,,,
104,09/27/17 05:20:00 AM,162.491,29.352,,,,,
105,09/27/17 05:30:00 AM,162.491,29.352,,,,,
106,09/27/17 05:40:00 AM,162.491,29.352,,,,,
107,09/27/17 05:50:00 AM,162.491,29.352,,,,,
108,09/27/17 06:00:00 AM,162.484,29.252,,,,,
109,09/27/17 06:10:00 AM,162.491,29.352,,,,,
110,09/27/17 06:20:00 AM,162.491,29.352,,,,,
111,09/27/17 06:30:00 AM,162.491,29.352,,,,,
112,09/27/17 06:40:00 AM,162.498,29.452,,,,,
113,09/27/17 06:50:00 AM,162.498,29.452,,,,,
114,09/27/17 07:00:00 AM,162.498,29.452,,,,,
115,09/27/17 07:10:00 AM,162.491,29.352,,,,,
116,09/27/17 07:20:00 AM,162.498,29.452,,,,,
117,09/27/17 07:30:00 AM,162.498,29.452,,,,,
118,09/27/17 07:40:00 AM,162.498,29.452,,,,,
119,09/27/17 07:50:00 AM,162.505,29.552,,,,,
120,09/27/17 08:00:00 AM,162.505,29.552,,,,,
121,09/27/17 08:10:00 AM,162.522,29.652,,,,,
122,09/27/17 08:20:00 AM,162.522,29.652,,,,,
123,09/27/17 08:30:00 AM,162.529,29.752,,,,,
124,09/27/17 08:40:00 AM,162.522,29.652,,,,,
125,09/27/17 08:50:00 AM,162.529,29.752,,,,,
126,09/27/17 09:00:00 AM,162.536,29.853,,,,,
127,09/27/17 09:10:00 AM,162.550,30.054,,,,,
128,09/27/17 09:20:00 AM,162.557,30.154,,,,,
129,09/27/17 09:30:00 AM,162.564,30.255,,,,,
130,09/27/17 09:40:00 AM,162.571,30.356,,,,,
131,09/27/17 09:50:00 AM,162.578,30.457,,,,,
132,09/27/17 10:00:00 AM,162.578,30.457,,,,,
133,09/27/17 10:10:00 AM,162.578,30.457,,,,,
134,09/27/17 10:20:00 AM,162.571,30.356,,,,,
135,09/27/17 10:30:00 AM,162.571,30.356,,,,,
136,09/27/17 10:40:00 AM,162.582,30.356,,,,,
137,09/27/17 10:50:00 AM,162.589,30.457,,,,,
138,09/27/17 11:00:00 AM,162.589,30.457,,,,,
139,09/27/17 11:10:00 AM,162.589,30.457,,,,,
140,09/27/17 11:20:00 AM,162.596,30.558,,,,,
141,09/27/17 11:30:00 AM,162.596,30.558,,,,,
142,09/27/17 11:40:00 AM,162.596,30.558,,,,,
143,09/27/17 11:50:00 AM,162.596,30.558,,,,,
144,09/27/17 12:00:00 PM,162.589,30.457,,,,,
145,09/27/17 12:10:00 PM,162.589,30.457,,,,,
146,09/27/17 12:20:00 PM,162.589,30.457,,,,,
147,09/27/17 12:30:00 PM,162.596,30.558,,,,,
148,09/27/17 12:40:00 PM,162.603,30.659,,,,,
149,09/27/17 12:50:00 PM,162.603,30.659,,,,,
150,09/27/17 01:00:00 PM,162.610,30.760,,,,,
151,09/27/17 01:10:00 PM,162.617,30.862,,,,,
152,09/27/17 01:20:00 PM,162.610,30.760,,,,,
153,09/27/17 01:30:00 PM,162.610,30.760,,,,,
154,09/27/17 01:40:00 PM,162.610,30.760,,,,,
155,09/27/17 01:50:00 PM,162.610,30.760,,,,,
156,09/27/17 02:00:00 PM,162.610,30.760,,,,,
157,09/27/17 02:10:00 PM,162.610,30.760,,,,,
158,09/27/17 02:20:00 PM,162.617,30.862,,,,,
159,09/27/17 02:30:00 PM,162.617,30.862,,,,,
160,09/27/17 02:40:00 PM,162.610,30.760,,,,,
161,09/27/17 02:50:00 PM,162.617,30.862,,,,,
162,09/27/17 03:00:00 PM,162.610,30.760,,,,,
163,09/27/17 03:10:00 PM,162.610,30.760,,,,,
164,09/27/17 03:20:00 PM,162.610,30.760,,,,,
165,09/27/17 03:30:00 PM,162.610,30.760,,,,,
166,09/27/17 03:40:00 PM,162.599,30.760,,,,,
167,09/27/17 03:50:00 PM,162.603,30.659,,,,,
168,09/27/17 04:00:00 PM,162.596,30.558,,,,,
169,09/27/17 04:10:00 PM,162.596,30.558,,,,,
170,09/27/17 04:20:00 PM,162.596,30.558,,,,,
171,09/27/17 04:30:00 PM,162.589,30.457,,,,,
172,09/27/17 04:40:00 PM,162.589,30.457,,,,,
173,09/27/17 04:50:00 PM,162.596,30.558,,,,,
174,09/27/17 05:00:00 PM,162.592,30.659,,,,,
175,09/27/17 05:10:00 PM,162.596,30.558,,,,,
176,09/27/17 05:20:00 PM,162.592,30.659,,,,,
177,09/27/17 05:30:00 PM,162.589,30.457,,,,,
178,09/27/17 05:40:00 PM,162.582,30.356,,,,,
179,09/27/17 05:50:00 PM,162.571,30.356,,,,,
180,09/27/17 06:00:00 PM,162.578,30.457,,,,,
181,09/27/17 06:10:00 PM,162.564,30.255,,,,,
182,09/27/17 06:20:00 PM,162.550,30.054,,,,,
183,09/27/17 06:30:00 PM,162.557,30.154,,,,,
184,09/27/17 06:40:00 PM,162.557,30.154,,,,,
185,09/27/17 06:50:00 PM,162.568,30.154,,,,,
186,09/27/17 07:00:00 PM,162.550,30.054,,,,,
187,09/27/17 07:10:00 PM,162.550,30.054,,,,,
188,09/27/17 07:20:00 PM,162.554,29.953,,,,,
189,09/27/17 07:30:00 PM,162.543,29.953,,,,,
190,09/27/17 07:40:00 PM,162.547,29.853,,,,,
191,09/27/17 07:50:00 PM,162.547,29.853,,,,,
192,09/27/17 08:00:00 PM,162.536,29.853,,,,,
193,09/27/17 08:10:00 PM,162.540,29.752,,,,,
194,09/27/17 08:20:00 PM,162.540,29.752,,,,,
195,09/27/17 08:30:00 PM,162.540,29.752,,,,,
196,09/27/17 08:40:00 PM,162.533,29.652,,,,,
197,09/27/17 08:50:00 PM,162.533,29.652,,,,,
198,09/27/17 09:00:00 PM,162.533,29.652,,,,,
199,09/27/17 09:10:00 PM,162.533,29.652,,,,,
200,09/27/17 09:20:00 PM,162.533,29.652,,,,,
201,09/27/17 09:30:00 PM,162.533,29.652,,,,,
202,09/27/17 09:40:00 PM,162.533,29.652,,,,,
203,09/27/17 09:50:00 PM,162.533,29.652,,,,,
204,09/27/17 10:00:00 PM,162.533,29.652,,,,,
205,09/27/17 10:10:00 PM,162.533,29.652,,,,,
206,09/27/17 10:20:00 PM,162.533,29.652,,,,,
207,09/27/17 10:30:00 PM,162.533,29.652,,,,,
208,09/27/17 10:40:00 PM,162.533,29.652,,,,,
209,09/27/17 10:50:00 PM,162.533,29.652,,,,,
210,09/27/17 11:00:00 PM,162.533,29.652,,,,,
211,09/27/17 11:10:00 PM,162.526,29.552,,,,,
212,09/27/17 11:20:00 PM,162.526,29.552,,,,,
213,09/27/17 11:30:00 PM,162.519,29.452,,,,,
214,09/27/17 11:40:00 PM,162.526,29.552,,,,,
215,09/27/17 11:50:00 PM,162.526,29.552,,,,,
216,09/28/17 12:00:00 AM,162.530,29.452,,,,,
217,09/28/17 12:10:00 AM,162.519,29.452,,,,,
218,09/28/17 12:20:00 AM,162.519,29.452,,,,,
219,09/28/17 12:30:00 AM,162.519,29.452,,,,,
220,09/28/17 12:40:00 AM,162.519,29.452,,,,,
221,09/28/17 12:50:00 AM,162.519,29.452,,,,,
222,09/28/17 01:00:00 AM,162.519,29.452,,,,,
223,09/28/17 01:10:00 AM,162.519,29.452,,,,,
224,09/28/17 01:20:00 AM,162.512,29.352,,,,,
225,09/28/17 01:30:00 AM,162.519,29.452,,,,,
226,09/28/17 01:40:00 AM,162.519,29.452,,,,,
227,09/28/17 01:50:00 AM,162.519,29.452,,,,,
228,09/28/17 02:00:00 AM,162.519,29.452,,,,,
229,09/28/17 02:10:00 AM,162.519,29.452,,,,,
230,09/28/17 02:20:00 AM,162.519,29.452,,,,,
231,09/28/17 02:30:00 AM,162.526,29.552,,,,,
232,09/28/17 02:40:00 AM,162.526,29.552,,,,,
233,09/28/17 02:50:00 AM,162.519,29.452,,,,,
234,09/28/17 03:00:00 AM,162.508,29.452,,,,,
235,09/28/17 03:10:00 AM,162.508,29.452,,,,,
236,09/28/17 03:20:00 AM,162.508,29.452,,,,,
237,09/28/17 03:30:00 AM,162.508,29.452,,,,,
238,09/28/17 03:40:00 AM,162.501,29.352,,,,,
239,09/28/17 03:50:00 AM,162.508,29.452,,,,,
240,09/28/17 04:00:00 AM,162.508,29.452,,,,,
241,09/28/17 04:10:00 AM,162.508,29.452,,,,,
242,09/28/17 04:20:00 AM,162.508,29.452,,,,,
243,09/28/17 04:30:00 AM,162.508,29.452,,,,,
244,09/28/17 04:40:00 AM,162.501,29.352,,,,,
245,09/28/17 04:50:00 AM,162.501,29.352,,,,,
246,09/28/17 05:00:00 AM,162.501,29.352,,,,,
247,09/28/17 05:10:00 AM,162.501,29.352,,,,,
248,09/28/17 05:20:00 AM,162.501,29.352,,,,,
249,09/28/17 05:30:00 AM,162.508,29.452,,,,,
250,09/28/17 05:40:00 AM,162.508,29.452,,,,,
251,09/28/17 05:50:00 AM,162.491,29.352,,,,,
252,09/28/17 06:00:00 AM,162.484,29.252,,,,,
253,09/28/17 06:10:00 AM,162.484,29.252,,,,,
254,09/28/17 06:20:00 AM,162.477,29.152,,,,,
255,09/28/17 06:30:00 AM,162.477,29.152,,,,,
256,09/28/17 06:40:00 AM,162.477,29.152,,,,,
257,09/28/17 06:50:00 AM,162.484,29.252,,,,,
258,09/28/17 07:00:00 AM,162.484,29.252,,,,,
259,09/28/17 07:10:00 AM,162.484,29.252,,,,,
260,09/28/17 07:20:00 AM,162.484,29.252,,,,,
261,09/28/17 07:30:00 AM,162.491,29.352,,,,,
262,09/28/17 07:40:00 AM,162.491,29.352,,,,,
263,09/28/17 07:50:00 AM,162.505,29.552,,,,,
264,09/28/17 08:00:00 AM,162.505,29.552,,,,,
265,09/28/17 08:10:00 AM,162.512,29.652,,,,,
266,09/28/17 08:20:00 AM,162.519,29.752,,,,,
267,09/28/17 08:30:00 AM,162.526,29.853,,,,,
268,09/28/17 08:40:00 AM,162.540,30.054,,,,,
269,09/28/17 08:50:00 AM,162.547,30.154,,,,,
270,09/28/17 09:00:00 AM,162.561,30.356,,,,,
271,09/28/17 09:10:00 AM,162.568,30.457,,,,,
272,09/28/17 09:20:00 AM,162.575,30.558,,,,,
273,09/28/17 09:30:00 AM,162.575,30.558,,,,,
274,09/28/17 09:40:00 AM,162.585,30.558,,,,,
275,09/28/17 09:50:00 AM,162.582,30.659,,,,,
276,09/28/17 10:00:00 AM,162.592,30.659,,,,,
277,09/28/17 10:10:00 AM,162.599,30.760,,,,,
278,09/28/17 10:20:00 AM,162.599,30.760,,,,,
279,09/28/17 10:30:00 AM,162.599,30.760,,,,,
280,09/28/17 10:40:00 AM,162.599,30.760,,,,,
281,09/28/17 10:50:00 AM,162.606,30.862,,,,,
282,09/28/17 11:00:00 AM,162.606,30.862,,,,,
283,09/28/17 11:10:00 AM,162.599,30.760,,,,,
284,09/28/17 11:20:00 AM,162.606,30.862,,,,,
285,09/28/17 11:30:00 AM,162.613,30.963,,,,,
286,09/28/17 11:40:00 AM,162.606,30.862,,,,,
287,09/28/17 11:50:00 AM,162.620,31.064,,,,,
288,09/28/17 12:00:00 PM,162.624,30.963,,,,,
289,09/28/17 12:10:00 PM,162.617,30.862,,,,,
290,09/28/17 12:20:00 PM,162.610,30.760,,,,,
291,09/28/17 12:30:00 PM,162.603,30.659,,,,,
292,09/28/17 12:40:00 PM,162.596,30.558,,,,,
293,09/28/17 12:50:00 PM,162.596,30.558,,,,,
294,09/28/17 01:00:00 PM,162.596,30.558,,,,,
295,09/28/17 01:10:00 PM,162.589,30.457,,,,,
296,09/28/17 01:20:00 PM,162.596,30.558,,,,,
297,09/28/17 01:30:00 PM,162.610,30.760,,,,,
298,09/28/17 01:40:00 PM,162.617,30.862,,,,,
299,09/28/17 01:50:00 PM,162.617,30.862,,,,,
300,09/28/17 02:00:00 PM,162.624,30.963,,,,,
301,09/28/17 02:10:00 PM,162.624,30.963,,,,,
302,09/28/17 02:20:00 PM,162.624,30.963,,,,,
303,09/28/17 02:30:00 PM,162.638,31.166,,,,,
304,09/28/17 02:40:00 PM,162.638,31.166,,,,,
305,09/28/17 02:50:00 PM,162.638,31.166,,,,,
306,09/28/17 03:00:00 PM,162.638,31.166,,,,,
307,09/28/17 03:10:00 PM,162.631,31.064,,,,,
308,09/28/17 03:20:00 PM,162.638,31.166,,,,,
309,09/28/17 03:30:00 PM,162.638,31.166,,,,,
310,09/28/17 03:40:00 PM,162.638,31.166,,,,,
311,09/28/17 03:50:00 PM,162.652,31.370,,,,,
312,09/28/17 04:00:00 PM,162.624,30.963,,,,,
313,09/28/17 04:10:00 PM,162.631,31.064,,,,,
314,09/28/17 04:20:00 PM,162.638,31.166,,,,,
315,09/28/17 04:30:00 PM,162.631,31.064,,,,,
316,09/28/17 04:40:00 PM,162.617,30.862,,,,,
317,09/28/17 04:50:00 PM,162.610,30.760,,,,,
318,09/28/17 05:00:00 PM,162.603,30.659,,,,,
319,09/28/17 05:10:00 PM,162.596,30.558,,,,,
320,09/28/17 05:20:00 PM,162.610,30.760,,,,,
321,09/28/17 05:30:00 PM,162.596,30.558,,,,,
322,09/28/17 05:40:00 PM,162.596,30.558,,,,,
323,09/28/17 05:50:00 PM,162.589,30.457,,,,,
324,09/28/17 06:00:00 PM,162.589,30.457,,,,,
325,09/28/17 06:10:00 PM,162.575,30.255,,,,,
326,09/28/17 06:20:00 PM,162.582,30.356,,,,,
327,09/28/17 06:30:00 PM,162.568,30.154,,,,,
328,09/28/17 06:40:00 PM,162.561,30.054,,,,,
329,09/28/17 06:50:00 PM,162.561,30.054,,,,,
330,09/28/17 07:00:00 PM,162.568,30.154,,,,,
331,09/28/17 07:10:00 PM,162.561,30.054,,,,,
332,09/28/17 07:20:00 PM,162.554,29.953,,,,,
333,09/28/17 07:30:00 PM,162.554,29.953,,,,,
334,09/28/17 07:40:00 PM,162.554,29.953,,,,,
335,09/28/17 07:50:00 PM,162.543,29.953,,,,,
336,09/28/17 08:00:00 PM,162.554,29.953,,,,,
337,09/28/17 08:10:00 PM,162.554,29.953,,,,,
338,09/28/17 08:20:00 PM,162.536,29.853,,,,,
339,09/28/17 08:30:00 PM,162.547,29.853,,,,,
340,09/28/17 08:40:00 PM,162.547,29.853,,,,,
341,09/28/17 08:50:00 PM,162.547,29.853,,,,,
342,09/28/17 09:00:00 PM,162.547,29.853,,,,,
343,09/28/17 09:10:00 PM,162.540,29.752,,,,,
344,09/28/17 09:20:00 PM,162.540,29.752,,,,,
345,09/28/17 09:30:00 PM,162.540,29.752,,,,,
346,09/28/17 09:40:00 PM,162.540,29.752,,,,,
347,09/28/17 09:50:00 PM,162.547,29.853,,,,,
348,09/28/17 10:00:00 PM,162.554,29.953,,,,,
349,09/28/17 10:10:00 PM,162.547,29.853,,,,,
350,09/28/17 10:20:00 PM,162.547,29.853,,,,,
351,09/28/17 10:30:00 PM,162.547,29.853,,,,,
352,09/28/17 10:40:00 PM,162.554,29.953,,,,,
353,09/28/17 10:50:00 PM,162.554,29.953,,,,,
354,09/28/17 11:00:00 PM,162.554,29.953,,,,,
355,09/28/17 11:10:00 PM,162.561,30.054,,,,,
356,09/28/17 11:20:00 PM,162.561,30.054,,,,,
357,09/28/17 11:30:00 PM,162.561,30.054,,,,,
358,09/28/17 11:40:00 PM,162.554,29.953,,,,,
359,09/28/17 11:50:00 PM,162.561,30.054,,,,,
360,09/29/17 12:00:00 AM,162.561,30.054,,,,,
361,09/29/17 12:10:00 AM,162.561,30.054,,,,,
362,09/29/17 12:20:00 AM,162.561,30.054,,,,,
363,09/29/17 12:30:00 AM,162.568,30.154,,,,,
364,09/29/17 12:40:00 AM,162.561,30.054,,,,,
365,09/29/17 12:50:00 AM,162.561,30.054,,,,,
366,09/29/17 01:00:00 AM,162.547,29.853,,,,,
367,09/29/17 01:10:00 AM,162.547,29.853,,,,,
368,09/29/17 01:20:00 AM,162.540,29.752,,,,,
369,09/29/17 01:30:00 AM,162.540,29.752,,,,,
370,09/29/17 01:40:00 AM,162.547,29.853,,,,,
371,09/29/17 01:50:00 AM,162.547,29.853,,,,,
372,09/29/17 02:00:00 AM,162.554,29.953,,,,,
373,09/29/17 02:10:00 AM,162.540,29.752,,,,,
374,09/29/17 02:20:00 AM,162.533,29.652,,,,,
375,09/29/17 02:30:00 AM,162.533,29.652,,,,,
376,09/29/17 02:40:00 AM,162.533,29.652,,,,,
377,09/29/17 02:50:00 AM,162.540,29.752,,,,,
378,09/29/17 03:00:00 AM,162.540,29.752,,,,,
379,09/29/17 03:10:00 AM,162.547,29.853,,,,,
380,09/29/17 03:20:00 AM,162.540,29.752,,,,,
381,09/29/17 03:30:00 AM,162.547,29.853,,,,,
382,09/29/17 03:40:00 AM,162.529,29.752,,,,,
383,09/29/17 03:50:00 AM,162.540,29.752,,,,,
384,09/29/17 04:00:00 AM,162.529,29.752,,,,,
385,09/29/17 04:10:00 AM,162.522,29.652,,,,,
386,09/29/17 04:20:00 AM,162.515,29.552,,,,,
387,09/29/17 04:30:00 AM,162.515,29.552,,,,,
388,09/29/17 04:40:00 AM,162.515,29.552,,,,,
389,09/29/17 04:50:00 AM,162.522,29.652,,,,,
390,09/29/17 05:00:00 AM,162.522,29.652,,,,,
391,09/29/17 05:10:00 AM,162.515,29.552,,,,,
392,09/29/17 05:20:00 AM,162.515,29.552,,,,,
393,09/29/17 05:30:00 AM,162.522,29.652,,,,,
394,09/29/17 05:40:00 AM,162.515,29.552,,,,,
395,09/29/17 05:50:00 AM,162.522,29.652,,,,,
396,09/29/17 06:00:00 AM,162.501,29.352,,,,,
397,09/29/17 06:10:00 AM,162.515,29.552,,,,,
398,09/29/17 06:20:00 AM,162.508,29.452,,,,,
399,09/29/17 06:30:00 AM,162.508,29.452,,,,,
400,09/29/17 06:40:00 AM,162.515,29.552,,,,,
401,09/29/17 06:50:00 AM,162.515,29.552,,,,,
402,09/29/17 07:00:00 AM,162.498,29.452,,,,,
403,09/29/17 07:10:00 AM,162.505,29.552,,,,,
404,09/29/17 07:20:00 AM,162.515,29.552,,,,,
405,09/29/17 07:30:00 AM,162.515,29.552,,,,,
406,09/29/17 07:40:00 AM,162.512,29.652,,,,,
407,09/29/17 07:50:00 AM,162.519,29.752,,,,,
408,09/29/17 08:00:00 AM,162.519,29.752,,,,,
409,09/29/17 08:10:00 AM,162.526,29.853,,,,,
410,09/29/17 08:20:00 AM,162.543,29.953,,,,,
411,09/29/17 08:30:00 AM,162.533,29.953,,,,,
412,09/29/17 08:40:00 AM,162.547,30.154,,,,,
413,09/29/17 08:50:00 AM,162.554,30.255,,,,,
414,09/29/17 09:00:00 AM,162.561,30.356,,,,,
415,09/29/17 09:10:00 AM,162.568,30.457,,,,,
416,09/29/17 09:20:00 AM,162.568,30.457,,,,,
417,09/29/17 09:30:00 AM,162.568,30.457,,,,,
418,09/29/17 09:40:00 AM,162.568,30.457,,,,,
419,09/29/17 09:50:00 AM,162.568,30.457,,,,,
420,09/29/17 10:00:00 AM,162.568,30.457,,,,,
421,09/29/17 10:10:00 AM,162.575,30.558,,,,,
422,09/29/17 10:20:00 AM,162.592,30.659,,,,,
423,09/29/17 10:30:00 AM,162.606,30.862,,,,,
424,09/29/17 10:40:00 AM,162.613,30.963,,,,,
425,09/29/17 10:50:00 AM,162.627,31.166,,,,,
426,09/29/17 11:00:00 AM,162.627,31.166,,,,,
427,09/29/17 11:10:00 AM,162.627,31.166,,,,,
428,09/29/17 11:20:00 AM,162.627,31.166,,,,,
429,09/29/17 11:30:00 AM,162.641,31.370,,,,,
430,09/29/17 11:40:00 AM,162.655,31.574,,,,,
431,09/29/17 11:50:00 AM,162.662,31.676,,,,,
432,09/29/17 12:00:00 PM,162.669,31.778,,,,,
433,09/29/17 12:10:00 PM,162.669,31.778,,,,,
434,09/29/17 12:20:00 PM,162.676,31.880,,,,,
435,09/29/17 12:30:00 PM,162.669,31.778,,,,,
436,09/29/17 12:40:00 PM,162.662,31.676,,,,,
437,09/29/17 12:50:00 PM,162.666,31.574,,,,,
438,09/29/17 01:00:00 PM,162.662,31.676,,,,,
439,09/29/17 01:10:00 PM,162.655,31.574,,,,,
440,09/29/17 01:20:00 PM,162.680,31.778,,,,,
441,09/29/17 01:30:00 PM,162.680,31.778,,,,,
442,09/29/17 01:40:00 PM,162.687,31.880,,,,,
443,09/29/17 01:50:00 PM,162.680,31.778,,,,,
444,09/29/17 02:00:00 PM,162.687,31.880,,,,,
445,09/29/17 02:10:00 PM,162.694,31.983,,,,,
446,09/29/17 02:20:00 PM,162.687,31.880,,,,,
447,09/29/17 02:30:00 PM,162.673,31.676,,,,,
448,09/29/17 02:40:00 PM,162.666,31.574,,,,,
449,09/29/17 02:50:00 PM,162.659,31.472,,,,,
450,09/29/17 03:00:00 PM,162.666,31.574,,,,,
451,09/29/17 03:10:00 PM,162.666,31.574,,,,,
452,09/29/17 03:20:00 PM,162.673,31.676,,,,,
453,09/29/17 03:30:00 PM,162.659,31.472,,,,,
454,09/29/17 03:40:00 PM,162.649,31.166,,,,,
455,09/29/17 03:50:00 PM,162.638,31.166,,,,,
456,09/29/17 04:00:00 PM,162.631,31.064,,,,,
457,09/29/17 04:10:00 PM,162.631,31.064,,,,,
458,09/29/17 04:20:00 PM,162.624,30.963,,,,,
459,09/29/17 04:30:00 PM,162.631,31.064,,,,,
460,09/29/17 04:40:00 PM,162.624,30.963,,,,,
