"Plot Title: 10766779"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10766779, SEN S/N: 10766779)","Temp, °C (LGR S/N: 10766779, SEN S/N: 10766779)","Coupler Detached (LGR S/N: 10766779)","Coupler Attached (LGR S/N: 10766779)","Stopped (LGR S/N: 10766779)","End Of File (LGR S/N: 10766779)"
1,04/27/16 12:00:00 AM,101.180,22.621,Logged,,,
2,04/27/16 12:10:00 AM,101.180,22.621,,,,
3,04/27/16 12:20:00 AM,101.170,22.621,,,,
4,04/27/16 12:30:00 AM,101.165,22.525,,,,
5,04/27/16 12:40:00 AM,101.154,22.525,,,,
6,04/27/16 12:50:00 AM,101.133,22.525,,,,
7,04/27/16 01:00:00 AM,101.133,22.525,,,,
8,04/27/16 01:10:00 AM,101.154,22.525,,,,
9,04/27/16 01:20:00 AM,101.133,22.525,,,,
10,04/27/16 01:30:00 AM,101.144,22.525,,,,
11,04/27/16 01:40:00 AM,101.133,22.525,,,,
12,04/27/16 01:50:00 AM,101.123,22.525,,,,
13,04/27/16 02:00:00 AM,101.112,22.525,,,,
14,04/27/16 02:10:00 AM,101.112,22.525,,,,
15,04/27/16 02:20:00 AM,101.102,22.525,,,,
16,04/27/16 02:30:00 AM,101.102,22.525,,,,
17,04/27/16 02:40:00 AM,101.091,22.525,,,,
18,04/27/16 02:50:00 AM,101.086,22.429,,,,
19,04/27/16 03:00:00 AM,101.086,22.429,,,,
20,04/27/16 03:10:00 AM,101.076,22.429,,,,
21,04/27/16 03:20:00 AM,101.076,22.429,,,,
22,04/27/16 03:30:00 AM,101.065,22.429,,,,
23,04/27/16 03:40:00 AM,101.065,22.429,,,,
24,04/27/16 03:50:00 AM,101.076,22.429,,,,
25,04/27/16 04:00:00 AM,101.076,22.429,,,,
26,04/27/16 04:10:00 AM,101.055,22.429,,,,
27,04/27/16 04:20:00 AM,101.060,22.333,,,,
28,04/27/16 04:30:00 AM,101.081,22.333,,,,
29,04/27/16 04:40:00 AM,101.092,22.333,,,,
30,04/27/16 04:50:00 AM,101.081,22.333,,,,
31,04/27/16 05:00:00 AM,101.092,22.333,,,,
32,04/27/16 05:10:00 AM,101.081,22.333,,,,
33,04/27/16 05:20:00 AM,101.113,22.333,,,,
34,04/27/16 05:30:00 AM,101.119,22.238,,,,
35,04/27/16 05:40:00 AM,101.129,22.238,,,,
36,04/27/16 05:50:00 AM,101.119,22.238,,,,
37,04/27/16 06:00:00 AM,101.140,22.238,,,,
38,04/27/16 06:10:00 AM,101.151,22.238,,,,
39,04/27/16 06:20:00 AM,101.151,22.238,,,,
40,04/27/16 06:30:00 AM,101.172,22.238,,,,
41,04/27/16 06:40:00 AM,101.172,22.238,,,,
42,04/27/16 06:50:00 AM,101.193,22.238,,,,
43,04/27/16 07:00:00 AM,101.172,22.238,,,,
44,04/27/16 07:10:00 AM,101.193,22.238,,,,
45,04/27/16 07:20:00 AM,101.187,22.333,,,,
46,04/27/16 07:30:00 AM,101.187,22.333,,,,
47,04/27/16 07:40:00 AM,101.193,22.238,,,,
48,04/27/16 07:50:00 AM,101.220,22.142,,,,
49,04/27/16 08:00:00 AM,101.204,22.046,,,,
50,04/27/16 08:10:00 AM,101.200,21.951,,,,
51,04/27/16 08:20:00 AM,101.221,21.951,,,,
52,04/27/16 08:30:00 AM,101.216,21.855,,,,
53,04/27/16 08:40:00 AM,101.237,21.855,,,,
54,04/27/16 08:50:00 AM,101.237,21.855,,,,
55,04/27/16 09:00:00 AM,101.232,21.760,,,,
56,04/27/16 09:10:00 AM,101.232,21.760,,,,
57,04/27/16 09:20:00 AM,101.222,21.760,,,,
58,04/27/16 09:30:00 AM,101.232,21.760,,,,
59,04/27/16 09:40:00 AM,101.211,21.760,,,,
60,04/27/16 09:50:00 AM,101.190,21.760,,,,
61,04/27/16 10:00:00 AM,101.190,21.760,,,,
62,04/27/16 10:10:00 AM,101.190,21.760,,,,
63,04/27/16 10:20:00 AM,101.169,21.760,,,,
64,04/27/16 10:30:00 AM,101.158,21.760,,,,
65,04/27/16 10:40:00 AM,101.148,21.760,,,,
66,04/27/16 10:50:00 AM,101.137,21.760,,,,
67,04/27/16 11:00:00 AM,101.148,21.760,,,,
68,04/27/16 11:10:00 AM,101.127,21.760,,,,
69,04/27/16 11:20:00 AM,101.106,21.760,,,,
70,04/27/16 11:30:00 AM,101.095,21.760,,,,
71,04/27/16 11:40:00 AM,101.095,21.760,,,,
72,04/27/16 11:50:00 AM,101.079,21.855,,,,
73,04/27/16 12:00:00 PM,101.073,21.951,,,,
74,04/27/16 12:10:00 PM,101.057,22.046,,,,
75,04/27/16 12:20:00 PM,101.036,22.046,,,,
76,04/27/16 12:30:00 PM,101.030,22.142,,,,
77,04/27/16 12:40:00 PM,101.019,22.142,,,,
78,04/27/16 12:50:00 PM,100.992,22.238,,,,
79,04/27/16 01:00:00 PM,100.992,22.238,,,,
80,04/27/16 01:10:00 PM,100.982,22.238,,,,
81,04/27/16 01:20:00 PM,100.976,22.333,,,,
82,04/27/16 01:30:00 PM,100.955,22.333,,,,
83,04/27/16 01:40:00 PM,100.934,22.333,,,,
84,04/27/16 01:50:00 PM,100.934,22.333,,,,
85,04/27/16 02:00:00 PM,100.913,22.333,,,,
86,04/27/16 02:10:00 PM,100.917,22.429,,,,
87,04/27/16 02:20:00 PM,100.917,22.429,,,,
88,04/27/16 02:30:00 PM,100.871,22.333,,,,
89,04/27/16 02:40:00 PM,100.889,22.717,,,,
90,04/27/16 02:50:00 PM,100.890,23.581,,,,
91,04/27/16 03:00:00 PM,100.884,23.677,,,,
92,04/27/16 03:10:00 PM,100.878,23.773,,,,
93,04/27/16 03:20:00 PM,100.870,23.388,,,,
94,04/27/16 03:30:00 PM,100.872,23.004,,,,
95,04/27/16 03:40:00 PM,100.871,24.062,,,,
96,04/27/16 03:50:00 PM,100.869,24.255,,,,
97,04/27/16 04:00:00 PM,100.855,23.966,,,,
98,04/27/16 04:10:00 PM,100.840,23.869,,,,
99,04/27/16 04:20:00 PM,100.847,23.581,,,,
100,04/27/16 04:30:00 PM,100.876,23.292,,,,
101,04/27/16 04:40:00 PM,100.866,23.100,,,,
