"Plot Title: 10766779"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10766779, SEN S/N: 10766779)","Temp, °C (LGR S/N: 10766779, SEN S/N: 10766779)","Coupler Detached (LGR S/N: 10766779)","Coupler Attached (LGR S/N: 10766779)","Stopped (LGR S/N: 10766779)","End Of File (LGR S/N: 10766779)"
1,08/09/17 01:50:00 PM,162.640,31.983,Logged,,,
2,08/09/17 02:00:00 PM,162.704,32.600,,,,
3,08/09/17 02:10:00 PM,162.704,32.600,,,,
4,08/09/17 02:20:00 PM,162.718,32.807,,,,
5,08/09/17 02:30:00 PM,162.725,32.911,,,,
6,08/09/17 02:40:00 PM,162.732,33.014,,,,
7,08/09/17 02:50:00 PM,162.725,32.911,,,,
8,08/09/17 03:00:00 PM,162.725,32.911,,,,
9,08/09/17 03:10:00 PM,162.732,33.014,,,,
10,08/09/17 03:20:00 PM,162.739,33.118,,,,
11,08/09/17 03:30:00 PM,162.746,33.222,,,,
12,08/09/17 03:40:00 PM,162.753,33.326,,,,
13,08/09/17 03:50:00 PM,162.753,33.326,,,,
14,08/09/17 04:00:00 PM,162.760,33.430,,,,
15,08/09/17 04:10:00 PM,162.739,33.118,,,,
16,08/09/17 04:20:00 PM,162.750,33.118,,,,
17,08/09/17 04:30:00 PM,162.729,32.807,,,,
18,08/09/17 04:40:00 PM,162.708,32.497,,,,
19,08/09/17 04:50:00 PM,162.694,32.291,,,,
20,08/09/17 05:00:00 PM,162.687,32.188,,,,
21,08/09/17 05:10:00 PM,162.666,31.880,,,,
22,08/09/17 05:20:00 PM,162.652,31.676,,,,
23,08/09/17 05:30:00 PM,162.631,31.370,,,,
24,08/09/17 05:40:00 PM,162.634,31.268,,,,
25,08/09/17 05:50:00 PM,162.627,31.166,,,,
26,08/09/17 06:00:00 PM,162.620,31.064,,,,
27,08/09/17 06:10:00 PM,162.606,30.862,,,,
28,08/09/17 06:20:00 PM,162.606,30.862,,,,
29,08/09/17 06:30:00 PM,162.592,30.659,,,,
30,08/09/17 06:40:00 PM,162.603,30.659,,,,
31,08/09/17 06:50:00 PM,162.596,30.558,,,,
32,08/09/17 07:00:00 PM,162.589,30.457,,,,
33,08/09/17 07:10:00 PM,162.589,30.457,,,,
34,08/09/17 07:20:00 PM,162.589,30.457,,,,
35,08/09/17 07:30:00 PM,162.582,30.356,,,,
36,08/09/17 07:40:00 PM,162.589,30.457,,,,
37,08/09/17 07:50:00 PM,162.593,30.356,,,,
38,08/09/17 08:00:00 PM,162.593,30.356,,,,
39,08/09/17 08:10:00 PM,162.582,30.356,,,,
40,08/09/17 08:20:00 PM,162.593,30.356,,,,
41,08/09/17 08:30:00 PM,162.586,30.255,,,,
42,08/09/17 08:40:00 PM,162.586,30.255,,,,
43,08/09/17 08:50:00 PM,162.579,30.154,,,,
44,08/09/17 09:00:00 PM,162.579,30.154,,,,
45,08/09/17 09:10:00 PM,162.572,30.054,,,,
46,08/09/17 09:20:00 PM,162.572,30.054,,,,
47,08/09/17 09:30:00 PM,162.572,30.054,,,,
48,08/09/17 09:40:00 PM,162.572,30.054,,,,
49,08/09/17 09:50:00 PM,162.572,30.054,,,,
50,08/09/17 10:00:00 PM,162.572,30.054,,,,
51,08/09/17 10:10:00 PM,162.572,30.054,,,,
52,08/09/17 10:20:00 PM,162.572,30.054,,,,
53,08/09/17 10:30:00 PM,162.572,30.054,,,,
54,08/09/17 10:40:00 PM,162.572,30.054,,,,
55,08/09/17 10:50:00 PM,162.579,30.154,,,,
56,08/09/17 11:00:00 PM,162.572,30.054,,,,
57,08/09/17 11:10:00 PM,162.565,29.953,,,,
58,08/09/17 11:20:00 PM,162.565,29.953,,,,
59,08/09/17 11:30:00 PM,162.565,29.953,,,,
60,08/09/17 11:40:00 PM,162.554,29.953,,,,
61,08/09/17 11:50:00 PM,162.554,29.953,,,,
62,08/10/17 12:00:00 AM,162.554,29.953,,,,
63,08/10/17 12:10:00 AM,162.554,29.953,,,,
64,08/10/17 12:20:00 AM,162.547,29.853,,,,
65,08/10/17 12:30:00 AM,162.547,29.853,,,,
66,08/10/17 12:40:00 AM,162.547,29.853,,,,
67,08/10/17 12:50:00 AM,162.540,29.752,,,,
68,08/10/17 01:00:00 AM,162.540,29.752,,,,
69,08/10/17 01:10:00 AM,162.540,29.752,,,,
70,08/10/17 01:20:00 AM,162.540,29.752,,,,
71,08/10/17 01:30:00 AM,162.540,29.752,,,,
72,08/10/17 01:40:00 AM,162.540,29.752,,,,
73,08/10/17 01:50:00 AM,162.540,29.752,,,,
74,08/10/17 02:00:00 AM,162.533,29.652,,,,
75,08/10/17 02:10:00 AM,162.533,29.652,,,,
76,08/10/17 02:20:00 AM,162.522,29.652,,,,
77,08/10/17 02:30:00 AM,162.522,29.652,,,,
78,08/10/17 02:40:00 AM,162.522,29.652,,,,
79,08/10/17 02:50:00 AM,162.522,29.652,,,,
80,08/10/17 03:00:00 AM,162.533,29.652,,,,
81,08/10/17 03:10:00 AM,162.522,29.652,,,,
82,08/10/17 03:20:00 AM,162.533,29.652,,,,
83,08/10/17 03:30:00 AM,162.522,29.652,,,,
84,08/10/17 03:40:00 AM,162.522,29.652,,,,
85,08/10/17 03:50:00 AM,162.522,29.652,,,,
86,08/10/17 04:00:00 AM,162.533,29.652,,,,
87,08/10/17 04:10:00 AM,162.533,29.652,,,,
88,08/10/17 04:20:00 AM,162.526,29.552,,,,
89,08/10/17 04:30:00 AM,162.533,29.652,,,,
90,08/10/17 04:40:00 AM,162.533,29.652,,,,
91,08/10/17 04:50:00 AM,162.533,29.652,,,,
92,08/10/17 05:00:00 AM,162.533,29.652,,,,
93,08/10/17 05:10:00 AM,162.533,29.652,,,,
94,08/10/17 05:20:00 AM,162.533,29.652,,,,
95,08/10/17 05:30:00 AM,162.533,29.652,,,,
96,08/10/17 05:40:00 AM,162.533,29.652,,,,
97,08/10/17 05:50:00 AM,162.533,29.652,,,,
