"Plot Title: 10957736_Agat"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 10957736, SEN S/N: 10957736)","Intensity, Lux (LGR S/N: 10957736, SEN S/N: 10957736)","Coupler Attached (LGR S/N: 10957736)","Coupler Detached (LGR S/N: 10957736)","Stopped (LGR S/N: 10957736)","End Of File (LGR S/N: 10957736)"
1,12/06/16 03:10:00 PM,30.255,9644.5,,,,
2,12/06/16 03:20:00 PM,30.760,13777.9,,,,
3,12/06/16 03:30:00 PM,30.760,7577.8,,,,
4,12/06/16 03:40:00 PM,30.760,8266.7,,,,
5,12/06/16 03:50:00 PM,30.659,7233.4,,,,
6,12/06/16 04:00:00 PM,30.659,5511.1,,,,
7,12/06/16 04:10:00 PM,30.760,6200.0,,,,
8,12/06/16 04:20:00 PM,30.659,4650.0,,,,
9,12/06/16 04:30:00 PM,30.659,3788.9,,,,
10,12/06/16 04:40:00 PM,30.659,3444.5,,,,
11,12/06/16 04:50:00 PM,30.659,3100.0,,,,
12,12/06/16 05:00:00 PM,30.659,2669.5,,,,
13,12/06/16 05:10:00 PM,30.659,2669.5,,,,
14,12/06/16 05:20:00 PM,30.558,1377.8,,,,
15,12/06/16 05:30:00 PM,30.558,1259.4,,,,
16,12/06/16 05:40:00 PM,30.558,764.2,,,,
17,12/06/16 05:50:00 PM,30.457,279.9,,,,
18,12/06/16 06:00:00 PM,30.457,53.8,,,,
19,12/06/16 06:10:00 PM,30.356,0.0,,,,
20,12/06/16 06:20:00 PM,30.356,0.0,,,,
21,12/06/16 06:30:00 PM,30.356,0.0,,,,
22,12/06/16 06:40:00 PM,30.255,0.0,,,,
23,12/06/16 06:50:00 PM,30.255,0.0,,,,
24,12/06/16 07:00:00 PM,30.255,0.0,,,,
25,12/06/16 07:10:00 PM,30.154,0.0,,,,
26,12/06/16 07:20:00 PM,30.154,0.0,,,,
27,12/06/16 07:30:00 PM,30.154,0.0,,,,
28,12/06/16 07:40:00 PM,30.154,0.0,,,,
29,12/06/16 07:50:00 PM,30.154,0.0,,,,
30,12/06/16 08:00:00 PM,30.054,0.0,,,,
31,12/06/16 08:10:00 PM,30.054,0.0,,,,
32,12/06/16 08:20:00 PM,30.054,0.0,,,,
33,12/06/16 08:30:00 PM,30.054,0.0,,,,
34,12/06/16 08:40:00 PM,30.054,0.0,,,,
35,12/06/16 08:50:00 PM,30.054,0.0,,,,
36,12/06/16 09:00:00 PM,29.953,0.0,,,,
37,12/06/16 09:10:00 PM,29.953,0.0,,,,
38,12/06/16 09:20:00 PM,29.953,0.0,,,,
39,12/06/16 09:30:00 PM,29.953,0.0,,,,
40,12/06/16 09:40:00 PM,29.953,0.0,,,,
41,12/06/16 09:50:00 PM,29.953,0.0,,,,
42,12/06/16 10:00:00 PM,29.953,0.0,,,,
43,12/06/16 10:10:00 PM,29.853,0.0,,,,
44,12/06/16 10:20:00 PM,29.853,0.0,,,,
45,12/06/16 10:30:00 PM,29.853,0.0,,,,
46,12/06/16 10:40:00 PM,29.853,0.0,,,,
47,12/06/16 10:50:00 PM,29.853,0.0,,,,
48,12/06/16 11:00:00 PM,29.752,0.0,,,,
49,12/06/16 11:10:00 PM,29.752,0.0,,,,
50,12/06/16 11:20:00 PM,29.752,0.0,,,,
51,12/06/16 11:30:00 PM,29.752,0.0,,,,
52,12/06/16 11:40:00 PM,29.752,0.0,,,,
53,12/06/16 11:50:00 PM,29.652,0.0,,,,
54,12/07/16 12:00:00 AM,29.652,0.0,,,,
55,12/07/16 12:10:00 AM,29.652,0.0,,,,
56,12/07/16 12:20:00 AM,29.652,0.0,,,,
57,12/07/16 12:30:00 AM,29.552,0.0,,,,
58,12/07/16 12:40:00 AM,29.552,0.0,,,,
59,12/07/16 12:50:00 AM,29.552,0.0,,,,
60,12/07/16 01:00:00 AM,29.552,0.0,,,,
61,12/07/16 01:10:00 AM,29.552,0.0,,,,
62,12/07/16 01:20:00 AM,29.552,0.0,,,,
63,12/07/16 01:30:00 AM,29.552,0.0,,,,
64,12/07/16 01:40:00 AM,29.452,0.0,,,,
65,12/07/16 01:50:00 AM,29.452,0.0,,,,
66,12/07/16 02:00:00 AM,29.352,0.0,,,,
67,12/07/16 02:10:00 AM,29.352,0.0,,,,
68,12/07/16 02:20:00 AM,29.352,0.0,,,,
69,12/07/16 02:30:00 AM,29.252,0.0,,,,
70,12/07/16 02:40:00 AM,29.252,0.0,,,,
71,12/07/16 02:50:00 AM,29.252,0.0,,,,
72,12/07/16 03:00:00 AM,29.252,0.0,,,,
73,12/07/16 03:10:00 AM,29.252,0.0,,,,
74,12/07/16 03:20:00 AM,29.252,0.0,,,,
75,12/07/16 03:30:00 AM,29.252,0.0,,,,
76,12/07/16 03:40:00 AM,29.252,0.0,,,,
77,12/07/16 03:50:00 AM,29.152,0.0,,,,
78,12/07/16 04:00:00 AM,29.152,0.0,,,,
79,12/07/16 04:10:00 AM,29.053,0.0,,,,
80,12/07/16 04:20:00 AM,29.053,0.0,,,,
81,12/07/16 04:30:00 AM,28.953,0.0,,,,
82,12/07/16 04:40:00 AM,28.953,0.0,,,,
83,12/07/16 04:50:00 AM,28.953,0.0,,,,
84,12/07/16 05:00:00 AM,28.853,0.0,,,,
85,12/07/16 05:10:00 AM,28.853,0.0,,,,
86,12/07/16 05:20:00 AM,28.754,0.0,,,,
87,12/07/16 05:30:00 AM,28.655,0.0,,,,
88,12/07/16 05:40:00 AM,28.655,0.0,,,,
89,12/07/16 05:50:00 AM,28.555,0.0,,,,
90,12/07/16 06:00:00 AM,28.456,0.0,,,,
91,12/07/16 06:10:00 AM,28.456,0.0,,,,
92,12/07/16 06:20:00 AM,28.456,53.8,,,,
93,12/07/16 06:30:00 AM,28.357,150.7,,,,
94,12/07/16 06:40:00 AM,28.357,667.4,,,,
95,12/07/16 06:50:00 AM,28.357,1722.2,,,,
96,12/07/16 07:00:00 AM,28.357,2066.7,,,,
97,12/07/16 07:10:00 AM,28.357,3100.0,,,,
98,12/07/16 07:20:00 AM,28.357,3272.2,,,,
99,12/07/16 07:30:00 AM,28.357,4305.6,,,,
100,12/07/16 07:40:00 AM,28.456,4994.5,,,,
101,12/07/16 07:50:00 AM,28.357,3616.7,,,,
102,12/07/16 08:00:00 AM,28.555,5166.7,,,,
103,12/07/16 08:10:00 AM,28.555,6544.5,,,,
104,12/07/16 08:20:00 AM,28.655,6544.5,,,,
105,12/07/16 08:30:00 AM,28.754,7577.8,,,,
106,12/07/16 08:40:00 AM,28.655,10333.4,,,,
107,12/07/16 08:50:00 AM,28.853,10333.4,,,,
108,12/07/16 09:00:00 AM,28.853,14466.8,,,,
109,12/07/16 09:10:00 AM,29.053,7233.4,,,,
110,12/07/16 09:20:00 AM,29.252,16533.4,,,,
111,12/07/16 09:30:00 AM,29.452,16533.4,,,,
112,12/07/16 09:40:00 AM,29.552,22044.6,,,,
