"Plot Title: 20600873"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 20600873, SEN S/N: 20600873)","Intensity, Lux (LGR S/N: 20600873, SEN S/N: 20600873)"
122,05/31/20 04:00:00 AM,28.953,0.0
123,05/31/20 04:30:00 AM,28.953,0.0
124,05/31/20 05:00:00 AM,28.754,0.0
125,05/31/20 05:30:00 AM,28.357,0.0
126,05/31/20 06:00:00 AM,28.456,32.3
127,05/31/20 06:30:00 AM,28.357,118.4
128,05/31/20 07:00:00 AM,28.357,1550.0
129,05/31/20 07:30:00 AM,28.258,958.0
130,05/31/20 08:00:00 AM,28.655,1894.5
131,05/31/20 08:30:00 AM,28.853,13777.9
132,05/31/20 09:00:00 AM,29.053,5511.1
133,05/31/20 09:30:00 AM,29.352,9300.1
134,05/31/20 10:00:00 AM,29.352,7233.4
135,05/31/20 10:30:00 AM,29.552,16533.4
136,05/31/20 11:00:00 AM,29.452,8266.7
137,05/31/20 11:30:00 AM,29.452,8266.7
138,05/31/20 12:00:00 PM,29.452,5166.7
139,05/31/20 12:30:00 PM,29.352,6200.0
140,05/31/20 01:00:00 PM,29.452,13777.9
141,05/31/20 01:30:00 PM,29.652,16533.4
142,05/31/20 02:00:00 PM,30.054,30311.3
143,05/31/20 02:30:00 PM,30.558,30311.3
144,05/31/20 03:00:00 PM,30.659,20666.8
145,05/31/20 03:30:00 PM,30.659,10333.4
146,05/31/20 04:00:00 PM,30.760,10677.8
147,05/31/20 04:30:00 PM,30.457,3100.0
148,05/31/20 05:00:00 PM,30.862,5338.9
149,05/31/20 05:30:00 PM,30.659,4822.3
150,05/31/20 06:00:00 PM,30.457,2411.1
151,05/31/20 06:30:00 PM,30.154,839.6
152,05/31/20 07:00:00 PM,29.853,21.5
153,05/31/20 07:30:00 PM,29.752,0.0
154,05/31/20 08:00:00 PM,29.652,0.0
155,05/31/20 08:30:00 PM,29.552,0.0
156,05/31/20 09:00:00 PM,29.552,0.0
157,05/31/20 09:30:00 PM,29.352,0.0
158,05/31/20 10:00:00 PM,29.252,0.0
159,05/31/20 10:30:00 PM,29.152,0.0
160,05/31/20 11:00:00 PM,29.053,0.0
161,05/31/20 11:30:00 PM,28.953,0.0
162,06/01/20 12:00:00 AM,28.456,0.0
163,06/01/20 12:30:00 AM,28.258,0.0
164,06/01/20 01:00:00 AM,28.258,0.0
165,06/01/20 01:30:00 AM,28.357,0.0
166,06/01/20 02:00:00 AM,28.357,0.0
167,06/01/20 02:30:00 AM,28.258,0.0
168,06/01/20 03:00:00 AM,28.159,0.0
169,06/01/20 03:30:00 AM,28.258,0.0
170,06/01/20 04:00:00 AM,28.456,0.0
171,06/01/20 04:30:00 AM,28.456,0.0
172,06/01/20 05:00:00 AM,28.456,0.0
173,06/01/20 05:30:00 AM,28.357,0.0
174,06/01/20 06:00:00 AM,28.258,398.3
175,06/01/20 06:30:00 AM,28.456,1463.9
176,06/01/20 07:00:00 AM,28.655,5511.1
177,06/01/20 07:30:00 AM,28.456,18600.1
178,06/01/20 08:00:00 AM,28.655,38578.0
179,06/01/20 08:30:00 AM,28.953,31689.1
180,06/01/20 09:00:00 AM,29.552,52355.9
181,06/01/20 09:30:00 AM,29.853,46844.8
182,06/01/20 10:00:00 AM,29.752,52355.9
183,06/01/20 10:30:00 AM,30.760,88178.4
184,06/01/20 11:00:00 AM,30.862,20666.8
185,06/01/20 11:30:00 AM,32.086,55111.5
186,06/01/20 12:00:00 PM,32.188,170845.6
187,06/01/20 12:30:00 PM,32.497,60622.6
188,06/01/20 01:00:00 PM,32.600,68889.3
189,06/01/20 01:30:00 PM,32.600,22044.6
190,06/01/20 02:00:00 PM,32.291,9644.5
191,06/01/20 02:30:00 PM,31.880,20666.8
