"Plot Title: Piti WL (10766780)"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10766780, SEN S/N: 10766780)","Temp, °C (LGR S/N: 10766780, SEN S/N: 10766780)"
3699,12/30/17 02:20:00 AM,112.722,28.655
3700,12/30/17 02:30:00 AM,112.853,28.655
3701,12/30/17 02:40:00 AM,113.351,28.655
3702,12/30/17 02:50:00 AM,112.630,28.754
3703,12/30/17 03:00:00 AM,114.123,28.655
3704,12/30/17 03:10:00 AM,113.996,28.754
3705,12/30/17 03:20:00 AM,113.743,28.655
3706,12/30/17 03:30:00 AM,113.889,28.754
3707,12/30/17 03:40:00 AM,113.910,28.655
3708,12/30/17 03:50:00 AM,114.218,28.655
3709,12/30/17 04:00:00 AM,115.872,28.754
3710,12/30/17 04:10:00 AM,114.539,28.655
3711,12/30/17 04:20:00 AM,114.281,28.754
3712,12/30/17 04:30:00 AM,115.204,28.655
3713,12/30/17 04:40:00 AM,115.097,28.655
3714,12/30/17 04:50:00 AM,115.005,28.754
3715,12/30/17 05:00:00 AM,114.637,28.754
3716,12/30/17 05:10:00 AM,114.863,28.754
3717,12/30/17 05:20:00 AM,115.219,28.754
3718,12/30/17 05:30:00 AM,115.053,28.754
3719,12/30/17 05:40:00 AM,114.946,28.754
3720,12/30/17 05:50:00 AM,116.252,28.754
3721,12/30/17 06:00:00 AM,114.221,28.754
3722,12/30/17 06:10:00 AM,114.423,28.754
3723,12/30/17 06:20:00 AM,115.884,28.754
3724,12/30/17 06:30:00 AM,116.024,28.655
3725,12/30/17 06:40:00 AM,115.121,28.655
3726,12/30/17 06:50:00 AM,114.943,28.655
3727,12/30/17 07:00:00 AM,115.014,28.655
3728,12/30/17 07:10:00 AM,115.647,28.754
3729,12/30/17 07:20:00 AM,114.221,28.754
3730,12/30/17 07:30:00 AM,114.646,28.655
3731,12/30/17 07:40:00 AM,114.156,28.555
3732,12/30/17 07:50:00 AM,114.729,28.655
3733,12/30/17 08:00:00 AM,114.729,28.655
3734,12/30/17 08:10:00 AM,114.337,28.655
3735,12/30/17 08:20:00 AM,113.936,28.754
3736,12/30/17 08:30:00 AM,114.970,28.754
3737,12/30/17 08:40:00 AM,114.293,28.754
3738,12/30/17 08:50:00 AM,113.141,28.754
3739,12/30/17 09:00:00 AM,114.031,28.754
3740,12/30/17 09:10:00 AM,113.438,28.754
3741,12/30/17 09:20:00 AM,112.799,28.853
3742,12/30/17 09:30:00 AM,112.989,28.853
3743,12/30/17 09:40:00 AM,112.918,28.853
3744,12/30/17 09:50:00 AM,113.800,28.953
3745,12/30/17 10:00:00 AM,113.657,28.953
3746,12/30/17 10:10:00 AM,113.446,29.053
3747,12/30/17 10:20:00 AM,113.126,29.053
3748,12/30/17 10:30:00 AM,112.962,29.152
3749,12/30/17 10:40:00 AM,112.285,29.152
3750,12/30/17 10:50:00 AM,112.784,29.152
3751,12/30/17 11:00:00 AM,112.846,29.252
3752,12/30/17 11:10:00 AM,112.811,29.252
3753,12/30/17 11:20:00 AM,112.419,29.252
3754,12/30/17 11:30:00 AM,113.776,29.352
3755,12/30/17 11:40:00 AM,112.811,29.252
3756,12/30/17 11:50:00 AM,113.420,29.352
3757,12/30/17 12:00:00 PM,112.793,29.452
3758,12/30/17 12:10:00 PM,113.577,29.452
3759,12/30/17 12:20:00 PM,113.740,29.352
3760,12/30/17 12:30:00 PM,113.728,29.352
3761,12/30/17 12:40:00 PM,113.681,29.352
3762,12/30/17 12:50:00 PM,113.037,29.252
3763,12/30/17 01:00:00 PM,114.023,29.252
3764,12/30/17 01:10:00 PM,114.334,29.352
3765,12/30/17 01:20:00 PM,114.168,29.352
3766,12/30/17 01:30:00 PM,114.860,29.452
3767,12/30/17 01:40:00 PM,114.821,29.352
3768,12/30/17 01:50:00 PM,114.798,29.352
3769,12/30/17 02:00:00 PM,115.392,29.352
3770,12/30/17 02:10:00 PM,115.585,29.452
3771,12/30/17 02:20:00 PM,114.952,29.352
3772,12/30/17 02:30:00 PM,115.338,29.552
3773,12/30/17 02:40:00 PM,115.124,29.552
3774,12/30/17 02:50:00 PM,115.790,29.552
3775,12/30/17 03:00:00 PM,115.525,29.452
3776,12/30/17 03:10:00 PM,117.010,29.452
3777,12/30/17 03:20:00 PM,116.576,29.252
3778,12/30/17 03:30:00 PM,117.218,29.252
3779,12/30/17 03:40:00 PM,117.191,29.152
3780,12/30/17 03:50:00 PM,116.740,29.152
3781,12/30/17 04:00:00 PM,118.806,29.152
3782,12/30/17 04:10:00 PM,117.084,29.152
3783,12/30/17 04:20:00 PM,115.374,29.152
3784,12/30/17 04:30:00 PM,117.405,29.152
3785,12/30/17 04:40:00 PM,116.621,29.152
3786,12/30/17 04:50:00 PM,116.380,29.053
3787,12/30/17 05:00:00 PM,116.653,29.053
3788,12/30/17 05:10:00 PM,116.677,29.053
3789,12/30/17 05:20:00 PM,117.212,29.053
3790,12/30/17 05:30:00 PM,116.475,29.053
3791,12/30/17 05:40:00 PM,115.914,28.953
3792,12/30/17 05:50:00 PM,117.600,28.953
3793,12/30/17 06:00:00 PM,116.567,28.953
3794,12/30/17 06:10:00 PM,115.068,28.853
3795,12/30/17 06:20:00 PM,115.745,28.853
3796,12/30/17 06:30:00 PM,115.460,28.853
3797,12/30/17 06:40:00 PM,115.566,28.853
3798,12/30/17 06:50:00 PM,115.246,28.853
3799,12/30/17 07:00:00 PM,114.343,28.853
3800,12/30/17 07:10:00 PM,114.581,28.853
3801,12/30/17 07:20:00 PM,114.518,28.754
3802,12/30/17 07:30:00 PM,113.616,28.754
3803,12/30/17 07:40:00 PM,112.962,28.754
3804,12/30/17 07:50:00 PM,113.473,28.754
3805,12/30/17 08:00:00 PM,113.853,28.754
3806,12/30/17 08:10:00 PM,112.285,28.754
3807,12/30/17 08:20:00 PM,113.141,28.754
3808,12/30/17 08:30:00 PM,112.155,28.754
3809,12/30/17 08:40:00 PM,112.190,28.754
3810,12/30/17 08:50:00 PM,112.226,28.754
3811,12/30/17 09:00:00 PM,111.109,28.754
3812,12/30/17 09:10:00 PM,110.943,28.754
3813,12/30/17 09:20:00 PM,111.166,28.655
3814,12/30/17 09:30:00 PM,110.192,28.655
3815,12/30/17 09:40:00 PM,110.038,28.655
3816,12/30/17 09:50:00 PM,109.643,28.555
3817,12/30/17 10:00:00 PM,109.298,28.555
3818,12/30/17 10:10:00 PM,109.666,28.555
3819,12/30/17 10:20:00 PM,109.108,28.555
3820,12/30/17 10:30:00 PM,108.669,28.555
3821,12/30/17 10:40:00 PM,108.654,28.456
3822,12/30/17 10:50:00 PM,108.645,28.555
3823,12/30/17 11:00:00 PM,108.357,28.456
3824,12/30/17 11:10:00 PM,107.917,28.456
3825,12/30/17 11:20:00 PM,108.298,28.456
3826,12/30/17 11:30:00 PM,108.155,28.456
3827,12/30/17 11:40:00 PM,108.203,28.456
3828,12/30/17 11:50:00 PM,108.309,28.456
3829,12/31/17 12:00:00 AM,108.024,28.456
3830,12/31/17 12:10:00 AM,108.440,28.456
3831,12/31/17 12:20:00 AM,108.523,28.456
3832,12/31/17 12:30:00 AM,108.238,28.456
3833,12/31/17 12:40:00 AM,108.464,28.456
3834,12/31/17 12:50:00 AM,108.725,28.456
3835,12/31/17 01:00:00 AM,108.773,28.456
3836,12/31/17 01:10:00 AM,109.058,28.456
3837,12/31/17 01:20:00 AM,109.248,28.456
3838,12/31/17 01:30:00 AM,109.655,28.555
3839,12/31/17 01:40:00 AM,110.035,28.555
3840,12/31/17 01:50:00 AM,110.510,28.555
3841,12/31/17 02:00:00 AM,111.139,28.555
3842,12/31/17 02:10:00 AM,111.104,28.555
3843,12/31/17 02:20:00 AM,110.937,28.555
3844,12/31/17 02:30:00 AM,111.101,28.456
3845,12/31/17 02:40:00 AM,111.246,28.555
3846,12/31/17 02:50:00 AM,111.757,28.555
3847,12/31/17 03:00:00 AM,111.614,28.555
3848,12/31/17 03:10:00 AM,112.164,28.655
3849,12/31/17 03:20:00 AM,113.141,28.754
3850,12/31/17 03:30:00 AM,113.197,28.655
3851,12/31/17 03:40:00 AM,112.769,28.655
3852,12/31/17 03:50:00 AM,112.888,28.655
3853,12/31/17 04:00:00 AM,113.423,28.655
3854,12/31/17 04:10:00 AM,114.444,28.655
3855,12/31/17 04:20:00 AM,114.907,28.655
3856,12/31/17 04:30:00 AM,114.658,28.655
3857,12/31/17 04:40:00 AM,114.492,28.655
3858,12/31/17 04:50:00 AM,115.287,28.655
3859,12/31/17 05:00:00 AM,115.445,28.754
3860,12/31/17 05:10:00 AM,114.919,28.655
3861,12/31/17 05:20:00 AM,115.964,28.655
3862,12/31/17 05:30:00 AM,115.525,28.655
3863,12/31/17 05:40:00 AM,115.575,28.754
3864,12/31/17 05:50:00 AM,115.765,28.754
3865,12/31/17 06:00:00 AM,115.730,28.754
3866,12/31/17 06:10:00 AM,117.262,28.754
3867,12/31/17 06:20:00 AM,116.430,28.754
3868,12/31/17 06:30:00 AM,116.620,28.754
3869,12/31/17 06:40:00 AM,115.908,28.754
3870,12/31/17 06:50:00 AM,115.943,28.754
3871,12/31/17 07:00:00 AM,115.065,28.754
3872,12/31/17 07:10:00 AM,115.753,28.754
3873,12/31/17 07:20:00 AM,114.459,28.754
3874,12/31/17 07:30:00 AM,115.062,28.655
3875,12/31/17 07:40:00 AM,115.038,28.655
3876,12/31/17 07:50:00 AM,114.895,28.655
3877,12/31/17 08:00:00 AM,115.195,28.754
3878,12/31/17 08:10:00 AM,115.370,28.655
3879,12/31/17 08:20:00 AM,114.934,28.754
3880,12/31/17 08:30:00 AM,114.649,28.754
3881,12/31/17 08:40:00 AM,114.673,28.754
3882,12/31/17 08:50:00 AM,115.234,28.853
3883,12/31/17 09:00:00 AM,114.367,28.853
3884,12/31/17 09:10:00 AM,113.761,28.853
3885,12/31/17 09:20:00 AM,114.904,28.953
3886,12/31/17 09:30:00 AM,113.717,28.953
3887,12/31/17 09:40:00 AM,115.225,28.953
3888,12/31/17 09:50:00 AM,114.168,28.953
3889,12/31/17 10:00:00 AM,113.574,28.953
3890,12/31/17 10:10:00 AM,113.340,29.053
3891,12/31/17 10:20:00 AM,114.765,29.053
3892,12/31/17 10:30:00 AM,113.648,29.053
3893,12/31/17 10:40:00 AM,113.957,29.053
3894,12/31/17 10:50:00 AM,113.236,29.152
3895,12/31/17 11:00:00 AM,113.191,29.252
3896,12/31/17 11:10:00 AM,113.666,29.252
3897,12/31/17 11:20:00 AM,112.300,29.252
3898,12/31/17 11:30:00 AM,112.918,29.252
3899,12/31/17 11:40:00 AM,112.098,29.252
3900,12/31/17 11:50:00 AM,112.597,29.252
3901,12/31/17 12:00:00 PM,112.992,29.352
3902,12/31/17 12:10:00 PM,112.707,29.352
3903,12/31/17 12:20:00 PM,112.469,29.352
3904,12/31/17 12:30:00 PM,113.016,29.352
3905,12/31/17 12:40:00 PM,112.517,29.352
3906,12/31/17 12:50:00 PM,112.959,29.452
3907,12/31/17 01:00:00 PM,112.540,29.352
3908,12/31/17 01:10:00 PM,113.800,29.352
3909,12/31/17 01:20:00 PM,113.957,29.452
3910,12/31/17 01:30:00 PM,113.235,29.552
3911,12/31/17 01:40:00 PM,114.061,29.352
3912,12/31/17 01:50:00 PM,113.812,29.352
3913,12/31/17 02:00:00 PM,113.336,29.352
3914,12/31/17 02:10:00 PM,114.325,29.452
3915,12/31/17 02:20:00 PM,113.479,29.352
3916,12/31/17 02:30:00 PM,114.584,29.352
3917,12/31/17 02:40:00 PM,114.373,29.452
3918,12/31/17 02:50:00 PM,114.872,29.452
3919,12/31/17 03:00:00 PM,114.893,29.352
3920,12/31/17 03:10:00 PM,114.937,29.252
3921,12/31/17 03:20:00 PM,116.054,29.252
3922,12/31/17 03:30:00 PM,115.103,29.252
3923,12/31/17 03:40:00 PM,115.694,29.152
3924,12/31/17 03:50:00 PM,115.887,29.252
3925,12/31/17 04:00:00 PM,116.051,29.152
3926,12/31/17 04:10:00 PM,116.704,29.152
3927,12/31/17 04:20:00 PM,115.730,29.152
3928,12/31/17 04:30:00 PM,117.440,29.152
3929,12/31/17 04:40:00 PM,115.730,29.152
3930,12/31/17 04:50:00 PM,117.045,29.053
3931,12/31/17 05:00:00 PM,116.748,29.053
3932,12/31/17 05:10:00 PM,117.030,28.953
3933,12/31/17 05:20:00 PM,117.090,28.953
3934,12/31/17 05:30:00 PM,116.448,28.953
3935,12/31/17 05:40:00 PM,116.151,28.953
3936,12/31/17 05:50:00 PM,115.700,28.953
3937,12/31/17 06:00:00 PM,116.353,28.953
3938,12/31/17 06:10:00 PM,116.303,28.853
3939,12/31/17 06:20:00 PM,115.495,28.853
3940,12/31/17 06:30:00 PM,116.457,28.853
3941,12/31/17 06:40:00 PM,115.460,28.853
3942,12/31/17 06:50:00 PM,115.875,28.853
3943,12/31/17 07:00:00 PM,115.103,28.853
3944,12/31/17 07:10:00 PM,114.509,28.853
3945,12/31/17 07:20:00 PM,115.029,28.754
3946,12/31/17 07:30:00 PM,114.352,28.754
3947,12/31/17 07:40:00 PM,113.877,28.754
3948,12/31/17 07:50:00 PM,113.354,28.754
3949,12/31/17 08:00:00 PM,113.331,28.754
3950,12/31/17 08:10:00 PM,113.319,28.754
3951,12/31/17 08:20:00 PM,112.642,28.754
3952,12/31/17 08:30:00 PM,112.190,28.754
3953,12/31/17 08:40:00 PM,112.559,28.754
3954,12/31/17 08:50:00 PM,112.021,28.655
3955,12/31/17 09:00:00 PM,111.867,28.655
3956,12/31/17 09:10:00 PM,111.294,28.555
3957,12/31/17 09:20:00 PM,110.557,28.555
3958,12/31/17 09:30:00 PM,110.581,28.555
3959,12/31/17 09:40:00 PM,110.091,28.456
3960,12/31/17 09:50:00 PM,109.818,28.456
3961,12/31/17 10:00:00 PM,109.450,28.456
3962,12/31/17 10:10:00 PM,109.031,28.357
3963,12/31/17 10:20:00 PM,108.794,28.357
3964,12/31/17 10:30:00 PM,108.461,28.357
3965,12/31/17 10:40:00 PM,108.161,28.258
3966,12/31/17 10:50:00 PM,107.734,28.258
3967,12/31/17 11:00:00 PM,107.805,28.258
3968,12/31/17 11:10:00 PM,107.470,28.159
3969,12/31/17 11:20:00 PM,107.134,28.060
3970,12/31/17 11:30:00 PM,106.790,28.060
3971,12/31/17 11:40:00 PM,106.704,27.961
3972,12/31/17 11:50:00 PM,106.371,27.961
3973,01/01/18 12:00:00 AM,106.369,27.862
3974,01/01/18 12:10:00 AM,106.428,27.862
3975,01/01/18 12:20:00 AM,106.402,27.764
3976,01/01/18 12:30:00 AM,106.425,27.764
3977,01/01/18 12:40:00 AM,106.485,27.764
3978,01/01/18 12:50:00 AM,106.696,27.665
3979,01/01/18 01:00:00 AM,106.719,27.665
3980,01/01/18 01:10:00 AM,107.052,27.665
3981,01/01/18 01:20:00 AM,106.957,27.665
3982,01/01/18 01:30:00 AM,107.028,27.665
3983,01/01/18 01:40:00 AM,107.405,27.567
3984,01/01/18 01:50:00 AM,107.432,27.665
3985,01/01/18 02:00:00 AM,107.815,27.764
3986,01/01/18 02:10:00 AM,108.100,27.764
3987,01/01/18 02:20:00 AM,108.551,27.764
3988,01/01/18 02:30:00 AM,108.803,27.862
3989,01/01/18 02:40:00 AM,109.540,27.862
3990,01/01/18 02:50:00 AM,109.768,27.961
3991,01/01/18 03:00:00 AM,110.757,28.060
3992,01/01/18 03:10:00 AM,110.273,28.159
3993,01/01/18 03:20:00 AM,111.080,28.159
3994,01/01/18 03:30:00 AM,111.439,28.258
3995,01/01/18 03:40:00 AM,111.781,28.159
3996,01/01/18 03:50:00 AM,111.674,28.159
3997,01/01/18 04:00:00 AM,112.354,28.258
3998,01/01/18 04:10:00 AM,112.571,28.357
3999,01/01/18 04:20:00 AM,112.728,28.456
4000,01/01/18 04:30:00 AM,112.980,28.555
4001,01/01/18 04:40:00 AM,113.559,28.456
4002,01/01/18 04:50:00 AM,113.821,28.456
4003,01/01/18 05:00:00 AM,113.844,28.456
4004,01/01/18 05:10:00 AM,114.913,28.456
4005,01/01/18 05:20:00 AM,114.750,28.555
4006,01/01/18 05:30:00 AM,115.023,28.555
4007,01/01/18 05:40:00 AM,115.759,28.555
4008,01/01/18 05:50:00 AM,115.415,28.555
4009,01/01/18 06:00:00 AM,116.282,28.555
4010,01/01/18 06:10:00 AM,114.848,28.655
4011,01/01/18 06:20:00 AM,116.567,28.555
4012,01/01/18 06:30:00 AM,116.878,28.655
4013,01/01/18 06:40:00 AM,116.115,28.555
4014,01/01/18 06:50:00 AM,115.593,28.555
4015,01/01/18 07:00:00 AM,116.745,28.555
4016,01/01/18 07:10:00 AM,115.510,28.555
4017,01/01/18 07:20:00 AM,116.780,28.555
4018,01/01/18 07:30:00 AM,115.937,28.555
4019,01/01/18 07:40:00 AM,115.929,28.655
4020,01/01/18 07:50:00 AM,115.917,28.655
4021,01/01/18 08:00:00 AM,116.047,28.655
4022,01/01/18 08:10:00 AM,116.582,28.655
4023,01/01/18 08:20:00 AM,115.872,28.754
4024,01/01/18 08:30:00 AM,116.015,28.754
4025,01/01/18 08:40:00 AM,116.371,28.754
4026,01/01/18 08:50:00 AM,115.385,28.754
4027,01/01/18 09:00:00 AM,114.958,28.754
4028,01/01/18 09:10:00 AM,115.326,28.754
4029,01/01/18 09:20:00 AM,115.088,28.754
4030,01/01/18 09:30:00 AM,114.985,28.853
4031,01/01/18 09:40:00 AM,115.103,28.853
4032,01/01/18 09:50:00 AM,114.771,28.853
4033,01/01/18 10:00:00 AM,113.916,28.853
4034,01/01/18 10:10:00 AM,114.833,28.953
4035,01/01/18 10:20:00 AM,114.242,29.053
4036,01/01/18 10:30:00 AM,114.219,29.053
4037,01/01/18 10:40:00 AM,114.100,29.053
4038,01/01/18 10:50:00 AM,113.853,29.152
4039,01/01/18 11:00:00 AM,113.185,29.053
4040,01/01/18 11:10:00 AM,113.803,29.053
4041,01/01/18 11:20:00 AM,113.711,29.152
4042,01/01/18 11:30:00 AM,113.429,29.252
4043,01/01/18 11:40:00 AM,113.111,29.352
4044,01/01/18 11:50:00 AM,113.134,29.352
4045,01/01/18 12:00:00 PM,112.671,29.352
4046,01/01/18 12:10:00 PM,112.992,29.352
4047,01/01/18 12:20:00 PM,112.576,29.352
4048,01/01/18 12:30:00 PM,112.683,29.352
4049,01/01/18 12:40:00 PM,112.733,29.452
4050,01/01/18 12:50:00 PM,113.235,29.552
4051,01/01/18 01:00:00 PM,112.716,29.652
4052,01/01/18 01:10:00 PM,112.326,29.752
4053,01/01/18 01:20:00 PM,112.834,29.652
4054,01/01/18 01:30:00 PM,113.167,29.652
4055,01/01/18 01:40:00 PM,113.262,29.652
4056,01/01/18 01:50:00 PM,113.393,29.652
4057,01/01/18 02:00:00 PM,112.748,29.552
4058,01/01/18 02:10:00 PM,113.078,29.452
4059,01/01/18 02:20:00 PM,113.316,29.452
4060,01/01/18 02:30:00 PM,113.565,29.452
4061,01/01/18 02:40:00 PM,113.497,29.552
4062,01/01/18 02:50:00 PM,113.390,29.552
4063,01/01/18 03:00:00 PM,114.242,29.452
4064,01/01/18 03:10:00 PM,114.447,29.552
4065,01/01/18 03:20:00 PM,114.919,29.452
4066,01/01/18 03:30:00 PM,114.789,29.452
4067,01/01/18 03:40:00 PM,114.646,29.452
4068,01/01/18 03:50:00 PM,115.193,29.452
4069,01/01/18 04:00:00 PM,115.115,29.252
4070,01/01/18 04:10:00 PM,115.415,29.352
4071,01/01/18 04:20:00 PM,115.899,29.252
4072,01/01/18 04:30:00 PM,116.039,29.152
4073,01/01/18 04:40:00 PM,116.440,29.053
4074,01/01/18 04:50:00 PM,116.487,29.053
4075,01/01/18 05:00:00 PM,115.953,29.053
4076,01/01/18 05:10:00 PM,116.080,28.953
4077,01/01/18 05:20:00 PM,116.983,28.953
4078,01/01/18 05:30:00 PM,116.707,28.853
4079,01/01/18 05:40:00 PM,117.894,28.853
4080,01/01/18 05:50:00 PM,116.398,28.853
4081,01/01/18 06:00:00 PM,116.778,28.853
4082,01/01/18 06:10:00 PM,117.265,28.853
4083,01/01/18 06:20:00 PM,116.101,28.853
4084,01/01/18 06:30:00 PM,116.517,28.853
4085,01/01/18 06:40:00 PM,116.243,28.853
4086,01/01/18 06:50:00 PM,115.742,28.754
4087,01/01/18 07:00:00 PM,116.525,28.754
4088,01/01/18 07:10:00 PM,115.789,28.754
4089,01/01/18 07:20:00 PM,115.647,28.754
4090,01/01/18 07:30:00 PM,115.100,28.754
4091,01/01/18 07:40:00 PM,115.670,28.754
4092,01/01/18 07:50:00 PM,115.516,28.754
4093,01/01/18 08:00:00 PM,115.029,28.754
4094,01/01/18 08:10:00 PM,114.708,28.754
4095,01/01/18 08:20:00 PM,114.385,28.655
4096,01/01/18 08:30:00 PM,113.850,28.655
4097,01/01/18 08:40:00 PM,113.791,28.655
4098,01/01/18 08:50:00 PM,113.233,28.655
4099,01/01/18 09:00:00 PM,112.591,28.655
4100,01/01/18 09:10:00 PM,112.363,28.555
4101,01/01/18 09:20:00 PM,112.437,28.655
4102,01/01/18 09:30:00 PM,112.078,28.555
4103,01/01/18 09:40:00 PM,111.555,28.555
4104,01/01/18 09:50:00 PM,111.187,28.555
4105,01/01/18 10:00:00 PM,110.795,28.555
4106,01/01/18 10:10:00 PM,110.165,28.555
4107,01/01/18 10:20:00 PM,109.747,28.456
4108,01/01/18 10:30:00 PM,109.411,28.357
4109,01/01/18 10:40:00 PM,108.794,28.357
4110,01/01/18 10:50:00 PM,108.613,28.258
4111,01/01/18 11:00:00 PM,108.351,28.258
4112,01/01/18 11:10:00 PM,107.743,28.159
4113,01/01/18 11:20:00 PM,107.220,28.159
4114,01/01/18 11:30:00 PM,106.980,28.060
4115,01/01/18 11:40:00 PM,106.766,28.060
4116,01/01/18 11:50:00 PM,106.609,27.961
4117,01/02/18 12:00:00 AM,106.324,27.961
4118,01/02/18 12:10:00 AM,106.000,27.862
4119,01/02/18 12:20:00 AM,105.965,27.862
4120,01/02/18 12:30:00 AM,105.665,27.764
4121,01/02/18 12:40:00 AM,105.594,27.764
4122,01/02/18 12:50:00 AM,105.508,27.665
4123,01/02/18 01:00:00 AM,105.520,27.665
4124,01/02/18 01:10:00 AM,105.612,27.567
4125,01/02/18 01:20:00 AM,105.838,27.567
4126,01/02/18 01:30:00 AM,105.957,27.567
4127,01/02/18 01:40:00 AM,105.966,27.468
4128,01/02/18 01:50:00 AM,106.096,27.468
4129,01/02/18 02:00:00 AM,106.144,27.468
4130,01/02/18 02:10:00 AM,106.453,27.468
4131,01/02/18 02:20:00 AM,106.750,27.468
4132,01/02/18 02:30:00 AM,106.975,27.468
4133,01/02/18 02:40:00 AM,107.396,27.665
4134,01/02/18 02:50:00 AM,107.660,27.764
4135,01/02/18 03:00:00 AM,108.278,27.764
4136,01/02/18 03:10:00 AM,108.269,27.862
4137,01/02/18 03:20:00 AM,108.696,27.862
4138,01/02/18 03:30:00 AM,109.234,27.961
4139,01/02/18 03:40:00 AM,109.617,28.060
4140,01/02/18 03:50:00 AM,109.747,28.060
4141,01/02/18 04:00:00 AM,110.484,28.060
4142,01/02/18 04:10:00 AM,110.427,28.159
4143,01/02/18 04:20:00 AM,111.359,28.357
4144,01/02/18 04:30:00 AM,111.371,28.357
4145,01/02/18 04:40:00 AM,111.537,28.357
4146,01/02/18 04:50:00 AM,111.766,28.456
4147,01/02/18 05:00:00 AM,112.253,28.456
4148,01/02/18 05:10:00 AM,113.052,28.555
4149,01/02/18 05:20:00 AM,112.778,28.555
4150,01/02/18 05:30:00 AM,113.907,28.555
4151,01/02/18 05:40:00 AM,114.144,28.555
4152,01/02/18 05:50:00 AM,113.755,28.655
4153,01/02/18 06:00:00 AM,114.370,28.555
4154,01/02/18 06:10:00 AM,115.347,28.655
4155,01/02/18 06:20:00 AM,114.753,28.655
4156,01/02/18 06:30:00 AM,115.655,28.655
4157,01/02/18 06:40:00 AM,115.869,28.655
4158,01/02/18 06:50:00 AM,116.534,28.655
4159,01/02/18 07:00:00 AM,116.475,28.655
4160,01/02/18 07:10:00 AM,115.525,28.655
4161,01/02/18 07:20:00 AM,116.332,28.655
4162,01/02/18 07:30:00 AM,117.258,28.655
4163,01/02/18 07:40:00 AM,116.965,28.754
4164,01/02/18 07:50:00 AM,116.644,28.754
4165,01/02/18 08:00:00 AM,116.050,28.754
4166,01/02/18 08:10:00 AM,116.977,28.754
4167,01/02/18 08:20:00 AM,116.478,28.754
4168,01/02/18 08:30:00 AM,117.930,28.853
4169,01/02/18 08:40:00 AM,116.315,28.853
4170,01/02/18 08:50:00 AM,116.410,28.853
4171,01/02/18 09:00:00 AM,117.039,28.853
4172,01/02/18 09:10:00 AM,115.709,28.853
4173,01/02/18 09:20:00 AM,115.878,28.953
4174,01/02/18 09:30:00 AM,116.294,28.953
4175,01/02/18 09:40:00 AM,115.697,28.853
4176,01/02/18 09:50:00 AM,114.714,28.953
4177,01/02/18 10:00:00 AM,116.579,28.953
4178,01/02/18 10:10:00 AM,116.048,29.053
4179,01/02/18 10:20:00 AM,115.433,29.152
4180,01/02/18 10:30:00 AM,115.409,29.152
4181,01/02/18 10:40:00 AM,114.922,29.152
4182,01/02/18 10:50:00 AM,115.243,29.152
4183,01/02/18 11:00:00 AM,115.044,29.252
4184,01/02/18 11:10:00 AM,114.061,29.352
4185,01/02/18 11:20:00 AM,113.975,29.252
4186,01/02/18 11:30:00 AM,114.287,29.352
4187,01/02/18 11:40:00 AM,113.253,29.352
4188,01/02/18 11:50:00 AM,113.289,29.352
4189,01/02/18 12:00:00 PM,112.757,29.452
4190,01/02/18 12:10:00 PM,113.235,29.552
4191,01/02/18 12:20:00 PM,112.591,29.452
4192,01/02/18 12:30:00 PM,112.861,29.352
4193,01/02/18 12:40:00 PM,113.256,29.452
4194,01/02/18 12:50:00 PM,112.891,29.552
4195,01/02/18 01:00:00 PM,112.938,29.552
4196,01/02/18 01:10:00 PM,112.214,29.552
4197,01/02/18 01:20:00 PM,113.402,29.552
4198,01/02/18 01:30:00 PM,112.321,29.552
4199,01/02/18 01:40:00 PM,112.855,29.552
4200,01/02/18 01:50:00 PM,111.991,29.652
4201,01/02/18 02:00:00 PM,113.045,29.552
4202,01/02/18 02:10:00 PM,112.448,29.452
4203,01/02/18 02:20:00 PM,112.629,29.552
4204,01/02/18 02:30:00 PM,112.772,29.552
4205,01/02/18 02:40:00 PM,112.627,29.452
4206,01/02/18 02:50:00 PM,112.484,29.452
4207,01/02/18 03:00:00 PM,113.342,29.552
4208,01/02/18 03:10:00 PM,112.793,29.452
4209,01/02/18 03:20:00 PM,113.022,29.552
4210,01/02/18 03:30:00 PM,112.968,29.352
4211,01/02/18 03:40:00 PM,113.527,29.352
4212,01/02/18 03:50:00 PM,114.643,29.352
4213,01/02/18 04:00:00 PM,114.581,29.252
4214,01/02/18 04:10:00 PM,114.287,29.352
4215,01/02/18 04:20:00 PM,115.199,29.252
4216,01/02/18 04:30:00 PM,115.175,29.252
4217,01/02/18 04:40:00 PM,114.780,29.152
4218,01/02/18 04:50:00 PM,116.514,29.152
4219,01/02/18 05:00:00 PM,116.241,29.152
4220,01/02/18 05:10:00 PM,116.416,29.053
4221,01/02/18 05:20:00 PM,115.466,29.053
4222,01/02/18 05:30:00 PM,116.071,29.053
4223,01/02/18 05:40:00 PM,116.796,29.053
4224,01/02/18 05:50:00 PM,116.606,29.053
4225,01/02/18 06:00:00 PM,116.808,29.053
4226,01/02/18 06:10:00 PM,116.618,29.053
4227,01/02/18 06:20:00 PM,117.805,29.053
4228,01/02/18 06:30:00 PM,116.938,29.053
4229,01/02/18 06:40:00 PM,117.422,28.953
4230,01/02/18 06:50:00 PM,117.292,28.953
4231,01/02/18 07:00:00 PM,116.389,28.953
4232,01/02/18 07:10:00 PM,118.052,28.953
