"Plot Title: 10932527_brick8"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10932527, SEN S/N: 10932527, LBL: Abs pressure brick8)","Temp, °C (LGR S/N: 10932527, SEN S/N: 10932527, LBL: Temp brick8)","Coupler Detached (LGR S/N: 10932527)","Coupler Attached (LGR S/N: 10932527)","Stopped (LGR S/N: 10932527)","End Of File (LGR S/N: 10932527)"
1,09/22/17 11:10:00 AM,114.582,29.953,Logged,,,
2,09/22/17 11:20:00 AM,114.223,30.457,,,,
3,09/22/17 11:30:00 AM,114.524,30.558,,,,
4,09/22/17 11:40:00 AM,114.042,30.659,,,,
5,09/22/17 11:50:00 AM,113.517,30.659,,,,
6,09/22/17 12:00:00 PM,113.358,30.659,,,,
7,09/22/17 12:10:00 PM,113.180,30.659,,,,
8,09/22/17 12:20:00 PM,112.833,30.659,,,,
9,09/22/17 12:30:00 PM,112.496,30.659,,,,
10,09/22/17 12:40:00 PM,112.229,30.659,,,,
11,09/22/17 12:50:00 PM,112.321,30.760,,,,
12,09/22/17 01:00:00 PM,112.054,30.760,,,,
13,09/22/17 01:10:00 PM,111.757,30.760,,,,
14,09/22/17 01:20:00 PM,111.672,30.862,,,,
15,09/22/17 01:30:00 PM,111.305,30.862,,,,
16,09/22/17 01:40:00 PM,110.840,30.862,,,,
17,09/22/17 01:50:00 PM,110.636,30.963,,,,
18,09/22/17 02:00:00 PM,110.636,30.963,,,,
19,09/22/17 02:10:00 PM,110.547,30.963,,,,
20,09/22/17 02:20:00 PM,110.438,30.963,,,,
21,09/22/17 02:30:00 PM,110.320,30.963,,,,
22,09/22/17 02:40:00 PM,110.260,30.963,,,,
23,09/22/17 02:50:00 PM,110.237,30.862,,,,
24,09/22/17 03:00:00 PM,110.148,30.862,,,,
25,09/22/17 03:10:00 PM,110.029,30.862,,,,
26,09/22/17 03:20:00 PM,110.079,30.862,,,,
27,09/22/17 03:30:00 PM,110.168,30.862,,,,
28,09/22/17 03:40:00 PM,110.257,30.862,,,,
29,09/22/17 03:50:00 PM,110.464,30.862,,,,
30,09/22/17 04:00:00 PM,110.277,30.862,,,,
31,09/22/17 04:10:00 PM,110.237,30.862,,,,
32,09/22/17 04:20:00 PM,110.425,30.862,,,,
33,09/22/17 04:30:00 PM,110.296,30.862,,,,
34,09/22/17 04:40:00 PM,110.725,30.963,,,,
35,09/22/17 04:50:00 PM,110.794,30.963,,,,
36,09/22/17 05:00:00 PM,111.180,30.963,,,,
37,09/22/17 05:10:00 PM,111.206,30.862,,,,
38,09/22/17 05:20:00 PM,111.107,30.862,,,,
39,09/22/17 05:30:00 PM,111.553,30.862,,,,
40,09/22/17 05:40:00 PM,112.186,30.862,,,,
41,09/22/17 05:50:00 PM,112.206,30.862,,,,
42,09/22/17 06:00:00 PM,112.454,30.862,,,,
43,09/22/17 06:10:00 PM,112.718,30.760,,,,
44,09/22/17 06:20:00 PM,112.972,30.659,,,,
45,09/22/17 06:30:00 PM,113.308,30.659,,,,
46,09/22/17 06:40:00 PM,113.219,30.659,,,,
47,09/22/17 06:50:00 PM,113.735,30.659,,,,
48,09/22/17 07:00:00 PM,114.240,30.659,,,,
49,09/22/17 07:10:00 PM,113.725,30.659,,,,
50,09/22/17 07:20:00 PM,113.969,30.558,,,,
51,09/22/17 07:30:00 PM,114.058,30.558,,,,
52,09/22/17 07:40:00 PM,114.266,30.558,,,,
53,09/22/17 07:50:00 PM,114.375,30.558,,,,
54,09/22/17 08:00:00 PM,114.657,30.659,,,,
55,09/22/17 08:10:00 PM,114.895,30.659,,,,
56,09/22/17 08:20:00 PM,115.298,30.558,,,,
57,09/22/17 08:30:00 PM,115.834,30.558,,,,
58,09/22/17 08:40:00 PM,115.715,30.558,,,,
59,09/22/17 08:50:00 PM,115.691,30.457,,,,
60,09/22/17 09:00:00 PM,115.807,30.356,,,,
61,09/22/17 09:10:00 PM,115.430,30.356,,,,
62,09/22/17 09:20:00 PM,115.499,30.356,,,,
63,09/22/17 09:30:00 PM,115.489,30.356,,,,
64,09/22/17 09:40:00 PM,115.376,30.255,,,,
65,09/22/17 09:50:00 PM,115.902,30.255,,,,
66,09/22/17 10:00:00 PM,116.230,30.255,,,,
67,09/22/17 10:10:00 PM,115.356,30.255,,,,
68,09/22/17 10:20:00 PM,115.595,30.255,,,,
69,09/22/17 10:30:00 PM,115.386,30.255,,,,
70,09/22/17 10:40:00 PM,115.789,30.154,,,,
71,09/22/17 10:50:00 PM,115.180,30.054,,,,
72,09/22/17 11:00:00 PM,114.645,30.054,,,,
73,09/22/17 11:10:00 PM,114.546,30.054,,,,
74,09/22/17 11:20:00 PM,114.556,30.054,,,,
75,09/22/17 11:30:00 PM,114.357,30.054,,,,
76,09/22/17 11:40:00 PM,114.298,30.054,,,,
77,09/22/17 11:50:00 PM,113.961,30.054,,,,
78,09/23/17 12:00:00 AM,113.594,30.054,,,,
79,09/23/17 12:10:00 AM,113.297,30.054,,,,
80,09/23/17 12:20:00 AM,113.277,30.054,,,,
81,09/23/17 12:30:00 AM,112.683,30.054,,,,
82,09/23/17 12:40:00 AM,113.138,30.054,,,,
83,09/23/17 12:50:00 AM,112.184,29.953,,,,
84,09/23/17 01:00:00 AM,111.897,29.953,,,,
85,09/23/17 01:10:00 AM,111.838,29.953,,,,
86,09/23/17 01:20:00 AM,111.531,29.953,,,,
87,09/23/17 01:30:00 AM,111.185,29.953,,,,
88,09/23/17 01:40:00 AM,110.868,29.953,,,,
89,09/23/17 01:50:00 AM,110.898,29.953,,,,
90,09/23/17 02:00:00 AM,110.819,29.953,,,,
91,09/23/17 02:10:00 AM,110.631,29.953,,,,
92,09/23/17 02:20:00 AM,110.473,29.953,,,,
93,09/23/17 02:30:00 AM,110.255,29.953,,,,
94,09/23/17 02:40:00 AM,110.196,29.953,,,,
95,09/23/17 02:50:00 AM,110.344,29.953,,,,
96,09/23/17 03:00:00 AM,110.028,29.953,,,,
97,09/23/17 03:10:00 AM,110.044,29.853,,,,
98,09/23/17 03:20:00 AM,110.034,29.853,,,,
99,09/23/17 03:30:00 AM,109.906,29.853,,,,
100,09/23/17 03:40:00 AM,109.787,29.853,,,,
101,09/23/17 03:50:00 AM,109.906,29.853,,,,
102,09/23/17 04:00:00 AM,109.995,29.853,,,,
103,09/23/17 04:10:00 AM,109.926,29.853,,,,
104,09/23/17 04:20:00 AM,110.153,29.853,,,,
105,09/23/17 04:30:00 AM,109.985,29.853,,,,
106,09/23/17 04:40:00 AM,110.179,29.752,,,,
107,09/23/17 04:50:00 AM,110.278,29.752,,,,
108,09/23/17 05:00:00 AM,110.258,29.752,,,,
109,09/23/17 05:10:00 AM,110.683,29.752,,,,
110,09/23/17 05:20:00 AM,110.842,29.752,,,,
111,09/23/17 05:30:00 AM,110.937,29.652,,,,
112,09/23/17 05:40:00 AM,111.066,29.652,,,,
113,09/23/17 05:50:00 AM,111.303,29.652,,,,
114,09/23/17 06:00:00 AM,111.329,29.552,,,,
115,09/23/17 06:10:00 AM,111.586,29.552,,,,
116,09/23/17 06:20:00 AM,111.943,29.552,,,,
117,09/23/17 06:30:00 AM,112.150,29.552,,,,
118,09/23/17 06:40:00 AM,112.259,29.552,,,,
119,09/23/17 06:50:00 AM,112.434,29.452,,,,
120,09/23/17 07:00:00 AM,113.078,29.452,,,,
121,09/23/17 07:10:00 AM,112.867,29.652,,,,
122,09/23/17 07:20:00 AM,112.946,29.652,,,,
123,09/23/17 07:30:00 AM,113.134,29.652,,,,
124,09/23/17 07:40:00 AM,113.610,29.652,,,,
125,09/23/17 07:50:00 AM,114.026,29.652,,,,
126,09/23/17 08:00:00 AM,114.128,29.752,,,,
127,09/23/17 08:10:00 AM,114.089,29.752,,,,
128,09/23/17 08:20:00 AM,114.162,29.853,,,,
129,09/23/17 08:30:00 AM,114.661,29.953,,,,
130,09/23/17 08:40:00 AM,114.219,30.054,,,,
131,09/23/17 08:50:00 AM,114.678,30.154,,,,
132,09/23/17 09:00:00 AM,114.910,30.255,,,,
133,09/23/17 09:10:00 AM,114.860,30.255,,,,
134,09/23/17 09:20:00 AM,114.973,30.356,,,,
135,09/23/17 09:30:00 AM,115.152,30.356,,,,
136,09/23/17 09:40:00 AM,115.284,30.457,,,,
137,09/23/17 09:50:00 AM,115.155,30.457,,,,
138,09/23/17 10:00:00 AM,115.532,30.457,,,,
139,09/23/17 10:10:00 AM,115.274,30.457,,,,
140,09/23/17 10:20:00 AM,115.175,30.457,,,,
141,09/23/17 10:30:00 AM,115.576,30.558,,,,
142,09/23/17 10:40:00 AM,115.219,30.558,,,,
143,09/23/17 10:50:00 AM,115.179,30.558,,,,
144,09/23/17 11:00:00 AM,114.653,30.558,,,,
145,09/23/17 11:10:00 AM,114.603,30.558,,,,
146,09/23/17 11:20:00 AM,114.835,30.659,,,,
147,09/23/17 11:30:00 AM,114.677,30.659,,,,
148,09/23/17 11:40:00 AM,114.264,30.760,,,,
149,09/23/17 11:50:00 AM,114.323,30.760,,,,
150,09/23/17 12:00:00 PM,114.254,30.760,,,,
151,09/23/17 12:10:00 PM,114.234,30.760,,,,
152,09/23/17 12:20:00 PM,113.653,30.862,,,,
153,09/23/17 12:30:00 PM,113.573,30.862,,,,
154,09/23/17 12:40:00 PM,113.399,30.963,,,,
155,09/23/17 12:50:00 PM,113.399,30.963,,,,
156,09/23/17 01:00:00 PM,113.016,31.064,,,,
157,09/23/17 01:10:00 PM,113.026,31.064,,,,
158,09/23/17 01:20:00 PM,112.491,31.064,,,,
159,09/23/17 01:30:00 PM,112.467,30.963,,,,
160,09/23/17 01:40:00 PM,112.299,30.963,,,,
161,09/23/17 01:50:00 PM,112.437,30.963,,,,
162,09/23/17 02:00:00 PM,112.210,30.963,,,,
163,09/23/17 02:10:00 PM,111.768,31.064,,,,
164,09/23/17 02:20:00 PM,111.850,31.166,,,,
165,09/23/17 02:30:00 PM,111.488,31.268,,,,
166,09/23/17 02:40:00 PM,111.458,31.268,,,,
167,09/23/17 02:50:00 PM,111.145,31.370,,,,
168,09/23/17 03:00:00 PM,111.006,31.370,,,,
169,09/23/17 03:10:00 PM,111.059,31.472,,,,
170,09/23/17 03:20:00 PM,110.786,31.574,,,,
171,09/23/17 03:30:00 PM,110.750,31.676,,,,
172,09/23/17 03:40:00 PM,110.971,31.778,,,,
173,09/23/17 03:50:00 PM,110.714,31.778,,,,
174,09/23/17 04:00:00 PM,110.727,31.880,,,,
175,09/23/17 04:10:00 PM,110.895,31.880,,,,
176,09/23/17 04:20:00 PM,110.648,31.880,,,,
177,09/23/17 04:30:00 PM,110.988,31.983,,,,
178,09/23/17 04:40:00 PM,111.028,31.983,,,,
179,09/23/17 04:50:00 PM,111.067,31.983,,,,
180,09/23/17 05:00:00 PM,111.226,31.983,,,,
181,09/23/17 05:10:00 PM,111.315,31.983,,,,
182,09/23/17 05:20:00 PM,111.513,31.983,,,,
183,09/23/17 05:30:00 PM,111.559,31.880,,,,
184,09/23/17 05:40:00 PM,111.925,31.880,,,,
185,09/23/17 05:50:00 PM,112.024,31.880,,,,
186,09/23/17 06:00:00 PM,112.555,31.778,,,,
187,09/23/17 06:10:00 PM,112.562,31.676,,,,
188,09/23/17 06:20:00 PM,112.808,31.370,,,,
189,09/23/17 06:30:00 PM,112.663,31.166,,,,
190,09/23/17 06:40:00 PM,113.002,30.963,,,,
191,09/23/17 06:50:00 PM,112.892,30.659,,,,
192,09/23/17 07:00:00 PM,113.347,30.356,,,,
193,09/23/17 07:10:00 PM,113.205,30.255,,,,
194,09/23/17 07:20:00 PM,113.433,30.255,,,,
195,09/23/17 07:30:00 PM,114.037,30.255,,,,
196,09/23/17 07:40:00 PM,113.978,30.255,,,,
197,09/23/17 07:50:00 PM,114.434,30.255,,,,
198,09/23/17 08:00:00 PM,114.979,30.255,,,,
199,09/23/17 08:10:00 PM,114.692,30.255,,,,
200,09/23/17 08:20:00 PM,114.880,30.255,,,,
201,09/23/17 08:30:00 PM,115.029,30.255,,,,
202,09/23/17 08:40:00 PM,115.337,30.255,,,,
203,09/23/17 08:50:00 PM,115.154,30.154,,,,
204,09/23/17 09:00:00 PM,115.144,30.154,,,,
205,09/23/17 09:10:00 PM,115.452,30.154,,,,
206,09/23/17 09:20:00 PM,115.472,30.154,,,,
207,09/23/17 09:30:00 PM,115.621,30.154,,,,
208,09/23/17 09:40:00 PM,115.392,30.154,,,,
209,09/23/17 09:50:00 PM,115.052,30.054,,,,
210,09/23/17 10:00:00 PM,115.200,30.054,,,,
211,09/23/17 10:10:00 PM,115.058,29.953,,,,
212,09/23/17 10:20:00 PM,114.830,29.953,,,,
213,09/23/17 10:30:00 PM,114.939,29.953,,,,
214,09/23/17 10:40:00 PM,114.651,29.953,,,,
215,09/23/17 10:50:00 PM,114.641,29.953,,,,
216,09/23/17 11:00:00 PM,114.552,29.953,,,,
217,09/23/17 11:10:00 PM,114.810,29.953,,,,
218,09/23/17 11:20:00 PM,114.255,29.953,,,,
219,09/23/17 11:30:00 PM,114.271,29.853,,,,
220,09/23/17 11:40:00 PM,114.023,29.853,,,,
221,09/23/17 11:50:00 PM,113.973,29.853,,,,
222,09/24/17 12:00:00 AM,113.845,29.853,,,,
223,09/24/17 12:10:00 AM,113.686,29.853,,,,
224,09/24/17 12:20:00 AM,113.809,29.953,,,,
225,09/24/17 12:30:00 AM,113.531,29.953,,,,
226,09/24/17 12:40:00 AM,113.075,29.953,,,,
227,09/24/17 12:50:00 AM,113.006,29.953,,,,
228,09/24/17 01:00:00 AM,112.957,29.953,,,,
229,09/24/17 01:10:00 AM,112.719,29.953,,,,
230,09/24/17 01:20:00 AM,112.600,29.953,,,,
231,09/24/17 01:30:00 AM,112.244,29.953,,,,
232,09/24/17 01:40:00 AM,112.145,29.953,,,,
233,09/24/17 01:50:00 AM,111.927,29.953,,,,
234,09/24/17 02:00:00 AM,111.290,29.853,,,,
235,09/24/17 02:10:00 AM,111.142,29.853,,,,
236,09/24/17 02:20:00 AM,110.934,29.853,,,,
237,09/24/17 02:30:00 AM,110.762,29.752,,,,
238,09/24/17 02:40:00 AM,110.634,29.752,,,,
239,09/24/17 02:50:00 AM,110.440,29.853,,,,
240,09/24/17 03:00:00 AM,110.608,29.853,,,,
241,09/24/17 03:10:00 AM,110.305,29.953,,,,
242,09/24/17 03:20:00 AM,110.433,29.953,,,,
243,09/24/17 03:30:00 AM,110.097,29.953,,,,
244,09/24/17 03:40:00 AM,110.008,29.953,,,,
245,09/24/17 03:50:00 AM,109.992,30.054,,,,
246,09/24/17 04:00:00 AM,110.002,30.054,,,,
247,09/24/17 04:10:00 AM,110.081,30.054,,,,
