"Plot Title: Adelup WL (10932526)"
"#","Date Time, GMT+10:00","Abs Pres, kPa (LGR S/N: 10932526, SEN S/N: 10932526)","Temp, °C (LGR S/N: 10932526, SEN S/N: 10932526)"
1,12/04/17 10:00:00 AM,100.893,24.255
2,12/04/17 10:10:00 AM,100.932,24.255
3,12/04/17 10:20:00 AM,100.847,24.351
4,12/04/17 10:30:00 AM,100.945,24.545
5,12/04/17 10:40:00 AM,100.954,25.222
6,12/04/17 10:50:00 AM,100.920,25.610
7,12/04/17 11:00:00 AM,100.911,26.097
8,12/04/17 11:10:00 AM,100.902,26.585
9,12/04/17 11:20:00 AM,100.857,27.173
10,12/04/17 11:30:00 AM,100.834,27.567
11,12/04/17 11:40:00 AM,100.806,27.862
12,12/04/17 11:50:00 AM,100.882,28.953
13,12/04/17 12:00:00 PM,100.842,28.953
14,12/04/17 12:10:00 PM,109.094,29.252
15,12/04/17 12:20:00 PM,108.948,29.352
16,12/04/17 12:30:00 PM,108.837,29.352
17,12/04/17 12:40:00 PM,109.264,29.452
18,12/04/17 12:50:00 PM,108.580,29.452
19,12/04/17 01:00:00 PM,108.806,29.552
20,12/04/17 01:10:00 PM,108.746,29.552
21,12/04/17 01:20:00 PM,108.233,29.552
22,12/04/17 01:30:00 PM,108.494,29.552
23,12/04/17 01:40:00 PM,108.524,29.552
24,12/04/17 01:50:00 PM,108.599,29.652
25,12/04/17 02:00:00 PM,108.484,29.552
26,12/04/17 02:10:00 PM,108.424,29.552
27,12/04/17 02:20:00 PM,108.700,29.652
28,12/04/17 02:30:00 PM,108.841,29.652
29,12/04/17 02:40:00 PM,109.066,29.752
30,12/04/17 02:50:00 PM,108.634,29.752
31,12/04/17 03:00:00 PM,109.238,29.752
32,12/04/17 03:10:00 PM,109.177,29.752
33,12/04/17 03:20:00 PM,109.469,29.752
34,12/04/17 03:30:00 PM,109.882,29.752
35,12/04/17 03:40:00 PM,109.902,29.752
36,12/04/17 03:50:00 PM,109.796,29.652
37,12/04/17 04:00:00 PM,109.973,29.552
38,12/04/17 04:10:00 PM,110.678,29.552
39,12/04/17 04:20:00 PM,110.512,29.452
40,12/04/17 04:30:00 PM,110.663,29.452
41,12/04/17 04:40:00 PM,110.930,29.352
42,12/04/17 04:50:00 PM,111.011,29.352
43,12/04/17 05:00:00 PM,110.961,29.352
44,12/04/17 05:10:00 PM,111.883,29.252
45,12/04/17 05:20:00 PM,111.590,29.252
46,12/04/17 05:30:00 PM,111.711,29.252
47,12/04/17 05:40:00 PM,112.175,29.252
48,12/04/17 05:50:00 PM,111.797,29.152
49,12/04/17 06:00:00 PM,112.442,29.152
50,12/04/17 06:10:00 PM,112.775,29.152
51,12/04/17 06:20:00 PM,112.835,29.152
52,12/04/17 06:30:00 PM,112.337,29.053
53,12/04/17 06:40:00 PM,112.528,29.053
54,12/04/17 06:50:00 PM,113.259,28.953
55,12/04/17 07:00:00 PM,112.645,28.953
56,12/04/17 07:10:00 PM,112.151,28.953
57,12/04/17 07:20:00 PM,113.048,28.953
58,12/04/17 07:30:00 PM,112.594,28.953
59,12/04/17 07:40:00 PM,112.695,28.953
60,12/04/17 07:50:00 PM,111.743,28.853
61,12/04/17 08:00:00 PM,111.562,28.853
62,12/04/17 08:10:00 PM,111.351,28.853
63,12/04/17 08:20:00 PM,111.310,28.853
64,12/04/17 08:30:00 PM,111.955,28.853
65,12/04/17 08:40:00 PM,110.988,28.853
66,12/04/17 08:50:00 PM,110.585,28.853
67,12/04/17 09:00:00 PM,110.555,28.853
68,12/04/17 09:10:00 PM,110.470,28.754
69,12/04/17 09:20:00 PM,109.997,28.754
70,12/04/17 09:30:00 PM,109.987,28.754
71,12/04/17 09:40:00 PM,109.464,28.754
72,12/04/17 09:50:00 PM,109.625,28.754
73,12/04/17 10:00:00 PM,108.850,28.754
74,12/04/17 10:10:00 PM,108.700,28.754
75,12/04/17 10:20:00 PM,108.574,28.655
76,12/04/17 10:30:00 PM,107.881,28.655
77,12/04/17 10:40:00 PM,107.740,28.655
78,12/04/17 10:50:00 PM,107.338,28.655
79,12/04/17 11:00:00 PM,107.208,28.655
80,12/04/17 11:10:00 PM,106.756,28.655
81,12/04/17 11:20:00 PM,106.560,28.555
82,12/04/17 11:30:00 PM,106.339,28.555
83,12/04/17 11:40:00 PM,106.119,28.555
84,12/04/17 11:50:00 PM,105.883,28.456
85,12/05/17 12:00:00 AM,105.662,28.456
86,12/05/17 12:10:00 AM,105.522,28.456
87,12/05/17 12:20:00 AM,105.397,28.357
88,12/05/17 12:30:00 AM,105.257,28.357
89,12/05/17 12:40:00 AM,105.116,28.357
90,12/05/17 12:50:00 AM,105.032,28.258
91,12/05/17 01:00:00 AM,104.941,28.258
92,12/05/17 01:10:00 AM,104.881,28.258
93,12/05/17 01:20:00 AM,104.786,28.159
94,12/05/17 01:30:00 AM,104.716,28.159
95,12/05/17 01:40:00 AM,104.642,28.060
96,12/05/17 01:50:00 AM,104.602,28.060
97,12/05/17 02:00:00 AM,104.557,27.961
98,12/05/17 02:10:00 AM,104.497,27.961
99,12/05/17 02:20:00 AM,104.443,27.862
100,12/05/17 02:30:00 AM,104.432,27.862
101,12/05/17 02:40:00 AM,104.382,27.862
102,12/05/17 02:50:00 AM,104.368,27.764
103,12/05/17 03:00:00 AM,104.388,27.764
104,12/05/17 03:10:00 AM,104.388,27.764
105,12/05/17 03:20:00 AM,104.394,27.665
106,12/05/17 03:30:00 AM,104.414,27.665
107,12/05/17 03:40:00 AM,104.444,27.665
108,12/05/17 03:50:00 AM,104.454,27.665
109,12/05/17 04:00:00 AM,104.564,27.665
110,12/05/17 04:10:00 AM,104.700,27.567
111,12/05/17 04:20:00 AM,104.991,27.567
112,12/05/17 04:30:00 AM,105.252,27.567
113,12/05/17 04:40:00 AM,105.659,27.468
114,12/05/17 04:50:00 AM,106.050,27.468
115,12/05/17 05:00:00 AM,106.337,27.370
116,12/05/17 05:10:00 AM,106.714,27.272
117,12/05/17 05:20:00 AM,107.005,27.272
118,12/05/17 05:30:00 AM,107.331,27.370
119,12/05/17 05:40:00 AM,107.711,27.567
120,12/05/17 05:50:00 AM,107.690,27.764
121,12/05/17 06:00:00 AM,108.121,27.961
122,12/05/17 06:10:00 AM,108.789,28.060
123,12/05/17 06:20:00 AM,108.838,28.258
124,12/05/17 06:30:00 AM,109.472,28.258
125,12/05/17 06:40:00 AM,109.536,28.357
126,12/05/17 06:50:00 AM,109.748,28.357
127,12/05/17 07:00:00 AM,109.943,28.456
128,12/05/17 07:10:00 AM,110.376,28.456
129,12/05/17 07:20:00 AM,110.456,28.456
130,12/05/17 07:30:00 AM,110.823,28.555
131,12/05/17 07:40:00 AM,110.803,28.555
132,12/05/17 07:50:00 AM,111.301,28.655
133,12/05/17 08:00:00 AM,111.362,28.655
134,12/05/17 08:10:00 AM,111.331,28.655
135,12/05/17 08:20:00 AM,111.926,28.655
136,12/05/17 08:30:00 AM,111.674,28.655
137,12/05/17 08:40:00 AM,111.946,28.655
138,12/05/17 08:50:00 AM,112.298,28.655
139,12/05/17 09:00:00 AM,111.503,28.655
140,12/05/17 09:10:00 AM,112.016,28.655
141,12/05/17 09:20:00 AM,113.054,28.655
142,12/05/17 09:30:00 AM,112.117,28.655
143,12/05/17 09:40:00 AM,111.946,28.655
144,12/05/17 09:50:00 AM,112.041,28.754
145,12/05/17 10:00:00 AM,112.293,28.754
146,12/05/17 10:10:00 AM,111.940,28.754
147,12/05/17 10:20:00 AM,111.864,28.853
148,12/05/17 10:30:00 AM,112.831,28.853
149,12/05/17 10:40:00 AM,111.824,28.853
150,12/05/17 10:50:00 AM,111.597,28.953
151,12/05/17 11:00:00 AM,111.154,28.953
152,12/05/17 11:10:00 AM,110.927,29.053
153,12/05/17 11:20:00 AM,111.173,29.152
154,12/05/17 11:30:00 AM,111.077,29.252
155,12/05/17 11:40:00 AM,111.001,29.352
156,12/05/17 11:50:00 AM,110.588,29.352
157,12/05/17 12:00:00 PM,110.583,29.452
158,12/05/17 12:10:00 PM,110.255,29.552
159,12/05/17 12:20:00 PM,109.807,29.652
160,12/05/17 12:30:00 PM,110.189,29.652
161,12/05/17 12:40:00 PM,109.968,29.652
162,12/05/17 12:50:00 PM,109.605,29.652
163,12/05/17 01:00:00 PM,109.444,29.652
164,12/05/17 01:10:00 PM,109.444,29.652
165,12/05/17 01:20:00 PM,109.173,29.652
166,12/05/17 01:30:00 PM,109.183,29.652
167,12/05/17 01:40:00 PM,108.810,29.652
168,12/05/17 01:50:00 PM,109.022,29.652
169,12/05/17 02:00:00 PM,108.951,29.652
170,12/05/17 02:10:00 PM,108.569,29.652
171,12/05/17 02:20:00 PM,108.836,29.552
172,12/05/17 02:30:00 PM,108.866,29.552
173,12/05/17 02:40:00 PM,109.057,29.552
174,12/05/17 02:50:00 PM,108.917,29.552
175,12/05/17 03:00:00 PM,109.027,29.552
176,12/05/17 03:10:00 PM,108.806,29.552
177,12/05/17 03:20:00 PM,109.007,29.552
178,12/05/17 03:30:00 PM,109.274,29.452
179,12/05/17 03:40:00 PM,109.154,29.452
180,12/05/17 03:50:00 PM,109.556,29.452
181,12/05/17 04:00:00 PM,109.948,29.452
182,12/05/17 04:10:00 PM,109.506,29.452
183,12/05/17 04:20:00 PM,109.521,29.352
184,12/05/17 04:30:00 PM,109.984,29.352
185,12/05/17 04:40:00 PM,110.281,29.252
186,12/05/17 04:50:00 PM,110.100,29.252
187,12/05/17 05:00:00 PM,110.644,29.252
188,12/05/17 05:10:00 PM,110.579,29.152
189,12/05/17 05:20:00 PM,110.619,29.152
190,12/05/17 05:30:00 PM,110.831,29.152
191,12/05/17 05:40:00 PM,110.745,29.053
192,12/05/17 05:50:00 PM,111.430,29.053
193,12/05/17 06:00:00 PM,111.098,29.053
194,12/05/17 06:10:00 PM,111.833,29.053
195,12/05/17 06:20:00 PM,111.481,29.053
196,12/05/17 06:30:00 PM,111.748,28.953
197,12/05/17 06:40:00 PM,112.070,28.953
198,12/05/17 06:50:00 PM,111.788,28.953
199,12/05/17 07:00:00 PM,112.383,28.953
200,12/05/17 07:10:00 PM,112.413,28.953
201,12/05/17 07:20:00 PM,112.383,28.953
202,12/05/17 07:30:00 PM,112.181,28.953
203,12/05/17 07:40:00 PM,112.242,28.953
204,12/05/17 07:50:00 PM,112.836,28.953
205,12/05/17 08:00:00 PM,112.211,28.953
206,12/05/17 08:10:00 PM,112.332,28.953
207,12/05/17 08:20:00 PM,112.272,28.953
208,12/05/17 08:30:00 PM,112.221,28.953
209,12/05/17 08:40:00 PM,112.040,28.953
210,12/05/17 08:50:00 PM,111.184,28.953
211,12/05/17 09:00:00 PM,112.080,28.953
212,12/05/17 09:10:00 PM,111.546,28.953
213,12/05/17 09:20:00 PM,111.154,28.953
214,12/05/17 09:30:00 PM,111.103,28.953
215,12/05/17 09:40:00 PM,110.983,28.953
216,12/05/17 09:50:00 PM,110.741,28.953
217,12/05/17 10:00:00 PM,110.731,28.953
218,12/05/17 10:10:00 PM,110.147,28.953
219,12/05/17 10:20:00 PM,109.664,28.953
220,12/05/17 10:30:00 PM,109.609,28.853
221,12/05/17 10:40:00 PM,109.287,28.853
222,12/05/17 10:50:00 PM,108.614,28.853
223,12/05/17 11:00:00 PM,108.664,28.853
224,12/05/17 11:10:00 PM,108.382,28.853
225,12/05/17 11:20:00 PM,107.900,28.853
226,12/05/17 11:30:00 PM,107.598,28.853
227,12/05/17 11:40:00 PM,107.106,28.853
228,12/05/17 11:50:00 PM,106.815,28.853
229,12/06/17 12:00:00 AM,106.674,28.853
230,12/06/17 12:10:00 AM,106.433,28.853
231,12/06/17 12:20:00 AM,106.288,28.754
232,12/06/17 12:30:00 AM,106.037,28.754
233,12/06/17 12:40:00 AM,105.856,28.754
234,12/06/17 12:50:00 AM,105.716,28.754
235,12/06/17 01:00:00 AM,105.545,28.754
236,12/06/17 01:10:00 AM,105.405,28.754
237,12/06/17 01:20:00 AM,105.280,28.655
238,12/06/17 01:30:00 AM,105.179,28.655
239,12/06/17 01:40:00 AM,105.079,28.655
240,12/06/17 01:50:00 AM,104.979,28.655
241,12/06/17 02:00:00 AM,104.874,28.555
242,12/06/17 02:10:00 AM,104.804,28.555
243,12/06/17 02:20:00 AM,104.754,28.555
244,12/06/17 02:30:00 AM,104.714,28.555
245,12/06/17 02:40:00 AM,104.683,28.555
246,12/06/17 02:50:00 AM,104.639,28.456
247,12/06/17 03:00:00 AM,104.629,28.456
248,12/06/17 03:10:00 AM,104.579,28.456
249,12/06/17 03:20:00 AM,104.534,28.357
250,12/06/17 03:30:00 AM,104.524,28.357
251,12/06/17 03:40:00 AM,104.504,28.357
252,12/06/17 03:50:00 AM,104.524,28.357
253,12/06/17 04:00:00 AM,104.514,28.357
254,12/06/17 04:10:00 AM,104.500,28.258
255,12/06/17 04:20:00 AM,104.530,28.258
256,12/06/17 04:30:00 AM,104.540,28.258
257,12/06/17 04:40:00 AM,104.640,28.258
258,12/06/17 04:50:00 AM,104.716,28.159
259,12/06/17 05:00:00 AM,104.897,28.159
260,12/06/17 05:10:00 AM,105.097,28.159
261,12/06/17 05:20:00 AM,105.338,28.159
262,12/06/17 05:30:00 AM,105.635,28.060
263,12/06/17 05:40:00 AM,105.906,28.060
264,12/06/17 05:50:00 AM,106.524,27.961
265,12/06/17 06:00:00 AM,106.895,27.961
266,12/06/17 06:10:00 AM,106.991,27.862
267,12/06/17 06:20:00 AM,107.383,27.862
268,12/06/17 06:30:00 AM,107.775,27.862
269,12/06/17 06:40:00 AM,107.880,27.961
270,12/06/17 06:50:00 AM,108.321,28.159
271,12/06/17 07:00:00 AM,108.983,28.357
272,12/06/17 07:10:00 AM,108.646,28.456
273,12/06/17 07:20:00 AM,109.460,28.456
274,12/06/17 07:30:00 AM,109.354,28.555
275,12/06/17 07:40:00 AM,109.767,28.555
276,12/06/17 07:50:00 AM,109.958,28.555
277,12/06/17 08:00:00 AM,110.315,28.655
278,12/06/17 08:10:00 AM,110.853,28.754
279,12/06/17 08:20:00 AM,110.722,28.754
280,12/06/17 08:30:00 AM,110.666,28.853
281,12/06/17 08:40:00 AM,111.129,28.853
282,12/06/17 08:50:00 AM,111.325,28.953
283,12/06/17 09:00:00 AM,111.536,28.953
284,12/06/17 09:10:00 AM,112.266,29.053
285,12/06/17 09:20:00 AM,111.682,29.053
286,12/06/17 09:30:00 AM,111.883,29.053
287,12/06/17 09:40:00 AM,111.677,29.152
288,12/06/17 09:50:00 AM,112.251,29.152
289,12/06/17 10:00:00 AM,112.286,29.252
290,12/06/17 10:10:00 AM,111.943,29.252
291,12/06/17 10:20:00 AM,112.104,29.252
292,12/06/17 10:30:00 AM,111.903,29.252
293,12/06/17 10:40:00 AM,112.255,29.252
294,12/06/17 10:50:00 AM,112.265,29.252
295,12/06/17 11:00:00 AM,111.847,29.352
296,12/06/17 11:10:00 AM,111.938,29.352
297,12/06/17 11:20:00 AM,111.841,29.452
298,12/06/17 11:30:00 AM,111.489,29.452
299,12/06/17 11:40:00 AM,111.549,29.452
300,12/06/17 11:50:00 AM,111.569,29.452
301,12/06/17 12:00:00 PM,110.824,29.452
302,12/06/17 12:10:00 PM,111.146,29.452
303,12/06/17 12:20:00 PM,111.428,29.452
304,12/06/17 12:30:00 PM,110.799,29.552
305,12/06/17 12:40:00 PM,110.446,29.552
306,12/06/17 12:50:00 PM,110.849,29.552
307,12/06/17 01:00:00 PM,110.678,29.552
308,12/06/17 01:10:00 PM,110.658,29.552
309,12/06/17 01:20:00 PM,110.300,29.652
310,12/06/17 01:30:00 PM,110.043,29.752
311,12/06/17 01:40:00 PM,110.153,29.752
312,12/06/17 01:50:00 PM,110.027,29.853
313,12/06/17 02:00:00 PM,109.926,29.853
314,12/06/17 02:10:00 PM,109.584,29.853
315,12/06/17 02:20:00 PM,109.624,29.853
316,12/06/17 02:30:00 PM,109.448,29.953
317,12/06/17 02:40:00 PM,109.166,29.953
318,12/06/17 02:50:00 PM,109.166,29.953
319,12/06/17 03:00:00 PM,109.025,29.953
320,12/06/17 03:10:00 PM,109.001,29.853
321,12/06/17 03:20:00 PM,109.041,29.853
322,12/06/17 03:30:00 PM,109.001,29.853
323,12/06/17 03:40:00 PM,109.238,29.752
324,12/06/17 03:50:00 PM,109.173,29.652
325,12/06/17 04:00:00 PM,109.082,29.652
326,12/06/17 04:10:00 PM,109.404,29.652
327,12/06/17 04:20:00 PM,109.218,29.552
328,12/06/17 04:30:00 PM,109.234,29.452
329,12/06/17 04:40:00 PM,109.224,29.452
330,12/06/17 04:50:00 PM,109.284,29.452
331,12/06/17 05:00:00 PM,109.592,29.352
332,12/06/17 05:10:00 PM,109.883,29.352
333,12/06/17 05:20:00 PM,109.773,29.352
334,12/06/17 05:30:00 PM,110.195,29.352
335,12/06/17 05:40:00 PM,110.302,29.252
336,12/06/17 05:50:00 PM,110.110,29.252
337,12/06/17 06:00:00 PM,110.498,29.152
338,12/06/17 06:10:00 PM,110.468,29.152
339,12/06/17 06:20:00 PM,110.786,29.053
340,12/06/17 06:30:00 PM,110.937,29.053
341,12/06/17 06:40:00 PM,111.017,29.053
342,12/06/17 06:50:00 PM,111.053,28.953
343,12/06/17 07:00:00 PM,111.375,28.953
344,12/06/17 07:10:00 PM,111.839,28.953
345,12/06/17 07:20:00 PM,111.647,28.953
346,12/06/17 07:30:00 PM,112.040,28.953
347,12/06/17 07:40:00 PM,112.403,28.953
348,12/06/17 07:50:00 PM,112.574,28.953
349,12/06/17 08:00:00 PM,112.070,28.953
350,12/06/17 08:10:00 PM,111.828,28.953
351,12/06/17 08:20:00 PM,112.373,28.953
352,12/06/17 08:30:00 PM,112.176,28.853
353,12/06/17 08:40:00 PM,111.925,28.853
354,12/06/17 08:50:00 PM,113.164,28.853
355,12/06/17 09:00:00 PM,111.733,28.853
356,12/06/17 09:10:00 PM,111.703,28.853
357,12/06/17 09:20:00 PM,111.683,28.853
358,12/06/17 09:30:00 PM,111.461,28.853
359,12/06/17 09:40:00 PM,111.572,28.853
360,12/06/17 09:50:00 PM,111.381,28.853
361,12/06/17 10:00:00 PM,110.988,28.853
362,12/06/17 10:10:00 PM,111.169,28.853
363,12/06/17 10:20:00 PM,110.767,28.853
364,12/06/17 10:30:00 PM,110.213,28.853
365,12/06/17 10:40:00 PM,110.002,28.853
366,12/06/17 10:50:00 PM,110.102,28.853
367,12/06/17 11:00:00 PM,109.911,28.853
368,12/06/17 11:10:00 PM,109.307,28.853
369,12/06/17 11:20:00 PM,109.086,28.853
370,12/06/17 11:30:00 PM,109.122,28.754
371,12/06/17 11:40:00 PM,108.690,28.754
372,12/06/17 11:50:00 PM,108.388,28.754
373,12/07/17 12:00:00 AM,108.106,28.754
374,12/07/17 12:10:00 AM,107.821,28.655
375,12/07/17 12:20:00 AM,107.338,28.655
376,12/07/17 12:30:00 AM,107.157,28.655
377,12/07/17 12:40:00 AM,106.926,28.655
378,12/07/17 12:50:00 AM,106.786,28.655
379,12/07/17 01:00:00 AM,106.454,28.655
380,12/07/17 01:10:00 AM,106.269,28.555
381,12/07/17 01:20:00 AM,106.058,28.555
382,12/07/17 01:30:00 AM,105.968,28.555
383,12/07/17 01:40:00 AM,105.733,28.456
384,12/07/17 01:50:00 AM,105.602,28.456
385,12/07/17 02:00:00 AM,105.442,28.456
386,12/07/17 02:10:00 AM,105.317,28.357
387,12/07/17 02:20:00 AM,105.206,28.357
388,12/07/17 02:30:00 AM,105.126,28.357
389,12/07/17 02:40:00 AM,105.032,28.258
390,12/07/17 02:50:00 AM,104.951,28.258
391,12/07/17 03:00:00 AM,104.891,28.258
392,12/07/17 03:10:00 AM,104.847,28.159
393,12/07/17 03:20:00 AM,104.807,28.159
394,12/07/17 03:30:00 AM,104.752,28.060
395,12/07/17 03:40:00 AM,104.692,28.060
396,12/07/17 03:50:00 AM,104.662,28.060
397,12/07/17 04:00:00 AM,104.637,27.961
398,12/07/17 04:10:00 AM,104.607,27.961
399,12/07/17 04:20:00 AM,104.577,27.961
400,12/07/17 04:30:00 AM,104.563,27.862
401,12/07/17 04:40:00 AM,104.533,27.862
402,12/07/17 04:50:00 AM,104.518,27.764
403,12/07/17 05:00:00 AM,104.488,27.764
404,12/07/17 05:10:00 AM,104.498,27.764
405,12/07/17 05:20:00 AM,104.544,27.665
406,12/07/17 05:30:00 AM,104.594,27.665
407,12/07/17 05:40:00 AM,104.735,27.665
408,12/07/17 05:50:00 AM,104.931,27.567
409,12/07/17 06:00:00 AM,105.222,27.567
410,12/07/17 06:10:00 AM,105.603,27.567
411,12/07/17 06:20:00 AM,105.984,27.567
412,12/07/17 06:30:00 AM,106.462,27.468
413,12/07/17 06:40:00 AM,106.779,27.370
414,12/07/17 06:50:00 AM,106.909,27.370
415,12/07/17 07:00:00 AM,107.397,27.272
416,12/07/17 07:10:00 AM,107.608,27.272
417,12/07/17 07:20:00 AM,107.797,27.468
418,12/07/17 07:30:00 AM,108.007,27.665
419,12/07/17 07:40:00 AM,108.382,27.961
420,12/07/17 07:50:00 AM,108.643,28.159
421,12/07/17 08:00:00 AM,109.160,28.258
422,12/07/17 08:10:00 AM,109.436,28.357
423,12/07/17 08:20:00 AM,109.340,28.456
424,12/07/17 08:30:00 AM,109.686,28.555
425,12/07/17 08:40:00 AM,109.781,28.655
426,12/07/17 08:50:00 AM,109.886,28.754
427,12/07/17 09:00:00 AM,110.163,28.853
428,12/07/17 09:10:00 AM,110.293,28.853
429,12/07/17 09:20:00 AM,110.147,28.953
430,12/07/17 09:30:00 AM,110.469,28.953
431,12/07/17 09:40:00 AM,111.027,29.053
432,12/07/17 09:50:00 AM,110.957,29.053
433,12/07/17 10:00:00 AM,110.710,29.152
434,12/07/17 10:10:00 AM,111.153,29.152
435,12/07/17 10:20:00 AM,110.961,29.152
436,12/07/17 10:30:00 AM,111.308,29.252
437,12/07/17 10:40:00 AM,111.258,29.252
438,12/07/17 10:50:00 AM,110.855,29.252
439,12/07/17 11:00:00 AM,111.137,29.252
440,12/07/17 11:10:00 AM,111.212,29.352
441,12/07/17 11:20:00 AM,111.293,29.352
442,12/07/17 11:30:00 AM,111.368,29.452
443,12/07/17 11:40:00 AM,111.509,29.452
444,12/07/17 11:50:00 AM,111.277,29.452
445,12/07/17 12:00:00 PM,111.308,29.452
446,12/07/17 12:10:00 PM,111.283,29.352
447,12/07/17 12:20:00 PM,111.091,29.352
448,12/07/17 12:30:00 PM,110.759,29.352
449,12/07/17 12:40:00 PM,110.951,29.352
450,12/07/17 12:50:00 PM,110.965,29.452
451,12/07/17 01:00:00 PM,110.804,29.452
452,12/07/17 01:10:00 PM,110.094,29.552
453,12/07/17 01:20:00 PM,110.335,29.552
454,12/07/17 01:30:00 PM,110.350,29.652
455,12/07/17 01:40:00 PM,110.270,29.652
456,12/07/17 01:50:00 PM,109.690,29.752
457,12/07/17 02:00:00 PM,109.902,29.752
458,12/07/17 02:10:00 PM,109.755,29.853
459,12/07/17 02:20:00 PM,109.413,29.853
460,12/07/17 02:30:00 PM,109.514,29.853
461,12/07/17 02:40:00 PM,109.096,29.953
462,12/07/17 02:50:00 PM,109.337,29.953
463,12/07/17 03:00:00 PM,109.076,29.953
464,12/07/17 03:10:00 PM,108.894,29.953
465,12/07/17 03:20:00 PM,108.840,29.853
466,12/07/17 03:30:00 PM,109.081,29.853
467,12/07/17 03:40:00 PM,109.363,29.853
468,12/07/17 03:50:00 PM,108.845,29.752
469,12/07/17 04:00:00 PM,108.604,29.752
470,12/07/17 04:10:00 PM,108.831,29.652
471,12/07/17 04:20:00 PM,108.871,29.652
472,12/07/17 04:30:00 PM,109.299,29.552
473,12/07/17 04:40:00 PM,109.118,29.552
474,12/07/17 04:50:00 PM,108.721,29.452
475,12/07/17 05:00:00 PM,109.616,29.452
476,12/07/17 05:10:00 PM,109.189,29.352
477,12/07/17 05:20:00 PM,108.973,29.252
478,12/07/17 05:30:00 PM,109.567,29.252
479,12/07/17 05:40:00 PM,109.985,29.152
480,12/07/17 05:50:00 PM,109.301,29.152
481,12/07/17 06:00:00 PM,110.464,29.053
482,12/07/17 06:10:00 PM,109.618,29.053
483,12/07/17 06:20:00 PM,110.081,29.053
484,12/07/17 06:30:00 PM,110.584,29.053
485,12/07/17 06:40:00 PM,110.147,28.953
486,12/07/17 06:50:00 PM,109.714,28.953
487,12/07/17 07:00:00 PM,109.956,28.953
488,12/07/17 07:10:00 PM,110.791,28.953
489,12/07/17 07:20:00 PM,111.385,28.953
490,12/07/17 07:30:00 PM,111.144,28.953
491,12/07/17 07:40:00 PM,111.254,28.953
492,12/07/17 07:50:00 PM,111.204,28.953
493,12/07/17 08:00:00 PM,111.365,28.953
494,12/07/17 08:10:00 PM,112.534,28.953
495,12/07/17 08:20:00 PM,111.486,28.953
496,12/07/17 08:30:00 PM,112.574,28.953
497,12/07/17 08:40:00 PM,113.169,28.953
498,12/07/17 08:50:00 PM,112.463,28.953
499,12/07/17 09:00:00 PM,112.705,28.953
500,12/07/17 09:10:00 PM,112.483,28.953
501,12/07/17 09:20:00 PM,112.131,28.953
502,12/07/17 09:30:00 PM,112.645,28.953
503,12/07/17 09:40:00 PM,112.836,28.953
504,12/07/17 09:50:00 PM,112.554,28.953
505,12/07/17 10:00:00 PM,111.798,28.953
506,12/07/17 10:10:00 PM,112.957,28.953
507,12/07/17 10:20:00 PM,112.111,28.953
508,12/07/17 10:30:00 PM,112.423,28.953
509,12/07/17 10:40:00 PM,111.708,28.953
510,12/07/17 10:50:00 PM,111.144,28.953
511,12/07/17 11:00:00 PM,111.134,28.953
512,12/07/17 11:10:00 PM,111.124,28.953
513,12/07/17 11:20:00 PM,111.214,28.953
514,12/07/17 11:30:00 PM,110.495,28.853
515,12/07/17 11:40:00 PM,110.847,28.853
516,12/07/17 11:50:00 PM,110.173,28.853
517,12/08/17 12:00:00 AM,110.122,28.853
518,12/08/17 12:10:00 AM,110.042,28.853
519,12/08/17 12:20:00 AM,109.680,28.853
520,12/08/17 12:30:00 AM,109.277,28.853
521,12/08/17 12:40:00 AM,109.750,28.853
522,12/08/17 12:50:00 AM,109.328,28.853
523,12/08/17 01:00:00 AM,108.583,28.853
524,12/08/17 01:10:00 AM,108.322,28.853
525,12/08/17 01:20:00 AM,108.603,28.853
526,12/08/17 01:30:00 AM,108.563,28.853
527,12/08/17 01:40:00 AM,108.030,28.853
528,12/08/17 01:50:00 AM,107.518,28.853
529,12/08/17 02:00:00 AM,107.186,28.853
530,12/08/17 02:10:00 AM,106.790,28.754
531,12/08/17 02:20:00 AM,106.911,28.754
532,12/08/17 02:30:00 AM,106.911,28.754
533,12/08/17 02:40:00 AM,106.539,28.754
534,12/08/17 02:50:00 AM,106.378,28.754
535,12/08/17 03:00:00 AM,106.298,28.754
536,12/08/17 03:10:00 AM,106.308,28.754
537,12/08/17 03:20:00 AM,106.193,28.655
538,12/08/17 03:30:00 AM,106.093,28.655
539,12/08/17 03:40:00 AM,105.952,28.655
540,12/08/17 03:50:00 AM,105.862,28.655
541,12/08/17 04:00:00 AM,105.902,28.655
542,12/08/17 04:10:00 AM,105.731,28.655
543,12/08/17 04:20:00 AM,105.817,28.555
544,12/08/17 04:30:00 AM,105.787,28.555
545,12/08/17 04:40:00 AM,105.697,28.555
546,12/08/17 04:50:00 AM,105.747,28.555
547,12/08/17 05:00:00 AM,105.703,28.456
548,12/08/17 05:10:00 AM,105.683,28.456
549,12/08/17 05:20:00 AM,105.693,28.456
550,12/08/17 05:30:00 AM,105.582,28.456
551,12/08/17 05:40:00 AM,105.642,28.456
552,12/08/17 05:50:00 AM,105.733,28.456
553,12/08/17 06:00:00 AM,105.823,28.456
554,12/08/17 06:10:00 AM,105.873,28.456
555,12/08/17 06:20:00 AM,105.939,28.357
