SerialNo,Location,DateTime,Variable,Value
10571220,Adelup WL,05/06/16 02:20:00 PM,Temp_C,29.552
10571220,Adelup WL,05/06/16 02:30:00 PM,Temp_C,29.652
10571220,Adelup WL,05/06/16 02:40:00 PM,Temp_C,29.752
10571220,Adelup WL,05/06/16 02:50:00 PM,Temp_C,29.752
10571220,Adelup WL,05/06/16 03:00:00 PM,Temp_C,29.853
10571220,Adelup WL,05/06/16 03:10:00 PM,Temp_C,29.853
10571220,Adelup WL,05/06/16 03:20:00 PM,Temp_C,29.853
10571220,Adelup WL,05/06/16 03:30:00 PM,Temp_C,29.953
10571220,Adelup WL,05/06/16 03:40:00 PM,Temp_C,29.953
10571220,Adelup WL,05/06/16 03:50:00 PM,Temp_C,29.853
10571220,Adelup WL,05/06/16 04:00:00 PM,Temp_C,29.752
10571220,Adelup WL,05/06/16 04:10:00 PM,Temp_C,29.752
10571220,Adelup WL,05/06/16 04:20:00 PM,Temp_C,29.853
10571220,Adelup WL,05/06/16 04:30:00 PM,Temp_C,29.953
10571220,Adelup WL,05/06/16 04:40:00 PM,Temp_C,29.953
10571220,Adelup WL,05/06/16 04:50:00 PM,Temp_C,29.953
10571220,Adelup WL,05/06/16 05:00:00 PM,Temp_C,29.853
10571220,Adelup WL,05/06/16 05:10:00 PM,Temp_C,29.552
10571220,Adelup WL,05/06/16 05:20:00 PM,Temp_C,29.252
10571220,Adelup WL,05/06/16 05:30:00 PM,Temp_C,28.953
10571220,Adelup WL,05/06/16 05:40:00 PM,Temp_C,28.853
10571220,Adelup WL,05/06/16 05:50:00 PM,Temp_C,28.655
10571220,Adelup WL,05/06/16 06:00:00 PM,Temp_C,28.555
10571220,Adelup WL,05/06/16 06:10:00 PM,Temp_C,28.456
10571220,Adelup WL,05/06/16 06:20:00 PM,Temp_C,28.357
10571220,Adelup WL,05/06/16 06:30:00 PM,Temp_C,28.357
10571220,Adelup WL,05/06/16 06:40:00 PM,Temp_C,28.258
10571220,Adelup WL,05/06/16 06:50:00 PM,Temp_C,28.159
10571220,Adelup WL,05/06/16 07:00:00 PM,Temp_C,28.06
10571220,Adelup WL,05/06/16 07:10:00 PM,Temp_C,28.06
10571220,Adelup WL,05/06/16 07:20:00 PM,Temp_C,28.06
10571220,Adelup WL,05/06/16 07:30:00 PM,Temp_C,28.06
10571220,Adelup WL,05/06/16 07:40:00 PM,Temp_C,27.961
10571220,Adelup WL,05/06/16 07:50:00 PM,Temp_C,27.961
10571220,Adelup WL,05/06/16 08:00:00 PM,Temp_C,27.961
10571220,Adelup WL,05/06/16 08:10:00 PM,Temp_C,27.961
10571220,Adelup WL,05/06/16 08:20:00 PM,Temp_C,27.961
10571220,Adelup WL,05/06/16 08:30:00 PM,Temp_C,27.862
10571220,Adelup WL,05/06/16 08:40:00 PM,Temp_C,27.862
10571220,Adelup WL,05/06/16 08:50:00 PM,Temp_C,27.862
