Plot Title: Agat LL (20154265),,,,,,,
#,"Date Time, GMT+10:00","Temp, °C (LGR S/N: 20154265, SEN S/N: 20154265)","Intensity, Lux (LGR S/N: 20154265, SEN S/N: 20154265)",Coupler Attached (LGR S/N: 20154265),Coupler Detached (LGR S/N: 20154265),Stopped (LGR S/N: 20154265),End Of File (LGR S/N: 20154265)
2850,12/24/2017 4:50,28.06,0,,,,
2851,12/24/2017 5:00,28.06,0,,,,
2852,12/24/2017 5:10,27.961,0,,,,
2853,12/24/2017 5:20,28.06,0,,,,
2854,12/24/2017 5:30,28.06,0,,,,
2855,12/24/2017 5:40,28.06,0,,,,
2856,12/24/2017 5:50,28.06,0,,,,
2857,12/24/2017 6:00,28.159,0,,,,
2858,12/24/2017 6:10,28.258,0,,,,
2859,12/24/2017 6:20,28.258,0,,,,
2860,12/24/2017 6:30,28.357,43.1,,,,
2861,12/24/2017 6:40,28.357,161.5,,,,
2862,12/24/2017 6:50,28.357,473.6,,,,
2863,12/24/2017 7:00,28.357,1065.6,,,,
2864,12/24/2017 7:10,28.456,1722.2,,,,
2865,12/24/2017 7:20,28.456,2066.7,,,,
2866,12/24/2017 7:30,28.555,3272.2,,,,
2867,12/24/2017 7:40,28.555,2755.6,,,,
2868,12/24/2017 7:50,28.655,2755.6,,,,
2869,12/24/2017 8:00,28.655,2755.6,,,,
2870,12/24/2017 8:10,28.754,3444.5,,,,
2871,12/24/2017 8:20,28.754,2411.1,,,,
2872,12/24/2017 8:30,28.655,5511.1,,,,
2873,12/24/2017 8:40,28.953,6200,,,,
2874,12/24/2017 8:50,28.953,8611.2,,,,
2875,12/24/2017 9:00,28.953,20666.8,,,,
2876,12/24/2017 9:10,28.953,4133.4,,,,
2877,12/24/2017 9:20,28.953,4477.8,,,,
2878,12/24/2017 9:30,29.252,5166.7,,,,
2879,12/24/2017 9:40,29.352,7577.8,,,,
2880,12/24/2017 9:50,29.452,8611.2,,,,
2881,12/24/2017 10:00,29.552,17222.3,,,,
2882,12/24/2017 10:10,29.452,19977.9,,,,
2883,12/24/2017 10:20,29.452,7577.8,,,,
2884,12/24/2017 10:30,29.352,9300.1,,,,
2885,12/24/2017 10:40,29.552,7233.4,,,,
2886,12/24/2017 10:50,29.452,6200,,,,
2887,12/24/2017 11:00,29.652,12400.1,,,,
2888,12/24/2017 11:10,29.752,30311.3,,,,
2889,12/24/2017 11:20,29.552,14466.8,,,,
2890,12/24/2017 11:30,29.552,10333.4,,,,
2891,12/24/2017 11:40,29.752,18600.1,,,,
2892,12/24/2017 11:50,29.752,57867,,,,
2893,12/24/2017 12:00,29.652,10677.8,,,,
2894,12/24/2017 12:10,29.652,11711.2,,,,
2895,12/24/2017 12:20,29.652,19977.9,,,,
2896,12/24/2017 12:30,29.752,7233.4,,,,
2897,12/24/2017 12:40,29.752,8266.7,,,,
2898,12/24/2017 12:50,29.853,15155.7,,,,
2899,12/24/2017 13:00,30.054,7233.4,,,,
2900,12/24/2017 13:10,30.054,24800.2,,,,
2901,12/24/2017 13:20,30.154,9300.1,,,,
2902,12/24/2017 13:30,29.953,5511.1,,,,
2903,12/24/2017 13:40,29.953,7233.4,,,,
2904,12/24/2017 13:50,30.255,14466.8,,,,
2905,12/24/2017 14:00,30.558,14466.8,,,,
2906,12/24/2017 14:10,30.255,9644.5,,,,
2907,12/24/2017 14:20,30.154,10333.4,,,,
2908,12/24/2017 14:30,30.054,6544.5,,,,
2909,12/24/2017 14:40,30.154,9300.1,,,,
2910,12/24/2017 14:50,30.457,26178,,,,
2911,12/24/2017 15:00,30.356,5338.9,,,,
2912,12/24/2017 15:10,30.356,8266.7,,,,
2913,12/24/2017 15:20,30.154,5511.1,,,,
2914,12/24/2017 15:30,30.255,9300.1,,,,
2915,12/24/2017 15:40,30.255,4994.5,,,,
2916,12/24/2017 15:50,30.356,10333.4,,,,
2917,12/24/2017 16:00,30.255,5511.1,,,,
2918,12/24/2017 16:10,30.154,6200,,,,
2919,12/24/2017 16:20,30.255,5511.1,,,,
2920,12/24/2017 16:30,30.054,2583.4,,,,
2921,12/24/2017 16:40,30.154,5511.1,,,,
2922,12/24/2017 16:50,30.154,7577.8,,,,
2923,12/24/2017 17:00,30.154,3961.1,,,,
2924,12/24/2017 17:10,30.154,2411.1,,,,
2925,12/24/2017 17:20,30.054,1550,,,,
2926,12/24/2017 17:30,30.054,1463.9,,,,
2927,12/24/2017 17:40,29.953,914.9,,,,
2928,12/24/2017 17:50,29.853,527.4,,,,
2929,12/24/2017 18:00,29.752,183,,,,
2930,12/24/2017 18:10,29.652,43.1,,,,
2931,12/24/2017 18:20,29.652,0,,,,
2932,12/24/2017 18:30,29.652,0,,,,
2933,12/24/2017 18:40,29.552,0,,,,
2934,12/24/2017 18:50,29.452,0,,,,
2935,12/24/2017 19:00,29.452,0,,,,
2936,12/24/2017 19:10,29.352,0,,,,
2937,12/24/2017 19:20,29.352,0,,,,
2938,12/24/2017 19:30,29.352,0,,,,
2939,12/24/2017 19:40,29.252,0,,,,
2940,12/24/2017 19:50,29.252,0,,,,
2941,12/24/2017 20:00,29.252,0,,,,
2942,12/24/2017 20:10,29.152,0,,,,
2943,12/24/2017 20:20,29.152,0,,,,
2944,12/24/2017 20:30,29.152,0,,,,
2945,12/24/2017 20:40,29.053,0,,,,
2946,12/24/2017 20:50,29.053,0,,,,
2947,12/24/2017 21:00,29.053,0,,,,
2948,12/24/2017 21:10,29.053,0,,,,
2949,12/24/2017 21:20,28.953,0,,,,
2950,12/24/2017 21:30,28.953,0,,,,
2951,12/24/2017 21:40,28.953,0,,,,
2952,12/24/2017 21:50,28.853,0,,,,
2953,12/24/2017 22:00,28.853,0,,,,
2954,12/24/2017 22:10,28.853,0,,,,
2955,12/24/2017 22:20,28.853,0,,,,
2956,12/24/2017 22:30,28.853,0,,,,
2957,12/24/2017 22:40,28.853,0,,,,
2958,12/24/2017 22:50,28.853,0,,,,
2959,12/24/2017 23:00,28.754,0,,,,
2960,12/24/2017 23:10,28.754,0,,,,
2961,12/24/2017 23:20,28.754,0,,,,
2962,12/24/2017 23:30,28.655,0,,,,
2963,12/24/2017 23:40,28.655,0,,,,
2964,12/24/2017 23:50,28.655,0,,,,
2965,12/25/2017 0:00,28.754,0,,,,
2966,12/25/2017 0:10,28.754,0,,,,
2967,12/25/2017 0:20,28.655,0,,,,
2968,12/25/2017 0:30,28.655,0,,,,
2969,12/25/2017 0:40,28.655,0,,,,
2970,12/25/2017 0:50,28.655,0,,,,
2971,12/25/2017 1:00,28.655,0,,,,
2972,12/25/2017 1:10,28.655,0,,,,
2973,12/25/2017 1:20,28.655,0,,,,
2974,12/25/2017 1:30,28.655,0,,,,
2975,12/25/2017 1:40,28.655,0,,,,
2976,12/25/2017 1:50,28.655,0,,,,
2977,12/25/2017 2:00,28.655,0,,,,
2978,12/25/2017 2:10,28.655,0,,,,
2979,12/25/2017 2:20,28.655,0,,,,
2980,12/25/2017 2:30,28.655,0,,,,
2981,12/25/2017 2:40,28.655,0,,,,
2982,12/25/2017 2:50,28.655,0,,,,
2983,12/25/2017 3:00,28.655,0,,,,
2984,12/25/2017 3:10,28.655,0,,,,
2985,12/25/2017 3:20,28.655,0,,,,
2986,12/25/2017 3:30,28.655,0,,,,
2987,12/25/2017 3:40,28.655,0,,,,
2988,12/25/2017 3:50,28.655,0,,,,
2989,12/25/2017 4:00,28.655,0,,,,
2990,12/25/2017 4:10,28.655,0,,,,
2991,12/25/2017 4:20,28.555,0,,,,
2992,12/25/2017 4:30,28.555,0,,,,
2993,12/25/2017 4:40,28.555,0,,,,
2994,12/25/2017 4:50,28.456,0,,,,
2995,12/25/2017 5:00,28.456,0,,,,
2996,12/25/2017 5:10,28.456,0,,,,
2997,12/25/2017 5:20,28.456,0,,,,
2998,12/25/2017 5:30,28.456,0,,,,
2999,12/25/2017 5:40,28.456,0,,,,
3000,12/25/2017 5:50,28.456,0,,,,
3001,12/25/2017 6:00,28.456,0,,,,
3002,12/25/2017 6:10,28.456,0,,,,
3003,12/25/2017 6:20,28.456,0,,,,
3004,12/25/2017 6:30,28.456,10.8,,,,
3005,12/25/2017 6:40,28.456,139.9,,,,
3006,12/25/2017 6:50,28.456,430.6,,,,
3007,12/25/2017 7:00,28.456,775,,,,
3008,12/25/2017 7:10,28.456,1087.2,,,,
3009,12/25/2017 7:20,28.555,1356.3,,,,
3010,12/25/2017 7:30,28.555,2411.1,,,,
3011,12/25/2017 7:40,28.555,3444.5,,,,
3012,12/25/2017 7:50,28.655,3100,,,,
3013,12/25/2017 8:00,28.655,4305.6,,,,
3014,12/25/2017 8:10,28.754,4650,,,,
3015,12/25/2017 8:20,28.754,2927.8,,,,
3016,12/25/2017 8:30,28.853,5166.7,,,,
3017,12/25/2017 8:40,28.853,7577.8,,,,
3018,12/25/2017 8:50,28.953,6200,,,,
3019,12/25/2017 9:00,29.053,15844.5,,,,
3020,12/25/2017 9:10,29.053,6200,,,,
3021,12/25/2017 9:20,29.053,5166.7,,,,
3022,12/25/2017 9:30,29.053,4133.4,,,,
3023,12/25/2017 9:40,28.953,5166.7,,,,
3024,12/25/2017 9:50,29.053,5338.9,,,,
3025,12/25/2017 10:00,29.152,12400.1,,,,
3026,12/25/2017 10:10,29.352,18600.1,,,,
3027,12/25/2017 10:20,29.452,5511.1,,,,
3028,12/25/2017 10:30,29.252,8266.7,,,,
3029,12/25/2017 10:40,29.352,9644.5,,,,
3030,12/25/2017 10:50,29.252,6544.5,,,,
3031,12/25/2017 11:00,29.252,5511.1,,,,
3032,12/25/2017 11:10,29.652,30311.3,,,,
3033,12/25/2017 11:20,29.752,14466.8,,,,
3034,12/25/2017 11:30,29.752,5166.7,,,,
3035,12/25/2017 11:40,29.752,41333.6,,,,
3036,12/25/2017 11:50,29.652,6200,,,,
3037,12/25/2017 12:00,29.953,18600.1,,,,
3038,12/25/2017 12:10,29.752,13089,,,,
3039,12/25/2017 12:20,30.154,13777.9,,,,
3040,12/25/2017 12:30,29.953,21355.7,,,,
3041,12/25/2017 12:40,30.154,20666.8,,,,
3042,12/25/2017 12:50,30.255,8266.7,,,,
3043,12/25/2017 13:00,30.457,19289,,,,
3044,12/25/2017 13:10,30.457,57867,,,,
3045,12/25/2017 13:20,30.457,4650,,,,
3046,12/25/2017 13:30,30.255,8611.2,,,,
3047,12/25/2017 13:40,30.558,13089,,,,
3048,12/25/2017 13:50,30.659,14466.8,,,,
3049,12/25/2017 14:00,30.457,13777.9,,,,
3050,12/25/2017 14:10,30.659,16533.4,,,,
3051,12/25/2017 14:20,30.659,7577.8,,,,
3052,12/25/2017 14:30,30.659,6544.5,,,,
3053,12/25/2017 14:40,30.76,27555.7,,,,
3054,12/25/2017 14:50,30.76,23422.4,,,,
3055,12/25/2017 15:00,30.76,6200,,,,
3056,12/25/2017 15:10,30.76,5511.1,,,,
3057,12/25/2017 15:20,30.659,6544.5,,,,
3058,12/25/2017 15:30,30.659,8611.2,,,,
3059,12/25/2017 15:40,30.659,4477.8,,,,
3060,12/25/2017 15:50,30.862,8266.7,,,,
3061,12/25/2017 16:00,30.76,9300.1,,,,
3062,12/25/2017 16:10,30.862,9300.1,,,,
3063,12/25/2017 16:20,30.659,1894.5,,,,
3064,12/25/2017 16:30,30.558,2325,,,,
3065,12/25/2017 16:40,30.76,4994.5,,,,
3066,12/25/2017 16:50,30.659,4477.8,,,,
3067,12/25/2017 17:00,30.659,3272.2,,,,
3068,12/25/2017 17:10,30.558,2325,,,,
3069,12/25/2017 17:20,30.558,1463.9,,,,
3070,12/25/2017 17:30,30.558,1302.4,,,,
3071,12/25/2017 17:40,30.457,968.8,,,,
3072,12/25/2017 17:50,30.356,538.2,,,,
3073,12/25/2017 18:00,30.255,215.3,,,,
3074,12/25/2017 18:10,30.154,43.1,,,,
3075,12/25/2017 18:20,30.054,0,,,,
3076,12/25/2017 18:30,29.953,0,,,,
3077,12/25/2017 18:40,29.853,0,,,,
3078,12/25/2017 18:50,29.752,0,,,,
3079,12/25/2017 19:00,29.752,0,,,,
3080,12/25/2017 19:10,29.652,0,,,,
3081,12/25/2017 19:20,29.652,0,,,,
3082,12/25/2017 19:30,29.652,0,,,,
3083,12/25/2017 19:40,29.552,0,,,,
3084,12/25/2017 19:50,29.552,0,,,,
3085,12/25/2017 20:00,29.552,0,,,,
3086,12/25/2017 20:10,29.452,0,,,,
3087,12/25/2017 20:20,29.452,0,,,,
3088,12/25/2017 20:30,29.452,0,,,,
3089,12/25/2017 20:40,29.352,0,,,,
3090,12/25/2017 20:50,29.352,0,,,,
3091,12/25/2017 21:00,29.252,0,,,,
3092,12/25/2017 21:10,29.252,0,,,,
3093,12/25/2017 21:20,29.252,0,,,,
3094,12/25/2017 21:30,29.252,0,,,,
3095,12/25/2017 21:40,29.252,0,,,,
3096,12/25/2017 21:50,29.252,0,,,,
3097,12/25/2017 22:00,29.152,0,,,,
3098,12/25/2017 22:10,29.152,0,,,,
3099,12/25/2017 22:20,29.152,0,,,,
3100,12/25/2017 22:30,29.053,0,,,,
3101,12/25/2017 22:40,29.053,0,,,,
3102,12/25/2017 22:50,29.053,0,,,,
3103,12/25/2017 23:00,29.053,0,,,,
3104,12/25/2017 23:10,29.053,0,,,,
3105,12/25/2017 23:20,29.053,0,,,,
3106,12/25/2017 23:30,29.053,0,,,,
3107,12/25/2017 23:40,29.053,0,,,,
3108,12/25/2017 23:50,28.953,0,,,,
3109,12/26/2017 0:00,29.053,0,,,,
3110,12/26/2017 0:10,29.053,0,,,,
3111,12/26/2017 0:20,28.953,0,,,,
3112,12/26/2017 0:30,29.053,0,,,,
3113,12/26/2017 0:40,29.053,0,,,,
3114,12/26/2017 0:50,28.953,0,,,,
3115,12/26/2017 1:00,28.953,0,,,,
3116,12/26/2017 1:10,28.953,0,,,,
3117,12/26/2017 1:20,28.853,0,,,,
3118,12/26/2017 1:30,28.853,0,,,,
3119,12/26/2017 1:40,28.853,0,,,,
3120,12/26/2017 1:50,28.853,0,,,,
3121,12/26/2017 2:00,28.853,0,,,,
3122,12/26/2017 2:10,28.853,0,,,,
3123,12/26/2017 2:20,28.853,0,,,,
3124,12/26/2017 2:30,28.853,0,,,,
3125,12/26/2017 2:40,28.754,0,,,,
3126,12/26/2017 2:50,28.754,0,,,,
3127,12/26/2017 3:00,28.754,0,,,,
3128,12/26/2017 3:10,28.754,0,,,,
3129,12/26/2017 3:20,28.754,0,,,,
3130,12/26/2017 3:30,28.754,0,,,,
3131,12/26/2017 3:40,28.655,0,,,,
3132,12/26/2017 3:50,28.655,0,,,,
3133,12/26/2017 4:00,28.655,0,,,,
3134,12/26/2017 4:10,28.555,0,,,,
3135,12/26/2017 4:20,28.555,0,,,,
3136,12/26/2017 4:30,28.555,0,,,,
3137,12/26/2017 4:40,28.555,0,,,,
3138,12/26/2017 4:50,28.456,0,,,,
3139,12/26/2017 5:00,28.456,0,,,,
3140,12/26/2017 5:10,28.357,0,,,,
3141,12/26/2017 5:20,28.357,0,,,,
3142,12/26/2017 5:30,28.357,0,,,,
3143,12/26/2017 5:40,28.357,0,,,,
3144,12/26/2017 5:50,28.357,0,,,,
3145,12/26/2017 6:00,28.357,0,,,,
3146,12/26/2017 6:10,28.357,0,,,,
3147,12/26/2017 6:20,28.357,0,,,,
3148,12/26/2017 6:30,28.258,10.8,,,,
3149,12/26/2017 6:40,28.258,118.4,,,,
3150,12/26/2017 6:50,28.258,387.5,,,,
3151,12/26/2017 7:00,28.258,807.3,,,,
3152,12/26/2017 7:10,28.258,990.3,,,,
3153,12/26/2017 7:20,28.258,1377.8,,,,
3154,12/26/2017 7:30,28.258,1291.7,,,,
3155,12/26/2017 7:40,28.258,1550,,,,
3156,12/26/2017 7:50,28.258,3788.9,,,,
3157,12/26/2017 8:00,28.258,1894.5,,,,
3158,12/26/2017 8:10,28.357,4477.8,,,,
3159,12/26/2017 8:20,28.357,7233.4,,,,
3160,12/26/2017 8:30,28.456,5511.1,,,,
3161,12/26/2017 8:40,28.456,3444.5,,,,
3162,12/26/2017 8:50,28.555,13089,,,,
3163,12/26/2017 9:00,28.555,5166.7,,,,
3164,12/26/2017 9:10,28.655,12400.1,,,,
3165,12/26/2017 9:20,28.754,7577.8,,,,
3166,12/26/2017 9:30,28.655,16533.4,,,,
3167,12/26/2017 9:40,28.754,6544.5,,,,
3168,12/26/2017 9:50,28.853,18600.1,,,,
3169,12/26/2017 10:00,28.953,9300.1,,,,
3170,12/26/2017 10:10,28.853,7577.8,,,,
3171,12/26/2017 10:20,28.953,9644.5,,,,
3172,12/26/2017 10:30,29.252,16533.4,,,,
3173,12/26/2017 10:40,29.252,27555.7,,,,
3174,12/26/2017 10:50,29.652,34444.7,,,,
3175,12/26/2017 11:00,29.853,35822.5,,,,
3176,12/26/2017 11:10,29.953,21355.7,,,,
3177,12/26/2017 11:20,29.953,30311.3,,,,
3178,12/26/2017 11:30,30.154,18600.1,,,,
3179,12/26/2017 11:40,30.255,28933.5,,,,
3180,12/26/2017 11:50,30.154,23422.4,,,,
3181,12/26/2017 12:00,30.255,24800.2,,,,
3182,12/26/2017 12:10,30.356,11711.2,,,,
3183,12/26/2017 12:20,30.356,9644.5,,,,
3184,12/26/2017 12:30,30.356,14466.8,,,,
3185,12/26/2017 12:40,30.255,10677.8,,,,
3186,12/26/2017 12:50,30.356,28933.5,,,,
3187,12/26/2017 13:00,30.356,39955.8,,,,
3188,12/26/2017 13:10,30.457,22044.6,,,,
3189,12/26/2017 13:20,30.457,26178,,,,
3190,12/26/2017 13:30,30.457,16533.4,,,,
3191,12/26/2017 13:40,30.558,11022.3,,,,
3192,12/26/2017 13:50,30.558,7577.8,,,,
3193,12/26/2017 14:00,30.659,18600.1,,,,
3194,12/26/2017 14:10,30.76,41333.6,,,,
3195,12/26/2017 14:20,30.76,13089,,,,
3196,12/26/2017 14:30,30.659,9644.5,,,,
3197,12/26/2017 14:40,30.659,26178,,,,
3198,12/26/2017 14:50,30.558,16533.4,,,,
3199,12/26/2017 15:00,30.558,21355.7,,,,
3200,12/26/2017 15:10,30.558,37200.2,,,,
3201,12/26/2017 15:20,30.457,22044.6,,,,
3202,12/26/2017 15:30,30.457,14466.8,,,,
3203,12/26/2017 15:40,30.356,15844.5,,,,
3204,12/26/2017 15:50,30.457,7577.8,,,,
3205,12/26/2017 16:00,30.356,3100,,,,
3206,12/26/2017 16:10,30.457,11711.2,,,,
3207,12/26/2017 16:20,30.457,5511.1,,,,
3208,12/26/2017 16:30,30.558,4650,,,,
3209,12/26/2017 16:40,30.558,7233.4,,,,
3210,12/26/2017 16:50,30.558,2927.8,,,,
3211,12/26/2017 17:00,30.558,4305.6,,,,
3212,12/26/2017 17:10,30.558,2325,,,,
3213,12/26/2017 17:20,30.558,2669.5,,,,
3214,12/26/2017 17:30,30.457,1108.7,,,,
3215,12/26/2017 17:40,30.457,1550,,,,
3216,12/26/2017 17:50,30.457,635.1,,,,
3217,12/26/2017 18:00,30.457,247.6,,,,
3218,12/26/2017 18:10,30.457,53.8,,,,
3219,12/26/2017 18:20,30.457,0,,,,
3220,12/26/2017 18:30,30.457,0,,,,
3221,12/26/2017 18:40,30.356,0,,,,
3222,12/26/2017 18:50,30.356,0,,,,
3223,12/26/2017 19:00,30.255,0,,,,
3224,12/26/2017 19:10,30.255,0,,,,
3225,12/26/2017 19:20,30.255,0,,,,
3226,12/26/2017 19:30,30.154,0,,,,
3227,12/26/2017 19:40,30.154,0,,,,
3228,12/26/2017 19:50,30.054,0,,,,
3229,12/26/2017 20:00,30.054,0,,,,
3230,12/26/2017 20:10,30.054,0,,,,
3231,12/26/2017 20:20,29.953,0,,,,
3232,12/26/2017 20:30,29.953,0,,,,
3233,12/26/2017 20:40,29.853,0,,,,
3234,12/26/2017 20:50,29.853,0,,,,
3235,12/26/2017 21:00,29.853,0,,,,
3236,12/26/2017 21:10,29.853,0,,,,
3237,12/26/2017 21:20,29.853,0,,,,
3238,12/26/2017 21:30,29.853,0,,,,
3239,12/26/2017 21:40,29.752,0,,,,
3240,12/26/2017 21:50,29.752,0,,,,
3241,12/26/2017 22:00,29.752,0,,,,
3242,12/26/2017 22:10,29.652,0,,,,
3243,12/26/2017 22:20,29.652,0,,,,
3244,12/26/2017 22:30,29.652,0,,,,
3245,12/26/2017 22:40,29.652,0,,,,
3246,12/26/2017 22:50,29.652,0,,,,
3247,12/26/2017 23:00,29.652,0,,,,
3248,12/26/2017 23:10,29.652,0,,,,
3249,12/26/2017 23:20,29.652,0,,,,
3250,12/26/2017 23:30,29.552,0,,,,
3251,12/26/2017 23:40,29.552,0,,,,
3252,12/26/2017 23:50,29.552,0,,,,
3253,12/27/2017 0:00,29.452,0,,,,
3254,12/27/2017 0:10,29.352,0,,,,
3255,12/27/2017 0:20,29.352,0,,,,
3256,12/27/2017 0:30,29.252,0,,,,
3257,12/27/2017 0:40,29.152,0,,,,
3258,12/27/2017 0:50,29.053,0,,,,
3259,12/27/2017 1:00,29.053,0,,,,
3260,12/27/2017 1:10,29.053,0,,,,
3261,12/27/2017 1:20,29.053,0,,,,
3262,12/27/2017 1:30,29.053,0,,,,
3263,12/27/2017 1:40,29.053,0,,,,
3264,12/27/2017 1:50,29.053,0,,,,
3265,12/27/2017 2:00,28.953,0,,,,
3266,12/27/2017 2:10,28.853,0,,,,
3267,12/27/2017 2:20,28.853,0,,,,
3268,12/27/2017 2:30,28.853,0,,,,
3269,12/27/2017 2:40,28.853,0,,,,
3270,12/27/2017 2:50,28.754,0,,,,
3271,12/27/2017 3:00,28.754,0,,,,
3272,12/27/2017 3:10,28.754,0,,,,
3273,12/27/2017 3:20,28.754,0,,,,
3274,12/27/2017 3:30,28.754,0,,,,
3275,12/27/2017 3:40,28.754,0,,,,
3276,12/27/2017 3:50,28.754,0,,,,
3277,12/27/2017 4:00,28.754,0,,,,
3278,12/27/2017 4:10,28.655,0,,,,
3279,12/27/2017 4:20,28.655,0,,,,
3280,12/27/2017 4:30,28.555,0,,,,
3281,12/27/2017 4:40,28.555,0,,,,
3282,12/27/2017 4:50,28.655,0,,,,
3283,12/27/2017 5:00,28.655,0,,,,
3284,12/27/2017 5:10,28.655,0,,,,
3285,12/27/2017 5:20,28.655,0,,,,
3286,12/27/2017 5:30,28.655,0,,,,
3287,12/27/2017 5:40,28.655,0,,,,
3288,12/27/2017 5:50,28.655,0,,,,
3289,12/27/2017 6:00,28.655,0,,,,
3290,12/27/2017 6:10,28.655,0,,,,
3291,12/27/2017 6:20,28.655,0,,,,
3292,12/27/2017 6:30,28.655,10.8,,,,
3293,12/27/2017 6:40,28.555,118.4,,,,
3294,12/27/2017 6:50,28.555,355.2,,,,
3295,12/27/2017 7:00,28.555,559.7,,,,
3296,12/27/2017 7:10,28.456,742.7,,,,
3297,12/27/2017 7:20,28.456,990.3,,,,
3298,12/27/2017 7:30,28.456,1173.3,,,,
3299,12/27/2017 7:40,28.456,1259.4,,,,
3300,12/27/2017 7:50,28.456,1377.8,,,,
3301,12/27/2017 8:00,28.456,2238.9,,,,
3302,12/27/2017 8:10,28.456,3100,,,,
3303,12/27/2017 8:20,28.456,6200,,,,
3304,12/27/2017 8:30,28.555,6200,,,,
3305,12/27/2017 8:40,28.555,6544.5,,,,
3306,12/27/2017 8:50,28.655,14466.8,,,,
3307,12/27/2017 9:00,28.853,12400.1,,,,
3308,12/27/2017 9:10,28.953,14466.8,,,,
3309,12/27/2017 9:20,28.953,9644.5,,,,
3310,12/27/2017 9:30,28.953,8266.7,,,,
3311,12/27/2017 9:40,29.053,9644.5,,,,
3312,12/27/2017 9:50,28.953,9300.1,,,,
3313,12/27/2017 10:00,29.053,11022.3,,,,
3314,12/27/2017 10:10,29.152,11711.2,,,,
3315,12/27/2017 10:20,29.152,23422.4,,,,
3316,12/27/2017 10:30,29.452,24800.2,,,,
3317,12/27/2017 10:40,29.652,11022.3,,,,
3318,12/27/2017 10:50,29.552,24800.2,,,,
3319,12/27/2017 11:00,29.953,21355.7,,,,
3320,12/27/2017 11:10,29.953,8611.2,,,,
3321,12/27/2017 11:20,29.853,7577.8,,,,
3322,12/27/2017 11:30,30.154,26178,,,,
3323,12/27/2017 11:40,30.154,13777.9,,,,
3324,12/27/2017 11:50,30.255,9300.1,,,,
3325,12/27/2017 12:00,30.255,41333.6,,,,
3326,12/27/2017 12:10,30.356,24800.2,,,,
3327,12/27/2017 12:20,30.356,16533.4,,,,
3328,12/27/2017 12:30,30.255,33066.9,,,,
3329,12/27/2017 12:40,30.457,23422.4,,,,
3330,12/27/2017 12:50,30.356,16533.4,,,,
3331,12/27/2017 13:00,30.356,23422.4,,,,
3332,12/27/2017 13:10,30.356,55111.5,,,,
3333,12/27/2017 13:20,30.457,26178,,,,
3334,12/27/2017 13:30,30.457,28933.5,,,,
3335,12/27/2017 13:40,30.457,44089.2,,,,
3336,12/27/2017 13:50,30.457,33066.9,,,,
3337,12/27/2017 14:00,30.457,23422.4,,,,
3338,12/27/2017 14:10,30.457,20666.8,,,,
3339,12/27/2017 14:20,30.457,44089.2,,,,
3340,12/27/2017 14:30,30.356,37200.2,,,,
3341,12/27/2017 14:40,30.356,17911.2,,,,
3342,12/27/2017 14:50,30.255,26178,,,,
3343,12/27/2017 15:00,30.255,17911.2,,,,
3344,12/27/2017 15:10,30.154,15844.5,,,,
3345,12/27/2017 15:20,30.154,20666.8,,,,
3346,12/27/2017 15:30,30.154,7233.4,,,,
3347,12/27/2017 15:40,30.154,8266.7,,,,
3348,12/27/2017 15:50,30.154,13089,,,,
3349,12/27/2017 16:00,30.154,12400.1,,,,
3350,12/27/2017 16:10,29.953,4477.8,,,,
3351,12/27/2017 16:20,29.953,7233.4,,,,
3352,12/27/2017 16:30,29.853,6544.5,,,,
3353,12/27/2017 16:40,29.853,4822.3,,,,
3354,12/27/2017 16:50,29.853,4994.5,,,,
3355,12/27/2017 17:00,29.752,4650,,,,
3356,12/27/2017 17:10,29.752,3616.7,,,,
3357,12/27/2017 17:20,29.752,1980.6,,,,
3358,12/27/2017 17:30,29.752,1636.1,,,,
3359,12/27/2017 17:40,29.853,1119.5,,,,
3360,12/27/2017 17:50,29.853,699.7,,,,
3361,12/27/2017 18:00,29.953,290.6,,,,
3362,12/27/2017 18:10,29.953,64.6,,,,
3363,12/27/2017 18:20,29.953,0,,,,
3364,12/27/2017 18:30,30.054,0,,,,
3365,12/27/2017 18:40,30.054,0,,,,
3366,12/27/2017 18:50,30.054,0,,,,
3367,12/27/2017 19:00,30.054,0,,,,
3368,12/27/2017 19:10,29.953,0,,,,
3369,12/27/2017 19:20,29.953,0,,,,
3370,12/27/2017 19:30,29.853,0,,,,
3371,12/27/2017 19:40,29.853,0,,,,
3372,12/27/2017 19:50,29.853,0,,,,
3373,12/27/2017 20:00,29.853,0,,,,
3374,12/27/2017 20:10,29.853,0,,,,
3375,12/27/2017 20:20,29.752,0,,,,
3376,12/27/2017 20:30,29.752,0,,,,
3377,12/27/2017 20:40,29.652,0,,,,
3378,12/27/2017 20:50,29.652,0,,,,
3379,12/27/2017 21:00,29.652,0,,,,
3380,12/27/2017 21:10,29.652,0,,,,
3381,12/27/2017 21:20,29.652,0,,,,
3382,12/27/2017 21:30,29.552,0,,,,
3383,12/27/2017 21:40,29.552,0,,,,
3384,12/27/2017 21:50,29.452,0,,,,
3385,12/27/2017 22:00,29.452,0,,,,
3386,12/27/2017 22:10,29.452,0,,,,
3387,12/27/2017 22:20,29.352,0,,,,
3388,12/27/2017 22:30,29.252,0,,,,
3389,12/27/2017 22:40,29.152,0,,,,
3390,12/27/2017 22:50,29.152,0,,,,
3391,12/27/2017 23:00,29.152,0,,,,
3392,12/27/2017 23:10,29.053,0,,,,
3393,12/27/2017 23:20,28.953,0,,,,
